"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",486,11,181,176,101,17
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",69,,21,27,14,7
"Desocupado (038)",68,2,33,24,8,1
,,,,,,
"URBANA (039)",5097,83,1823,1798,1228,165
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",18,,2,7,7,2
"Profes., científicos e intelectuales (041)",327,,52,168,106,1
"Técnicos de nivel medio y trab.asimilados (042)",176,2,59,74,36,5
"Jefes y empleados de oficina (043)",217,,90,67,59,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",709,15,201,262,193,38
"Agricult.trabaj. calif. agrop. y pesqueros (045)",714,11,298,235,144,26
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",233,7,78,72,60,16
"Obreros construc., conf., papel, fab., instr. (047)",627,4,224,222,167,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1700,41,663,562,376,58
"Otra (049)",36,,8,18,10,
"Ocupación no especificada (050)",100,,40,28,27,5
"Desocupado (051)",240,3,108,83,43,3
"Hombres (052)",3762,60,1379,1263,932,128
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",11,,1,4,5,1
"Profes., científicos e intelectuales (054)",158,,25,70,63,
"Técnicos de nivel medio y trab.asimilados (055)",109,1,39,42,24,3
"Jefes y empleados de oficina (056)",115,,40,34,40,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",341,8,97,113,98,25
"Agricult.trabaj. calif. agrop. y pesqueros (058)",703,11,294,233,140,25
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",192,5,64,58,49,16
"Obreros construc., conf., papel, fab., instr. (060)",595,4,209,215,157,10
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1272,30,501,404,293,44
"Otra (062)",35,,7,18,10,
"Ocupación no especificada (063)",55,,23,13,18,1
"Desocupado (064)",176,1,79,59,35,2
"Mujeres (065)",1335,23,444,535,296,37
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",7,,1,3,2,1
"Profes., científicos e intelectuales (067)",169,,27,98,43,1
"Técnicos de nivel medio y trab.asimilados (068)",67,1,20,32,12,2
"Jefes y empleados de oficina (069)",102,,50,33,19,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",368,7,104,149,95,13
"Agricult.trabaj. calif. agrop. y pesqueros (071)",11,,4,2,4,1
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",41,2,14,14,11,
"Obreros construc., conf., papel, fab., instr. (073)",32,,15,7,10,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",428,11,162,158,83,14
"Otra (075)",1,,1,,,
"Ocupación no especificada (076)",45,,17,15,9,4
"Desocupado (077)",64,2,29,24,8,1
,,,,,,
"RURAL (078)",1355,4,383,478,358,132
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",3,,,2,1,
"Profes., científicos e intelectuales (080)",73,,11,39,23,
"Técnicos de nivel medio y trab.asimilados (081)",21,,5,10,4,2
"Jefes y empleados de oficina (082)",43,,15,22,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",59,,12,21,20,6
"Agricult.trabaj. calif. agrop. y pesqueros (084)",329,,46,92,120,71
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",23,,6,10,5,2
"Obreros construc., conf., papel, fab., instr. (086)",122,,46,42,31,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",533,2,189,189,118,35
"Otra (088)",1,,,1,,
"Ocupación no especificada (089)",51,,14,18,12,7
"Desocupado (090)",97,2,39,32,18,6
"Hombres (091)",1155,4,325,394,312,120
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,,,2,1,
"Profes., científicos e intelectuales (093)",34,,3,14,17,
"Técnicos de nivel medio y trab.asimilados (094)",13,,3,5,3,2
"Jefes y empleados de oficina (095)",22,,2,14,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",38,,9,13,12,4
"Agricult.trabaj. calif. agrop. y pesqueros (097)",306,,42,85,112,67
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",23,,6,10,5,2
"Obreros construc., conf., papel, fab., instr. (099)",120,,45,41,31,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",475,2,170,171,100,32
"Otra (101)",1,,,1,,
"Ocupación no especificada (102)",27,,10,6,7,4
"Desocupado (103)",93,2,35,32,18,6
"Mujeres (104)",200,,58,84,46,12
"Profes., científicos e intelectuales (106)",39,,8,25,6,
"Técnicos de nivel medio y trab.asimilados (107)",8,,2,5,1,
"Jefes y empleados de oficina (108)",21,,13,8,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",21,,3,8,8,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",23,,4,7,8,4
"Obreros construc., conf., papel, fab., instr. (112)",2,,1,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",58,,19,18,18,3
"Ocupación no especificada (115)",24,,4,12,5,3
"Desocupado (116)",4,,4,,,
