"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",106,3,55,33,13,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",3417,158,1228,1035,804,192
"Otra (036)",10,,7,2,1,
"Ocupación no especificada (037)",938,6,237,330,273,92
"Desocupado (038)",579,23,377,108,61,10
,,,,,,
"URBANA (039)",31280,432,9448,10509,8623,2268
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",57,,5,12,38,2
"Profes., científicos e intelectuales (041)",1884,,264,851,744,25
"Técnicos de nivel medio y trab.asimilados (042)",830,1,287,342,182,18
"Jefes y empleados de oficina (043)",825,,320,321,179,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",4601,57,1101,1738,1432,273
"Agricult.trabaj. calif. agrop. y pesqueros (045)",5590,24,905,1588,2046,1027
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",2160,31,774,717,522,116
"Obreros construc., conf., papel, fab., instr. (047)",2845,8,1078,1069,638,52
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",8876,241,3261,2847,2008,519
"Otra (049)",93,,26,37,30,
"Ocupación no especificada (050)",1157,7,344,394,309,103
"Desocupado (051)",2362,63,1083,593,495,128
"Hombres (052)",22740,322,6873,7338,6342,1865
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",43,,4,9,28,2
"Profes., científicos e intelectuales (054)",768,,93,317,343,15
"Técnicos de nivel medio y trab.asimilados (055)",503,1,159,211,119,13
"Jefes y empleados de oficina (056)",366,,100,144,117,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",2029,40,536,704,624,125
"Agricult.trabaj. calif. agrop. y pesqueros (058)",5396,24,857,1545,1984,986
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",1747,24,615,580,427,101
"Obreros construc., conf., papel, fab., instr. (060)",2763,7,1037,1040,628,51
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",6577,173,2465,2072,1462,405
"Otra (062)",83,,19,35,29,
"Ocupación no especificada (063)",525,3,170,173,136,43
"Desocupado (064)",1940,50,818,508,445,119
"Mujeres (065)",8540,110,2575,3171,2281,403
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",14,,1,3,10,
"Profes., científicos e intelectuales (067)",1116,,171,534,401,10
"Técnicos de nivel medio y trab.asimilados (068)",327,,128,131,63,5
"Jefes y empleados de oficina (069)",459,,220,177,62,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",2572,17,565,1034,808,148
"Agricult.trabaj. calif. agrop. y pesqueros (071)",194,,48,43,62,41
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",413,7,159,137,95,15
"Obreros construc., conf., papel, fab., instr. (073)",82,1,41,29,10,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",2299,68,796,775,546,114
"Otra (075)",10,,7,2,1,
"Ocupación no especificada (076)",632,4,174,221,173,60
"Desocupado (077)",422,13,265,85,50,9
,,,,,,
"RURAL (078)",19922,462,6294,5887,5276,2003
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",6,,,1,5,
"Profes., científicos e intelectuales (080)",337,,80,173,83,1
"Técnicos de nivel medio y trab.asimilados (081)",85,,39,34,11,1
"Jefes y empleados de oficina (082)",49,,20,18,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",692,14,165,261,218,34
"Agricult.trabaj. calif. agrop. y pesqueros (084)",7753,34,1379,2286,2683,1371
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",499,5,218,177,88,11
"Obreros construc., conf., papel, fab., instr. (086)",613,3,216,250,135,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",7703,344,3291,2085,1543,440
"Otra (088)",6,,2,2,2,
"Ocupación no especificada (089)",475,9,112,160,145,49
"Desocupado (090)",1704,53,772,440,352,87
"Hombres (091)",17313,346,5411,5101,4643,1812
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,,,1,4,
"Profes., científicos e intelectuales (093)",139,,22,64,53,
"Técnicos de nivel medio y trab.asimilados (094)",52,,21,21,9,1
"Jefes y empleados de oficina (095)",29,,10,10,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",361,7,100,131,105,18
"Agricult.trabaj. calif. agrop. y pesqueros (097)",7461,31,1313,2197,2603,1317
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",370,3,173,136,55,3
"Obreros construc., conf., papel, fab., instr. (099)",589,1,202,246,132,8
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",6585,254,2859,1825,1285,362
"Otra (101)",6,,2,2,2,
"Ocupación no especificada (102)",169,7,49,51,45,17
"Desocupado (103)",1547,43,660,417,341,86
"Mujeres (104)",2609,116,883,786,633,191
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,,1,
"Profes., científicos e intelectuales (106)",198,,58,109,30,1
"Técnicos de nivel medio y trab.asimilados (107)",33,,18,13,2,
"Jefes y empleados de oficina (108)",20,,10,8,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",331,7,65,130,113,16
"Agricult.trabaj. calif. agrop. y pesqueros (110)",292,3,66,89,80,54
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",129,2,45,41,33,8
"Obreros construc., conf., papel, fab., instr. (112)",24,2,14,4,3,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1118,90,432,260,258,78
"Ocupación no especificada (115)",306,2,63,109,100,32
"Desocupado (116)",157,10,112,23,11,1
