"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"Primaria (030)",856,837,254,65,95,97,177,76,47,26,19,2500
"De 12 a 14 años (031)",175,175,175,,,,,,,,,
"De 15 a 19 años (032)",67,67,47,18,2,,,,,,,22
"De 20 a 24 años (033)",77,70,17,19,22,10,2,,,,7,101
"De 25 a 29 años (034)",68,65,2,9,22,18,14,,,,3,166
"De 30 a 34 años (035)",92,91,4,8,21,19,37,2,,,1,277
"De 35 a 39 años (036)",106,104,2,4,14,20,38,21,5,,2,440
"De 40 a 44 años (037)",80,79,2,,2,16,36,12,6,5,1,394
"De 45 a 49 años (038)",54,52,1,,6,5,18,15,5,2,2,267
"De 50 y más años (039)",137,134,4,7,6,9,32,26,31,19,3,833
"Secundaria (040)",990,956,547,141,123,69,58,10,6,2,34,982
"De 12 a 14 años (041)",176,176,176,,,,,,,,,
"De 15 a 19 años (042)",326,321,301,18,2,,,,,,5,22
"De 20 a 24 años (043)",173,160,59,69,27,4,1,,,,13,139
"De 25 a 29 años (044)",136,124,6,36,52,19,10,,1,,12,247
"De 30 a 34 años (045)",78,75,3,9,24,21,17,1,,,3,199
"De 35 a 39 años (046)",55,55,,2,13,19,16,3,2,,,194
"De 40 a 44 años (047)",20,19,1,3,3,2,6,2,2,,1,69
"De 45 a 49 años (048)",8,8,,,1,2,3,2,,,,34
"De 50 y más años (049)",18,18,1,4,1,2,5,2,1,2,,78
"Sup. no Univ. incompleta (050)",49,39,17,8,2,7,3,2,,,10,59
"De 15 a 19 años (052)",6,6,6,,,,,,,,,
"De 20 a 24 años (053)",18,12,9,3,,,,,,,6,3
"De 25 a 29 años (054)",9,7,,5,,2,,,,,2,11
"De 30 a 34 años (055)",1,,,,,,,,,,1,
"De 35 a 39 años (056)",9,8,,,1,4,2,1,,,1,30
"De 40 a 44 años (057)",2,2,2,,,,,,,,,
"De 45 a 49 años (058)",1,1,,,,1,,,,,,3
"De 50 y más años (059)",3,3,,,1,,1,1,,,,12
"Sup. no Univ. completa (060)",137,130,14,38,33,22,18,5,,,7,280
"De 20 a 24 años (063)",10,8,2,4,2,,,,,,2,8
"De 25 a 29 años (064)",31,30,5,11,7,6,1,,,,1,47
"De 30 a 34 años (065)",41,38,4,12,11,6,4,1,,,3,76
"De 35 a 39 años (066)",24,23,1,8,7,2,4,1,,,1,51
"De 40 a 44 años (067)",14,14,1,1,2,5,5,,,,,43
"De 45 a 49 años (068)",8,8,,,3,2,2,1,,,,27
"De 50 y más años (069)",9,9,1,2,1,1,2,2,,,,28
"Sup. Univ. incompleta (070)",46,37,14,5,7,7,3,,1,,9,62
"De 15 a 19 años (072)",6,6,6,,,,,,,,,
"De 20 a 24 años (073)",9,4,3,1,,,,,,,5,1
"De 25 a 29 años (074)",8,6,3,2,1,,,,,,2,4
"De 30 a 34 años (075)",6,4,1,2,1,,,,,,2,4
"De 35 a 39 años (076)",6,6,1,,2,3,,,,,,13
"De 40 a 44 años (077)",5,5,,,2,2,1,,,,,15
"De 45 a 49 años (078)",4,4,,,1,2,1,,,,,13
"De 50 y más años (079)",2,2,,,,,1,,1,,,12
"Sup. Univ. completa (080)",90,77,16,13,24,8,11,4,,1,13,169
"De 20 a 24 años (083)",5,4,3,,,,1,,,,1,4
"De 25 a 29 años (084)",19,12,1,6,5,,,,,,7,16
"De 30 a 34 años (085)",24,20,8,5,5,1,1,,,,4,22
"De 35 a 39 años (086)",17,17,3,,4,3,6,1,,,,49
"De 40 a 44 años (087)",12,11,1,1,4,3,1,1,,,1,29
"De 45 a 49 años (088)",4,4,,,2,,1,1,,,,14
"De 50 y más años (089)",9,9,,1,4,1,1,1,,1,,35
,,,,,,,,,,,,
"URBANA (100)",803,766,191,97,137,120,114,55,31,21,37,2091
"De 12 a 14 años (101)",69,69,69,,,,,,,,,
"De 15 a 19 años (102)",79,78,72,3,3,,,,,,1,9
"De 20 a 24 años (103)",71,62,17,22,19,4,,,,,9,72
"De 25 a 29 años (104)",111,99,7,30,34,21,6,,1,,12,194
"De 30 a 34 años (105)",112,102,12,18,24,28,18,2,,,10,239
"De 35 a 39 años (106)",110,107,5,10,23,31,28,8,2,,3,341
"De 40 a 44 años (107)",53,53,3,4,9,13,14,7,2,1,,193
"De 45 a 49 años (108)",38,38,,,9,6,12,7,3,1,,169
"De 50 y más años (109)",160,158,6,10,16,17,36,31,23,19,2,874
"Sin nivel (110)",112,107,3,5,11,16,25,18,16,13,5,583
"De 15 a 19 años (112)",1,,,,,,,,,,1,
"De 25 a 29 años (114)",3,3,,,1,1,1,,,,,9
"De 30 a 34 años (115)",7,7,,,,4,2,1,,,,26
"De 35 a 39 años (116)",8,6,,2,,1,3,,,,2,18
"De 40 a 44 años (117)",6,6,,1,1,1,1,2,,,,23
"De 45 a 49 años (118)",10,10,,,1,,2,3,3,1,,65
"De 50 y más años (119)",77,75,3,2,8,9,16,12,13,12,2,442
"Educacion Inicial (120)",2,2,1,,,,1,,,,,4
"De 12 a 14 años (121)",1,1,1,,,,,,,,,
"De 35 a 39 años (126)",1,1,,,,,1,,,,,4
"Primaria (130)",159,157,22,11,20,24,38,24,11,7,2,625
"De 12 a 14 años (131)",14,14,14,,,,,,,,,
"De 15 a 19 años (132)",8,8,5,1,2,,,,,,,5
"De 20 a 24 años (133)",11,10,1,3,4,2,,,,,1,17
"De 25 a 29 años (134)",12,11,,2,3,4,2,,,,1,28
"De 30 a 34 años (135)",17,17,,2,5,3,7,,,,,51
"De 35 a 39 años (136)",22,22,,1,2,8,6,4,1,,,92
"De 40 a 44 años (137)",14,14,,,,2,5,5,1,1,,79
"De 45 a 49 años (138)",7,7,,,2,,4,1,,,,28
"De 50 y más años (139)",54,54,2,2,2,5,14,14,9,6,,325
"Secundaria (140)",290,286,127,39,50,38,23,4,4,1,4,424
"De 12 a 14 años (141)",54,54,54,,,,,,,,,
"De 15 a 19 años (142)",65,65,62,2,1,,,,,,,4
"De 20 a 24 años (143)",37,36,7,14,13,2,,,,,1,46
"De 25 a 29 años (144)",47,45,2,13,19,8,2,,1,,2,92
"De 30 a 34 años (145)",32,31,1,3,7,15,5,,,,1,83
"De 35 a 39 años (146)",29,29,,1,8,10,8,1,1,,,97
"De 40 a 44 años (147)",9,9,1,2,1,1,3,,1,,,27
"De 45 a 49 años (148)",5,5,,,,1,3,1,,,,23
"De 50 y más años (149)",12,12,,4,1,1,2,2,1,1,,52
"Sup. no Univ. incompleta (150)",26,20,5,3,2,7,2,1,,,6,44
"De 20 a 24 años (153)",9,6,4,2,,,,,,,3,2
"De 25 a 29 años (154)",4,3,,1,,2,,,,,1,7
"De 30 a 34 años (155)",1,,,,,,,,,,1,
"De 35 a 39 años (156)",9,8,,,1,4,2,1,,,1,30
"De 40 a 44 años (157)",1,1,1,,,,,,,,,
"De 45 a 49 años (158)",1,1,,,,1,,,,,,3
"De 50 y más años (159)",1,1,,,1,,,,,,,2
"Sup. no Univ. completa (160)",112,106,10,26,29,22,14,5,,,6,242
"De 20 a 24 años (163)",8,6,1,3,2,,,,,,2,7
"De 25 a 29 años (164)",25,24,3,7,7,6,1,,,,1,43
"De 30 a 34 años (165)",31,28,3,8,7,6,3,1,,,3,60
"De 35 a 39 años (166)",20,20,1,6,7,2,3,1,,,,45
"De 40 a 44 años (167)",11,11,1,,2,5,3,,,,,32
"De 45 a 49 años (168)",8,8,,,3,2,2,1,,,,27
"De 50 y más años (169)",9,9,1,2,1,1,2,2,,,,28
"Sup. Univ. incompleta (170)",35,31,11,4,7,6,3,,,,4,50
"De 15 a 19 años (172)",5,5,5,,,,,,,,,
"De 20 a 24 años (173)",3,2,2,,,,,,,,1,
"De 25 a 29 años (174)",6,5,2,2,1,,,,,,1,4
"De 30 a 34 años (175)",6,4,1,2,1,,,,,,2,4
"De 35 a 39 años (176)",6,6,1,,2,3,,,,,,13
"De 40 a 44 años (177)",4,4,,,2,1,1,,,,,12
"De 45 a 49 años (178)",4,4,,,1,2,1,,,,,13
"De 50 y más años (179)",1,1,,,,,1,,,,,4
"Sup. Univ. completa (180)",67,57,12,9,18,7,8,3,,,10,119
"De 20 a 24 años (183)",3,2,2,,,,,,,,1,
"De 25 a 29 años (184)",14,8,,5,3,,,,,,6,11
"De 30 a 34 años (185)",18,15,7,3,4,,1,,,,3,15
"De 35 a 39 años (186)",15,15,3,,3,3,5,1,,,,42
"De 40 a 44 años (187)",8,8,,1,3,3,1,,,,,20
"De 45 a 49 años (188)",3,3,,,2,,,1,,,,10
"De 50 y más años (189)",6,6,,,3,1,1,1,,,,21
,,,,,,,,,,,,
"RURAL (200)",2664,2583,725,232,235,194,457,330,228,182,81,9423
"De 12 a 14 años (201)",289,289,289,,,,,,,,,
"De 15 a 19 años (202)",332,327,291,35,1,,,,,,5,37
"De 20 a 24 años (203)",242,212,77,80,34,13,6,2,,,30,226
"De 25 a 29 años (204)",179,162,10,41,59,28,22,2,,,17,349
"De 30 a 34 años (205)",192,186,8,22,46,35,64,9,2,,6,565
"De 35 a 39 años (206)",189,184,4,10,20,31,73,35,9,2,5,787
"De 40 a 44 años (207)",169,165,8,3,11,19,64,30,23,7,4,842
"De 45 a 49 años (208)",166,164,3,4,10,13,40,43,28,23,2,1010
"De 50 y más años (209)",906,894,35,37,54,55,188,209,166,150,12,5607
"Sin nivel (210)",1179,1159,47,52,77,88,275,270,189,161,20,6873
"De 12 a 14 años (211)",3,3,3,,,,,,,,,
"De 15 a 19 años (212)",5,5,3,2,,,,,,,,2
"De 20 a 24 años (213)",19,14,1,4,2,3,2,2,,,5,40
"De 25 a 29 años (214)",15,14,,2,5,3,2,2,,,1,43
"De 30 a 34 años (215)",55,53,,4,8,12,21,6,2,,2,200
"De 35 a 39 años (216)",73,71,2,4,2,10,31,16,4,2,2,329
"De 40 a 44 años (217)",83,82,4,1,6,3,28,20,17,3,1,462
"De 45 a 49 años (218)",115,115,2,4,5,7,25,28,23,21,,756
"De 50 y más años (219)",811,802,32,31,49,50,166,196,143,135,9,5041
"Educacion Inicial (220)",6,5,3,2,,,,,,,1,2
"De 12 a 14 años (221)",3,3,3,,,,,,,,,
"De 20 a 24 años (223)",2,2,,2,,,,,,,,2
"De 25 a 29 años (224)",1,,,,,,,,,,1,
"Primaria (230)",697,680,232,54,75,73,139,52,36,19,17,1875
"De 12 a 14 años (231)",161,161,161,,,,,,,,,
"De 15 a 19 años (232)",59,59,42,17,,,,,,,,17
"De 20 a 24 años (233)",66,60,16,16,18,8,2,,,,6,84
"De 25 a 29 años (234)",56,54,2,7,19,14,12,,,,2,138
"De 30 a 34 años (235)",75,74,4,6,16,16,30,2,,,1,226
"De 35 a 39 años (236)",84,82,2,3,12,12,32,17,4,,2,348
"De 40 a 44 años (237)",66,65,2,,2,14,31,7,5,4,1,315
"De 45 a 49 años (238)",47,45,1,,4,5,14,14,5,2,2,239
"De 50 y más años (239)",83,80,2,5,4,4,18,12,22,13,3,508
"Secundaria (240)",700,670,420,102,73,31,35,6,2,1,30,558
"De 12 a 14 años (241)",122,122,122,,,,,,,,,
"De 15 a 19 años (242)",261,256,239,16,1,,,,,,5,18
"De 20 a 24 años (243)",136,124,52,55,14,2,1,,,,12,93
"De 25 a 29 años (244)",89,79,4,23,33,11,8,,,,10,155
"De 30 a 34 años (245)",46,44,2,6,17,6,12,1,,,2,116
"De 35 a 39 años (246)",26,26,,1,5,9,8,2,1,,,97
"De 40 a 44 años (247)",11,10,,1,2,1,3,2,1,,1,42
"De 45 a 49 años (248)",3,3,,,1,1,,1,,,,11
"De 50 y más años (249)",6,6,1,,,1,3,,,1,,26
"Sup. no Univ. incompleta (250)",23,19,12,5,,,1,1,,,4,15
"De 15 a 19 años (252)",6,6,6,,,,,,,,,
"De 20 a 24 años (253)",9,6,5,1,,,,,,,3,1
"De 25 a 29 años (254)",5,4,,4,,,,,,,1,4
"De 40 a 44 años (257)",1,1,1,,,,,,,,,
"De 50 y más años (259)",2,2,,,,,1,1,,,,10
"Sup. no Univ. completa (260)",25,24,4,12,4,,4,,,,1,38
"De 20 a 24 años (263)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (264)",6,6,2,4,,,,,,,,4
"De 30 a 34 años (265)",10,10,1,4,4,,1,,,,,16
"De 35 a 39 años (266)",4,3,,2,,,1,,,,1,6
"De 40 a 44 años (267)",3,3,,1,,,2,,,,,11
"Sup. Univ. incompleta (270)",11,6,3,1,,1,,,1,,5,12
"De 15 a 19 años (272)",1,1,1,,,,,,,,,
"De 20 a 24 años (273)",6,2,1,1,,,,,,,4,1
"De 25 a 29 años (274)",2,1,1,,,,,,,,1,
"De 40 a 44 años (277)",1,1,,,,1,,,,,,3
"De 50 y más años (279)",1,1,,,,,,,1,,,8
"Sup. Univ. completa (280)",23,20,4,4,6,1,3,1,,1,3,50
"De 20 a 24 años (283)",2,2,1,,,,1,,,,,4
"De 25 a 29 años (284)",5,4,1,1,2,,,,,,1,5
"De 30 a 34 años (285)",6,5,1,2,1,1,,,,,1,7
"De 35 a 39 años (286)",2,2,,,1,,1,,,,,7
"De 40 a 44 años (287)",4,3,1,,1,,,1,,,1,9
"De 45 a 49 años (288)",1,1,,,,,1,,,,,4
"De 50 y más años (289)",3,3,,1,1,,,,,1,,14
