"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",126,7,6,13,21,33,16,30
"De 15 a 19 años (052)",1,,,,,,,1
"De 20 a 24 años (053)",1,,,,,,,1
"De 25 a 29 años (054)",4,,,,,,2,2
"De 30 a 34 años (055)",10,,,,,4,5,1
"De 35 a 39 años (056)",14,,,,,8,3,3
"De 40 a 44 años (057)",19,,,,1,6,5,7
"De 45 a 49 años (058)",9,,,,2,5,,2
"De 50 y más años (059)",68,7,6,13,18,10,1,13
"Soltero(a) (060)",2236,7,13,37,99,255,372,1453
"De 12 a 14 años (061)",3,,,,,,1,2
"De 15 a 19 años (062)",56,,,,,,37,19
"De 20 a 24 años (063)",513,,,,,2,102,409
"De 25 a 29 años (064)",540,,,,,25,108,407
"De 30 a 34 años (065)",345,,,,,66,60,219
"De 35 a 39 años (066)",213,,,,6,56,44,107
"De 40 a 44 años (067)",164,,,,21,42,17,84
"De 45 a 49 años (068)",123,,,,28,33,3,59
"De 50 y más años (069)",279,7,13,37,44,31,,147
,,,,,,,,
"URBANA (080)",14423,95,362,908,1574,3110,4195,4179
"De 12 a 14 años (081)",23,,,,,,1,22
"De 15 a 19 años (082)",328,,,,,,170,158
"De 20 a 24 años (083)",1458,,,,,9,726,723
"De 25 a 29 años (084)",1876,,,,,127,1008,741
"De 30 a 34 años (085)",2029,,,,,431,1016,582
"De 35 a 39 años (086)",1797,,,,26,649,757,365
"De 40 a 44 años (087)",1595,,,1,99,755,378,362
"De 45 a 49 años (088)",1243,,,5,285,591,116,246
"De 50 y más años (089)",4074,95,362,902,1164,548,23,980
"Conviviente (090)",5275,7,27,93,259,1148,2411,1330
"De 12 a 14 años (091)",20,,,,,,,20
"De 15 a 19 años (092)",220,,,,,,109,111
"De 20 a 24 años (093)",764,,,,,4,492,268
"De 25 a 29 años (094)",1009,,,,,74,661,274
"De 30 a 34 años (095)",1030,,,,,215,578,237
"De 35 a 39 años (096)",774,,,,7,290,357,120
"De 40 a 44 años (097)",556,,,1,28,261,162,104
"De 45 a 49 años (098)",314,,,2,56,162,47,47
"De 50 y más años (099)",588,7,27,90,168,142,5,149
"Separado(a) (100)",1105,6,19,57,158,322,294,249
"De 15 a 19 años (102)",30,,,,,,17,13
"De 20 a 24 años (103)",96,,,,,2,60,34
"De 25 a 29 años (104)",103,,,,,12,69,22
"De 30 a 34 años (105)",146,,,,,43,68,35
"De 35 a 39 años (106)",141,,,,3,67,43,28
"De 40 a 44 años (107)",153,,,,8,80,26,39
"De 45 a 49 años (108)",118,,,1,26,60,11,20
"De 50 y más años (109)",318,6,19,56,121,58,,58
"Casado(a) (110)",4896,16,133,486,872,1275,1116,998
"De 15 a 19 años (112)",26,,,,,,11,15
"De 20 a 24 años (113)",134,,,,,1,81,52
"De 25 a 29 años (114)",264,,,,,18,173,73
"De 30 a 34 años (115)",516,,,,,100,310,106
"De 35 a 39 años (116)",643,,,,9,216,307,111
"De 40 a 44 años (117)",676,,,,40,347,164,125
"De 45 a 49 años (118)",647,,,2,158,320,53,114
"De 50 y más años (119)",1990,16,133,484,665,273,17,402
"Viudo(a) (120)",982,52,165,224,171,93,22,255
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",2,,,,,,1,1
"De 25 a 29 años (124)",9,,,,,1,4,4
"De 30 a 34 años (125)",15,,,,,8,3,4
"De 35 a 39 años (126)",24,,,,1,13,6,4
"De 40 a 44 años (127)",40,,,,2,21,6,11
"De 45 a 49 años (128)",43,,,,18,13,2,10
"De 50 y más años (129)",847,52,165,224,150,37,,219
"Divorciado(a) (130)",123,7,5,13,21,33,16,28
"De 15 a 19 años (132)",1,,,,,,,1
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",4,,,,,,2,2
"De 30 a 34 años (135)",10,,,,,4,5,1
"De 35 a 39 años (136)",14,,,,,8,3,3
"De 40 a 44 años (137)",19,,,,1,6,5,7
"De 45 a 49 años (138)",7,,,,2,5,,
"De 50 y más años (139)",67,7,5,13,18,10,1,13
"Soltero(a) (140)",2042,7,13,35,93,239,336,1319
"De 12 a 14 años (141)",3,,,,,,1,2
"De 15 a 19 años (142)",49,,,,,,33,16
"De 20 a 24 años (143)",461,,,,,2,92,367
"De 25 a 29 años (144)",487,,,,,22,99,366
"De 30 a 34 años (145)",312,,,,,61,52,199
"De 35 a 39 años (146)",201,,,,6,55,41,99
"De 40 a 44 años (147)",151,,,,20,40,15,76
"De 45 a 49 años (148)",114,,,,25,31,3,55
"De 50 y más años (149)",264,7,13,35,42,28,,139
,,,,,,,,
"RURAL (160)",1934,12,44,134,256,421,530,537
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",49,,,,,,27,22
"De 20 a 24 años (163)",184,,,,,,97,87
"De 25 a 29 años (164)",253,,,,,18,131,104
"De 30 a 34 años (165)",231,,,,,49,122,60
"De 35 a 39 años (166)",194,,,,5,73,80,36
"De 40 a 44 años (167)",203,,,1,15,92,56,39
"De 45 a 49 años (168)",187,,,1,48,98,12,28
"De 50 y más años (169)",631,12,44,132,188,91,5,159
"Conviviente (170)",854,1,4,20,77,181,373,198
"De 12 a 14 años (171)",1,,,,,,,1
"De 15 a 19 años (172)",37,,,,,,20,17
"De 20 a 24 años (173)",114,,,,,,74,40
"De 25 a 29 años (174)",151,,,,,7,99,45
"De 30 a 34 años (175)",141,,,,,32,82,27
"De 35 a 39 años (176)",122,,,,2,49,53,18
"De 40 a 44 años (177)",86,,,,6,32,35,13
"De 45 a 49 años (178)",68,,,1,14,35,8,10
"De 50 y más años (179)",134,1,4,19,55,26,2,27
"Separado(a) (180)",101,,2,9,17,27,28,18
"De 15 a 19 años (182)",3,,,,,,2,1
"De 20 a 24 años (183)",9,,,,,,7,2
"De 25 a 29 años (184)",14,,,,,5,4,5
"De 30 a 34 años (185)",12,,,,,4,6,2
"De 35 a 39 años (186)",7,,,,1,2,3,1
"De 40 a 44 años (187)",16,,,1,,8,5,2
"De 45 a 49 años (188)",9,,,,4,5,,
"De 50 y más años (189)",31,,2,8,12,3,1,5
"Casado(a) (190)",632,2,21,71,130,185,90,133
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",2,,,,,,1,1
"De 20 a 24 años (193)",9,,,,,,6,3
"De 25 a 29 años (194)",34,,,,,3,19,12
"De 30 a 34 años (195)",43,,,,,8,25,10
"De 35 a 39 años (196)",51,,,,2,21,20,8
"De 40 a 44 años (197)",82,,,,7,46,14,15
"De 45 a 49 años (198)",95,,,,26,55,4,10
"De 50 y más años (199)",315,2,21,71,95,52,1,73
"Viudo(a) (200)",150,9,16,32,26,12,3,52
"De 25 a 29 años (204)",1,,,,,,,1
"De 30 a 34 años (205)",2,,,,,,1,1
"De 35 a 39 años (206)",2,,,,,,1,1
"De 40 a 44 años (207)",6,,,,1,4,,1
"De 45 a 49 años (208)",4,,,,1,1,,2
"De 50 y más años (209)",135,9,16,32,24,7,1,46
"Divorciado(a) (210)",3,,1,,,,,2
"De 45 a 49 años (218)",2,,,,,,,2
"De 50 y más años (219)",1,,1,,,,,
"Soltero(a) (220)",194,,,2,6,16,36,134
"De 15 a 19 años (222)",7,,,,,,4,3
"De 20 a 24 años (223)",52,,,,,,10,42
"De 25 a 29 años (224)",53,,,,,3,9,41
"De 30 a 34 años (225)",33,,,,,5,8,20
"De 35 a 39 años (226)",12,,,,,1,3,8
"De 40 a 44 años (227)",13,,,,1,2,2,8
"De 45 a 49 años (228)",9,,,,3,2,,4
"De 50 y más años (229)",15,,,2,2,3,,8
