"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",28,26,,15,10,1,,,,,2,38
"De 30 a 34 años (025)",30,28,,11,10,5,1,1,,,2,56
"De 35 a 39 años (026)",22,21,,8,7,5,1,,,,1,42
"De 40 a 44 años (027)",23,22,,2,3,8,6,1,2,,1,79
"De 45 a 49 años (028)",19,19,,2,4,5,6,2,,,,63
"De 50 y más años (029)",67,64,,6,8,9,22,10,8,1,3,289
"Casado(a) (030)",3058,3016,2,264,564,554,817,533,218,64,42,12595
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",5,2,,1,1,,,,,,3,3
"De 20 a 24 años (033)",53,49,,29,13,4,2,1,,,4,82
"De 25 a 29 años (034)",132,127,1,34,67,16,9,,,,5,252
"De 30 a 34 años (035)",250,245,,55,82,69,31,7,1,,5,613
"De 35 a 39 años (036)",317,312,,34,96,93,70,16,3,,5,931
"De 40 a 44 años (037)",388,384,,18,106,98,118,33,9,2,4,1336
"De 45 a 49 años (038)",347,344,,22,58,77,122,56,6,3,3,1341
"De 50 y más años (039)",1565,1553,1,71,141,197,465,420,199,59,12,8037
"Viudo(a) (040)",614,600,5,32,62,88,200,131,59,23,14,2907
"De 25 a 29 años (044)",7,7,,3,3,,1,,,,,13
"De 30 a 34 años (045)",9,3,,1,1,1,,,,,6,6
"De 35 a 39 años (046)",6,6,,,,3,1,1,1,,,27
"De 40 a 44 años (047)",19,19,,1,,9,7,1,1,,,75
"De 45 a 49 años (048)",24,24,,1,,5,10,3,4,1,,121
"De 50 y más años (049)",549,541,5,26,58,70,181,126,53,22,8,2665
"Divorciado(a) (050)",32,32,,5,5,4,13,4,1,,,116
"De 20 a 24 años (053)",1,1,,1,,,,,,,,1
"De 25 a 29 años (054)",1,1,,1,,,,,,,,1
"De 30 a 34 años (055)",2,2,,1,,,1,,,,,5
"De 35 a 39 años (056)",4,4,,1,2,1,,,,,,8
"De 40 a 44 años (057)",3,3,,1,1,,,1,,,,9
"De 45 a 49 años (058)",1,1,,,1,,,,,,,2
"De 50 y más años (059)",20,20,,,1,3,12,3,1,,,90
"Soltero(a) (060)",805,486,4,300,106,54,22,,,,319,762
"De 12 a 14 años (061)",2,2,,2,,,,,,,,2
"De 15 a 19 años (062)",31,30,,29,,1,,,,,1,32
"De 20 a 24 años (063)",188,80,1,71,7,1,,,,,108,88
"De 25 a 29 años (064)",180,87,2,61,19,4,1,,,,93,115
"De 30 a 34 años (065)",121,73,,47,17,8,1,,,,48,109
"De 35 a 39 años (066)",91,60,,28,23,7,2,,,,31,103
"De 40 a 44 años (067)",49,35,,16,10,6,3,,,,14,66
"De 45 a 49 años (068)",39,36,,15,9,7,5,,,,3,74
"De 50 y más años (069)",104,83,1,31,21,20,10,,,,21,173
,,,,,,,,,,,,
"URBANA (080)",2985,2779,12,654,649,453,529,314,122,46,206,9144
"De 12 a 14 años (081)",5,3,1,2,,,,,,,2,2
"De 15 a 19 años (082)",55,51,2,44,5,,,,,,4,54
"De 20 a 24 años (083)",289,226,2,163,59,1,1,,,,63,289
"De 25 a 29 años (084)",361,312,2,160,113,24,13,,,,49,510
"De 30 a 34 años (085)",362,327,,105,129,74,17,2,,,35,669
"De 35 a 39 años (086)",342,325,,66,105,86,52,13,3,,17,859
"De 40 a 44 años (087)",261,251,1,26,78,61,67,12,4,2,10,783
"De 45 a 49 años (088)",244,243,1,21,50,55,74,35,6,1,1,892
"De 50 y más años (089)",1066,1041,3,67,110,152,305,252,109,43,25,5086
"Conviviente (090)",951,918,6,331,301,132,94,35,16,3,33,2127
"De 12 a 14 años (091)",3,1,1,,,,,,,,2,
"De 15 a 19 años (092)",42,39,2,32,5,,,,,,3,42
"De 20 a 24 años (093)",177,166,1,112,52,,1,,,,11,221
"De 25 a 29 años (094)",210,204,,106,70,19,9,,,,6,339
"De 30 a 34 años (095)",170,167,,37,78,40,11,1,,,3,366
"De 35 a 39 años (096)",126,124,,22,44,31,22,5,,,2,326
"De 40 a 44 años (097)",74,72,1,9,23,15,17,4,3,,2,226
"De 45 a 49 años (098)",55,55,1,4,13,12,17,7,1,,,196
"De 50 y más años (099)",94,90,,9,16,15,17,18,12,3,4,411
"Separado(a) (100)",117,113,,37,28,20,20,4,3,1,4,303
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (103)",7,7,,6,1,,,,,,,8
"De 25 a 29 años (104)",19,19,,10,8,1,,,,,,29
"De 30 a 34 años (105)",10,10,,6,3,1,,,,,,15
"De 35 a 39 años (106)",15,14,,5,5,3,1,,,,1,29
"De 40 a 44 años (107)",11,11,,2,3,3,3,,,,,29
"De 45 a 49 años (108)",12,12,,1,3,4,3,1,,,,37
"De 50 y más años (109)",39,37,,4,5,8,13,3,3,1,2,153
"Casado(a) (110)",1310,1294,2,142,255,241,321,221,80,32,16,5200
"De 20 a 24 años (113)",16,16,,12,3,1,,,,,,21
"De 25 a 29 años (114)",62,60,1,20,31,4,4,,,,2,110
"De 30 a 34 años (115)",112,110,,35,39,29,6,1,,,2,231
"De 35 a 39 años (116)",154,154,,23,45,48,28,8,2,,,442
"De 40 a 44 años (117)",145,143,,8,48,37,40,7,1,2,2,457
"De 45 a 49 años (118)",147,146,,10,29,34,45,26,2,,1,550
"De 50 y más años (119)",674,665,1,34,60,88,198,179,75,30,9,3389
"Viudo(a) (120)",236,230,2,10,23,33,78,52,22,10,6,1129
"De 25 a 29 años (124)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (125)",7,2,,1,1,,,,,,5,3
"De 35 a 39 años (126)",3,3,,,,2,,,1,,,14
"De 40 a 44 años (127)",10,10,,1,,3,5,1,,,,40
"De 45 a 49 años (128)",14,14,,,,2,7,1,3,1,,76
"De 50 y más años (129)",200,199,2,7,21,26,66,50,18,9,1,993
"Divorciado(a) (130)",20,20,,5,4,3,5,2,1,,,64
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 25 a 29 años (134)",1,1,,1,,,,,,,,1
"De 30 a 34 años (135)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (137)",2,2,,1,1,,,,,,,3
"De 45 a 49 años (138)",1,1,,,1,,,,,,,2
"De 50 y más años (139)",12,12,,,1,3,5,2,1,,,53
"Soltero(a) (140)",351,204,2,129,38,24,11,,,,147,321
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",10,10,,10,,,,,,,,10
"De 20 a 24 años (143)",88,36,1,32,3,,,,,,52,38
"De 25 a 29 años (144)",67,26,1,22,3,,,,,,41,28
"De 30 a 34 años (145)",62,37,,25,8,4,,,,,25,53
"De 35 a 39 años (146)",42,28,,15,10,2,1,,,,14,45
"De 40 a 44 años (147)",19,13,,5,3,3,2,,,,6,28
"De 45 a 49 años (148)",15,15,,6,4,3,2,,,,,31
"De 50 y más años (149)",47,38,,13,7,12,6,,,,9,87
,,,,,,,,,,,,
"RURAL (160)",3747,3499,7,660,766,584,802,437,196,47,248,12461
"De 12 a 14 años (161)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (162)",81,66,,58,7,1,,,,,15,75
"De 20 a 24 años (163)",311,238,1,168,57,9,2,1,,,73,324
"De 25 a 29 años (164)",422,357,2,146,140,49,20,,,,65,657
"De 30 a 34 años (165)",394,364,,92,128,90,45,8,1,,30,870
"De 35 a 39 años (166)",363,340,,54,112,90,67,16,1,,23,946
"De 40 a 44 años (167)",382,371,,28,93,95,111,33,11,,11,1281
"De 45 a 49 años (168)",330,325,,27,72,65,111,42,5,3,5,1191
"De 50 y más años (169)",1460,1436,4,85,157,185,446,337,178,44,24,7115
"Conviviente (170)",1066,1032,2,325,334,172,149,34,14,2,34,2516
"De 12 a 14 años (171)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (172)",54,43,,37,6,,,,,,11,49
"De 20 a 24 años (173)",169,158,1,109,43,5,,,,,11,210
"De 25 a 29 años (174)",225,217,1,86,84,33,13,,,,8,409
"De 30 a 34 años (175)",174,173,,45,69,41,17,1,,,1,384
"De 35 a 39 años (176)",139,138,,27,45,36,23,7,,,1,368
"De 40 a 44 años (177)",87,87,,7,28,20,27,5,,,,273
"De 45 a 49 años (178)",89,89,,4,37,14,25,9,,,,286
"De 50 y más años (179)",127,126,,9,22,23,44,12,14,2,1,536
"Separado(a) (180)",89,81,,20,15,13,16,10,7,,8,279
"De 15 a 19 años (182)",1,1,,1,,,,,,,,1
"De 20 a 24 años (183)",5,3,,3,,,,,,,2,3
"De 25 a 29 años (184)",9,7,,5,2,,,,,,2,9
"De 30 a 34 años (185)",20,18,,5,7,4,1,1,,,2,41
"De 35 a 39 años (186)",7,7,,3,2,2,,,,,,13
"De 40 a 44 años (187)",12,11,,,,5,3,1,2,,1,50
"De 45 a 49 años (188)",7,7,,1,1,1,3,1,,,,26
"De 50 y más años (189)",28,27,,2,3,1,9,7,5,,1,136
"Casado(a) (190)",1748,1722,,122,309,313,496,312,138,32,26,7395
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",5,2,,1,1,,,,,,3,3
"De 20 a 24 años (193)",37,33,,17,10,3,2,1,,,4,61
"De 25 a 29 años (194)",70,67,,14,36,12,5,,,,3,142
"De 30 a 34 años (195)",138,135,,20,43,40,25,6,1,,3,382
"De 35 a 39 años (196)",163,158,,11,51,45,42,8,1,,5,489
"De 40 a 44 años (197)",243,241,,10,58,61,78,26,8,,2,879
"De 45 a 49 años (198)",200,198,,12,29,43,77,30,4,3,2,791
"De 50 y más años (199)",891,888,,37,81,109,267,241,124,29,3,4648
"Viudo(a) (200)",378,370,3,22,39,55,122,79,37,13,8,1778
"De 25 a 29 años (204)",5,5,,2,2,,1,,,,,10
"De 30 a 34 años (205)",2,1,,,,1,,,,,1,3
"De 35 a 39 años (206)",3,3,,,,1,1,1,,,,13
"De 40 a 44 años (207)",9,9,,,,6,2,,1,,,35
"De 45 a 49 años (208)",10,10,,1,,3,3,2,1,,,45
"De 50 y más años (209)",349,342,3,19,37,44,115,76,35,13,7,1672
"Divorciado(a) (210)",12,12,,,1,1,8,2,,,,52
"De 30 a 34 años (215)",1,1,,,,,1,,,,,4
"De 35 a 39 años (216)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (217)",1,1,,,,,,1,,,,6
"De 50 y más años (219)",8,8,,,,,7,1,,,,37
"Soltero(a) (220)",454,282,2,171,68,30,11,,,,172,441
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",21,20,,19,,1,,,,,1,22
"De 20 a 24 años (223)",100,44,,39,4,1,,,,,56,50
"De 25 a 29 años (224)",113,61,1,39,16,4,1,,,,52,87
"De 30 a 34 años (225)",59,36,,22,9,4,1,,,,23,56
"De 35 a 39 años (226)",49,32,,13,13,5,1,,,,17,58
"De 40 a 44 años (227)",30,22,,11,7,3,1,,,,8,38
"De 45 a 49 años (228)",24,21,,9,5,4,3,,,,3,43
"De 50 y más años (229)",57,45,1,18,14,8,4,,,,12,86
