"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Mujeres (110)",25576,7911,5272,8414,306,1772,1901
"Agric., ganadería, caza y silvicultura (111)",5866,32,4321,864,59,590,
"Pesca (112)",16,,7,7,,2,
"Explotación de minas y canteras (113)",31,10,18,3,,,
"Industrias manufactureras (114)",768,96,320,306,20,26,
"Suministro de electricidad, gas y agua (115)",34,32,2,,,,
"Construcción (116)",95,21,55,18,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",7056,1219,26,4750,119,942,
"Venta, mant.y rep. veh.autom.y motoc. (118)",120,55,3,36,3,23,
"Comercio al por mayor (119)",349,121,16,149,15,48,
"Comercio al por menor (120)",6587,1043,7,4565,101,871,
"Hoteles y restaurantes (121)",2627,779,161,1507,67,113,
"Trans., almac. y comunicaciones (122)",395,197,58,119,9,12,
"Intermediación financiera (123)",152,147,3,2,,,
"Activid.inmobil., empres. y alquileres (124)",767,592,64,99,5,7,
"Admin.pub. y defensa; p. segur.soc.afil (125)",1052,987,65,,,,
"Enseñanza (126)",2504,2411,1,83,7,2,
"Servicios sociales y de salud (127)",923,826,25,64,4,4,
"Otras activ. serv.comun.soc y personales (128)",853,369,53,415,7,9,
"Hogares privados con servicio doméstico (129)",1901,,,,,,1901
"Actividad economica no especificada (131)",536,193,93,177,8,65,
,,,,,,,
"RURAL (132)",13705,1878,6834,3503,460,781,249
"Agric., ganadería, caza y silvicultura (133)",8485,145,5275,2006,374,685,
"Pesca (134)",88,,18,65,,5,
"Explotación de minas y canteras (135)",66,14,49,3,,,
"Industrias manufactureras (136)",492,59,305,118,5,5,
"Suministro de electricidad, gas y agua (137)",26,6,15,5,,,
"Construcción (138)",951,131,719,91,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",955,156,51,660,31,57,
"Venta, mant.y rep. veh.autom.y motoc. (140)",110,19,34,46,8,3,
"Comercio al por mayor (141)",57,19,2,27,7,2,
"Comercio al por menor (142)",788,118,15,587,16,52,
"Hoteles y restaurantes (143)",297,102,48,129,8,10,
"Trans., almac. y comunicaciones (144)",557,121,136,273,17,10,
"Intermediación financiera (145)",7,5,1,1,,,
"Activid.inmobil., empres. y alquileres (146)",519,419,65,29,6,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",190,170,20,,,,
"Enseñanza (148)",271,258,1,11,1,,
"Servicios sociales y de salud (149)",109,88,4,15,,2,
"Otras activ. serv.comun.soc y personales (150)",326,186,71,64,4,1,
"Hogares privados con servicio doméstico (151)",249,,,,,,249
"Actividad economica no especificada (153)",117,18,56,33,4,6,
"Hombres (154)",9659,1282,5032,2541,408,379,17
"Agric., ganadería, caza y silvicultura (155)",6140,137,3621,1692,343,347,
"Pesca (156)",76,,15,57,,4,
"Explotación de minas y canteras (157)",63,12,48,3,,,
"Industrias manufactureras (158)",386,43,248,86,5,4,
"Suministro de electricidad, gas y agua (159)",25,5,15,5,,,
"Construcción (160)",937,123,714,90,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",405,84,47,238,23,13,
"Venta, mant.y rep. veh.autom.y motoc. (162)",99,14,33,43,8,1,
"Comercio al por mayor (163)",35,12,2,14,7,,
"Comercio al por menor (164)",271,58,12,181,8,12,
"Hoteles y restaurantes (165)",94,36,29,25,3,1,
"Trans., almac. y comunicaciones (166)",511,102,120,265,16,8,
"Intermediación financiera (167)",4,3,1,,,,
"Activid.inmobil., empres. y alquileres (168)",441,356,57,23,5,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",132,115,17,,,,
"Enseñanza (170)",93,92,,1,,,
"Servicios sociales y de salud (171)",29,21,,8,,,
"Otras activ. serv.comun.soc y personales (172)",239,145,62,30,1,1,
"Hogares privados con servicio doméstico (173)",17,,,,,,17
"Actividad economica no especificada (175)",67,8,38,18,2,1,
"Mujeres (176)",4046,596,1802,962,52,402,232
"Agric., ganadería, caza y silvicultura (177)",2345,8,1654,314,31,338,
"Pesca (178)",12,,3,8,,1,
"Explotación de minas y canteras (179)",3,2,1,,,,
"Industrias manufactureras (180)",106,16,57,32,,1,
"Suministro de electricidad, gas y agua (181)",1,1,,,,,
"Construcción (182)",14,8,5,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",550,72,4,422,8,44,
"Venta, mant.y rep. veh.autom.y motoc. (184)",11,5,1,3,,2,
"Comercio al por mayor (185)",22,7,,13,,2,
"Comercio al por menor (186)",517,60,3,406,8,40,
"Hoteles y restaurantes (187)",203,66,19,104,5,9,
"Trans., almac. y comunicaciones (188)",46,19,16,8,1,2,
"Intermediación financiera (189)",3,2,,1,,,
"Activid.inmobil., empres. y alquileres (190)",78,63,8,6,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",58,55,3,,,,
"Enseñanza (192)",178,166,1,10,1,,
"Servicios sociales y de salud (193)",80,67,4,7,,2,
"Otras activ. serv.comun.soc y personales (194)",87,41,9,34,3,,
"Hogares privados con servicio doméstico (195)",232,,,,,,232
"Actividad economica no especificada (197)",50,10,18,15,2,5,
