"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comercio al por mayor (101)",2857,1456,344,879,128,50,,
"Comercio al por menor (102)",32145,7874,1620,20586,974,1091,,
"Hoteles y restaurantes (103)",6056,3097,497,1936,271,255,,
"Trans., almac. y comunicaciones (104)",30719,9328,6014,14709,453,215,,
"Intermediación financiera (105)",1729,1631,20,48,17,13,,
"Activid.inmobil., empres. y alquileres (106)",14041,9278,704,3612,400,47,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",6001,5480,521,,,,,
"Enseñanza (108)",8359,7526,25,764,24,20,,
"Servicios sociales y de salud (109)",3147,2365,46,670,53,13,,
"Otras activ. serv.comun.soc y personales (110)",6578,3589,676,2164,81,68,,
"Hogares privados con servicio doméstico (111)",493,,,,,,493,
"Organiz. y organos extraterritoriales (112)",1,1,,,,,,
"Actividad economica no especificada (113)",3502,1435,1001,859,53,154,,
"Desocupado (114)",8207,,,,,,,8207
"Mujeres (115)",122252,50275,8857,39051,2047,5087,12184,4751
"Agric., ganadería, caza y silvicultura (116)",2039,234,965,598,57,185,,
"Pesca (117)",40,18,15,6,,1,,
"Explotación de minas y canteras (118)",137,91,36,6,3,1,,
"Industrias manufactureras (119)",11060,1293,4973,4204,278,312,,
"Suministro de electricidad, gas y agua (120)",112,96,9,7,,,,
"Construcción (121)",876,297,389,155,26,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",36587,10551,289,21311,885,3551,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",705,453,42,152,21,37,,
"Comercio al por mayor (124)",1844,1027,31,597,48,141,,
"Comercio al por menor (125)",34038,9071,216,20562,816,3373,,
"Hoteles y restaurantes (126)",12716,4683,681,6499,368,485,,
"Trans., almac. y comunicaciones (127)",3012,2221,198,468,64,61,,
"Intermediación financiera (128)",1426,1366,1,44,5,10,,
"Activid.inmobil., empres. y alquileres (129)",7348,5755,181,1235,126,51,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",3281,2844,437,,,,,
"Enseñanza (131)",13406,12358,3,956,48,41,,
"Servicios sociales y de salud (132)",5384,4772,34,514,38,26,,
"Otras activ. serv.comun.soc y personales (133)",5073,2366,244,2339,89,35,,
"Hogares privados con servicio doméstico (134)",12184,,,,,,12184,
"Organiz. y organos extraterritoriales (135)",2,2,,,,,,
"Actividad economica no especificada (136)",2818,1328,402,709,60,319,,
"Desocupado (137)",4751,,,,,,,4751
,,,,,,,,
"RURAL (138)",7456,743,2145,3293,66,677,256,276
"Agric., ganadería, caza y silvicultura (139)",4067,35,1212,2201,40,579,,
"Pesca (140)",9,,6,3,,,,
"Explotación de minas y canteras (141)",132,6,121,5,,,,
"Industrias manufactureras (142)",454,39,260,139,5,11,,
"Suministro de electricidad, gas y agua (143)",14,5,6,3,,,,
"Construcción (144)",394,6,272,107,5,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",680,112,50,471,9,38,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",85,9,35,37,4,,,
"Comercio al por mayor (147)",31,3,7,15,,6,,
"Comercio al por menor (148)",564,100,8,419,5,32,,
"Hoteles y restaurantes (149)",226,94,13,90,6,23,,
"Trans., almac. y comunicaciones (150)",409,98,127,179,,5,,
"Intermediación financiera (151)",8,8,,,,,,
"Activid.inmobil., empres. y alquileres (152)",111,79,14,18,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",57,47,10,,,,,
"Enseñanza (154)",112,106,,6,,,,
"Servicios sociales y de salud (155)",39,27,1,9,,2,,
"Otras activ. serv.comun.soc y personales (156)",114,53,24,30,,7,,
"Hogares privados con servicio doméstico (157)",256,,,,,,256,
"Actividad economica no especificada (159)",98,28,29,32,1,8,,
"Desocupado (160)",276,,,,,,,276
"Hombres (161)",5869,441,1916,2716,52,512,12,220
"Agric., ganadería, caza y silvicultura (162)",3704,33,1091,2068,33,479,,
"Pesca (163)",9,,6,3,,,,
"Explotación de minas y canteras (164)",122,6,113,3,,,,
"Industrias manufactureras (165)",353,31,199,110,5,8,,
"Suministro de electricidad, gas y agua (166)",13,4,6,3,,,,
"Construcción (167)",377,6,259,106,5,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",303,60,49,180,5,9,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",83,8,35,37,3,,,
"Comercio al por mayor (170)",20,1,7,7,,5,,
"Comercio al por menor (171)",200,51,7,136,2,4,,
"Hoteles y restaurantes (172)",57,26,4,19,4,4,,
"Trans., almac. y comunicaciones (173)",396,91,124,177,,4,,
"Intermediación financiera (174)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (175)",79,53,12,14,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",44,34,10,,,,,
"Enseñanza (177)",39,36,,3,,,,
"Servicios sociales y de salud (178)",15,9,1,5,,,,
"Otras activ. serv.comun.soc y personales (179)",81,34,23,20,,4,,
"Hogares privados con servicio doméstico (180)",12,,,,,,12,
"Actividad economica no especificada (182)",44,17,19,5,,3,,
"Desocupado (183)",220,,,,,,,220
"Mujeres (184)",1587,302,229,577,14,165,244,56
"Agric., ganadería, caza y silvicultura (185)",363,2,121,133,7,100,,
"Explotación de minas y canteras (187)",10,,8,2,,,,
"Industrias manufactureras (188)",101,8,61,29,,3,,
"Suministro de electricidad, gas y agua (189)",1,1,,,,,,
"Construcción (190)",17,,13,1,,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",377,52,1,291,4,29,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,1,,,1,,,
"Comercio al por mayor (193)",11,2,,8,,1,,
"Comercio al por menor (194)",364,49,1,283,3,28,,
"Hoteles y restaurantes (195)",169,68,9,71,2,19,,
"Trans., almac. y comunicaciones (196)",13,7,3,2,,1,,
"Intermediación financiera (197)",7,7,,,,,,
"Activid.inmobil., empres. y alquileres (198)",32,26,2,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",13,13,,,,,,
"Enseñanza (200)",73,70,,3,,,,
"Servicios sociales y de salud (201)",24,18,,4,,2,,
"Otras activ. serv.comun.soc y personales (202)",33,19,1,10,,3,,
"Hogares privados con servicio doméstico (203)",244,,,,,,244,
"Actividad economica no especificada (205)",54,11,10,27,1,5,,
"Desocupado (206)",56,,,,,,,56
