"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",42,42,,14,12,9,5,2,,,,97
"De 35 a 39 años (026)",27,27,,5,6,6,9,1,,,,79
"De 40 a 44 años (027)",29,29,1,11,,6,6,4,1,,,91
"De 45 a 49 años (028)",23,23,,7,3,8,3,1,1,,,64
"De 50 y más años (029)",67,67,2,13,10,12,10,11,6,3,,272
"Casado(a) (030)",2870,2860,51,83,183,266,664,671,539,403,10,17614
"De 15 a 19 años (032)",8,8,3,1,2,1,1,,,,,12
"De 20 a 24 años (033)",34,33,2,8,14,6,3,,,,1,66
"De 25 a 29 años (034)",100,99,2,17,28,33,15,3,1,,1,264
"De 30 a 34 años (035)",202,201,1,10,38,39,80,27,4,2,1,785
"De 35 a 39 años (036)",314,312,2,4,24,44,103,91,34,10,2,1636
"De 40 a 44 años (037)",371,371,4,4,14,34,91,108,78,38,,2312
"De 45 a 49 años (038)",375,375,1,7,10,26,86,106,91,48,,2489
"De 50 y más años (039)",1466,1461,36,32,53,83,285,336,331,305,5,10050
"Viudo(a) (040)",873,865,26,49,57,73,201,197,144,118,8,5110
"De 15 a 19 años (042)",2,2,,2,,,,,,,,2
"De 20 a 24 años (043)",3,3,1,2,,,,,,,,2
"De 25 a 29 años (044)",5,4,,2,,,1,,1,,1,15
"De 30 a 34 años (045)",11,11,,,4,2,5,,,,,37
"De 35 a 39 años (046)",13,13,,,2,1,7,2,1,,,57
"De 40 a 44 años (047)",28,28,2,,,2,8,11,5,,,157
"De 45 a 49 años (048)",43,42,2,3,4,2,4,12,11,4,1,247
"De 50 y más años (049)",768,762,21,40,47,66,176,172,126,114,6,4593
"Divorciado(a) (050)",13,13,2,2,1,1,,5,2,,,58
"De 20 a 24 años (053)",1,1,,1,,,,,,,,1
"De 35 a 39 años (056)",1,1,,,,1,,,,,,3
"De 40 a 44 años (057)",1,1,,,,,,1,,,,7
"De 45 a 49 años (058)",1,1,,,,,,1,,,,7
"De 50 y más años (059)",9,9,2,1,1,,,3,2,,,40
"Soltero(a) (060)",2189,2089,1941,81,34,25,8,,,,100,256
"De 12 a 14 años (061)",987,987,986,1,,,,,,,,1
"De 15 a 19 años (062)",720,719,708,11,,,,,,,1,11
"De 20 a 24 años (063)",179,151,127,19,4,1,,,,,28,30
"De 25 a 29 años (064)",91,64,34,16,10,4,,,,,27,48
"De 30 a 34 años (065)",63,46,25,10,4,7,,,,,17,39
"De 35 a 39 años (066)",30,24,8,7,3,3,3,,,,6,34
"De 40 a 44 años (067)",22,17,6,2,3,5,1,,,,5,27
"De 45 a 49 años (068)",21,18,9,4,3,1,1,,,,3,17
"De 50 y más años (069)",76,63,38,11,7,4,3,,,,13,49
,,,,,,,,,,,,
"URBANA (080)",3595,3526,1023,416,429,374,522,357,253,152,69,10838
"De 12 a 14 años (081)",431,430,428,2,,,,,,,1,2
"De 15 a 19 años (082)",437,430,378,45,4,2,1,,,,7,63
"De 20 a 24 años (083)",345,331,110,139,69,11,2,,,,14,318
"De 25 a 29 años (084)",350,330,31,92,112,74,21,,,,20,625
"De 30 a 34 años (085)",313,304,13,51,103,65,58,13,1,,9,793
"De 35 a 39 años (086)",308,302,7,23,48,68,100,44,12,,6,1157
"De 40 a 44 años (087)",267,264,9,10,17,47,83,57,26,15,3,1293
"De 45 a 49 años (088)",212,209,3,10,19,31,56,49,30,11,3,1081
"De 50 y más años (089)",932,926,44,44,57,76,201,194,184,126,6,5506
"Conviviente (090)",1012,992,68,262,247,161,164,47,31,12,20,2654
"De 12 a 14 años (091)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (092)",68,62,24,34,3,1,,,,,6,43
"De 20 a 24 años (093)",208,203,26,109,58,8,2,,,,5,257
"De 25 a 29 años (094)",231,227,9,62,82,58,16,,,,4,466
"De 30 a 34 años (095)",189,187,1,34,67,39,38,8,,,2,500
"De 35 a 39 años (096)",142,141,2,13,25,31,54,11,5,,1,513
"De 40 a 44 años (097)",73,73,2,4,7,12,28,9,7,4,,331
"De 45 a 49 años (098)",27,26,,1,3,5,9,4,2,2,1,128
"De 50 y más años (099)",71,71,4,3,2,7,17,15,17,6,,414
"Separado(a) (100)",142,142,1,47,34,30,13,10,5,2,,396
"De 15 a 19 años (102)",5,5,,5,,,,,,,,5
"De 20 a 24 años (103)",20,20,1,15,3,1,,,,,,24
"De 25 a 29 años (104)",14,14,,5,7,2,,,,,,25
"De 30 a 34 años (105)",24,24,,6,11,5,1,1,,,,53
"De 35 a 39 años (106)",14,14,,3,4,5,2,,,,,35
"De 40 a 44 años (107)",18,18,,6,,5,3,3,1,,,63
"De 45 a 49 años (108)",11,11,,2,3,4,1,,1,,,33
"De 50 y más años (109)",36,36,,5,6,8,6,6,3,2,,158
"Casado(a) (110)",1064,1062,20,45,103,137,260,231,160,106,2,5829
"De 15 a 19 años (112)",5,5,1,1,1,1,1,,,,,10
"De 20 a 24 años (113)",15,14,2,6,5,1,,,,,1,19
"De 25 a 29 años (114)",46,46,2,11,16,13,4,,,,,99
"De 30 a 34 años (115)",71,71,1,7,24,16,18,4,1,,,215
"De 35 a 39 años (116)",124,123,1,1,16,28,39,31,7,,1,552
"De 40 a 44 años (117)",160,160,4,,9,27,48,43,18,11,,857
"De 45 a 49 años (118)",145,145,,3,8,19,43,40,23,9,,817
"De 50 y más años (119)",498,498,9,16,24,32,107,113,111,86,,3260
"Viudo(a) (120)",325,322,14,14,24,32,83,67,56,32,3,1796
"De 20 a 24 años (123)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (124)",2,1,,,,,1,,,,1,4
"De 30 a 34 años (125)",1,1,,,,,1,,,,,4
"De 35 a 39 años (126)",9,9,,,2,1,4,2,,,,36
"De 40 a 44 años (127)",7,7,1,,,1,3,2,,,,30
"De 45 a 49 años (128)",17,17,,1,3,2,3,4,4,,,86
"De 50 y más años (129)",287,285,12,12,19,28,71,59,52,32,2,1635
"Divorciado(a) (130)",8,8,2,1,1,1,,2,1,,,29
"De 35 a 39 años (136)",1,1,,,,1,,,,,,3
"De 45 a 49 años (138)",1,1,,,,,,1,,,,7
"De 50 y más años (139)",6,6,2,1,1,,,1,1,,,19
"Soltero(a) (140)",1044,1000,918,47,20,13,2,,,,44,134
"De 12 a 14 años (141)",428,428,428,,,,,,,,,
"De 15 a 19 años (142)",359,358,353,5,,,,,,,1,5
"De 20 a 24 años (143)",100,92,80,8,3,1,,,,,8,17
"De 25 a 29 años (144)",57,42,20,14,7,1,,,,,15,31
"De 30 a 34 años (145)",28,21,11,4,1,5,,,,,7,21
"De 35 a 39 años (146)",18,14,4,6,1,2,1,,,,4,18
"De 40 a 44 años (147)",9,6,2,,1,2,1,,,,3,12
"De 45 a 49 años (148)",11,9,3,3,2,1,,,,,2,10
"De 50 y más años (149)",34,30,17,7,5,1,,,,,4,20
,,,,,,,,,,,,
"RURAL (160)",5041,4938,1151,458,391,400,834,744,537,423,103,20258
"De 12 a 14 años (161)",572,570,567,3,,,,,,,2,3
"De 15 a 19 años (162)",506,495,386,88,20,1,,,,,11,131
"De 20 a 24 años (163)",360,332,54,130,100,38,10,,,,28,487
"De 25 a 29 años (164)",377,357,18,78,97,86,71,5,2,,20,881
"De 30 a 34 años (165)",420,408,21,38,56,79,159,47,5,3,12,1466
"De 35 a 39 años (166)",384,380,8,16,26,41,138,102,39,10,4,1902
"De 40 a 44 años (167)",371,367,12,20,13,19,76,111,84,32,4,2231
"De 45 a 49 años (168)",358,356,11,16,11,17,61,98,91,51,2,2345
"De 50 y más años (169)",1693,1673,74,69,68,119,319,381,316,327,20,10812
"Conviviente (170)",1376,1346,82,269,241,202,285,162,66,39,30,4652
"De 12 a 14 años (171)",12,10,9,1,,,,,,,2,1
"De 15 a 19 años (172)",123,114,29,66,18,1,,,,,9,105
"De 20 a 24 años (173)",230,222,7,96,81,31,7,,,,8,382
"De 25 a 29 años (174)",258,253,4,49,76,63,59,2,,,5,653
"De 30 a 34 años (175)",226,225,7,21,34,48,89,23,2,1,1,801
"De 35 a 39 años (176)",165,164,3,10,14,23,62,41,11,,1,737
"De 40 a 44 años (177)",114,112,6,9,6,7,25,35,19,5,2,599
"De 45 a 49 años (178)",80,80,2,4,7,6,14,23,16,8,,474
"De 50 y más años (179)",168,166,15,13,5,23,29,38,18,25,2,900
"Separado(a) (180)",161,157,3,81,23,16,21,9,3,1,4,356
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",17,15,,14,1,,,,,,2,16
"De 20 a 24 años (183)",30,30,,19,9,2,,,,,,43
"De 25 a 29 años (184)",28,26,,19,6,,1,,,,2,35
"De 30 a 34 años (185)",18,18,,8,1,4,4,1,,,,44
"De 35 a 39 años (186)",13,13,,2,2,1,7,1,,,,44
"De 40 a 44 años (187)",11,11,1,5,,1,3,1,,,,28
"De 45 a 49 años (188)",12,12,,5,,4,2,1,,,,31
"De 50 y más años (189)",31,31,2,8,4,4,4,5,3,1,,114
"Casado(a) (190)",1806,1798,31,38,80,129,404,440,379,297,8,11785
"De 15 a 19 años (192)",3,3,2,,1,,,,,,,2
"De 20 a 24 años (193)",19,19,,2,9,5,3,,,,,47
"De 25 a 29 años (194)",54,53,,6,12,20,11,3,1,,1,165
"De 30 a 34 años (195)",131,130,,3,14,23,62,23,3,2,1,570
"De 35 a 39 años (196)",190,189,1,3,8,16,64,60,27,10,1,1084
"De 40 a 44 años (197)",211,211,,4,5,7,43,65,60,27,,1455
"De 45 a 49 años (198)",230,230,1,4,2,7,43,66,68,39,,1672
"De 50 y más años (199)",968,963,27,16,29,51,178,223,220,219,5,6790
"Viudo(a) (200)",548,543,12,35,33,41,118,130,88,86,5,3314
"De 15 a 19 años (202)",2,2,,2,,,,,,,,2
"De 20 a 24 años (203)",1,1,,1,,,,,,,,1
"De 25 a 29 años (204)",3,3,,2,,,,,1,,,11
"De 30 a 34 años (205)",10,10,,,4,2,4,,,,,33
"De 35 a 39 años (206)",4,4,,,,,3,,1,,,21
"De 40 a 44 años (207)",21,21,1,,,1,5,9,5,,,127
"De 45 a 49 años (208)",26,25,2,2,1,,1,8,7,4,1,161
"De 50 y más años (209)",481,477,9,28,28,38,105,113,74,82,4,2958
"Divorciado(a) (210)",5,5,,1,,,,3,1,,,29
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 40 a 44 años (217)",1,1,,,,,,1,,,,7
"De 50 y más años (219)",3,3,,,,,,2,1,,,21
"Soltero(a) (220)",1145,1089,1023,34,14,12,6,,,,56,122
"De 12 a 14 años (221)",559,559,558,1,,,,,,,,1
"De 15 a 19 años (222)",361,361,355,6,,,,,,,,6
"De 20 a 24 años (223)",79,59,47,11,1,,,,,,20,13
"De 25 a 29 años (224)",34,22,14,2,3,3,,,,,12,17
"De 30 a 34 años (225)",35,25,14,6,3,2,,,,,10,18
"De 35 a 39 años (226)",12,10,4,1,2,1,2,,,,2,16
"De 40 a 44 años (227)",13,11,4,2,2,3,,,,,2,15
"De 45 a 49 años (228)",10,9,6,1,1,,1,,,,1,7
"De 50 y más años (229)",42,33,21,4,2,3,3,,,,9,29
