"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",6,6,5,1,,,,,,,,1
"De 20 a 24 años (023)",13,10,2,6,2,,,,,,3,10
"De 25 a 29 años (024)",10,8,1,4,3,,,,,,2,10
"De 30 a 34 años (025)",9,9,,1,4,1,3,,,,,25
"De 35 a 39 años (026)",9,7,,1,2,2,2,,,,2,20
"Primaria (030)",13859,13458,2134,1208,1760,1881,3141,1883,938,513,401,49995
"De 12 a 14 años (031)",1414,1402,1396,6,,,,,,,12,6
"De 15 a 19 años (032)",536,518,391,107,15,3,2,,,,18,154
"De 20 a 24 años (033)",588,524,92,245,150,28,8,1,,,64,669
"De 25 a 29 años (034)",743,688,33,183,279,139,48,5,1,,55,1400
"De 30 a 34 años (035)",889,842,26,137,254,222,177,22,3,1,47,2229
"De 35 a 39 años (036)",980,947,15,79,205,237,313,88,10,,33,3181
"De 40 a 44 años (037)",1198,1169,26,61,205,248,417,172,32,8,29,4509
"De 45 a 49 años (038)",1165,1139,17,77,143,184,392,217,94,15,26,5000
"De 50 y más años (039)",6346,6229,138,313,509,820,1784,1378,798,489,117,32847
"Secundaria (040)",22570,21296,8175,4275,3939,2347,1872,494,139,55,1274,32197
"De 12 a 14 años (041)",2747,2724,2713,10,1,,,,,,23,12
"De 15 a 19 años (042)",4991,4837,4251,526,54,6,,,,,154,652
"De 20 a 24 años (043)",3034,2632,752,1372,432,65,10,1,,,402,2479
"De 25 a 29 años (044)",2673,2391,162,1067,841,266,52,2,1,,282,3781
"De 30 a 34 años (045)",2305,2161,85,531,900,439,194,10,1,1,144,4554
"De 35 a 39 años (046)",1994,1912,43,324,690,475,330,41,9,,82,4867
"De 40 a 44 años (047)",1535,1475,25,184,455,392,351,61,4,3,60,4237
"De 45 a 49 años (048)",1201,1144,27,101,248,321,333,97,13,4,57,3800
"De 50 y más años (049)",2090,2020,117,160,318,383,602,282,111,47,70,7815
"Sup. no Univ. incompleta (050)",2052,1836,595,508,391,188,108,35,9,2,216,2634
"De 15 a 19 años (052)",341,333,303,29,,,1,,,,8,33
"De 20 a 24 años (053)",474,376,209,136,27,3,,1,,,98,205
"De 25 a 29 años (054)",321,271,30,156,73,10,2,,,,50,340
"De 30 a 34 años (055)",273,246,24,85,98,32,6,1,,,27,408
"De 35 a 39 años (056)",226,212,6,53,79,55,17,2,,,14,458
"De 40 a 44 años (057)",181,173,8,32,55,47,25,4,2,,8,434
"De 45 a 49 años (058)",94,90,3,10,26,26,18,6,1,,4,265
"De 50 y más años (059)",142,135,12,7,33,15,39,21,6,2,7,491
"Sup. no Univ. completa (060)",2947,2450,338,805,737,348,171,39,8,4,497,4409
"De 20 a 24 años (063)",405,275,149,116,10,,,,,,130,136
"De 25 a 29 años (064)",546,391,66,209,101,13,2,,,,155,459
"De 30 a 34 años (065)",491,416,31,171,161,39,12,1,,1,75,679
"De 35 a 39 años (066)",499,449,27,139,171,76,35,,,1,50,866
"De 40 a 44 años (067)",388,347,24,97,112,78,29,6,1,,41,721
"De 45 a 49 años (068)",256,236,18,41,82,57,30,7,1,,20,556
"De 50 y más años (069)",362,336,23,32,100,85,63,25,6,2,26,992
"Sup. Univ. incompleta (070)",2748,2316,1189,509,352,150,97,16,1,2,432,2214
"De 15 a 19 años (072)",626,619,590,28,1,,,,,,7,30
"De 20 a 24 años (073)",926,690,509,155,24,1,,1,,,236,212
"De 25 a 29 años (074)",357,235,39,130,52,11,2,1,,,122,283
"De 30 a 34 años (075)",224,193,15,80,63,27,8,,,,31,320
"De 35 a 39 años (076)",216,201,8,56,84,39,13,1,,,15,400
"De 40 a 44 años (077)",162,153,10,31,57,30,23,2,,,9,347
"De 45 a 49 años (078)",115,112,6,16,37,23,24,5,,1,3,306
"De 50 y más años (079)",122,113,12,13,34,19,27,6,1,1,9,316
"Sup. Univ. completa (080)",3588,2814,470,942,803,346,196,41,10,6,774,4825
"De 20 a 24 años (083)",349,175,91,76,8,,,,,,174,92
"De 25 a 29 años (084)",711,416,119,212,73,11,1,,,,295,395
"De 30 a 34 años (085)",612,492,85,223,146,31,5,1,,1,120,646
"De 35 a 39 años (086)",604,527,63,180,188,67,27,2,,,77,881
"De 40 a 44 años (087)",467,426,29,114,165,72,39,5,,2,41,878
"De 45 a 49 años (088)",322,294,22,69,102,63,31,5,2,,28,636
"De 50 y más años (089)",523,484,61,68,121,102,93,28,8,3,39,1297
,,,,,,,,,,,,
"URBANA (100)",45095,41601,11239,7409,7325,4970,5568,2801,1458,831,3494,100950
"De 12 a 14 años (101)",3577,3547,3534,12,1,,,,,,30,14
"De 15 a 19 años (102)",5611,5437,4787,580,59,9,2,,,,174,733
"De 20 a 24 años (103)",5007,3962,1563,1773,529,74,18,5,,,1045,3162
"De 25 a 29 años (104)",4699,3764,384,1704,1207,371,90,6,2,,935,5660
"De 30 a 34 años (105)",4319,3893,238,1126,1437,698,352,34,4,4,426,7874
"De 35 a 39 años (106)",4119,3853,151,770,1312,859,631,113,13,4,266,9528
"De 40 a 44 años (107)",3659,3472,120,489,993,795,797,220,43,15,187,10251
"De 45 a 49 años (108)",2956,2820,84,308,611,624,763,303,102,25,136,9845
"De 50 y más años (109)",11148,10853,378,647,1176,1540,2915,2120,1294,783,295,53883
"Sin nivel (110)",2985,2862,124,139,219,256,652,631,508,333,123,16395
"De 12 a 14 años (111)",20,20,20,,,,,,,,,
"De 15 a 19 años (112)",32,30,24,6,,,,,,,2,6
"De 20 a 24 años (113)",53,39,14,13,8,,3,1,,,14,50
"De 25 a 29 años (114)",75,49,9,9,16,10,5,,,,26,91
"De 30 a 34 años (115)",90,74,3,9,27,17,14,3,,1,16,205
"De 35 a 39 años (116)",84,78,3,8,16,18,19,10,1,3,6,282
"De 40 a 44 años (117)",143,128,6,6,17,20,41,24,9,5,15,566
"De 45 a 49 años (118)",159,154,3,7,12,15,50,35,23,9,5,834
"De 50 y más años (119)",2329,2290,42,81,123,176,520,558,475,315,39,14361
"Educacion Inicial (120)",47,40,18,11,9,1,1,,,,7,36
"De 12 a 14 años (121)",12,12,12,,,,,,,,,
"De 15 a 19 años (122)",5,5,4,1,,,,,,,,1
"De 20 a 24 años (123)",9,6,1,4,1,,,,,,3,6
"De 25 a 29 años (124)",10,8,1,4,3,,,,,,2,10
"De 30 a 34 años (125)",5,5,,1,3,1,,,,,,10
"De 35 a 39 años (126)",6,4,,1,2,,1,,,,2,9
"Primaria (130)",11689,11340,1700,986,1458,1643,2690,1612,809,442,349,42831
"De 12 a 14 años (131)",1152,1141,1135,6,,,,,,,11,6
"De 15 a 19 años (132)",418,401,304,81,12,3,1,,,,17,118
"De 20 a 24 años (133)",428,377,60,182,106,22,6,1,,,51,492
"De 25 a 29 años (134)",552,504,21,134,202,106,37,3,1,,48,1039
"De 30 a 34 años (135)",695,657,17,104,195,179,140,19,3,,38,1764
"De 35 a 39 años (136)",761,734,9,60,167,191,237,65,5,,27,2445
"De 40 a 44 años (137)",973,952,24,53,172,207,329,132,28,7,21,3621
"De 45 a 49 años (138)",965,941,11,70,134,157,324,164,69,12,24,4008
"De 50 y más años (139)",5745,5633,119,296,470,778,1616,1228,703,423,112,29338
"Secundaria (140)",19699,18533,7004,3670,3472,2094,1682,444,121,46,1166,28512
"De 12 a 14 años (141)",2393,2374,2367,6,1,,,,,,19,8
"De 15 a 19 años (142)",4251,4110,3619,439,46,6,,,,,141,549
"De 20 a 24 años (143)",2541,2166,620,1134,353,49,9,1,,,375,2031
"De 25 a 29 años (144)",2268,2012,126,903,721,216,43,2,1,,256,3190
"De 30 a 34 años (145)",2021,1893,75,488,769,381,169,9,1,1,128,3962
"De 35 a 39 años (146)",1778,1700,39,287,624,425,285,33,7,,78,4288
"De 40 a 44 años (147)",1391,1338,23,165,426,351,318,49,3,3,53,3810
"De 45 a 49 años (148)",1091,1039,24,96,230,296,296,85,9,3,52,3400
"De 50 y más años (149)",1965,1901,111,152,302,370,562,265,100,39,64,7274
"Sup. no Univ. incompleta (150)",1888,1687,545,467,362,174,100,31,6,2,201,2409
"De 15 a 19 años (152)",313,306,278,27,,,1,,,,7,31
"De 20 a 24 años (153)",423,336,188,123,22,2,,1,,,87,179
"De 25 a 29 años (154)",288,239,28,141,59,9,2,,,,49,294
"De 30 a 34 años (155)",254,229,23,77,94,29,5,1,,,25,379
"De 35 a 39 años (156)",216,202,6,50,78,50,16,2,,,14,434
"De 40 a 44 años (157)",172,164,7,32,53,43,23,4,2,,8,410
"De 45 a 49 años (158)",87,83,3,10,25,26,14,5,,,4,230
"De 50 y más años (159)",135,128,12,7,31,15,39,18,4,2,7,452
"Sup. no Univ. completa (160)",2782,2308,308,763,693,333,165,34,8,4,474,4177
"De 20 a 24 años (163)",369,251,133,108,10,,,,,,118,128
"De 25 a 29 años (164)",500,354,59,195,88,11,1,,,,146,409
"De 30 a 34 años (165)",463,389,26,161,152,37,11,1,,1,74,641
"De 35 a 39 años (166)",482,433,27,136,162,73,34,,,1,49,832
"De 40 a 44 años (167)",376,335,23,92,109,75,29,6,1,,41,701
"De 45 a 49 años (168)",241,221,17,40,74,54,29,6,1,,20,518
"De 50 y más años (169)",351,325,23,31,98,83,61,21,6,2,26,948
"Sup. Univ. incompleta (170)",2572,2155,1098,473,335,140,94,12,1,2,417,2072
"De 15 a 19 años (172)",592,585,558,26,1,,,,,,7,28
"De 20 a 24 años (173)",852,624,462,138,22,1,,1,,,228,191
"De 25 a 29 años (174)",332,214,32,121,49,9,2,1,,,118,262
"De 30 a 34 años (175)",210,180,13,75,58,26,8,,,,30,302
"De 35 a 39 años (176)",210,196,8,54,82,38,13,1,,,14,391
"De 40 a 44 años (177)",153,144,8,31,53,28,23,1,,,9,326
"De 45 a 49 años (178)",108,105,5,16,37,20,22,4,,1,3,281
"De 50 y más años (179)",115,107,12,12,33,18,26,4,1,1,8,291
"Sup. Univ. completa (180)",3433,2676,442,900,777,329,184,37,5,2,757,4518
"De 20 a 24 años (183)",332,163,85,71,7,,,,,,169,85
"De 25 a 29 años (184)",674,384,108,197,69,10,,,,,290,365
"De 30 a 34 años (185)",581,466,81,211,139,28,5,1,,1,115,611
"De 35 a 39 años (186)",582,506,59,174,181,64,26,2,,,76,847
"De 40 a 44 años (187)",451,411,29,110,163,71,34,4,,,40,817
"De 45 a 49 años (188)",305,277,21,69,99,56,28,4,,,28,574
"De 50 y más años (189)",508,469,59,68,119,100,91,26,5,1,39,1219
,,,,,,,,,,,,
"RURAL (200)",7082,6825,1865,1067,1006,685,986,604,363,249,257,19235
"De 12 a 14 años (201)",620,615,611,4,,,,,,,5,4
"De 15 a 19 años (202)",935,919,788,118,12,,1,,,,16,146
"De 20 a 24 años (203)",866,786,263,359,138,23,3,,,,80,716
"De 25 a 29 años (204)",792,732,79,274,252,98,26,3,,,60,1200
"De 30 a 34 años (205)",676,639,35,127,243,137,89,4,1,3,37,1470
"De 35 a 39 años (206)",600,584,17,77,131,131,170,48,10,,16,1849
"De 40 a 44 años (207)",508,490,13,39,80,113,156,68,11,10,18,1858
"De 45 a 49 años (208)",473,465,16,17,45,76,151,91,55,14,8,2207
"De 50 y más años (209)",1612,1595,43,52,105,107,390,390,286,222,17,9785
"Sin nivel (210)",1369,1342,59,77,119,136,312,266,208,165,27,7450
"De 12 a 14 años (211)",4,4,4,,,,,,,,,
"De 15 a 19 años (212)",14,13,11,1,1,,,,,,1,3
"De 20 a 24 años (213)",31,27,8,13,6,,,,,,4,25
"De 25 a 29 años (214)",55,47,4,8,21,9,4,1,,,8,101
"De 30 a 34 años (215)",102,99,4,16,27,27,22,,1,2,3,278
"De 35 a 39 años (216)",107,104,3,7,8,21,45,17,3,,3,422
"De 40 a 44 años (217)",93,91,5,3,7,21,28,14,6,7,2,417
"De 45 a 49 años (218)",117,116,4,4,6,11,36,22,23,10,1,655
"De 50 y más años (219)",846,841,16,25,43,47,177,212,175,146,5,5549
"Educacion Inicial (220)",12,12,2,2,2,2,4,,,,,30
"De 15 a 19 años (222)",1,1,1,,,,,,,,,
"De 20 a 24 años (223)",4,4,1,2,1,,,,,,,4
"De 30 a 34 años (225)",4,4,,,1,,3,,,,,15
"De 35 a 39 años (226)",3,3,,,,2,1,,,,,11
"Primaria (230)",2170,2118,434,222,302,238,451,271,129,71,52,7164
"De 12 a 14 años (231)",262,261,261,,,,,,,,1,
"De 15 a 19 años (232)",118,117,87,26,3,,1,,,,1,36
"De 20 a 24 años (233)",160,147,32,63,44,6,2,,,,13,177
"De 25 a 29 años (234)",191,184,12,49,77,33,11,2,,,7,361
"De 30 a 34 años (235)",194,185,9,33,59,43,37,3,,1,9,465
"De 35 a 39 años (236)",219,213,6,19,38,46,76,23,5,,6,736
"De 40 a 44 años (237)",225,217,2,8,33,41,88,40,4,1,8,888
"De 45 a 49 años (238)",200,198,6,7,9,27,68,53,25,3,2,992
"De 50 y más años (239)",601,596,19,17,39,42,168,150,95,66,5,3509
"Secundaria (240)",2871,2763,1171,605,467,253,190,50,18,9,108,3685
"De 12 a 14 años (241)",354,350,346,4,,,,,,,4,4
"De 15 a 19 años (242)",740,727,632,87,8,,,,,,13,103
"De 20 a 24 años (243)",493,466,132,238,79,16,1,,,,27,448
"De 25 a 29 años (244)",405,379,36,164,120,50,9,,,,26,591
"De 30 a 34 años (245)",284,268,10,43,131,58,25,1,,,16,592
"De 35 a 39 años (246)",216,212,4,37,66,50,45,8,2,,4,579
"De 40 a 44 años (247)",144,137,2,19,29,41,33,12,1,,7,427
"De 45 a 49 años (248)",110,105,3,5,18,25,37,12,4,1,5,400
"De 50 y más años (249)",125,119,6,8,16,13,40,17,11,8,6,541
"Sup. no Univ. incompleta (250)",164,149,50,41,29,14,8,4,3,,15,225
"De 15 a 19 años (252)",28,27,25,2,,,,,,,1,2
"De 20 a 24 años (253)",51,40,21,13,5,1,,,,,11,26
"De 25 a 29 años (254)",33,32,2,15,14,1,,,,,1,46
"De 30 a 34 años (255)",19,17,1,8,4,3,1,,,,2,29
"De 35 a 39 años (256)",10,10,,3,1,5,1,,,,,24
"De 40 a 44 años (257)",9,9,1,,2,4,2,,,,,24
"De 45 a 49 años (258)",7,7,,,1,,4,1,1,,,35
"De 50 y más años (259)",7,7,,,2,,,3,2,,,39
"Sup. no Univ. completa (260)",165,142,30,42,44,15,6,5,,,23,232
"De 20 a 24 años (263)",36,24,16,8,,,,,,,12,8
"De 25 a 29 años (264)",46,37,7,14,13,2,1,,,,9,50
"De 30 a 34 años (265)",28,27,5,10,9,2,1,,,,1,38
"De 35 a 39 años (266)",17,16,,3,9,3,1,,,,1,34
"De 40 a 44 años (267)",12,12,1,5,3,3,,,,,,20
"De 45 a 49 años (268)",15,15,1,1,8,3,1,1,,,,38
"De 50 y más años (269)",11,11,,1,2,2,2,4,,,,44
"Sup. Univ. incompleta (270)",176,161,91,36,17,10,3,4,,,15,142
"De 15 a 19 años (272)",34,34,32,2,,,,,,,,2
"De 20 a 24 años (273)",74,66,47,17,2,,,,,,8,21
"De 25 a 29 años (274)",25,21,7,9,3,2,,,,,4,21
"De 30 a 34 años (275)",14,13,2,5,5,1,,,,,1,18
"De 35 a 39 años (276)",6,5,,2,2,1,,,,,1,9
"De 40 a 44 años (277)",9,9,2,,4,2,,1,,,,21
"De 45 a 49 años (278)",7,7,1,,,3,2,1,,,,25
"De 50 y más años (279)",7,6,,1,1,1,1,2,,,1,25
"Sup. Univ. completa (280)",155,138,28,42,26,17,12,4,5,4,17,307
"De 20 a 24 años (283)",17,12,6,5,1,,,,,,5,7
"De 25 a 29 años (284)",37,32,11,15,4,1,1,,,,5,30
"De 30 a 34 años (285)",31,26,4,12,7,3,,,,,5,35
"De 35 a 39 años (286)",22,21,4,6,7,3,1,,,,1,34
"De 40 a 44 años (287)",16,15,,4,2,1,5,1,,2,1,61
"De 45 a 49 años (288)",17,17,1,,3,7,3,1,2,,,62
"De 50 y más años (289)",15,15,2,,2,2,2,2,3,2,,78
