"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Comercio al por mayor (053)",6,,,,2,,2,,2
"Comercio al por menor (054)",109,11,,27,47,3,13,1,7
"Hoteles y restaurantes (055)",47,5,,22,14,1,5,,
"Trans., almac. y comunicaciones (056)",3,,,,3,,,,
"Intermediación financiera (057)",2,,,,,,,,2
"Activid.inmobil., empres. y de alquiler (058)",1,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",19,,,,7,2,5,2,3
"Enseñanza (060)",126,,,,8,11,55,8,44
"Servicios sociales y de salud (061)",31,,,,2,,8,7,14
"Otras activ. serv.comun.soc y personales (062)",36,8,,6,17,2,2,,1
"Hogares privados con servicio doméstico (063)",33,5,,16,10,1,,1,
"Actividad economica no especificada (065)",40,9,,17,9,2,,,3
,,,,,,,,,
"URBANA (066)",1235,42,2,200,443,85,189,67,207
"Agric., ganadería, caza y silvicultura (067)",279,22,1,93,132,10,12,4,5
"Industrias manufactureras (070)",126,,,12,77,19,11,4,3
"Suministro de electricidad, gas y agua (071)",2,,,,2,,,,
"Construcción (072)",82,3,,7,55,2,4,1,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",176,8,,37,67,11,30,9,14
"Venta, mant.y rep. veh.autom.y motoc. (074)",8,,,,1,1,4,2,
"Comercio al por mayor (075)",10,,,1,2,,5,,2
"Comercio al por menor (076)",158,8,,36,64,10,21,7,12
"Hoteles y restaurantes (077)",37,1,,14,14,1,6,,1
"Trans., almac. y comunicaciones (078)",47,,1,3,33,2,4,3,1
"Intermediación financiera (079)",2,,,,,,,,2
"Activid.inmobil., empres. y de alquiler (080)",12,,,4,6,1,,,1
"Admin.pub. y defensa; p. segur.soc.afil (081)",82,1,,5,26,14,10,13,13
"Enseñanza (082)",267,,,,6,18,95,18,130
"Servicios sociales y de salud (083)",42,,,,1,,13,11,17
"Otras activ. serv.comun.soc y personales (084)",33,2,,4,12,6,3,2,4
"Hogares privados con servicio doméstico (085)",22,2,,12,6,1,,1,
"Actividad economica no especificada (087)",26,3,,9,6,,1,1,6
"Hombres (088)",894,25,2,141,350,69,115,50,142
"Agric., ganadería, caza y silvicultura (089)",263,19,1,89,125,10,11,4,4
"Industrias manufactureras (092)",112,,,10,69,18,9,4,2
"Suministro de electricidad, gas y agua (093)",2,,,,2,,,,
"Construcción (094)",81,3,,7,54,2,4,1,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",84,1,,19,28,8,15,8,5
"Venta, mant.y rep. veh.autom.y motoc. (096)",8,,,,1,1,4,2,
"Comercio al por mayor (097)",4,,,1,,,3,,
"Comercio al por menor (098)",72,1,,18,27,7,8,6,5
"Hoteles y restaurantes (099)",5,,,,2,,2,,1
"Trans., almac. y comunicaciones (100)",44,,1,3,30,2,4,3,1
"Activid.inmobil., empres. y de alquiler (102)",12,,,4,6,1,,,1
"Admin.pub. y defensa; p. segur.soc.afil (103)",67,1,,5,23,12,5,11,10
"Enseñanza (104)",182,,,,5,11,56,12,98
"Servicios sociales y de salud (105)",15,,,,1,,6,4,4
"Otras activ. serv.comun.soc y personales (106)",17,,,1,4,5,2,2,3
"Hogares privados con servicio doméstico (107)",2,1,,1,,,,,
"Actividad economica no especificada (109)",8,,,2,1,,1,1,3
"Mujeres (110)",341,17,,59,93,16,74,17,65
"Agric., ganadería, caza y silvicultura (111)",16,3,,4,7,,1,,1
"Industrias manufactureras (114)",14,,,2,8,1,2,,1
"Construcción (116)",1,,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",92,7,,18,39,3,15,1,9
"Comercio al por mayor (119)",6,,,,2,,2,,2
"Comercio al por menor (120)",86,7,,18,37,3,13,1,7
"Hoteles y restaurantes (121)",32,1,,14,12,1,4,,
"Trans., almac. y comunicaciones (122)",3,,,,3,,,,
"Intermediación financiera (123)",2,,,,,,,,2
"Admin.pub. y defensa; p. segur.soc.afil (125)",15,,,,3,2,5,2,3
"Enseñanza (126)",85,,,,1,7,39,6,32
"Servicios sociales y de salud (127)",27,,,,,,7,7,13
"Otras activ. serv.comun.soc y personales (128)",16,2,,3,8,1,1,,1
"Hogares privados con servicio doméstico (129)",20,1,,11,6,1,,1,
"Actividad economica no especificada (131)",18,3,,7,5,,,,3
,,,,,,,,,
"RURAL (132)",2046,234,1,958,648,43,89,21,52
"Agric., ganadería, caza y silvicultura (133)",1425,192,1,775,427,9,12,5,4
"Explotación de minas y canteras (135)",1,,,1,,,,,
"Industrias manufactureras (136)",66,2,,11,43,7,2,1,
"Suministro de electricidad, gas y agua (137)",10,,,5,5,,,,
"Construcción (138)",200,12,,92,82,4,6,1,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",54,5,,22,22,2,1,,2
"Venta, mant.y rep. veh.autom.y motoc. (140)",4,,,2,,1,1,,
"Comercio al por menor (142)",50,5,,20,22,1,,,2
"Hoteles y restaurantes (143)",16,4,,8,2,,2,,
"Trans., almac. y comunicaciones (144)",11,1,,1,6,1,1,1,
"Activid.inmobil., empres. y de alquiler (146)",6,,,1,1,1,,1,2
"Admin.pub. y defensa; p. segur.soc.afil (147)",33,1,,10,17,3,1,1,
"Enseñanza (148)",130,,,,12,10,61,8,39
"Servicios sociales y de salud (149)",10,,,,2,1,2,3,2
"Otras activ. serv.comun.soc y personales (150)",31,6,,6,15,3,1,,
"Hogares privados con servicio doméstico (151)",16,4,,8,4,,,,
"Actividad economica no especificada (153)",37,7,,18,10,2,,,
"Hombres (154)",1849,196,1,905,584,35,70,19,39
"Agric., ganadería, caza y silvicultura (155)",1395,180,1,762,422,9,12,5,4
"Explotación de minas y canteras (157)",1,,,1,,,,,
"Industrias manufactureras (158)",44,,,7,27,7,2,1,
"Suministro de electricidad, gas y agua (159)",9,,,4,5,,,,
"Construcción (160)",199,12,,92,81,4,6,1,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",31,1,,13,12,2,1,,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",4,,,2,,1,1,,
"Comercio al por menor (164)",27,1,,11,12,1,,,2
"Hoteles y restaurantes (165)",1,,,,,,1,,
"Trans., almac. y comunicaciones (166)",11,1,,1,6,1,1,1,
"Activid.inmobil., empres. y de alquiler (168)",5,,,1,1,,,1,2
"Admin.pub. y defensa; p. segur.soc.afil (169)",29,1,,10,13,3,1,1,
"Enseñanza (170)",89,,,,5,6,45,6,27
"Servicios sociales y de salud (171)",6,,,,,1,1,3,1
"Otras activ. serv.comun.soc y personales (172)",11,,,3,6,2,,,
"Hogares privados con servicio doméstico (173)",3,,,3,,,,,
"Actividad economica no especificada (175)",15,1,,8,6,,,,
"Mujeres (176)",197,38,,53,64,8,19,2,13
"Agric., ganadería, caza y silvicultura (177)",30,12,,13,5,,,,
"Industrias manufactureras (180)",22,2,,4,16,,,,
"Suministro de electricidad, gas y agua (181)",1,,,1,,,,,
"Construcción (182)",1,,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",23,4,,9,10,,,,
"Comercio al por menor (186)",23,4,,9,10,,,,
"Hoteles y restaurantes (187)",15,4,,8,2,,1,,
"Activid.inmobil., empres. y de alquiler (190)",1,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",4,,,,4,,,,
"Enseñanza (192)",41,,,,7,4,16,2,12
"Servicios sociales y de salud (193)",4,,,,2,,1,,1
"Otras activ. serv.comun.soc y personales (194)",20,6,,3,9,1,1,,
"Hogares privados con servicio doméstico (195)",13,4,,5,4,,,,
"Actividad economica no especificada (197)",22,6,,10,4,2,,,
