"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1636,4,702,9,,911,10,
"Ocupación no especificada (102)",40,4,21,11,4,,,
"Desocupado (103)",88,,,,,,,88
"Mujeres (104)",1858,55,204,459,15,1042,66,17
"Profes., científicos e intelectuales (106)",47,43,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",4,2,,1,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",68,3,,52,2,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",377,,,367,10,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",5,,,5,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1291,6,193,6,,1020,66,
"Ocupación no especificada (115)",49,1,11,24,2,11,,
"Desocupado (116)",17,,,,,,,17
