"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",4,4,,,1,2,1,,,,,13
"De 25 a 29 años (024)",4,4,,1,1,1,1,,,,,11
"De 30 a 34 años (025)",8,8,,1,1,2,4,,,,,27
"De 35 a 39 años (026)",1,1,,,,,,1,,,,7
"Primaria (030)",3623,3542,1343,321,332,325,560,375,191,95,81,9486
"De 12 a 14 años (031)",864,859,856,2,1,,,,,,5,4
"De 15 a 19 años (032)",416,403,329,65,7,2,,,,,13,85
"De 20 a 24 años (033)",349,316,86,106,81,29,14,,,,33,414
"De 25 a 29 años (034)",284,278,25,58,77,73,40,5,,,6,629
"De 30 a 34 años (035)",305,301,9,35,63,68,94,29,3,,4,984
"De 35 a 39 años (036)",335,330,2,16,39,58,138,61,14,2,5,1410
"De 40 a 44 años (037)",312,308,5,5,23,41,105,80,39,10,4,1590
"De 45 a 49 años (038)",217,215,4,8,10,19,63,62,32,17,2,1233
"De 50 y más años (039)",541,532,27,26,31,35,106,138,103,66,9,3137
"Secundaria (040)",2359,2299,1407,323,200,157,146,42,16,8,60,2323
"De 12 a 14 años (041)",503,502,501,1,,,,,,,1,1
"De 15 a 19 años (042)",875,861,784,70,5,,2,,,,14,88
"De 20 a 24 años (043)",388,365,104,166,71,22,2,,,,23,382
"De 25 a 29 años (044)",178,164,12,48,53,38,13,,,,14,323
"De 30 a 34 años (045)",134,131,3,18,35,44,25,5,,1,3,368
"De 35 a 39 años (046)",97,94,,9,14,26,36,9,,,3,329
"De 40 a 44 años (047)",75,75,1,3,11,14,32,9,5,,,307
"De 45 a 49 años (048)",49,48,1,3,5,9,19,7,1,3,1,211
"De 50 y más años (049)",60,59,1,5,6,4,17,12,10,4,1,314
"Sup. no Univ. incompleta (050)",220,197,81,50,29,18,12,6,,1,23,262
"De 15 a 19 años (052)",32,32,28,4,,,,,,,,4
"De 20 a 24 años (053)",87,71,42,20,9,,,,,,16,38
"De 25 a 29 años (054)",35,31,7,14,9,1,,,,,4,35
"De 30 a 34 años (055)",24,22,2,7,6,6,1,,,,2,41
"De 35 a 39 años (056)",16,15,,3,2,4,6,,,,1,44
"De 40 a 44 años (057)",14,14,1,,2,5,2,4,,,,53
"De 45 a 49 años (058)",7,7,1,2,,,2,2,,,,23
"De 50 y más años (059)",5,5,,,1,2,1,,,1,,24
"Sup. no Univ. completa (060)",371,348,52,94,84,55,44,14,3,2,23,755
"De 20 a 24 años (063)",46,36,20,12,4,,,,,,10,20
"De 25 a 29 años (064)",86,79,14,37,21,5,1,1,,,7,105
"De 30 a 34 años (065)",73,70,7,25,26,8,4,,,,3,118
"De 35 a 39 años (066)",52,51,3,8,15,16,7,2,,,1,127
"De 40 a 44 años (067)",52,52,3,3,11,16,17,1,1,,,160
"De 45 a 49 años (068)",26,25,1,2,4,5,7,6,,,1,94
"De 50 y más años (069)",36,35,4,7,3,5,8,4,2,2,1,131
"Sup. Univ. incompleta (070)",246,233,118,57,24,19,12,3,,,13,231
"De 15 a 19 años (072)",76,76,66,10,,,,,,,,10
"De 20 a 24 años (073)",94,86,46,32,6,,,2,,,8,58
"De 25 a 29 años (074)",21,19,2,11,5,1,,,,,2,24
"De 30 a 34 años (075)",21,20,3,3,8,3,3,,,,1,40
"De 35 a 39 años (076)",12,11,,1,4,5,1,,,,1,28
"De 40 a 44 años (077)",14,13,1,,1,7,4,,,,1,39
"De 45 a 49 años (078)",6,6,,,,2,3,1,,,,25
"De 50 y más años (079)",2,2,,,,1,1,,,,,7
"Sup. Univ. completa (080)",320,297,61,62,69,43,46,11,5,,23,640
"De 20 a 24 años (083)",32,22,11,9,2,,,,,,10,13
"De 25 a 29 años (084)",47,44,17,18,5,3,1,,,,3,41
"De 30 a 34 años (085)",67,59,14,17,19,3,6,,,,8,90
"De 35 a 39 años (086)",49,48,6,9,20,10,3,,,,1,91
"De 40 a 44 años (087)",35,34,4,3,7,7,11,2,,,1,98
"De 45 a 49 años (088)",36,36,2,1,10,9,12,1,1,,,113
"De 50 y más años (089)",54,54,7,5,6,11,13,8,4,,,194
,,,,,,,,,,,,
"URBANA (100)",3006,2940,940,406,353,318,431,282,130,80,66,7729
"De 12 a 14 años (101)",330,330,329,1,,,,,,,,1
"De 15 a 19 años (102)",397,395,352,42,,1,,,,,2,45
"De 20 a 24 años (103)",330,307,129,125,42,7,2,2,,,23,254
"De 25 a 29 años (104)",246,230,39,89,60,35,6,1,,,16,345
"De 30 a 34 años (105)",285,274,26,68,82,54,39,3,1,1,11,598
"De 35 a 39 años (106)",284,279,11,24,64,74,79,20,7,,5,898
"De 40 a 44 años (107)",252,251,9,8,39,57,88,36,12,2,1,990
"De 45 a 49 años (108)",197,195,5,8,22,33,63,43,15,6,2,898
"De 50 y más años (109)",685,679,40,41,44,57,154,177,95,71,6,3700
"Sin nivel (110)",492,489,23,28,31,56,113,125,62,51,3,2636
"De 15 a 19 años (112)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (113)",10,10,3,5,,1,1,,,,,13
"De 25 a 29 años (114)",5,5,,2,,3,,,,,,11
"De 30 a 34 años (115)",14,14,,1,4,6,2,,1,,,43
"De 35 a 39 años (116)",38,37,1,,6,10,15,3,2,,1,144
"De 40 a 44 años (117)",33,33,,,5,3,12,10,3,,,159
"De 45 a 49 años (118)",45,44,,3,,7,7,18,6,3,1,252
"De 50 y más años (119)",345,344,18,16,16,26,76,94,50,48,1,2013
"Educacion Inicial (120)",6,6,1,,1,2,1,1,,,,20
"De 15 a 19 años (122)",1,1,1,,,,,,,,,
"De 20 a 24 años (123)",3,3,,,1,1,1,,,,,10
"De 30 a 34 años (125)",1,1,,,,1,,,,,,3
"De 35 a 39 años (126)",1,1,,,,,,1,,,,7
"Primaria (130)",725,719,206,58,69,69,131,108,54,24,6,2395
"De 12 a 14 años (131)",153,153,152,1,,,,,,,,1
"De 15 a 19 años (132)",31,31,25,5,,1,,,,,,8
"De 20 a 24 años (133)",34,33,12,14,6,1,,,,,1,29
"De 25 a 29 años (134)",38,37,2,9,14,10,2,,,,1,75
"De 30 a 34 años (135)",51,51,4,11,13,10,11,2,,,,127
"De 35 a 39 años (136)",75,75,1,5,9,16,29,10,5,,,305
"De 40 a 44 años (137)",70,70,,1,7,14,24,15,7,2,,341
"De 45 a 49 años (138)",55,55,,,4,5,19,16,8,3,,314
"De 50 y más años (139)",218,214,10,12,16,12,46,65,34,19,4,1195
"Secundaria (140)",883,871,470,126,83,75,85,20,9,3,12,1122
"De 12 a 14 años (141)",177,177,177,,,,,,,,,
"De 15 a 19 años (142)",286,284,258,26,,,,,,,2,26
"De 20 a 24 años (143)",112,111,27,59,21,4,,,,,1,113
"De 25 a 29 años (144)",61,58,4,19,17,15,3,,,,3,110
"De 30 a 34 años (145)",68,66,1,13,16,20,14,1,,1,2,182
"De 35 a 39 años (146)",57,55,,3,11,16,20,5,,,2,186
"De 40 a 44 años (147)",51,51,1,3,8,10,22,5,2,,,194
"De 45 a 49 años (148)",30,29,1,,5,7,14,1,1,,1,111
"De 50 y más años (149)",41,40,1,3,5,3,12,8,6,2,1,200
"Sup. no Univ. incompleta (150)",140,129,52,30,16,14,11,5,,1,11,193
"De 15 a 19 años (152)",23,23,20,3,,,,,,,,3
"De 20 a 24 años (153)",45,39,23,11,5,,,,,,6,21
"De 25 a 29 años (154)",23,20,5,9,5,1,,,,,3,22
"De 30 a 34 años (155)",16,14,2,4,2,5,1,,,,2,27
"De 35 a 39 años (156)",11,11,,1,2,3,5,,,,,35
"De 40 a 44 años (157)",12,12,1,,2,4,2,3,,,,43
"De 45 a 49 años (158)",7,7,1,2,,,2,2,,,,23
"De 50 y más años (159)",3,3,,,,1,1,,,1,,19
"Sup. no Univ. completa (160)",306,296,44,80,70,52,39,9,1,1,10,621
"De 20 a 24 años (163)",35,32,18,10,4,,,,,,3,18
"De 25 a 29 años (164)",69,64,11,30,17,4,1,1,,,5,87
"De 30 a 34 años (165)",61,59,5,22,21,8,3,,,,2,101
"De 35 a 39 años (166)",46,46,3,7,13,16,6,1,,,,112
"De 40 a 44 años (167)",45,45,2,3,9,14,16,1,,,,137
"De 45 a 49 años (168)",21,21,1,2,3,5,6,4,,,,74
"De 50 y más años (169)",29,29,4,6,3,5,7,2,1,1,,92
"Sup. Univ. incompleta (170)",184,176,92,35,20,17,9,3,,,8,183
"De 15 a 19 años (172)",54,54,47,7,,,,,,,,7
"De 20 a 24 años (173)",69,64,39,19,4,,,2,,,5,41
"De 25 a 29 años (174)",13,12,2,7,3,,,,,,1,13
"De 30 a 34 años (175)",19,18,3,2,8,3,2,,,,1,35
"De 35 a 39 años (176)",10,9,,,4,4,1,,,,1,24
"De 40 a 44 años (177)",12,12,1,,1,7,3,,,,,35
"De 45 a 49 años (178)",6,6,,,,2,3,1,,,,25
"De 50 y más años (179)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (180)",270,254,52,49,63,33,42,11,4,,16,559
"De 20 a 24 años (183)",22,15,7,7,1,,,,,,7,9
"De 25 a 29 años (184)",37,34,15,13,4,2,,,,,3,27
"De 30 a 34 años (185)",55,51,11,15,18,1,6,,,,4,80
"De 35 a 39 años (186)",46,45,6,8,19,9,3,,,,1,85
"De 40 a 44 años (187)",29,28,4,1,7,5,9,2,,,1,81
"De 45 a 49 años (188)",33,33,2,1,10,7,12,1,,,,99
"De 50 y más años (189)",48,48,7,4,4,9,12,8,4,,,178
,,,,,,,,,,,,
"RURAL (200)",8027,7800,2435,732,702,679,1215,994,625,418,227,25896
"De 12 a 14 años (201)",1081,1074,1071,2,1,,,,,,7,4
"De 15 a 19 años (202)",1093,1066,928,121,12,3,2,,,,27,162
"De 20 a 24 años (203)",806,722,206,267,164,60,25,,,,84,880
"De 25 a 29 años (204)",562,528,49,119,151,129,74,6,,,34,1158
"De 30 a 34 años (205)",639,623,21,54,125,155,193,68,6,1,16,2109
"De 35 a 39 años (206)",625,611,7,38,68,90,240,125,33,10,14,2690
"De 40 a 44 años (207)",612,603,16,13,39,57,198,169,86,25,9,3225
"De 45 a 49 años (208)",525,521,6,25,28,47,111,151,101,52,4,3131
"De 50 y más años (209)",2084,2052,131,93,114,138,372,475,399,330,32,12537
"Sin nivel (210)",3373,3308,280,201,283,319,707,699,478,341,65,17234
"De 12 a 14 años (211)",39,39,39,,,,,,,,,
"De 15 a 19 años (212)",82,81,66,13,,2,,,,,1,19
"De 20 a 24 años (213)",126,119,23,42,32,13,9,,,,7,183
"De 25 a 29 años (214)",148,134,11,19,40,39,24,1,,,14,324
"De 30 a 34 años (215)",278,272,9,15,45,69,93,37,3,1,6,996
"De 35 a 39 años (216)",309,303,6,16,32,35,113,69,24,8,6,1408
"De 40 a 44 años (217)",329,325,10,7,18,21,103,99,50,17,4,1809
"De 45 a 49 años (218)",336,335,2,14,21,29,61,97,76,35,1,2078
"De 50 y más años (219)",1726,1700,114,75,95,111,304,396,325,280,26,10417
"Educacion Inicial (220)",23,21,9,2,2,3,5,,,,2,38
"De 12 a 14 años (221)",5,4,4,,,,,,,,1,
"De 15 a 19 años (222)",6,5,5,,,,,,,,1,
"De 20 a 24 años (223)",1,1,,,,1,,,,,,3
"De 25 a 29 años (224)",4,4,,1,1,1,1,,,,,11
"De 30 a 34 años (225)",7,7,,1,1,1,4,,,,,24
"Primaria (230)",2898,2823,1137,263,263,256,429,267,137,71,75,7091
"De 12 a 14 años (231)",711,706,704,1,1,,,,,,5,3
"De 15 a 19 años (232)",385,372,304,60,7,1,,,,,13,77
"De 20 a 24 años (233)",315,283,74,92,75,28,14,,,,32,385
"De 25 a 29 años (234)",246,241,23,49,63,63,38,5,,,5,554
"De 30 a 34 años (235)",254,250,5,24,50,58,83,27,3,,4,857
"De 35 a 39 años (236)",260,255,1,11,30,42,109,51,9,2,5,1105
"De 40 a 44 años (237)",242,238,5,4,16,27,81,65,32,8,4,1249
"De 45 a 49 años (238)",162,160,4,8,6,14,44,46,24,14,2,919
"De 50 y más años (239)",323,318,17,14,15,23,60,73,69,47,5,1942
"Secundaria (240)",1476,1428,937,197,117,82,61,22,7,5,48,1201
"De 12 a 14 años (241)",326,325,324,1,,,,,,,1,1
"De 15 a 19 años (242)",589,577,526,44,5,,2,,,,12,62
"De 20 a 24 años (243)",276,254,77,107,50,18,2,,,,22,269
"De 25 a 29 años (244)",117,106,8,29,36,23,10,,,,11,213
"De 30 a 34 años (245)",66,65,2,5,19,24,11,4,,,1,186
"De 35 a 39 años (246)",40,39,,6,3,10,16,4,,,1,143
"De 40 a 44 años (247)",24,24,,,3,4,10,4,3,,,113
"De 45 a 49 años (248)",19,19,,3,,2,5,6,,3,,100
"De 50 y más años (249)",19,19,,2,1,1,5,4,4,2,,114
"Sup. no Univ. incompleta (250)",80,68,29,20,13,4,1,1,,,12,69
"De 15 a 19 años (252)",9,9,8,1,,,,,,,,1
"De 20 a 24 años (253)",42,32,19,9,4,,,,,,10,17
"De 25 a 29 años (254)",12,11,2,5,4,,,,,,1,13
"De 30 a 34 años (255)",8,8,,3,4,1,,,,,,14
"De 35 a 39 años (256)",5,4,,2,,1,1,,,,1,9
"De 40 a 44 años (257)",2,2,,,,1,,1,,,,10
"De 50 y más años (259)",2,2,,,1,1,,,,,,5
"Sup. no Univ. completa (260)",65,52,8,14,14,3,5,5,2,1,13,134
"De 20 a 24 años (263)",11,4,2,2,,,,,,,7,2
"De 25 a 29 años (264)",17,15,3,7,4,1,,,,,2,18
"De 30 a 34 años (265)",12,11,2,3,5,,1,,,,1,17
"De 35 a 39 años (266)",6,5,,1,2,,1,1,,,1,15
"De 40 a 44 años (267)",7,7,1,,2,2,1,,1,,,23
"De 45 a 49 años (268)",5,4,,,1,,1,2,,,1,20
"De 50 y más años (269)",7,6,,1,,,1,2,1,1,1,39
"Sup. Univ. incompleta (270)",62,57,26,22,4,2,3,,,,5,48
"De 15 a 19 años (272)",22,22,19,3,,,,,,,,3
"De 20 a 24 años (273)",25,22,7,13,2,,,,,,3,17
"De 25 a 29 años (274)",8,7,,4,2,1,,,,,1,11
"De 30 a 34 años (275)",2,2,,1,,,1,,,,,5
"De 35 a 39 años (276)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (277)",2,1,,,,,1,,,,1,4
"De 50 y más años (279)",1,1,,,,,1,,,,,4
"Sup. Univ. completa (280)",50,43,9,13,6,10,4,,1,,7,81
"De 20 a 24 años (283)",10,7,4,2,1,,,,,,3,4
"De 25 a 29 años (284)",10,10,2,5,1,1,1,,,,,14
"De 30 a 34 años (285)",12,8,3,2,1,2,,,,,4,10
"De 35 a 39 años (286)",3,3,,1,1,1,,,,,,6
"De 40 a 44 años (287)",6,6,,2,,2,2,,,,,17
"De 45 a 49 años (288)",3,3,,,,2,,,1,,,14
"De 50 y más años (289)",6,6,,1,2,2,1,,,,,16
