"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",98,,,1,9,13,51,15,9
"Jefes y empleados de oficina (040)",123,,,1,29,22,27,12,32
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",346,33,,118,137,16,29,4,9
"Agricult.trabaj. calif.agrop. y pesquros (042)",1280,157,2,670,427,8,9,3,4
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",91,5,,33,36,4,8,3,2
"Obreros. construc., conf., papel, fab., instr (044)",134,5,,32,76,10,5,4,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",813,125,1,348,292,24,14,6,3
"Otra (046)",29,,,,5,6,5,5,8
"Ocupación no especificada (047)",206,39,,72,65,10,11,1,8
"Hombres (048)",2319,108,1,854,811,101,203,51,190
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",15,,,2,4,1,1,2,5
"Profes., científicos e intelectuales (050)",261,,,,6,14,113,7,121
"Técnicos de nivel medio ytrab.asimilados (051)",54,,,1,6,7,22,10,8
"Jefes y empleados de oficina (052)",91,,,1,22,15,17,9,27
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",112,4,,33,51,9,8,2,5
"Agricult.trabaj. calif.agrop. y pesquros (054)",1065,78,1,570,393,7,9,3,4
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",80,4,,32,29,4,6,3,2
"Obreros. construc., conf., papel, fab., instr (056)",127,4,,32,73,9,5,3,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",395,13,,156,185,21,11,6,3
"Otra (058)",28,,,,4,6,5,5,8
"Ocupación no especificada (059)",91,5,,27,38,8,6,1,6
"Mujeres (060)",1289,256,2,423,287,41,162,15,103
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",5,,,,2,,2,,1
"Profes., científicos e intelectuales (062)",207,,,,10,14,90,4,89
"Técnicos de nivel medio ytrab.asimilados (063)",44,,,,3,6,29,5,1
"Jefes y empleados de oficina (064)",32,,,,7,7,10,3,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",234,29,,85,86,7,21,2,4
"Agricult.trabaj. calif.agrop. y pesquros (066)",215,79,1,100,34,1,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",11,1,,1,7,,2,,
"Obreros. construc., conf., papel, fab., instr (068)",7,1,,,3,1,,1,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",418,112,1,192,107,3,3,,
"Otra (070)",1,,,,1,,,,
"Ocupación no especificada (071)",115,34,,45,27,2,5,,2
,,,,,,,,,
"RURAL (072)",5901,1049,14,2954,1610,69,125,18,62
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",5,,,2,1,,1,1,
"Profes., científicos e intelectuales (074)",138,,,,36,16,44,4,38
"Técnicos de nivel medio ytrab.asimilados (075)",38,,,4,5,8,14,2,5
"Jefes y empleados de oficina (076)",17,,,,5,,7,,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",171,17,,82,63,4,4,,1
"Agricult.trabaj. calif.agrop. y pesquros (078)",2886,556,5,1545,729,22,17,5,7
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",113,6,,55,37,5,7,2,1
"Obreros. construc., conf., papel, fab., instr (080)",110,2,,49,53,2,3,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",2158,401,8,1091,619,10,22,4,3
"Otra (082)",1,,,,,,1,,
"Ocupación no especificada (083)",264,67,1,126,62,2,5,,1
"Hombres (084)",3808,349,5,1919,1326,58,87,15,49
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",3,,,1,1,,1,,
"Profes., científicos e intelectuales (086)",98,,,,27,9,29,3,30
"Técnicos de nivel medio ytrab.asimilados (087)",24,,,,3,8,6,2,5
"Jefes y empleados de oficina (088)",12,,,,4,,5,,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",67,1,,29,32,3,1,,1
"Agricult.trabaj. calif.agrop. y pesquros (090)",2204,264,2,1231,662,22,15,4,4
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",102,4,,46,37,5,7,2,1
"Obreros. construc., conf., papel, fab., instr (092)",110,2,,49,53,2,3,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1075,68,3,507,465,8,17,4,3
"Otra (094)",1,,,,,,1,,
"Ocupación no especificada (095)",112,10,,56,42,1,2,,1
"Mujeres (096)",2093,700,9,1035,284,11,38,3,13
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,,,1,,,,1,
"Profes., científicos e intelectuales (098)",40,,,,9,7,15,1,8
"Técnicos de nivel medio ytrab.asimilados (099)",14,,,4,2,,8,,
"Jefes y empleados de oficina (100)",5,,,,1,,2,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",104,16,,53,31,1,3,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",682,292,3,314,67,,2,1,3
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",11,2,,9,,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",1083,333,5,584,154,2,5,,
"Ocupación no especificada (107)",152,57,1,70,20,1,3,,
