"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",156,1,46,65,36,8
,,,,,,
"URBANA (036)",6229,82,1827,2361,1496,463
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",31,,1,17,13,
"Profes., científicos e intelectuales (038)",709,,146,402,160,1
"Técnicos de nivel medio y trab. asimilados (039)",157,,60,77,19,1
"Jefes y empleados de oficina (040)",175,,65,77,33,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",814,4,220,334,193,63
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2098,8,418,733,647,292
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",247,1,96,87,47,16
"Obreros construc., conf., papel, fab., instr. (044)",280,,93,124,55,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1600,68,691,458,306,77
"Otra (046)",30,,10,16,4,
"Ocupación no especificada (047)",88,1,27,36,19,5
"Hombres (048)",3698,54,1080,1359,912,293
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",29,,1,15,13,
"Profes., científicos e intelectuales (050)",424,,74,236,113,1
"Técnicos de nivel medio y trab. asimilados (051)",99,,34,46,18,1
"Jefes y empleados de oficina (052)",124,,37,59,28,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",216,1,36,87,66,26
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1424,6,271,501,440,206
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",217,1,85,75,44,12
"Obreros construc., conf., papel, fab., instr. (056)",278,,92,123,55,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",830,46,429,195,123,37
"Otra (058)",30,,10,16,4,
"Ocupación no especificada (059)",27,,11,6,8,2
"Mujeres (060)",2531,28,747,1002,584,170
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",2,,,2,,
"Profes., científicos e intelectuales (062)",285,,72,166,47,
"Técnicos de nivel medio y trab. asimilados (063)",58,,26,31,1,
"Jefes y empleados de oficina (064)",51,,28,18,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",598,3,184,247,127,37
"Agricult. trabaj. calif.agrop. y pesqueros (066)",674,2,147,232,207,86
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",30,,11,12,3,4
"Obreros construc., conf., papel, fab., instr. (068)",2,,1,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",770,22,262,263,183,40
"Ocupación no especificada (071)",61,1,16,30,11,3
,,,,,,
"RURAL (072)",20151,190,6712,6755,4865,1629
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",8,,,6,2,
"Profes., científicos e intelectuales (074)",307,,53,205,49,
"Técnicos de nivel medio y trab. asimilados (075)",46,,23,15,8,
"Jefes y empleados de oficina (076)",46,,22,16,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",435,2,137,207,75,14
"Agricult. trabaj. calif.agrop. y pesqueros (078)",10824,24,2393,3774,3309,1324
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",1201,1,583,383,216,18
"Obreros construc., conf., papel, fab., instr. (080)",202,1,63,80,53,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",6930,162,3389,2014,1109,256
"Ocupación no especificada (083)",152,,49,55,36,12
"Hombres (084)",13212,95,4375,4422,3207,1113
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",7,,,5,2,
"Profes., científicos e intelectuales (086)",221,,29,147,45,
"Técnicos de nivel medio y trab. asimilados (087)",30,,12,11,7,
"Jefes y empleados de oficina (088)",33,,16,10,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",172,,44,87,33,8
"Agricult. trabaj. calif.agrop. y pesqueros (090)",8459,14,1773,3061,2611,1000
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",1108,1,536,353,202,16
"Obreros construc., conf., papel, fab., instr. (092)",195,1,62,77,50,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2930,79,1884,651,239,77
"Ocupación no especificada (095)",57,,19,20,11,7
"Mujeres (096)",6939,95,2337,2333,1658,516
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",86,,24,58,4,
"Técnicos de nivel medio y trab. asimilados (099)",16,,11,4,1,
"Jefes y empleados de oficina (100)",13,,6,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",263,2,93,120,42,6
"Agricult. trabaj. calif.agrop. y pesqueros (102)",2365,10,620,713,698,324
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",93,,47,30,14,2
"Obreros construc., conf., papel, fab., instr. (104)",7,,1,3,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",4000,83,1505,1363,870,179
"Ocupación no especificada (107)",95,,30,35,25,5
