"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",105,,,1,16,40,10,38
"De 50 y más años (049)",1196,51,161,264,252,93,2,373
"Divorciado(a) (050)",84,,1,4,13,20,18,28
"De 15 a 19 años (052)",4,,,,,,1,3
"De 20 a 24 años (053)",6,,,,,,1,5
"De 25 a 29 años (054)",4,,,,,,4,
"De 30 a 34 años (055)",8,,,,,1,5,2
"De 35 a 39 años (056)",10,,,,,6,2,2
"De 40 a 44 años (057)",19,,,,2,7,4,6
"De 45 a 49 años (058)",9,,,,3,3,1,2
"De 50 y más años (059)",24,,1,4,8,3,,8
"Soltero(a) (060)",2004,2,11,20,65,210,779,917
"De 12 a 14 años (061)",23,,,,,,8,15
"De 15 a 19 años (062)",290,,,,,,179,111
"De 20 a 24 años (063)",550,,,,,1,276,273
"De 25 a 29 años (064)",409,,,,,33,169,207
"De 30 a 34 años (065)",221,,,,,52,78,91
"De 35 a 39 años (066)",160,,,,4,46,49,61
"De 40 a 44 años (067)",126,,,,14,42,16,54
"De 45 a 49 años (068)",66,,,1,11,24,4,26
"De 50 y más años (069)",159,2,11,19,36,12,,79
,,,,,,,,
"URBANA (080)",15867,60,260,703,1394,3191,6301,3958
"De 12 a 14 años (081)",52,,,,,,7,45
"De 15 a 19 años (082)",870,,,,,,497,373
"De 20 a 24 años (083)",1928,,,,,4,1274,650
"De 25 a 29 años (084)",2135,,,,,103,1457,575
"De 30 a 34 años (085)",1968,,,,,286,1280,402
"De 35 a 39 años (086)",1976,,,,19,617,1018,322
"De 40 a 44 años (087)",1705,,,,89,763,551,302
"De 45 a 49 años (088)",1312,,,3,223,676,184,226
"De 50 y más años (089)",3921,60,260,700,1063,742,33,1063
"Conviviente (090)",7453,4,21,99,356,1286,3918,1769
"De 12 a 14 años (091)",30,,,,,,2,28
"De 15 a 19 años (092)",580,,,,,,322,258
"De 20 a 24 años (093)",1262,,,,,3,891,368
"De 25 a 29 años (094)",1327,,,,,50,971,306
"De 30 a 34 años (095)",1140,,,,,149,798,193
"De 35 a 39 años (096)",1004,,,,4,285,556,159
"De 40 a 44 años (097)",754,,,,32,306,283,133
"De 45 a 49 años (098)",469,,,1,69,241,83,75
"De 50 y más años (099)",887,4,21,98,251,252,12,249
"Separado(a) (100)",720,,12,40,78,174,244,172
"De 15 a 19 años (102)",41,,,,,,19,22
"De 20 a 24 años (103)",81,,,,,,50,31
"De 25 a 29 años (104)",81,,,,,5,51,25
"De 30 a 34 años (105)",87,,,,,13,59,15
"De 35 a 39 años (106)",107,,,,5,49,41,12
"De 40 a 44 años (107)",80,,,,3,38,21,18
"De 45 a 49 años (108)",67,,,1,14,36,1,15
"De 50 y más años (109)",176,,12,39,56,33,2,34
"Casado(a) (110)",4981,10,77,343,726,1412,1433,980
"De 12 a 14 años (111)",3,,,,,,,3
"De 15 a 19 años (112)",30,,,,,,18,12
"De 20 a 24 años (113)",134,,,,,,96,38
"De 25 a 29 años (114)",374,,,,,17,281,76
"De 30 a 34 años (115)",525,,,,,72,345,108
"De 35 a 39 años (116)",693,,,,6,229,366,92
"De 40 a 44 años (117)",710,,,,36,355,219,100
"De 45 a 49 años (118)",657,,,,117,354,90,96
"De 50 y más años (119)",1855,10,77,343,567,385,18,455
"Viudo(a) (120)",978,44,138,198,160,109,37,292
"De 12 a 14 años (121)",1,,,,,,,1
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",5,,,,,,4,1
"De 25 a 29 años (124)",6,,,,,,4,2
"De 30 a 34 años (125)",14,,,,,3,6,5
"De 35 a 39 años (126)",20,,,,,6,7,7
"De 40 a 44 años (127)",39,,,,2,20,10,7
"De 45 a 49 años (128)",49,,,,9,22,5,13
"De 50 y más años (129)",843,44,138,198,149,58,1,255
"Divorciado(a) (130)",56,,1,4,11,18,10,12
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",5,,,,,1,4,
"De 35 a 39 años (136)",8,,,,,6,1,1
"De 40 a 44 años (137)",15,,,,2,6,3,4
"De 45 a 49 años (138)",8,,,,3,3,1,1
"De 50 y más años (139)",18,,1,4,6,2,,5
"Soltero(a) (140)",1679,2,11,19,63,192,659,733
"De 12 a 14 años (141)",18,,,,,,5,13
"De 15 a 19 años (142)",218,,,,,,138,80
"De 20 a 24 años (143)",445,,,,,1,233,211
"De 25 a 29 años (144)",346,,,,,31,149,166
"De 30 a 34 años (145)",197,,,,,48,68,81
"De 35 a 39 años (146)",144,,,,4,42,47,51
"De 40 a 44 años (147)",107,,,,14,38,15,40
"De 45 a 49 años (148)",62,,,1,11,20,4,26
"De 50 y más años (149)",142,2,11,18,34,12,,65
,,,,,,,,
"RURAL (160)",8623,12,54,172,520,1107,4602,2156
"De 12 a 14 años (161)",37,,,,,,4,33
"De 15 a 19 años (162)",806,,,,,,443,363
"De 20 a 24 años (163)",1382,,,,,1,943,438
"De 25 a 29 años (164)",1378,,,,,27,1036,315
"De 30 a 34 años (165)",1033,,,,,63,795,175
"De 35 a 39 años (166)",1056,,,,4,140,724,188
"De 40 a 44 años (167)",772,,,1,16,203,410,142
"De 45 a 49 años (168)",683,,,1,42,312,215,113
"De 50 y más años (169)",1476,12,54,170,458,361,32,389
"Conviviente (170)",5888,,14,45,202,630,3552,1445
"De 12 a 14 años (171)",31,,,,,,1,30
"De 15 a 19 años (172)",680,,,,,,370,310
"De 20 a 24 años (173)",1146,,,,,1,813,332
"De 25 a 29 años (174)",1074,,,,,20,820,234
"De 30 a 34 años (175)",768,,,,,49,598,121
"De 35 a 39 años (176)",741,,,,2,95,521,123
"De 40 a 44 años (177)",484,,,,12,116,267,89
"De 45 a 49 años (178)",397,,,,20,179,141,57
"De 50 y más años (179)",567,,14,45,168,170,21,149
"Separado(a) (180)",173,1,,5,14,32,79,42
"De 12 a 14 años (181)",1,,,,,,,1
"De 15 a 19 años (182)",17,,,,,,9,8
"De 20 a 24 años (183)",23,,,,,,15,8
"De 25 a 29 años (184)",33,,,,,2,26,5
"De 30 a 34 años (185)",16,,,,,1,8,7
"De 35 a 39 años (186)",16,,,,,3,9,4
"De 40 a 44 años (187)",13,,,,1,2,6,4
"De 45 a 49 años (188)",16,,,,1,10,4,1
"De 50 y más años (189)",38,1,,5,12,14,2,4
"Casado(a) (190)",1694,4,17,53,190,355,788,287
"De 15 a 19 años (192)",30,,,,,,19,11
"De 20 a 24 años (193)",94,,,,,,67,27
"De 25 a 29 años (194)",191,,,,,2,160,29
"De 30 a 34 años (195)",201,,,,,6,167,28
"De 35 a 39 años (196)",254,,,,2,34,179,39
"De 40 a 44 años (197)",220,,,,3,71,123,23
"De 45 a 49 años (198)",209,,,,14,101,65,29
"De 50 y más años (199)",495,4,17,53,171,141,8,101
"Viudo(a) (200)",515,7,23,68,110,70,55,182
"De 15 a 19 años (202)",3,,,,,,3,
"De 20 a 24 años (203)",9,,,,,,4,5
"De 25 a 29 años (204)",14,,,,,1,7,6
"De 30 a 34 años (205)",21,,,,,3,11,7
"De 35 a 39 años (206)",27,,,,,4,12,11
"De 40 a 44 años (207)",32,,,1,,9,12,10
"De 45 a 49 años (208)",56,,,1,7,18,5,25
"De 50 y más años (209)",353,7,23,66,103,35,1,118
"Divorciado(a) (210)",28,,,,2,2,8,16
"De 15 a 19 años (212)",4,,,,,,1,3
"De 20 a 24 años (213)",5,,,,,,1,4
"De 25 a 29 años (214)",3,,,,,,3,
"De 30 a 34 años (215)",3,,,,,,1,2
"De 35 a 39 años (216)",2,,,,,,1,1
"De 40 a 44 años (217)",4,,,,,1,1,2
"De 45 a 49 años (218)",1,,,,,,,1
"De 50 y más años (219)",6,,,,2,1,,3
"Soltero(a) (220)",325,,,1,2,18,120,184
"De 12 a 14 años (221)",5,,,,,,3,2
"De 15 a 19 años (222)",72,,,,,,41,31
"De 20 a 24 años (223)",105,,,,,,43,62
"De 25 a 29 años (224)",63,,,,,2,20,41
"De 30 a 34 años (225)",24,,,,,4,10,10
"De 35 a 39 años (226)",16,,,,,4,2,10
"De 40 a 44 años (227)",19,,,,,4,1,14
"De 45 a 49 años (228)",4,,,,,4,,
"De 50 y más años (229)",17,,,1,2,,,14
