"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",312,124,188,217,78,139,95,46,49
"37 años (048)",388,164,224,293,125,168,95,39,56
"38 años (049)",422,177,245,290,121,169,132,56,76
"39 años (050)",328,154,174,242,108,134,86,46,40
"De 40 a 44 años (051)",1818,847,971,1305,582,723,513,265,248
"40 años (052)",486,225,261,339,146,193,147,79,68
"41 años (053)",239,115,124,177,77,100,62,38,24
"42 años (054)",431,199,232,315,142,173,116,57,59
"43 años (055)",331,144,187,252,109,143,79,35,44
"44 años (056)",331,164,167,222,108,114,109,56,53
"De 45 a 49 años (057)",1617,758,859,1132,498,634,485,260,225
"45 años (058)",394,185,209,267,119,148,127,66,61
"46 años (059)",268,133,135,199,91,108,69,42,27
"47 años (060)",352,161,191,246,107,139,106,54,52
"48 años (061)",332,148,184,212,88,124,120,60,60
"49 años (062)",271,131,140,208,93,115,63,38,25
"De 50 a 54 años (063)",1353,627,726,924,419,505,429,208,221
"50 años (064)",383,177,206,250,118,132,133,59,74
"51 años (065)",204,89,115,148,61,87,56,28,28
"52 años (066)",276,140,136,200,102,98,76,38,38
"53 años (067)",225,106,119,157,72,85,68,34,34
"54 años (068)",265,115,150,169,66,103,96,49,47
"De 55 a 59 años (069)",1013,522,491,655,326,329,358,196,162
"55 años (070)",254,123,131,160,77,83,94,46,48
"56 años (071)",234,115,119,151,70,81,83,45,38
"57 años (072)",162,82,80,112,61,51,50,21,29
"58 años (073)",215,129,86,123,70,53,92,59,33
"59 años (074)",148,73,75,109,48,61,39,25,14
"De 60 a 64 años (075)",915,423,492,604,269,335,311,154,157
"60 años (076)",277,129,148,182,87,95,95,42,53
"61 años (077)",123,49,74,79,23,56,44,26,18
"62 años (078)",179,89,90,120,63,57,59,26,33
"63 años (079)",159,78,81,108,45,63,51,33,18
"64 años (080)",177,78,99,115,51,64,62,27,35
"De 65 y más años (081)",2822,1290,1532,1853,802,1051,969,488,481
"65 años (082)",219,96,123,139,56,83,80,40,40
"66 años (083)",169,78,91,99,42,57,70,36,34
"67 años (084)",189,87,102,127,56,71,62,31,31
"68 años (085)",199,96,103,121,52,69,78,44,34
"69 años (086)",118,54,64,88,38,50,30,16,14
"70 años (087)",238,122,116,140,74,66,98,48,50
"71 años (088)",119,63,56,83,39,44,36,24,12
"72 años (089)",151,79,72,104,51,53,47,28,19
"73 años (090)",120,58,62,89,41,48,31,17,14
"74 años (091)",146,70,76,100,43,57,46,27,19
"75 años (092)",146,65,81,90,38,52,56,27,29
"76 años (093)",146,69,77,95,40,55,51,29,22
"77 años (094)",119,57,62,73,31,42,46,26,20
"78 años (095)",125,58,67,79,36,43,46,22,24
"79 años (096)",71,35,36,55,27,28,16,8,8
"80 años (097)",107,38,69,63,19,44,44,19,25
"81 años (098)",44,22,22,29,17,12,15,5,10
"82 años (099)",62,30,32,45,23,22,17,7,10
"83 años (100)",44,14,30,29,11,18,15,3,12
"84 años (101)",45,18,27,36,17,19,9,1,8
"85 años (102)",68,24,44,51,20,31,17,4,13
"86 años (103)",30,12,18,18,5,13,12,7,5
"87 años (104)",35,12,23,29,9,20,6,3,3
"88 años (105)",23,9,14,12,5,7,11,4,7
"89 años (106)",18,8,10,12,5,7,6,3,3
"90 años (107)",27,8,19,17,4,13,10,4,6
"91 años (108)",3,1,2,2,1,1,1,,1
"92 años (109)",4,2,2,3,1,2,1,1,
"93 años (110)",5,,5,5,,5,,,
"94 años (111)",1,,1,1,,1,,,
"95 años (112)",9,2,7,6,,6,3,2,1
"96 años (113)",5,,5,3,,3,2,,2
"98 y más años (115)",17,3,14,10,1,9,7,2,5
