"CUADRO Nº 6: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES Y TOTAL DE OCUPANTES PRESENTES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y TIPO DE VIVIENDA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y TIPO DE VIVIENDA",TOTAL,,URBANA,,RURAL,
,"VIVIENDAS PARTICULARES","PERSONAS PRESENTES","VIVIENDAS PARTICULARES","PERSONAS PRESENTES","VIVIENDAS PARTICULARES","PERSONAS PRESENTES"
,,,,,,
"Provincia PARURO (000)",8302,30753,2987,10445,5315,20308
"Casa independiente (001)",7412,27092,2959,10362,4453,16730
"Vivienda en casa de vecindad (004)",22,68,22,68,,
"Choza o cabaña (005)",859,3572,,,859,3572
"Local no dest.para hab. humana (007)",7,18,5,14,2,4
"Otro tipo (008)",2,3,1,1,1,2
