"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por menor (148)",118,,,4,,88,,11,,15,,,
"Hoteles y restaurantes (149)",85,,1,3,2,60,,,,19,,,
"Trans., almac. y comunicaciones (150)",124,,2,1,8,1,,,105,7,,,
"Intermediación financiera (151)",1,,1,,,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",122,,23,14,12,23,,,9,41,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",54,10,4,1,12,1,,,,18,8,,
"Enseñanza (154)",67,,62,,3,,,,1,1,,,
"Servicios sociales y de salud (155)",16,,9,5,,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",47,,12,1,2,2,,1,2,27,,,
"Hogares privados con servicio doméstico (157)",21,,,,,,,,,21,,,
"Actividad economica no especificada (159)",359,,,2,1,,,,,3,,353,
"Desocupado (160)",133,,,,,,,,,,,,133
"Hombres (161)",3478,7,128,70,45,90,1159,313,230,1060,8,282,86
"Agric., ganadería, caza y silvicultura (162)",1880,,2,1,,,1159,,1,717,,,
"Explotación de minas y canteras (164)",524,,53,42,17,,,230,18,164,,,
"Industrias manufactureras (165)",73,,2,2,,1,,38,29,1,,,
"Suministro de electricidad, gas y agua (166)",9,,,,,,,2,1,6,,,
"Construcción (167)",144,,4,2,3,,,9,65,61,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",90,,,4,,41,,33,,12,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",28,,,2,,2,,22,,2,,,
"Comercio al por mayor (170)",9,,,,,9,,,,,,,
"Comercio al por menor (171)",53,,,2,,30,,11,,10,,,
"Hoteles y restaurantes (172)",34,,1,1,1,22,,,,9,,,
"Trans., almac. y comunicaciones (173)",123,,2,1,8,1,,,104,7,,,
"Activid.inmobil., empres. y alquileres (175)",110,,18,14,6,23,,,9,40,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",42,7,3,,7,1,,,,16,8,,
"Enseñanza (177)",32,,28,,2,,,,1,1,,,
"Servicios sociales y de salud (178)",7,,4,1,,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",36,,11,1,,,,1,2,21,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,,,,3,,,
"Actividad economica no especificada (182)",285,,,1,1,,,,,1,,282,
"Desocupado (183)",86,,,,,,,,,,,,86
"Mujeres (184)",1004,3,53,13,17,107,246,8,2,437,,71,47
"Agric., ganadería, caza y silvicultura (185)",630,,,1,,,246,,,383,,,
"Explotación de minas y canteras (187)",11,,6,2,2,,,,,1,,,
"Industrias manufactureras (188)",9,,,,,1,,7,1,,,,
"Suministro de electricidad, gas y agua (189)",2,,,,,,,,,2,,,
"Construcción (190)",7,,,,,,,,,7,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",74,,,2,,66,,1,,5,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,,,1,,,,,
"Comercio al por mayor (193)",8,,,,,8,,,,,,,
"Comercio al por menor (194)",65,,,2,,58,,,,5,,,
"Hoteles y restaurantes (195)",51,,,2,1,38,,,,10,,,
"Trans., almac. y comunicaciones (196)",1,,,,,,,,1,,,,
"Intermediación financiera (197)",1,,1,,,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",12,,5,,6,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",12,3,1,1,5,,,,,2,,,
"Enseñanza (200)",35,,34,,1,,,,,,,,
"Servicios sociales y de salud (201)",9,,5,4,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",11,,1,,2,2,,,,6,,,
"Hogares privados con servicio doméstico (203)",18,,,,,,,,,18,,,
"Actividad economica no especificada (205)",74,,,1,,,,,,2,,71,
"Desocupado (206)",47,,,,,,,,,,,,47
