"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",162,14,,69,53,4,17,1,4
"Comercio al por mayor (053)",4,1,,1,2,,,,
"Comercio al por menor (054)",158,13,,68,51,4,17,1,4
"Hoteles y restaurantes (055)",54,6,,15,22,6,3,2,
"Trans., almac. y comunicaciones (056)",11,,,2,3,1,5,,
"Intermediación financiera (057)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (058)",5,,,,2,1,1,,1
"Admin.pub. y defensa; p. segur.soc.afil (059)",21,,,1,3,1,11,1,4
"Enseñanza (060)",124,,,,12,7,58,3,44
"Servicios sociales y de salud (061)",33,,,3,1,3,9,1,16
"Otras activ. serv.comun.soc y personales (062)",9,3,,4,1,,1,,
"Hogares privados con servicio doméstico (063)",30,1,,10,15,2,1,,1
"Actividad economica no especificada (065)",49,6,,24,11,1,5,,2
,,,,,,,,,
"URBANA (066)",2339,140,,789,743,85,270,63,249
"Agric., ganadería, caza y silvicultura (067)",1110,97,,541,375,27,45,12,13
"Explotación de minas y canteras (069)",18,1,,1,8,,3,1,4
"Industrias manufactureras (070)",71,9,,30,26,2,2,2,
"Suministro de electricidad, gas y agua (071)",9,,,1,6,1,1,,
"Construcción (072)",194,3,,52,101,6,18,6,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",220,13,,78,88,8,24,4,5
"Venta, mant.y rep. veh.autom.y motoc. (074)",2,,,,2,,,,
"Comercio al por mayor (075)",6,1,,,5,,,,
"Comercio al por menor (076)",212,12,,78,81,8,24,4,5
"Hoteles y restaurantes (077)",59,5,,19,21,7,3,3,1
"Trans., almac. y comunicaciones (078)",59,,,6,32,2,7,6,6
"Intermediación financiera (079)",3,,,,1,,1,1,
"Activid.inmobil., empres. y de alquiler (080)",28,,,,6,2,6,1,13
"Admin.pub. y defensa; p. segur.soc.afil (081)",114,1,,5,19,9,28,15,37
"Enseñanza (082)",263,,,1,15,10,105,5,127
"Servicios sociales y de salud (083)",61,,,3,4,5,15,4,30
"Otras activ. serv.comun.soc y personales (084)",21,3,,5,7,1,3,1,1
"Hogares privados con servicio doméstico (085)",28,1,,10,14,2,1,,
"Actividad economica no especificada (087)",81,7,,37,20,3,8,2,4
"Hombres (088)",1444,30,,424,552,56,151,54,177
"Agric., ganadería, caza y silvicultura (089)",718,20,,311,308,22,37,11,9
"Explotación de minas y canteras (091)",18,1,,1,8,,3,1,4
"Industrias manufactureras (092)",52,3,,20,23,2,2,2,
"Suministro de electricidad, gas y agua (093)",8,,,1,5,1,1,,
"Construcción (094)",179,3,,44,96,5,17,6,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",70,,,18,36,4,7,3,2
"Venta, mant.y rep. veh.autom.y motoc. (096)",2,,,,2,,,,
"Comercio al por mayor (097)",3,,,,3,,,,
"Comercio al por menor (098)",65,,,18,31,4,7,3,2
"Hoteles y restaurantes (099)",10,,,4,3,1,,1,1
"Trans., almac. y comunicaciones (100)",48,,,4,29,1,2,6,6
"Intermediación financiera (101)",2,,,,1,,,1,
"Activid.inmobil., empres. y de alquiler (102)",23,,,,4,1,5,1,12
"Admin.pub. y defensa; p. segur.soc.afil (103)",93,1,,4,16,8,17,14,33
"Enseñanza (104)",146,,,1,4,5,49,2,85
"Servicios sociales y de salud (105)",28,,,,3,2,6,3,14
"Otras activ. serv.comun.soc y personales (106)",12,,,1,6,1,2,1,1
"Actividad economica no especificada (109)",37,2,,15,10,3,3,2,2
"Mujeres (110)",895,110,,365,191,29,119,9,72
"Agric., ganadería, caza y silvicultura (111)",392,77,,230,67,5,8,1,4
"Industrias manufactureras (114)",19,6,,10,3,,,,
"Suministro de electricidad, gas y agua (115)",1,,,,1,,,,
"Construcción (116)",15,,,8,5,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",150,13,,60,52,4,17,1,3
"Comercio al por mayor (119)",3,1,,,2,,,,
"Comercio al por menor (120)",147,12,,60,50,4,17,1,3
"Hoteles y restaurantes (121)",49,5,,15,18,6,3,2,
"Trans., almac. y comunicaciones (122)",11,,,2,3,1,5,,
"Intermediación financiera (123)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (124)",5,,,,2,1,1,,1
"Admin.pub. y defensa; p. segur.soc.afil (125)",21,,,1,3,1,11,1,4
"Enseñanza (126)",117,,,,11,5,56,3,42
"Servicios sociales y de salud (127)",33,,,3,1,3,9,1,16
"Otras activ. serv.comun.soc y personales (128)",9,3,,4,1,,1,,
"Hogares privados con servicio doméstico (129)",28,1,,10,14,2,1,,
"Actividad economica no especificada (131)",44,5,,22,10,,5,,2
,,,,,,,,,
"RURAL (132)",1234,251,3,573,303,27,31,23,23
"Agric., ganadería, caza y silvicultura (133)",1057,243,3,535,224,14,20,14,4
"Explotación de minas y canteras (135)",18,,,3,11,1,1,1,1
"Industrias manufactureras (136)",9,2,,3,3,1,,,
"Construcción (138)",67,3,,14,31,4,5,6,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",19,1,,13,4,,,,1
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,,1,,,,,
"Comercio al por mayor (141)",1,,,1,,,,,
"Comercio al por menor (142)",17,1,,11,4,,,,1
"Hoteles y restaurantes (143)",5,1,,,4,,,,
"Trans., almac. y comunicaciones (144)",3,,,,2,,,,1
"Activid.inmobil., empres. y de alquiler (146)",2,,,,,1,,,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",17,,,1,12,2,,1,1
"Enseñanza (148)",20,,,1,3,3,4,1,8
"Servicios sociales y de salud (149)",3,,,,1,,1,,1
"Otras activ. serv.comun.soc y personales (150)",1,,,1,,,,,
"Hogares privados con servicio doméstico (151)",3,,,,2,,,,1
"Actividad economica no especificada (153)",10,1,,2,6,1,,,
"Hombres (154)",745,58,,351,249,20,26,23,18
"Agric., ganadería, caza y silvicultura (155)",608,54,,326,183,10,18,14,3
"Explotación de minas y canteras (157)",18,,,3,11,1,1,1,1
"Industrias manufactureras (158)",8,2,,3,2,1,,,
"Construcción (160)",59,2,,12,27,4,4,6,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",7,,,4,3,,,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,1,,,,,
"Comercio al por menor (164)",6,,,3,3,,,,
"Trans., almac. y comunicaciones (166)",3,,,,2,,,,1
"Activid.inmobil., empres. y de alquiler (168)",2,,,,,1,,,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",17,,,1,12,2,,1,1
"Enseñanza (170)",13,,,1,2,1,2,1,6
"Servicios sociales y de salud (171)",3,,,,1,,1,,1
"Otras activ. serv.comun.soc y personales (172)",1,,,1,,,,,
"Hogares privados con servicio doméstico (173)",1,,,,1,,,,
"Actividad economica no especificada (175)",5,,,,5,,,,
"Mujeres (176)",489,193,3,222,54,7,5,,5
"Agric., ganadería, caza y silvicultura (177)",449,189,3,209,41,4,2,,1
"Industrias manufactureras (180)",1,,,,1,,,,
"Construcción (182)",8,1,,2,4,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",12,1,,9,1,,,,1
"Comercio al por mayor (185)",1,,,1,,,,,
"Comercio al por menor (186)",11,1,,8,1,,,,1
"Hoteles y restaurantes (187)",5,1,,,4,,,,
"Enseñanza (192)",7,,,,1,2,2,,2
"Hogares privados con servicio doméstico (195)",2,,,,1,,,,1
"Actividad economica no especificada (197)",5,1,,2,1,1,,,
