"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",44,43,,11,13,8,10,1,,,1,112
"De 35 a 39 años (026)",43,43,2,15,3,6,10,5,2,,,134
"De 40 a 44 años (027)",41,41,,7,7,7,8,11,1,,,156
"De 45 a 49 años (028)",37,37,,3,5,5,15,6,3,,,159
"De 50 y más años (029)",117,115,3,11,13,13,21,28,12,14,2,597
"Casado(a) (030)",3041,3022,92,182,347,396,798,612,364,231,19,15252
"De 12 a 14 años (031)",3,3,2,,1,,,,,,,2
"De 15 a 19 años (032)",6,3,1,2,,,,,,,3,2
"De 20 a 24 años (033)",37,37,1,15,13,5,3,,,,,69
"De 25 a 29 años (034)",121,121,8,26,46,19,18,4,,,,278
"De 30 a 34 años (035)",227,225,5,21,65,47,61,23,2,1,2,730
"De 35 a 39 años (036)",295,293,12,21,60,58,87,41,14,,2,1081
"De 40 a 44 años (037)",338,334,8,20,35,61,117,54,28,11,4,1508
"De 45 a 49 años (038)",310,309,4,10,20,56,81,79,38,21,1,1657
"De 50 y más años (039)",1704,1697,51,67,107,150,431,411,282,198,7,9925
"Viudo(a) (040)",952,943,38,50,72,98,226,199,147,113,9,5303
"De 15 a 19 años (042)",2,2,,2,,,,,,,,2
"De 25 a 29 años (044)",5,5,,2,2,,1,,,,,10
"De 30 a 34 años (045)",16,14,,4,1,3,5,1,,,2,42
"De 35 a 39 años (046)",15,15,,2,3,4,4,2,,,,51
"De 40 a 44 años (047)",25,23,4,,5,1,5,5,1,2,2,97
"De 45 a 49 años (048)",27,27,1,1,3,3,5,7,5,2,,148
"De 50 y más años (049)",862,857,33,39,58,87,206,184,141,109,5,4953
"Divorciado(a) (050)",36,36,2,6,6,5,8,2,7,,,139
"De 20 a 24 años (053)",1,1,,1,,,,,,,,1
"De 25 a 29 años (054)",3,3,,1,1,,,,1,,,11
"De 35 a 39 años (056)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (057)",6,6,1,1,2,1,,,1,,,16
"De 45 a 49 años (058)",6,6,,,,2,2,1,1,,,29
"De 50 y más años (059)",18,18,1,2,3,1,6,1,4,,,78
"Soltero(a) (060)",2770,2563,1997,285,147,85,49,,,,207,1030
"De 12 a 14 años (061)",793,793,792,1,,,,,,,,1
"De 15 a 19 años (062)",723,723,679,39,5,,,,,,,49
"De 20 a 24 años (063)",370,319,232,71,13,3,,,,,51,106
"De 25 a 29 años (064)",257,195,102,60,23,7,3,,,,62,139
"De 30 a 34 años (065)",156,124,52,35,25,7,5,,,,32,126
"De 35 a 39 años (066)",122,98,30,22,17,21,8,,,,24,151
"De 40 a 44 años (067)",70,56,17,8,18,10,3,,,,14,86
"De 45 a 49 años (068)",62,53,18,12,12,5,6,,,,9,75
"De 50 y más años (069)",217,202,75,37,34,32,24,,,,15,297
,,,,,,,,,,,,
"URBANA (080)",5954,5769,1464,660,692,687,1017,672,362,215,185,18374
"De 12 a 14 años (081)",512,512,512,,,,,,,,,
"De 15 a 19 años (082)",532,531,469,55,6,1,,,,,1,70
"De 20 a 24 años (083)",458,417,177,149,69,14,8,,,,41,362
"De 25 a 29 años (084)",504,456,91,132,122,71,35,4,1,,48,772
"De 30 a 34 años (085)",510,482,42,84,125,109,107,12,2,1,28,1216
"De 35 a 39 años (086)",538,517,38,58,104,107,133,61,15,1,21,1687
"De 40 a 44 años (087)",481,465,19,37,64,91,137,70,36,11,16,1920
"De 45 a 49 años (088)",391,383,17,25,36,72,100,87,34,12,8,1740
"De 50 y más años (089)",2028,2006,99,120,166,222,497,438,274,190,22,10607
"Conviviente (090)",1295,1273,82,255,243,236,255,123,48,31,22,4096
"De 12 a 14 años (091)",2,2,2,,,,,,,,,
"De 15 a 19 años (092)",48,47,13,28,5,1,,,,,1,41
"De 20 a 24 años (093)",189,179,24,89,48,12,6,,,,10,245
"De 25 a 29 años (094)",225,220,12,66,65,52,22,3,,,5,464
"De 30 a 34 años (095)",212,209,10,27,48,69,51,3,1,,3,572
"De 35 a 39 años (096)",193,192,6,14,42,39,58,28,4,1,1,683
"De 40 a 44 años (097)",147,146,5,11,14,28,41,27,14,6,1,659
"De 45 a 49 años (098)",98,98,2,6,7,17,26,27,8,5,,483
"De 50 y más años (099)",181,180,8,14,14,18,51,35,21,19,1,949
"Separado(a) (100)",232,230,3,57,46,29,40,35,11,9,2,826
"De 15 a 19 años (102)",6,6,,6,,,,,,,,6
"De 20 a 24 años (103)",19,19,,11,8,,,,,,,27
"De 25 a 29 años (104)",18,18,,7,9,2,,,,,,31
"De 30 a 34 años (105)",28,27,,7,10,5,5,,,,1,63
"De 35 a 39 años (106)",31,31,1,10,2,4,8,4,2,,,105
"De 40 a 44 años (107)",27,27,,6,4,4,5,7,1,,,103
"De 45 a 49 años (108)",25,25,,2,3,4,9,4,3,,,109
"De 50 y más años (109)",78,77,2,8,10,10,13,20,5,9,1,382
"Casado(a) (110)",1970,1956,48,132,255,295,532,371,208,115,14,9319
"De 12 a 14 años (111)",1,1,1,,,,,,,,,
"De 15 a 19 años (112)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (113)",22,22,,9,9,2,2,,,,,42
"De 25 a 29 años (114)",82,82,5,20,32,13,11,1,,,,178
"De 30 a 34 años (115)",157,155,3,20,49,30,43,8,1,1,2,461
"De 35 a 39 años (116)",216,215,7,18,49,47,58,27,9,,1,759
"De 40 a 44 años (117)",235,232,3,12,28,48,85,32,19,5,3,1012
"De 45 a 49 años (118)",203,202,2,7,15,46,55,50,21,6,1,993
"De 50 y más años (119)",1052,1045,26,45,73,109,278,253,158,103,7,5873
"Viudo(a) (120)",612,606,14,30,48,72,150,143,89,60,6,3371
"De 25 a 29 años (124)",2,2,,,1,,1,,,,,6
"De 30 a 34 años (125)",10,9,,3,,2,3,1,,,1,28
"De 35 a 39 años (126)",9,9,,,1,3,3,2,,,,38
"De 40 a 44 años (127)",15,13,1,,3,1,3,4,1,,2,58
"De 45 a 49 años (128)",20,20,,1,2,3,5,6,2,1,,102
"De 50 y más años (129)",556,553,13,26,41,63,135,130,86,59,3,3139
"Divorciado(a) (130)",25,25,,5,5,4,5,,6,,,98
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 25 a 29 años (134)",2,2,,1,,,,,1,,,9
"De 35 a 39 años (136)",2,2,,1,,1,,,,,,4
"De 40 a 44 años (137)",5,5,,1,2,1,,,1,,,16
"De 45 a 49 años (138)",3,3,,,,1,2,,,,,11
"De 50 y más años (139)",12,12,,1,3,1,3,,4,,,57
"Soltero(a) (140)",1820,1679,1317,181,95,51,35,,,,141,664
"De 12 a 14 años (141)",509,509,509,,,,,,,,,
"De 15 a 19 años (142)",476,476,455,20,1,,,,,,,22
"De 20 a 24 años (143)",227,196,153,39,4,,,,,,31,47
"De 25 a 29 años (144)",175,132,74,38,15,4,1,,,,43,84
"De 30 a 34 años (145)",103,82,29,27,18,3,5,,,,21,92
"De 35 a 39 años (146)",87,68,24,15,10,13,6,,,,19,98
"De 40 a 44 años (147)",52,42,10,7,13,9,3,,,,10,72
"De 45 a 49 años (148)",42,35,13,9,9,1,3,,,,7,42
"De 50 y más años (149)",149,139,50,26,25,21,17,,,,10,207
,,,,,,,,,,,,
"RURAL (160)",3487,3395,830,366,382,307,591,426,296,197,92,12153
"De 12 a 14 años (161)",288,287,284,2,1,,,,,,1,4
"De 15 a 19 años (162)",320,312,247,52,12,1,,,,,8,79
"De 20 a 24 años (163)",314,290,92,103,67,21,7,,,,24,328
"De 25 a 29 años (164)",306,284,45,64,82,49,37,6,1,,22,580
"De 30 a 34 años (165)",302,289,30,33,52,66,69,36,3,,13,897
"De 35 a 39 años (166)",257,249,15,29,40,34,81,35,13,2,8,925
"De 40 a 44 años (167)",241,235,23,15,27,28,64,47,21,10,6,1024
"De 45 a 49 años (168)",219,217,11,12,20,19,53,44,37,21,2,1188
"De 50 y más años (169)",1240,1232,83,56,81,89,280,258,221,164,8,7128
"Conviviente (170)",992,977,78,166,191,130,205,111,73,23,15,3424
"De 12 a 14 años (171)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (172)",63,59,23,28,7,1,,,,,4,45
"De 20 a 24 años (173)",144,141,12,60,49,15,5,,,,3,223
"De 25 a 29 años (174)",167,164,14,30,54,37,26,3,,,3,381
"De 30 a 34 años (175)",157,156,5,19,25,41,44,20,2,,1,531
"De 35 a 39 años (176)",125,123,3,12,19,12,47,20,8,2,2,508
"De 40 a 44 años (177)",95,94,7,5,10,11,27,20,12,2,1,422
"De 45 a 49 años (178)",70,70,3,5,9,3,18,11,16,5,,377
"De 50 y más años (179)",169,169,11,6,18,10,38,37,35,14,,936
"Separado(a) (180)",123,120,2,25,22,15,27,16,8,5,3,457
"De 15 a 19 años (182)",4,3,,2,1,,,,,,1,4
"De 20 a 24 años (183)",12,11,,5,5,,1,,,,1,19
"De 25 a 29 años (184)",14,14,,4,4,3,2,,1,,,38
"De 30 a 34 años (185)",16,16,,4,3,3,5,1,,,,49
"De 35 a 39 años (186)",12,12,1,5,1,2,2,1,,,,29
"De 40 a 44 años (187)",14,14,,1,3,3,3,4,,,,53
"De 45 a 49 años (188)",12,12,,1,2,1,6,2,,,,50
"De 50 y más años (189)",39,38,1,3,3,3,8,8,7,5,1,215
"Casado(a) (190)",1071,1066,44,50,92,101,266,241,156,116,5,5933
"De 12 a 14 años (191)",2,2,1,,1,,,,,,,2
"De 15 a 19 años (192)",4,1,,1,,,,,,,3,1
"De 20 a 24 años (193)",15,15,1,6,4,3,1,,,,,27
"De 25 a 29 años (194)",39,39,3,6,14,6,7,3,,,,100
"De 30 a 34 años (195)",70,70,2,1,16,17,18,15,1,,,269
"De 35 a 39 años (196)",79,78,5,3,11,11,29,14,5,,1,322
"De 40 a 44 años (197)",103,102,5,8,7,13,32,22,9,6,1,496
"De 45 a 49 años (198)",107,107,2,3,5,10,26,29,17,15,,664
"De 50 y más años (199)",652,652,25,22,34,41,153,158,124,95,,4052
"Viudo(a) (200)",340,337,24,20,24,26,76,56,58,53,3,1932
"De 15 a 19 años (202)",2,2,,2,,,,,,,,2
"De 25 a 29 años (204)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (205)",6,5,,1,1,1,2,,,,1,14
"De 35 a 39 años (206)",6,6,,2,2,1,1,,,,,13
"De 40 a 44 años (207)",10,10,3,,2,,2,1,,2,,39
"De 45 a 49 años (208)",7,7,1,,1,,,1,3,1,,46
"De 50 y más años (209)",306,304,20,13,17,24,71,54,55,50,2,1814
"Divorciado(a) (210)",11,11,2,1,1,1,3,2,1,,,41
"De 25 a 29 años (214)",1,1,,,1,,,,,,,2
"De 40 a 44 años (217)",1,1,1,,,,,,,,,
"De 45 a 49 años (218)",3,3,,,,1,,1,1,,,18
"De 50 y más años (219)",6,6,1,1,,,3,1,,,,21
"Soltero(a) (220)",950,884,680,104,52,34,14,,,,66,366
"De 12 a 14 años (221)",284,284,283,1,,,,,,,,1
"De 15 a 19 años (222)",247,247,224,19,4,,,,,,,27
"De 20 a 24 años (223)",143,123,79,32,9,3,,,,,20,59
"De 25 a 29 años (224)",82,63,28,22,8,3,2,,,,19,55
"De 30 a 34 años (225)",53,42,23,8,7,4,,,,,11,34
"De 35 a 39 años (226)",35,30,6,7,7,8,2,,,,5,53
"De 40 a 44 años (227)",18,14,7,1,5,1,,,,,4,14
"De 45 a 49 años (228)",20,18,5,3,3,4,3,,,,2,33
"De 50 y más años (229)",68,63,25,11,9,11,7,,,,5,90
