"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",5080,,863,2550,1591,76
"Enseñanza (038)",5421,1,996,2357,1877,190
"Servicios sociales y de salud (039)",1667,,343,815,466,43
"Otras activ. serv.comun.soc y personales (040)",3522,108,1314,1236,723,141
"Hogares privados con servicio doméstico (041)",362,76,203,33,39,11
"Organiz. y organos extraterritoriales (042)",3,,,1,2,
"Actividad economica no especificada (043)",3056,23,1102,1066,741,124
"Mujeres (045)",68759,1135,24337,26078,15194,2015
"Agric., ganadería, caza y silvicultura (046)",1578,53,350,441,486,248
"Pesca (047)",2,,1,,1,
"Explotación de minas y canteras (048)",31,,8,16,7,
"Industrias manufactureras (049)",4322,57,1580,1704,856,125
"Suministro de electricidad, gas y agua (050)",60,,21,19,19,1
"Construcción (051)",395,4,160,161,69,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",22202,347,6830,8396,5616,1013
"Venta, mant.y rep. veh.autom.y motoc. (053)",311,9,117,140,44,1
"Comercio al por mayor (054)",763,3,310,277,155,18
"Comercio al por menor (055)",21128,335,6403,7979,5417,994
"Hoteles y restaurantes (056)",8307,151,3121,2839,1912,284
"Trans., almac. y comunicaciones (057)",3615,44,1978,1208,365,20
"Intermediación financiera (058)",612,,257,278,75,2
"Activid.inmobil., empres. y alquileres (059)",4180,7,1518,1867,766,22
"Admin.pub. y defensa; p. segur.soc.afil (060)",2068,,660,896,507,5
"Enseñanza (061)",7827,,1624,3943,2198,62
"Servicios sociales y de salud (062)",3404,,1043,1446,900,15
"Otras activ. serv.comun.soc y personales (063)",2901,45,1049,1245,508,54
"Hogares privados con servicio doméstico (064)",4643,411,3040,735,380,77
"Organiz. y organos extraterritoriales (065)",1,,,1,,
"Actividad economica no especificada (066)",2611,16,1097,883,529,86
,,,,,,
"URBANA (067)",149075,2260,51528,56042,34345,4900
"Agric., ganadería, caza y silvicultura (068)",3552,78,737,981,1168,588
"Pesca (069)",7,,2,2,3,
"Explotación de minas y canteras (070)",270,1,75,116,73,5
"Industrias manufactureras (071)",12669,245,4930,4452,2507,535
"Suministro de electricidad, gas y agua (072)",414,1,98,143,157,15
"Construcción (073)",10900,73,3353,4328,2801,345
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",36318,738,11843,13216,8844,1677
"Venta, mant.y rep. veh.autom.y motoc. (075)",3199,65,1298,1144,603,89
"Comercio al por mayor (076)",1816,14,747,659,357,39
"Comercio al por menor (077)",31303,659,9798,11413,7884,1549
"Hoteles y restaurantes (078)",12983,270,5759,4005,2558,391
"Trans., almac. y comunicaciones (079)",17270,163,7344,6517,2998,248
"Intermediación financiera (080)",1218,,440,549,220,9
"Activid.inmobil., empres. y alquileres (081)",11339,20,3793,4684,2631,211
"Admin.pub. y defensa; p. segur.soc.afil (082)",7067,,1493,3407,2086,81
"Enseñanza (083)",13192,1,2597,6278,4064,252
"Servicios sociales y de salud (084)",5043,,1378,2251,1357,57
"Otras activ. serv.comun.soc y personales (085)",6346,151,2330,2451,1220,194
"Hogares privados con servicio doméstico (086)",4931,480,3199,751,414,87
"Organiz. y organos extraterritoriales (087)",4,,,2,2,
"Actividad economica no especificada (088)",5552,39,2157,1909,1242,205
"Hombres (089)",81917,1186,27717,30549,19472,2993
"Agric., ganadería, caza y silvicultura (090)",2582,62,533,719,842,426
"Pesca (091)",5,,1,2,2,
"Explotación de minas y canteras (092)",239,1,67,100,66,5
"Industrias manufactureras (093)",8467,192,3406,2794,1663,412
"Suministro de electricidad, gas y agua (094)",354,1,77,124,138,14
"Construcción (095)",10512,70,3197,4167,2734,344
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",14524,400,5147,5001,3305,671
"Venta, mant.y rep. veh.autom.y motoc. (097)",2897,56,1188,1006,559,88
"Comercio al por mayor (098)",1062,11,441,387,202,21
"Comercio al por menor (099)",10565,333,3518,3608,2544,562
"Hoteles y restaurantes (100)",4883,124,2709,1250,686,114
"Trans., almac. y comunicaciones (101)",13674,119,5377,5316,2634,228
"Intermediación financiera (102)",607,,184,271,145,7
"Activid.inmobil., empres. y alquileres (103)",7185,13,2288,2828,1867,189
"Admin.pub. y defensa; p. segur.soc.afil (104)",5014,,837,2519,1582,76
"Enseñanza (105)",5391,1,988,2345,1867,190
"Servicios sociales y de salud (106)",1658,,342,813,460,43
"Otras activ. serv.comun.soc y personales (107)",3471,106,1290,1219,715,141
"Hogares privados con servicio doméstico (108)",353,74,197,32,39,11
"Organiz. y organos extraterritoriales (109)",3,,,1,2,
"Actividad economica no especificada (110)",2995,23,1077,1048,725,122
"Mujeres (112)",67158,1074,23811,25493,14873,1907
"Agric., ganadería, caza y silvicultura (113)",970,16,204,262,326,162
"Pesca (114)",2,,1,,1,
"Explotación de minas y canteras (115)",31,,8,16,7,
"Industrias manufactureras (116)",4202,53,1524,1658,844,123
"Suministro de electricidad, gas y agua (117)",60,,21,19,19,1
"Construcción (118)",388,3,156,161,67,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",21794,338,6696,8215,5539,1006
"Venta, mant.y rep. veh.autom.y motoc. (120)",302,9,110,138,44,1
"Comercio al por mayor (121)",754,3,306,272,155,18
"Comercio al por menor (122)",20738,326,6280,7805,5340,987
"Hoteles y restaurantes (123)",8100,146,3050,2755,1872,277
"Trans., almac. y comunicaciones (124)",3596,44,1967,1201,364,20
"Intermediación financiera (125)",611,,256,278,75,2
"Activid.inmobil., empres. y alquileres (126)",4154,7,1505,1856,764,22
"Admin.pub. y defensa; p. segur.soc.afil (127)",2053,,656,888,504,5
"Enseñanza (128)",7801,,1609,3933,2197,62
"Servicios sociales y de salud (129)",3385,,1036,1438,897,14
"Otras activ. serv.comun.soc y personales (130)",2875,45,1040,1232,505,53
"Hogares privados con servicio doméstico (131)",4578,406,3002,719,375,76
"Organiz. y organos extraterritoriales (132)",1,,,1,,
"Actividad economica no especificada (133)",2557,16,1080,861,517,83
,,,,,,
"RURAL (134)",5439,152,1697,2064,1189,337
"Agric., ganadería, caza y silvicultura (135)",2620,102,595,912,722,289
"Explotación de minas y canteras (137)",47,,25,17,3,2
"Industrias manufactureras (138)",375,7,173,141,50,4
"Suministro de electricidad, gas y agua (139)",9,,2,3,3,1
"Construcción (140)",594,4,205,268,109,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",655,16,239,271,115,14
"Venta, mant.y rep. veh.autom.y motoc. (142)",81,1,49,25,6,
"Comercio al por mayor (143)",25,1,11,11,2,
"Comercio al por menor (144)",549,14,179,235,107,14
"Hoteles y restaurantes (145)",265,6,100,102,48,9
"Trans., almac. y comunicaciones (146)",346,8,145,150,42,1
"Intermediación financiera (147)",2,,2,,,
"Activid.inmobil., empres. y alquileres (148)",95,,31,42,21,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",81,,30,39,12,
"Enseñanza (150)",56,,23,22,11,
"Servicios sociales y de salud (151)",28,,8,10,9,1
"Otras activ. serv.comun.soc y personales (152)",77,2,33,30,11,1
"Hogares privados con servicio doméstico (153)",74,7,44,17,5,1
"Actividad economica no especificada (155)",115,,42,40,28,5
"Hombres (156)",3838,91,1171,1479,868,229
"Agric., ganadería, caza y silvicultura (157)",2012,65,449,733,562,203
"Explotación de minas y canteras (159)",47,,25,17,3,2
"Industrias manufactureras (160)",255,3,117,95,38,2
"Suministro de electricidad, gas y agua (161)",9,,2,3,3,1
"Construcción (162)",587,3,201,268,107,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",247,7,105,90,38,7
"Venta, mant.y rep. veh.autom.y motoc. (164)",72,1,42,23,6,
"Comercio al por mayor (165)",16,1,7,6,2,
"Comercio al por menor (166)",159,5,56,61,30,7
"Hoteles y restaurantes (167)",58,1,29,18,8,2
"Trans., almac. y comunicaciones (168)",327,8,134,143,41,1
"Intermediación financiera (169)",1,,1,,,
"Activid.inmobil., empres. y alquileres (170)",69,,18,31,19,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",66,,26,31,9,
"Enseñanza (172)",30,,8,12,10,
"Servicios sociales y de salud (173)",9,,1,2,6,
"Otras activ. serv.comun.soc y personales (174)",51,2,24,17,8,
"Hogares privados con servicio doméstico (175)",9,2,6,1,,
"Actividad economica no especificada (177)",61,,25,18,16,2
"Mujeres (179)",1601,61,526,585,321,108
"Agric., ganadería, caza y silvicultura (180)",608,37,146,179,160,86
"Industrias manufactureras (183)",120,4,56,46,12,2
"Construcción (185)",7,1,4,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",408,9,134,181,77,7
"Venta, mant.y rep. veh.autom.y motoc. (187)",9,,7,2,,
"Comercio al por mayor (188)",9,,4,5,,
"Comercio al por menor (189)",390,9,123,174,77,7
"Hoteles y restaurantes (190)",207,5,71,84,40,7
"Trans., almac. y comunicaciones (191)",19,,11,7,1,
"Intermediación financiera (192)",1,,1,,,
"Activid.inmobil., empres. y alquileres (193)",26,,13,11,2,
"Admin.pub. y defensa; p. segur.soc.afil (194)",15,,4,8,3,
"Enseñanza (195)",26,,15,10,1,
"Servicios sociales y de salud (196)",19,,7,8,3,1
"Otras activ. serv.comun.soc y personales (197)",26,,9,13,3,1
"Hogares privados con servicio doméstico (198)",65,5,38,16,5,1
"Actividad economica no especificada (200)",54,,17,22,12,3
