"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",4586,5,32,80,233,779,2034,1423
"De 15 a 19 años (052)",135,,,,,,69,66
"De 20 a 24 años (053)",920,,,,,2,468,450
"De 25 a 29 años (054)",853,,,,,36,516,301
"De 30 a 34 años (055)",785,,,,,124,479,182
"De 35 a 39 años (056)",652,,,,2,175,349,126
"De 40 a 44 años (057)",439,,,,23,202,125,89
"De 45 a 49 años (058)",319,,,1,67,145,27,79
"De 50 y más años (059)",483,5,32,79,141,95,1,130
"Sup. no Univ. completa (060)",9512,15,79,264,785,1876,3621,2872
"De 20 a 24 años (063)",825,,,,,,365,460
"De 25 a 29 años (064)",1622,,,,,38,890,694
"De 30 a 34 años (065)",1684,,,,,186,992,506
"De 35 a 39 años (066)",1586,,,,9,404,802,371
"De 40 a 44 años (067)",1309,,,,58,523,449,279
"De 45 a 49 años (068)",941,,,3,170,462,115,191
"De 50 y más años (069)",1545,15,79,261,548,263,8,371
"Sup. Univ. incompleta (070)",2312,6,19,38,107,300,869,973
"De 15 a 19 años (072)",91,,,,,,50,41
"De 20 a 24 años (073)",659,,,,,,246,413
"De 25 a 29 años (074)",455,,,,,14,213,228
"De 30 a 34 años (075)",328,,,,,42,174,112
"De 35 a 39 años (076)",244,,,,3,64,123,54
"De 40 a 44 años (077)",190,,,,11,87,44,48
"De 45 a 49 años (078)",137,,,,31,65,13,28
"De 50 y más años (079)",208,6,19,38,62,28,6,49
"Sup. Univ. completa (080)",4658,16,52,145,374,855,1479,1737
"De 20 a 24 años (083)",386,,,,,,118,268
"De 25 a 29 años (084)",861,,,,,19,385,457
"De 30 a 34 años (085)",759,,,,,76,397,286
"De 35 a 39 años (086)",697,,,,5,159,327,206
"De 40 a 44 años (087)",625,,,,21,226,195,183
"De 45 a 49 años (088)",441,,,2,42,218,53,126
"De 50 y más años (089)",889,16,52,143,306,157,4,211
,,,,,,,,
"URBANA (100)",72399,554,1865,4527,7794,14147,24203,19309
"De 12 a 14 años (101)",97,,,,,,6,91
"De 15 a 19 años (102)",1785,,,,,,960,825
"De 20 a 24 años (103)",7630,,,,,14,4167,3449
"De 25 a 29 años (104)",9808,,,,,371,6064,3373
"De 30 a 34 años (105)",9825,,,,2,1396,5946,2481
"De 35 a 39 años (106)",8822,,,,74,2741,4189,1818
"De 40 a 44 años (107)",7677,,,,464,3583,2138,1492
"De 45 a 49 años (108)",6649,,,37,1330,3386,649,1247
"De 50 y más años (109)",20106,554,1865,4490,5924,2656,84,4533
"Sin nivel (110)",7651,197,600,1249,1302,1362,955,1986
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",34,,,,,,13,21
"De 20 a 24 años (113)",106,,,,,,49,57
"De 25 a 29 años (114)",166,,,,,4,90,72
"De 30 a 34 años (115)",600,,,,,99,360,141
"De 35 a 39 años (116)",566,,,,2,194,240,130
"De 40 a 44 años (117)",593,,,,29,301,135,128
"De 45 a 49 años (118)",639,,,5,118,326,58,132
"De 50 y más años (119)",4945,197,600,1244,1153,438,10,1303
"Educacion Inicial (120)",61,,,,,10,26,25
"De 20 a 24 años (123)",21,,,,,,8,13
"De 25 a 29 años (124)",13,,,,,1,9,3
"De 30 a 34 años (125)",17,,,,,6,6,5
"De 35 a 39 años (126)",10,,,,,3,3,4
"Primaria (130)",22455,270,903,2200,3372,4949,5854,4907
"De 12 a 14 años (131)",36,,,,,,1,35
"De 15 a 19 años (132)",390,,,,,,209,181
"De 20 a 24 años (133)",1358,,,,,3,823,532
"De 25 a 29 años (134)",2178,,,,,95,1462,621
"De 30 a 34 años (135)",2318,,,,1,354,1435,528
"De 35 a 39 años (136)",2319,,,,22,823,1035,439
"De 40 a 44 años (137)",2412,,,,177,1221,621,393
"De 45 a 49 años (138)",2477,,,12,531,1308,237,389
"De 50 y más años (139)",8967,270,903,2188,2641,1145,31,1789
"Secundaria (140)",21512,45,181,553,1629,4050,9530,5524
"De 12 a 14 años (141)",59,,,,,,5,54
"De 15 a 19 años (142)",1141,,,,,,621,520
"De 20 a 24 años (143)",3444,,,,,9,2133,1302
"De 25 a 29 años (144)",3739,,,,,165,2538,1036
"De 30 a 34 años (145)",3405,,,,1,515,2144,745
"De 35 a 39 años (146)",2796,,,,31,925,1338,502
"De 40 a 44 años (147)",2130,,,,146,1030,578,376
"De 45 a 49 años (148)",1709,,,14,371,869,149,306
"De 50 y más años (149)",3089,45,181,539,1080,537,24,683
"Sup. no Univ. incompleta (150)",4478,5,32,80,232,765,1981,1383
"De 15 a 19 años (152)",132,,,,,,69,63
"De 20 a 24 años (153)",880,,,,,2,449,429
"De 25 a 29 años (154)",836,,,,,35,507,294
"De 30 a 34 años (155)",767,,,,,122,464,181
"De 35 a 39 años (156)",636,,,,2,173,340,121
"De 40 a 44 años (157)",435,,,,23,199,124,89
"De 45 a 49 años (158)",315,,,1,67,143,27,77
"De 50 y más años (159)",477,5,32,79,140,91,1,129
"Sup. no Univ. completa (160)",9356,15,79,264,782,1865,3544,2807
"De 20 a 24 años (163)",792,,,,,,349,443
"De 25 a 29 años (164)",1577,,,,,38,866,673
"De 30 a 34 años (165)",1654,,,,,183,979,492
"De 35 a 39 años (166)",1561,,,,9,402,788,362
"De 40 a 44 años (167)",1296,,,,58,520,441,277
"De 45 a 49 años (168)",935,,,3,170,460,113,189
"De 50 y más años (169)",1541,15,79,261,545,262,8,371
"Sup. Univ. incompleta (170)",2271,6,18,38,106,296,849,958
"De 15 a 19 años (172)",88,,,,,,48,40
"De 20 a 24 años (173)",647,,,,,,240,407
"De 25 a 29 años (174)",447,,,,,14,209,224
"De 30 a 34 años (175)",319,,,,,41,169,109
"De 35 a 39 años (176)",240,,,,3,63,120,54
"De 40 a 44 años (177)",188,,,,11,86,44,47
"De 45 a 49 años (178)",136,,,,31,64,13,28
"De 50 y más años (179)",206,6,18,38,61,28,6,49
"Sup. Univ. completa (180)",4615,16,52,143,371,850,1464,1719
"De 20 a 24 años (183)",382,,,,,,116,266
"De 25 a 29 años (184)",852,,,,,19,383,450
"De 30 a 34 años (185)",745,,,,,76,389,280
"De 35 a 39 años (186)",694,,,,5,158,325,206
"De 40 a 44 años (187)",623,,,,20,226,195,182
"De 45 a 49 años (188)",438,,,2,42,216,52,126
"De 50 y más años (189)",881,16,52,141,304,155,4,209
,,,,,,,,
"RURAL (200)",7124,33,134,370,724,1419,2668,1776
"De 12 a 14 años (201)",11,,,,,,1,10
"De 15 a 19 años (202)",249,,,,,,155,94
"De 20 a 24 años (203)",797,,,,,,493,304
"De 25 a 29 años (204)",972,,,,,35,630,307
"De 30 a 34 años (205)",949,,,,,132,627,190
"De 35 a 39 años (206)",861,,,,4,243,451,163
"De 40 a 44 años (207)",684,,,,33,332,200,119
"De 45 a 49 años (208)",588,,,1,70,328,94,95
"De 50 y más años (209)",2013,33,134,369,617,349,17,494
"Sin nivel (210)",1345,22,83,183,253,246,197,361
"De 15 a 19 años (212)",14,,,,,,10,4
"De 20 a 24 años (213)",22,,,,,,6,16
"De 25 a 29 años (214)",43,,,,,3,23,17
"De 30 a 34 años (215)",76,,,,,8,52,16
"De 35 a 39 años (216)",106,,,,1,27,52,26
"De 40 a 44 años (217)",98,,,,5,45,26,22
"De 45 a 49 años (218)",116,,,,7,64,22,23
"De 50 y más años (219)",870,22,83,183,240,99,6,237
"Educacion Inicial (220)",4,,,,,1,3,
"De 25 a 29 años (224)",3,,,,,1,2,
"De 30 a 34 años (225)",1,,,,,,1,
"Primaria (230)",3948,11,49,179,430,956,1455,868
"De 12 a 14 años (231)",8,,,,,,1,7
"De 15 a 19 años (232)",103,,,,,,67,36
"De 20 a 24 años (233)",327,,,,,,211,116
"De 25 a 29 años (234)",484,,,,,14,338,132
"De 30 a 34 años (235)",523,,,,,78,347,98
"De 35 a 39 años (236)",535,,,,1,162,279,93
"De 40 a 44 años (237)",497,,,,24,244,145,84
"De 45 a 49 años (238)",409,,,1,56,230,59,63
"De 50 y más años (239)",1062,11,49,178,349,228,8,239
"Secundaria (240)",1479,,1,6,33,182,848,409
"De 12 a 14 años (241)",3,,,,,,,3
"De 15 a 19 años (242)",126,,,,,,76,50
"De 20 a 24 años (243)",359,,,,,,233,126
"De 25 a 29 años (244)",363,,,,,16,228,119
"De 30 a 34 años (245)",278,,,,,40,186,52
"De 35 a 39 años (246)",172,,,,2,48,92,30
"De 40 a 44 años (247)",68,,,,3,36,20,9
"De 45 a 49 años (248)",49,,,,7,27,10,5
"De 50 y más años (249)",61,,1,6,21,15,3,15
"Sup. no Univ. incompleta (250)",108,,,,1,14,53,40
"De 15 a 19 años (252)",3,,,,,,,3
"De 20 a 24 años (253)",40,,,,,,19,21
"De 25 a 29 años (254)",17,,,,,1,9,7
"De 30 a 34 años (255)",18,,,,,2,15,1
"De 35 a 39 años (256)",16,,,,,2,9,5
"De 40 a 44 años (257)",4,,,,,3,1,
"De 45 a 49 años (258)",4,,,,,2,,2
"De 50 y más años (259)",6,,,,1,4,,1
"Sup. no Univ. completa (260)",156,,,,3,11,77,65
"De 20 a 24 años (263)",33,,,,,,16,17
"De 25 a 29 años (264)",45,,,,,,24,21
"De 30 a 34 años (265)",30,,,,,3,13,14
"De 35 a 39 años (266)",25,,,,,2,14,9
"De 40 a 44 años (267)",13,,,,,3,8,2
"De 45 a 49 años (268)",6,,,,,2,2,2
"De 50 y más años (269)",4,,,,3,1,,
"Sup. Univ. incompleta (270)",41,,1,,1,4,20,15
"De 15 a 19 años (272)",3,,,,,,2,1
"De 20 a 24 años (273)",12,,,,,,6,6
"De 25 a 29 años (274)",8,,,,,,4,4
"De 30 a 34 años (275)",9,,,,,1,5,3
"De 35 a 39 años (276)",4,,,,,1,3,
"De 40 a 44 años (277)",2,,,,,1,,1
"De 45 a 49 años (278)",1,,,,,1,,
"De 50 y más años (279)",2,,1,,1,,,
"Sup. Univ. completa (280)",43,,,2,3,5,15,18
"De 20 a 24 años (283)",4,,,,,,2,2
"De 25 a 29 años (284)",9,,,,,,2,7
"De 30 a 34 años (285)",14,,,,,,8,6
"De 35 a 39 años (286)",3,,,,,1,2,
"De 40 a 44 años (287)",2,,,,1,,,1
"De 45 a 49 años (288)",3,,,,,2,1,
"De 50 y más años (289)",8,,,2,2,2,,2
