"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia VICTOR FAJARDO (000)",13704,7845,5859
"Casa independiente (001)",10989,7742,3247
"Vivienda en quinta (003)",21,21,
"Vivienda en casa de vecindad (004)",61,61,
"Choza o cabaña (005)",2612,,2612
"Vivienda improvisada (006)",20,20,
"Local no dest.para hab. humana (007)",1,1,
