"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",1,,,,,,,1
"De 20 a 24 años (053)",10,,,,,,2,8
"De 25 a 29 años (054)",10,,,,,,10,
"De 30 a 34 años (055)",10,,,,,1,7,2
"De 35 a 39 años (056)",3,,,,,,2,1
"De 40 a 44 años (057)",9,,,,,3,4,2
"De 45 a 49 años (058)",3,,,,,1,,2
"De 50 y más años (059)",26,,3,5,7,1,,10
"Soltero(a) (060)",843,2,7,13,29,75,214,503
"De 12 a 14 años (061)",4,,,,,,,4
"De 15 a 19 años (062)",32,,,,,,24,8
"De 20 a 24 años (063)",233,,,,,1,69,163
"De 25 a 29 años (064)",175,,,,,11,51,113
"De 30 a 34 años (065)",115,,,,,23,38,54
"De 35 a 39 años (066)",79,,,,1,17,19,42
"De 40 a 44 años (067)",55,,,,4,11,7,33
"De 45 a 49 años (068)",51,,,,11,8,5,27
"De 50 y más años (069)",99,2,7,13,13,4,1,59
,,,,,,,,
"URBANA (080)",3557,48,88,301,432,716,1034,938
"De 12 a 14 años (081)",4,,,,,,1,3
"De 15 a 19 años (082)",69,,,,,,45,24
"De 20 a 24 años (083)",331,,,,,2,180,149
"De 25 a 29 años (084)",405,,,,,26,236,143
"De 30 a 34 años (085)",449,,,,,97,230,122
"De 35 a 39 años (086)",463,,,,7,168,197,91
"De 40 a 44 años (087)",352,,,,26,148,93,85
"De 45 a 49 años (088)",294,,,2,54,142,40,56
"De 50 y más años (089)",1190,48,88,299,345,133,12,265
"Conviviente (090)",1180,3,4,26,64,194,588,301
"De 12 a 14 años (091)",3,,,,,,1,2
"De 15 a 19 años (092)",45,,,,,,31,14
"De 20 a 24 años (093)",200,,,,,,131,69
"De 25 a 29 años (094)",237,,,,,10,164,63
"De 30 a 34 años (095)",199,,,,,36,112,51
"De 35 a 39 años (096)",197,,,,3,65,97,32
"De 40 a 44 años (097)",110,,,,10,35,41,24
"De 45 a 49 años (098)",60,,,,9,28,10,13
"De 50 y más años (099)",129,3,4,26,42,20,1,33
"Separado(a) (100)",257,3,4,9,29,59,87,66
"De 15 a 19 años (102)",7,,,,,,3,4
"De 20 a 24 años (103)",12,,,,,1,10,1
"De 25 a 29 años (104)",38,,,,,4,19,15
"De 30 a 34 años (105)",47,,,,,8,26,13
"De 35 a 39 años (106)",38,,,,,11,20,7
"De 40 a 44 años (107)",29,,,,4,13,7,5
"De 45 a 49 años (108)",22,,,,4,13,2,3
"De 50 y más años (109)",64,3,4,9,21,9,,18
"Casado(a) (110)",1360,6,31,161,275,384,265,238
"De 15 a 19 años (112)",1,,,,,,,1
"De 20 a 24 años (113)",16,,,,,,13,3
"De 25 a 29 años (114)",44,,,,,4,29,11
"De 30 a 34 años (115)",141,,,,,35,75,31
"De 35 a 39 años (116)",185,,,,3,82,73,27
"De 40 a 44 años (117)",171,,,,9,88,42,32
"De 45 a 49 años (118)",160,,,2,29,86,23,20
"De 50 y más años (119)",642,6,31,159,234,89,10,113
"Viudo(a) (120)",340,34,44,97,43,35,9,78
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",2,,,,,,2,
"De 30 a 34 años (125)",6,,,,,4,2,
"De 35 a 39 años (126)",4,,,,,2,2,
"De 40 a 44 años (127)",11,,,,1,6,1,3
"De 45 a 49 años (128)",18,,,,3,10,2,3
"De 50 y más años (129)",298,34,44,97,39,13,,71
"Divorciado(a) (130)",18,,2,1,4,1,3,7
"De 20 a 24 años (133)",2,,,,,,1,1
"De 25 a 29 años (134)",1,,,,,,1,
"De 40 a 44 años (137)",3,,,,,1,1,1
"De 45 a 49 años (138)",1,,,,,,,1
"De 50 y más años (139)",11,,2,1,4,,,4
"Soltero(a) (140)",402,2,3,7,17,43,82,248
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",16,,,,,,11,5
"De 20 a 24 años (143)",100,,,,,1,25,74
"De 25 a 29 años (144)",83,,,,,8,21,54
"De 30 a 34 años (145)",56,,,,,14,15,27
"De 35 a 39 años (146)",39,,,,1,8,5,25
"De 40 a 44 años (147)",28,,,,2,5,1,20
"De 45 a 49 años (148)",33,,,,9,5,3,16
"De 50 y más años (149)",46,2,3,7,5,2,1,26
,,,,,,,,
"RURAL (160)",10227,59,213,620,1041,2042,4023,2229
"De 12 a 14 años (161)",14,,,,,,2,12
"De 15 a 19 años (162)",274,,,,,,181,93
"De 20 a 24 años (163)",1084,,,,,5,715,364
"De 25 a 29 años (164)",1285,,,,,53,912,320
"De 30 a 34 años (165)",1317,,,,,224,874,219
"De 35 a 39 años (166)",1160,,,,9,374,617,160
"De 40 a 44 años (167)",957,,,,36,377,407,137
"De 45 a 49 años (168)",853,,,2,93,370,265,123
"De 50 y más años (169)",3283,59,213,618,903,639,50,801
"Conviviente (170)",3069,3,9,36,102,426,1820,673
"De 12 a 14 años (171)",10,,,,,,1,9
"De 15 a 19 años (172)",202,,,,,,129,73
"De 20 a 24 años (173)",681,,,,,1,492,188
"De 25 a 29 años (174)",654,,,,,24,480,150
"De 30 a 34 años (175)",522,,,,,82,359,81
"De 35 a 39 años (176)",354,,,,3,98,206,47
"De 40 a 44 años (177)",223,,,,5,82,104,32
"De 45 a 49 años (178)",139,,,,20,59,43,17
"De 50 y más años (179)",284,3,9,36,74,80,6,76
"Separado(a) (180)",520,1,13,20,36,93,228,129
"De 12 a 14 años (181)",1,,,,,,1,
"De 15 a 19 años (182)",28,,,,,,24,4
"De 20 a 24 años (183)",87,,,,,,62,25
"De 25 a 29 años (184)",82,,,,,6,58,18
"De 30 a 34 años (185)",73,,,,,18,39,16
"De 35 a 39 años (186)",69,,,,,28,25,16
"De 40 a 44 años (187)",48,,,,5,22,11,10
"De 45 a 49 años (188)",35,,,1,3,14,7,10
"De 50 y más años (189)",97,1,13,19,28,5,1,30
"Casado(a) (190)",5026,9,84,338,669,1338,1752,836
"De 15 a 19 años (192)",26,,,,,,15,11
"De 20 a 24 años (193)",161,,,,,4,107,50
"De 25 a 29 años (194)",435,,,,,19,326,90
"De 30 a 34 años (195)",618,,,,,109,430,79
"De 35 a 39 años (196)",659,,,,6,223,359,71
"De 40 a 44 años (197)",601,,,,20,245,270,66
"De 45 a 49 años (198)",598,,,1,56,270,203,68
"De 50 y más años (199)",1928,9,84,337,587,468,42,401
"Viudo(a) (200)",1117,46,102,216,219,148,69,317
"De 15 a 19 años (202)",1,,,,,,,1
"De 20 a 24 años (203)",14,,,,,,9,5
"De 25 a 29 años (204)",13,,,,,1,9,3
"De 30 a 34 años (205)",35,,,,,5,16,14
"De 35 a 39 años (206)",35,,,,,16,11,8
"De 40 a 44 años (207)",52,,,,4,20,13,15
"De 45 a 49 años (208)",61,,,,12,23,10,16
"De 50 y más años (209)",906,46,102,216,203,83,1,255
"Divorciado(a) (210)",54,,1,4,3,5,22,19
"De 15 a 19 años (212)",1,,,,,,,1
"De 20 a 24 años (213)",8,,,,,,1,7
"De 25 a 29 años (214)",9,,,,,,9,
"De 30 a 34 años (215)",10,,,,,1,7,2
"De 35 a 39 años (216)",3,,,,,,2,1
"De 40 a 44 años (217)",6,,,,,2,3,1
"De 45 a 49 años (218)",2,,,,,1,,1
"De 50 y más años (219)",15,,1,4,3,1,,6
"Soltero(a) (220)",441,,4,6,12,32,132,255
"De 12 a 14 años (221)",3,,,,,,,3
"De 15 a 19 años (222)",16,,,,,,13,3
"De 20 a 24 años (223)",133,,,,,,44,89
"De 25 a 29 años (224)",92,,,,,3,30,59
"De 30 a 34 años (225)",59,,,,,9,23,27
"De 35 a 39 años (226)",40,,,,,9,14,17
"De 40 a 44 años (227)",27,,,,2,6,6,13
"De 45 a 49 años (228)",18,,,,2,3,2,11
"De 50 y más años (229)",53,,4,6,8,2,,33
