"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",734,,,,36,28,118,35,517
"Técnicos de nivel medio ytrab.asimilados (039)",249,,,10,47,34,100,27,31
"Jefes y empleados de oficina (040)",275,,,1,74,31,64,40,65
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1002,61,4,244,461,66,77,41,48
"Agricult.trabaj. calif.agrop. y pesquros (042)",2205,251,2,978,871,34,30,17,22
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",355,4,,91,200,14,17,11,18
"Obreros. construc., conf., papel, fab., instr (044)",446,1,,94,277,24,28,8,14
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",2997,402,7,1312,1117,57,46,25,31
"Otra (046)",65,,,,12,5,21,17,10
"Ocupación no especificada (047)",241,31,,96,86,6,12,2,8
"Hombres (048)",5299,239,6,1628,2313,186,304,169,454
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",17,,,,3,2,1,3,8
"Profes., científicos e intelectuales (050)",388,,,,17,14,60,22,275
"Técnicos de nivel medio ytrab.asimilados (051)",177,,,6,42,25,60,21,23
"Jefes y empleados de oficina (052)",168,,,1,57,11,29,28,42
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",387,8,,61,202,29,37,27,23
"Agricult.trabaj. calif.agrop. y pesquros (054)",1759,121,2,776,773,28,26,13,20
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",304,3,,67,181,13,15,9,16
"Obreros. construc., conf., papel, fab., instr (056)",436,1,,92,272,23,26,8,14
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1486,99,4,584,702,34,23,20,20
"Otra (058)",65,,,,12,5,21,17,10
"Ocupación no especificada (059)",112,7,,41,52,2,6,1,3
"Mujeres (060)",3294,511,7,1198,873,116,212,57,320
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",7,,,,2,1,2,,2
"Profes., científicos e intelectuales (062)",346,,,,19,14,58,13,242
"Técnicos de nivel medio ytrab.asimilados (063)",72,,,4,5,9,40,6,8
"Jefes y empleados de oficina (064)",107,,,,17,20,35,12,23
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",615,53,4,183,259,37,40,14,25
"Agricult.trabaj. calif.agrop. y pesquros (066)",446,130,,202,98,6,4,4,2
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",51,1,,24,19,1,2,2,2
"Obreros. construc., conf., papel, fab., instr (068)",10,,,2,5,1,2,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1511,303,3,728,415,23,23,5,11
"Ocupación no especificada (071)",129,24,,55,34,4,6,1,5
,,,,,,,,,
"RURAL (072)",22238,3654,38,10829,6847,219,236,83,332
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",15,,,,9,,1,1,4
"Profes., científicos e intelectuales (074)",421,,,,30,31,96,11,253
"Técnicos de nivel medio ytrab.asimilados (075)",76,,,5,21,13,25,4,8
"Jefes y empleados de oficina (076)",73,,,1,34,13,11,7,7
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",605,61,,201,291,20,9,10,13
"Agricult.trabaj. calif.agrop. y pesquros (078)",9566,1548,11,4878,2983,70,32,20,24
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",212,17,,86,91,8,8,1,1
"Obreros. construc., conf., papel, fab., instr (080)",285,9,,78,169,10,10,5,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",10577,1923,26,5386,3114,49,40,23,16
"Otra (082)",13,,,,13,,,,
"Ocupación no especificada (083)",395,96,1,194,92,5,4,1,2
"Hombres (084)",16388,1990,23,7964,5809,175,166,65,196
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",14,,,,8,,1,1,4
"Profes., científicos e intelectuales (086)",234,,,,17,19,55,6,137
"Técnicos de nivel medio ytrab.asimilados (087)",51,,,3,17,10,15,3,3
"Jefes y empleados de oficina (088)",48,,,1,26,9,5,2,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",235,7,,61,134,13,5,7,8
"Agricult.trabaj. calif.agrop. y pesquros (090)",8288,1056,8,4282,2808,62,31,20,21
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",135,6,,46,66,8,7,1,1
"Obreros. construc., conf., papel, fab., instr (092)",282,9,,78,166,10,10,5,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",6948,893,14,3429,2503,42,34,20,13
"Otra (094)",12,,,,12,,,,
"Ocupación no especificada (095)",141,19,1,64,52,2,3,,
"Mujeres (096)",5850,1664,15,2865,1038,44,70,18,136
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",1,,,,1,,,,
"Profes., científicos e intelectuales (098)",187,,,,13,12,41,5,116
"Técnicos de nivel medio ytrab.asimilados (099)",25,,,2,4,3,10,1,5
"Jefes y empleados de oficina (100)",25,,,,8,4,6,5,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",370,54,,140,157,7,4,3,5
"Agricult.trabaj. calif.agrop. y pesquros (102)",1278,492,3,596,175,8,1,,3
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",77,11,,40,25,,1,,
"Obreros. construc., conf., papel, fab., instr (104)",3,,,,3,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",3629,1030,12,1957,611,7,6,3,3
"Otra (106)",1,,,,1,,,,
"Ocupación no especificada (107)",254,77,,130,40,3,1,1,2
