"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Explotación de minas y canteras (047)",101,2,,12,22,7,23,2,33
"Industrias manufactureras (048)",132,25,,56,30,6,11,2,2
"Suministro de electricidad, gas y agua (049)",2,,,,1,,,,1
"Construcción (050)",29,4,,8,11,1,2,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",422,59,1,135,105,30,55,14,23
"Venta, mant.y rep. veh.autom.y motoc. (052)",2,,,,,1,1,,
"Comercio al por mayor (053)",20,2,,3,5,1,7,1,1
"Comercio al por menor (054)",400,57,1,132,100,28,47,13,22
"Hoteles y restaurantes (055)",256,36,,97,74,21,16,2,10
"Trans., almac. y comunicaciones (056)",19,1,,2,7,2,5,1,1
"Intermediación financiera (057)",3,,,,,1,2,,
"Activid.inmobil., empres. y de alquiler (058)",38,3,,,14,2,9,3,7
"Admin.pub. y defensa; p. segur.soc.afil (059)",144,4,,10,29,20,60,3,18
"Enseñanza (060)",372,,,,18,19,146,35,154
"Servicios sociales y de salud (061)",67,1,,,3,7,35,1,20
"Otras activ. serv.comun.soc y personales (062)",102,33,,37,17,6,4,1,4
"Hogares privados con servicio doméstico (063)",303,64,,170,55,5,7,1,1
"Actividad economica no especificada (065)",316,101,,152,36,11,8,2,6
,,,,,,,,,
"URBANA (066)",5261,319,6,1333,1489,411,932,172,599
"Agric., ganadería, caza y silvicultura (067)",661,54,2,339,163,26,43,7,27
"Pesca (068)",1,,,1,,,,,
"Explotación de minas y canteras (069)",828,33,2,194,373,70,102,22,32
"Industrias manufactureras (070)",259,17,,86,85,18,37,5,11
"Suministro de electricidad, gas y agua (071)",13,,,1,3,4,3,1,1
"Construcción (072)",503,38,1,161,187,31,65,3,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",708,56,1,202,208,57,113,21,50
"Venta, mant.y rep. veh.autom.y motoc. (074)",38,,,4,9,5,14,5,1
"Comercio al por mayor (075)",44,2,,6,11,5,14,1,5
"Comercio al por menor (076)",626,54,1,192,188,47,85,15,44
"Hoteles y restaurantes (077)",235,23,,76,72,26,21,4,13
"Trans., almac. y comunicaciones (078)",204,4,,46,88,17,26,14,9
"Intermediación financiera (079)",11,,,,1,2,5,,3
"Activid.inmobil., empres. y de alquiler (080)",166,5,,21,56,16,36,9,23
"Admin.pub. y defensa; p. segur.soc.afil (081)",378,9,,32,95,56,129,10,47
"Enseñanza (082)",722,,,1,27,36,272,67,319
"Servicios sociales y de salud (083)",104,1,,3,9,14,43,3,31
"Otras activ. serv.comun.soc y personales (084)",134,30,,40,31,12,12,1,8
"Hogares privados con servicio doméstico (085)",137,24,,62,38,5,6,1,1
"Actividad economica no especificada (087)",197,25,,68,53,21,19,4,7
"Hombres (088)",3651,142,5,970,1162,293,602,112,365
"Agric., ganadería, caza y silvicultura (089)",620,44,2,319,157,25,42,6,25
"Pesca (090)",1,,,1,,,,,
"Explotación de minas y canteras (091)",811,31,2,192,366,70,99,22,29
"Industrias manufactureras (092)",182,5,,61,62,14,28,3,9
"Suministro de electricidad, gas y agua (093)",11,,,1,2,4,3,1,
"Construcción (094)",477,34,1,154,178,30,63,2,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",355,8,,103,118,30,61,8,27
"Venta, mant.y rep. veh.autom.y motoc. (096)",36,,,4,9,4,13,5,1
"Comercio al por mayor (097)",28,,,5,8,4,7,,4
"Comercio al por menor (098)",291,8,,94,101,22,41,3,22
"Hoteles y restaurantes (099)",35,1,,6,10,6,6,2,4
"Trans., almac. y comunicaciones (100)",188,3,,44,82,16,21,14,8
"Intermediación financiera (101)",8,,,,1,1,3,,3
"Activid.inmobil., empres. y de alquiler (102)",137,3,,21,46,14,30,6,17
"Admin.pub. y defensa; p. segur.soc.afil (103)",241,5,,24,71,36,69,7,29
"Enseñanza (104)",395,,,1,16,22,142,37,177
"Servicios sociales y de salud (105)",48,,,3,6,7,15,2,15
"Otras activ. serv.comun.soc y personales (106)",39,,,6,15,6,8,,4
"Hogares privados con servicio doméstico (107)",7,2,,2,2,1,,,
"Actividad economica no especificada (109)",96,6,,32,30,11,12,2,3
"Mujeres (110)",1610,177,1,363,327,118,330,60,234
"Agric., ganadería, caza y silvicultura (111)",41,10,,20,6,1,1,1,2
"Explotación de minas y canteras (113)",17,2,,2,7,,3,,3
"Industrias manufactureras (114)",77,12,,25,23,4,9,2,2
"Suministro de electricidad, gas y agua (115)",2,,,,1,,,,1
"Construcción (116)",26,4,,7,9,1,2,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",353,48,1,99,90,27,52,13,23
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,,,1,1,,
"Comercio al por mayor (119)",16,2,,1,3,1,7,1,1
"Comercio al por menor (120)",335,46,1,98,87,25,44,12,22
"Hoteles y restaurantes (121)",200,22,,70,62,20,15,2,9
"Trans., almac. y comunicaciones (122)",16,1,,2,6,1,5,,1
"Intermediación financiera (123)",3,,,,,1,2,,
"Activid.inmobil., empres. y de alquiler (124)",29,2,,,10,2,6,3,6
"Admin.pub. y defensa; p. segur.soc.afil (125)",137,4,,8,24,20,60,3,18
"Enseñanza (126)",327,,,,11,14,130,30,142
"Servicios sociales y de salud (127)",56,1,,,3,7,28,1,16
"Otras activ. serv.comun.soc y personales (128)",95,30,,34,16,6,4,1,4
"Hogares privados con servicio doméstico (129)",130,22,,60,36,4,6,1,1
"Actividad economica no especificada (131)",101,19,,36,23,10,7,2,4
,,,,,,,,,
"RURAL (132)",10160,1177,3,5507,1835,310,782,149,397
"Agric., ganadería, caza y silvicultura (133)",6350,892,1,4420,894,52,58,13,20
"Pesca (134)",1,,,1,,,,,
"Explotación de minas y canteras (135)",1880,29,1,243,526,177,507,106,291
"Industrias manufactureras (136)",238,26,,133,42,9,16,7,5
"Construcción (138)",419,34,,237,114,9,17,1,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",219,19,,94,49,10,37,3,7
"Venta, mant.y rep. veh.autom.y motoc. (140)",37,,,3,7,1,23,1,2
"Comercio al por mayor (141)",14,,,5,4,1,2,,2
"Comercio al por menor (142)",168,19,,86,38,8,12,2,3
"Hoteles y restaurantes (143)",97,15,,40,27,2,7,3,3
"Trans., almac. y comunicaciones (144)",136,9,1,25,56,11,21,4,9
"Activid.inmobil., empres. y de alquiler (146)",105,3,,8,46,15,30,1,2
"Admin.pub. y defensa; p. segur.soc.afil (147)",47,2,,14,13,4,13,,1
"Enseñanza (148)",118,,,2,9,11,44,11,41
"Servicios sociales y de salud (149)",17,,,1,,,8,,8
"Otras activ. serv.comun.soc y personales (150)",18,3,,10,3,,1,,1
"Hogares privados con servicio doméstico (151)",178,43,,112,21,1,1,,
"Actividad economica no especificada (153)",337,102,,167,35,9,22,,2
"Hombres (154)",9036,876,3,4943,1713,288,726,140,347
"Agric., ganadería, caza y silvicultura (155)",5963,757,1,4192,873,51,56,13,20
"Pesca (156)",1,,,1,,,,,
"Explotación de minas y canteras (157)",1796,29,1,233,511,170,487,104,261
"Industrias manufactureras (158)",183,13,,102,35,7,14,7,5
"Construcción (160)",416,34,,236,112,9,17,1,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",150,8,,58,34,7,34,2,7
"Venta, mant.y rep. veh.autom.y motoc. (162)",37,,,3,7,1,23,1,2
"Comercio al por mayor (163)",10,,,3,2,1,2,,2
"Comercio al por menor (164)",103,8,,52,25,5,9,1,3
"Hoteles y restaurantes (165)",41,1,,13,15,1,6,3,2
"Trans., almac. y comunicaciones (166)",133,9,1,25,55,10,21,3,9
"Activid.inmobil., empres. y de alquiler (168)",96,2,,8,42,15,27,1,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",40,2,,12,8,4,13,,1
"Enseñanza (170)",73,,,2,2,6,28,6,29
"Servicios sociales y de salud (171)",6,,,1,,,1,,4
"Otras activ. serv.comun.soc y personales (172)",11,,,7,2,,1,,1
"Hogares privados con servicio doméstico (173)",5,1,,2,2,,,,
"Actividad economica no especificada (175)",122,20,,51,22,8,21,,
"Mujeres (176)",1124,301,,564,122,22,56,9,50
"Agric., ganadería, caza y silvicultura (177)",387,135,,228,21,1,2,,
"Explotación de minas y canteras (179)",84,,,10,15,7,20,2,30
"Industrias manufactureras (180)",55,13,,31,7,2,2,,
"Construcción (182)",3,,,1,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",69,11,,36,15,3,3,1,
"Comercio al por mayor (185)",4,,,2,2,,,,
"Comercio al por menor (186)",65,11,,34,13,3,3,1,
"Hoteles y restaurantes (187)",56,14,,27,12,1,1,,1
"Trans., almac. y comunicaciones (188)",3,,,,1,1,,1,
"Activid.inmobil., empres. y de alquiler (190)",9,1,,,4,,3,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",7,,,2,5,,,,
"Enseñanza (192)",45,,,,7,5,16,5,12
"Servicios sociales y de salud (193)",11,,,,,,7,,4
"Otras activ. serv.comun.soc y personales (194)",7,3,,3,1,,,,
"Hogares privados con servicio doméstico (195)",173,42,,110,19,1,1,,
"Actividad economica no especificada (197)",215,82,,116,13,1,1,,2
