"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (056)",10,,,,,2,4,4
"De 40 a 44 años (057)",7,,,,,3,4,
"De 45 a 49 años (058)",1,,,,,,,1
"De 50 y más años (059)",2,,,1,,1,,
"Sup. no Univ. completa (060)",114,,2,1,4,12,47,48
"De 20 a 24 años (063)",12,,,,,,5,7
"De 25 a 29 años (064)",25,,,,,1,10,14
"De 30 a 34 años (065)",30,,,,,3,13,14
"De 35 a 39 años (066)",21,,,,,5,12,4
"De 40 a 44 años (067)",10,,,,,2,7,1
"De 45 a 49 años (068)",2,,,,1,,,1
"De 50 y más años (069)",14,,2,1,3,1,,7
"Sup. Univ. incompleta (070)",34,,,1,1,3,9,20
"De 15 a 19 años (072)",1,,,,,,,1
"De 20 a 24 años (073)",7,,,,,,2,5
"De 25 a 29 años (074)",4,,,,,,,4
"De 30 a 34 años (075)",5,,,,,,3,2
"De 35 a 39 años (076)",5,,,,,,2,3
"De 40 a 44 años (077)",6,,,,,3,2,1
"De 50 y más años (079)",6,,,1,1,,,4
"Sup. Univ. completa (080)",84,1,,2,4,11,28,38
"De 20 a 24 años (083)",7,,,,,,,7
"De 25 a 29 años (084)",16,,,,,,5,11
"De 30 a 34 años (085)",18,,,,,,11,7
"De 35 a 39 años (086)",16,,,,,3,8,5
"De 40 a 44 años (087)",12,,,,,4,4,4
"De 45 a 49 años (088)",7,,,,1,3,,3
"De 50 y más años (089)",8,1,,2,3,1,,1
,,,,,,,,
"URBANA (100)",2934,17,85,159,275,611,853,934
"De 12 a 14 años (101)",10,,,,,,,10
"De 15 a 19 años (102)",64,,,,,,26,38
"De 20 a 24 años (103)",211,,,,,2,107,102
"De 25 a 29 años (104)",271,,,,,7,163,101
"De 30 a 34 años (105)",314,,,,,50,192,72
"De 35 a 39 años (106)",333,,,,3,99,169,62
"De 40 a 44 años (107)",340,,,,13,142,128,57
"De 45 a 49 años (108)",218,,,,23,106,58,31
"De 50 y más años (109)",1173,17,85,159,236,205,10,461
"Sin nivel (110)",1012,15,62,102,155,164,117,397
"De 15 a 19 años (112)",4,,,,,,1,3
"De 20 a 24 años (113)",16,,,,,,6,10
"De 25 a 29 años (114)",22,,,,,1,11,10
"De 30 a 34 años (115)",46,,,,,9,27,10
"De 35 a 39 años (116)",46,,,,,10,25,11
"De 40 a 44 años (117)",61,,,,4,14,22,21
"De 45 a 49 años (118)",66,,,,5,34,19,8
"De 50 y más años (119)",751,15,62,102,146,96,6,324
"Educacion Inicial (120)",4,,,,,2,2,
"De 25 a 29 años (124)",1,,,,,,1,
"De 30 a 34 años (125)",2,,,,,2,,
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",1196,1,19,40,86,314,444,292
"De 12 a 14 años (131)",4,,,,,,,4
"De 15 a 19 años (132)",20,,,,,,8,12
"De 20 a 24 años (133)",87,,,,,1,51,35
"De 25 a 29 años (134)",130,,,,,3,89,38
"De 30 a 34 años (135)",146,,,,,24,97,25
"De 35 a 39 años (136)",179,,,,3,58,87,31
"De 40 a 44 años (137)",196,,,,7,91,73,25
"De 45 a 49 años (138)",105,,,,9,47,35,14
"De 50 y más años (139)",329,1,19,40,67,90,4,108
"Secundaria (140)",482,,2,12,28,104,199,137
"De 12 a 14 años (141)",6,,,,,,,6
"De 15 a 19 años (142)",38,,,,,,17,21
"De 20 a 24 años (143)",70,,,,,1,41,28
"De 25 a 29 años (144)",76,,,,,2,45,29
"De 30 a 34 años (145)",65,,,,,12,39,14
"De 35 a 39 años (146)",65,,,,,21,35,9
"De 40 a 44 años (147)",55,,,,2,29,18,6
"De 45 a 49 años (148)",39,,,,7,23,4,5
"De 50 y más años (149)",68,,2,12,19,16,,19
"Sup. no Univ. incompleta (150)",54,,,1,,6,18,29
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",16,,,,,,3,13
"De 25 a 29 años (154)",10,,,,,,5,5
"De 30 a 34 años (155)",11,,,,,1,5,5
"De 35 a 39 años (156)",8,,,,,2,2,4
"De 40 a 44 años (157)",5,,,,,2,3,
"De 45 a 49 años (158)",1,,,,,,,1
"De 50 y más años (159)",2,,,1,,1,,
"Sup. no Univ. completa (160)",91,,2,1,4,10,41,33
"De 20 a 24 años (163)",9,,,,,,4,5
"De 25 a 29 años (164)",20,,,,,1,9,10
"De 30 a 34 años (165)",24,,,,,2,11,11
"De 35 a 39 años (166)",16,,,,,5,10,1
"De 40 a 44 años (167)",9,,,,,1,7,1
"De 45 a 49 años (168)",1,,,,1,,,
"De 50 y más años (169)",12,,2,1,3,1,,5
"Sup. Univ. incompleta (170)",26,,,1,,2,7,16
"De 15 a 19 años (172)",1,,,,,,,1
"De 20 a 24 años (173)",6,,,,,,2,4
"De 25 a 29 años (174)",2,,,,,,,2
"De 30 a 34 años (175)",4,,,,,,3,1
"De 35 a 39 años (176)",4,,,,,,1,3
"De 40 a 44 años (177)",4,,,,,2,1,1
"De 50 y más años (179)",5,,,1,,,,4
"Sup. Univ. completa (180)",69,1,,2,2,9,25,30
"De 20 a 24 años (183)",7,,,,,,,7
"De 25 a 29 años (184)",10,,,,,,3,7
"De 30 a 34 años (185)",16,,,,,,10,6
"De 35 a 39 años (186)",14,,,,,3,8,3
"De 40 a 44 años (187)",10,,,,,3,4,3
"De 45 a 49 años (188)",6,,,,1,2,,3
"De 50 y más años (189)",6,1,,2,1,1,,1
,,,,,,,,
"RURAL (200)",5243,18,107,268,522,986,2081,1261
"De 12 a 14 años (201)",23,,,,,,,23
"De 15 a 19 años (202)",149,,,,,,88,61
"De 20 a 24 años (203)",483,,,,,2,324,157
"De 25 a 29 años (204)",530,,,,,15,398,117
"De 30 a 34 años (205)",553,,,,,66,399,88
"De 35 a 39 años (206)",575,,,,,124,387,64
"De 40 a 44 años (207)",598,,,,14,194,302,88
"De 45 a 49 años (208)",476,,,,36,225,149,66
"De 50 y más años (209)",1856,18,107,268,472,360,34,597
"Sin nivel (210)",2415,16,91,229,393,483,524,679
"De 12 a 14 años (211)",2,,,,,,,2
"De 15 a 19 años (212)",10,,,,,,3,7
"De 20 a 24 años (213)",46,,,,,,25,21
"De 25 a 29 años (214)",80,,,,,2,59,19
"De 30 a 34 años (215)",137,,,,,11,97,29
"De 35 a 39 años (216)",181,,,,,29,130,22
"De 40 a 44 años (217)",243,,,,4,83,113,43
"De 45 a 49 años (218)",225,,,,13,107,77,28
"De 50 y más años (219)",1491,16,91,229,376,251,20,508
"Educacion Inicial (220)",8,,,,,,4,4
"De 25 a 29 años (224)",4,,,,,,2,2
"De 30 a 34 años (225)",3,,,,,,2,1
"De 35 a 39 años (226)",1,,,,,,,1
"Primaria (230)",2294,2,15,37,110,450,1270,410
"De 12 a 14 años (231)",18,,,,,,,18
"De 15 a 19 años (232)",87,,,,,,57,30
"De 20 a 24 años (233)",290,,,,,2,203,85
"De 25 a 29 años (234)",336,,,,,11,273,52
"De 30 a 34 años (235)",349,,,,,46,256,47
"De 35 a 39 años (236)",347,,,,,84,236,27
"De 40 a 44 años (237)",309,,,,7,97,168,37
"De 45 a 49 años (238)",224,,,,18,107,66,33
"De 50 y más años (239)",334,2,15,37,85,103,11,81
"Secundaria (240)",461,,1,2,16,45,265,132
"De 12 a 14 años (241)",3,,,,,,,3
"De 15 a 19 años (242)",52,,,,,,28,24
"De 20 a 24 años (243)",137,,,,,,92,45
"De 25 a 29 años (244)",89,,,,,,60,29
"De 30 a 34 años (245)",54,,,,,8,41,5
"De 35 a 39 años (246)",36,,,,,11,16,9
"De 40 a 44 años (247)",39,,,,3,10,19,7
"De 45 a 49 años (248)",25,,,,5,10,6,4
"De 50 y más años (249)",26,,1,2,8,6,3,6
"Sup. no Univ. incompleta (250)",19,,,,,3,7,9
"De 20 a 24 años (253)",6,,,,,,3,3
"De 25 a 29 años (254)",8,,,,,2,1,5
"De 30 a 34 años (255)",1,,,,,,,1
"De 35 a 39 años (256)",2,,,,,,2,
"De 40 a 44 años (257)",2,,,,,1,1,
"Sup. no Univ. completa (260)",23,,,,,2,6,15
"De 20 a 24 años (263)",3,,,,,,1,2
"De 25 a 29 años (264)",5,,,,,,1,4
"De 30 a 34 años (265)",6,,,,,1,2,3
"De 35 a 39 años (266)",5,,,,,,2,3
"De 40 a 44 años (267)",1,,,,,1,,
"De 45 a 49 años (268)",1,,,,,,,1
"De 50 y más años (269)",2,,,,,,,2
"Sup. Univ. incompleta (270)",8,,,,1,1,2,4
"De 20 a 24 años (273)",1,,,,,,,1
"De 25 a 29 años (274)",2,,,,,,,2
"De 30 a 34 años (275)",1,,,,,,,1
"De 35 a 39 años (276)",1,,,,,,1,
"De 40 a 44 años (277)",2,,,,,1,1,
"De 50 y más años (279)",1,,,,1,,,
"Sup. Univ. completa (280)",15,,,,2,2,3,8
"De 25 a 29 años (284)",6,,,,,,2,4
"De 30 a 34 años (285)",2,,,,,,1,1
"De 35 a 39 años (286)",2,,,,,,,2
"De 40 a 44 años (287)",2,,,,,1,,1
"De 45 a 49 años (288)",1,,,,,1,,
"De 50 y más años (289)",2,,,,2,,,
