"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 30 a 34 años (039)",70282,32529,37753,68723,31695,37028,1559,834,725
"30 años (040)",16605,7818,8787,16211,7599,8612,394,219,175
"31 años (041)",12389,5743,6646,12163,5619,6544,226,124,102
"32 años (042)",14632,6708,7924,14285,6517,7768,347,191,156
"33 años (043)",14007,6466,7541,13695,6306,7389,312,160,152
"34 años (044)",12649,5794,6855,12369,5654,6715,280,140,140
"De 35 a 39 años (045)",62210,28386,33824,60727,27597,33130,1483,789,694
"35 años (046)",13168,6044,7124,12861,5883,6978,307,161,146
"36 años (047)",12040,5505,6535,11760,5366,6394,280,139,141
"37 años (048)",13330,6133,7197,13020,5963,7057,310,170,140
"38 años (049)",12224,5521,6703,11915,5359,6556,309,162,147
"39 años (050)",11448,5183,6265,11171,5026,6145,277,157,120
"De 40 a 44 años (051)",54885,25157,29728,53589,24453,29136,1296,704,592
"40 años (052)",13006,5919,7087,12673,5737,6936,333,182,151
"41 años (053)",9341,4358,4983,9131,4238,4893,210,120,90
"42 años (054)",12296,5679,6617,12000,5522,6478,296,157,139
"43 años (055)",10444,4674,5770,10223,4556,5667,221,118,103
"44 años (056)",9798,4527,5271,9562,4400,5162,236,127,109
"De 45 a 49 años (057)",46340,21291,25049,45202,20680,24522,1138,611,527
"45 años (058)",9955,4610,5345,9701,4470,5231,254,140,114
"46 años (059)",8914,4043,4871,8715,3938,4777,199,105,94
"47 años (060)",10534,4887,5647,10298,4755,5543,236,132,104
"48 años (061)",8990,4068,4922,8728,3942,4786,262,126,136
"49 años (062)",7947,3683,4264,7760,3575,4185,187,108,79
"De 50 a 54 años (063)",39552,18276,21276,38554,17719,20835,998,557,441
"50 años (064)",9215,4195,5020,8981,4064,4917,234,131,103
"51 años (065)",6411,2973,3438,6260,2883,3377,151,90,61
"52 años (066)",8538,3978,4560,8324,3857,4467,214,121,93
"53 años (067)",7785,3608,4177,7588,3505,4083,197,103,94
"54 años (068)",7603,3522,4081,7401,3410,3991,202,112,90
"De 55 a 59 años (069)",31149,14541,16608,30318,14076,16242,831,465,366
"55 años (070)",7002,3219,3783,6802,3108,3694,200,111,89
"56 años (071)",6521,3040,3481,6341,2947,3394,180,93,87
"57 años (072)",6820,3177,3643,6646,3080,3566,174,97,77
"58 años (073)",5879,2796,3083,5724,2712,3012,155,84,71
"59 años (074)",4927,2309,2618,4805,2229,2576,122,80,42
"De 60 a 64 años (075)",25307,12051,13256,24619,11686,12933,688,365,323
"60 años (076)",7019,3295,3724,6796,3179,3617,223,116,107
"61 años (077)",4043,1959,2084,3955,1904,2051,88,55,33
"62 años (078)",5225,2532,2693,5096,2470,2626,129,62,67
"63 años (079)",4717,2220,2497,4581,2143,2438,136,77,59
"64 años (080)",4303,2045,2258,4191,1990,2201,112,55,57
"De 65 y más años (081)",63716,30136,33580,61839,29045,32794,1877,1091,786
"65 años (082)",5074,2439,2635,4934,2351,2583,140,88,52
"66 años (083)",3545,1697,1848,3448,1640,1808,97,57,40
"67 años (084)",4435,2152,2283,4307,2077,2230,128,75,53
"68 años (085)",3707,1759,1948,3602,1698,1904,105,61,44
"69 años (086)",3044,1503,1541,2969,1462,1507,75,41,34
"70 años (087)",4162,2006,2156,4013,1919,2094,149,87,62
"71 años (088)",2454,1254,1200,2369,1196,1173,85,58,27
"72 años (089)",3375,1583,1792,3284,1534,1750,91,49,42
"73 años (090)",2995,1462,1533,2890,1406,1484,105,56,49
"74 años (091)",2867,1371,1496,2776,1321,1455,91,50,41
"75 años (092)",3343,1592,1751,3230,1518,1712,113,74,39
"76 años (093)",2430,1108,1322,2357,1066,1291,73,42,31
"77 años (094)",2530,1222,1308,2455,1175,1280,75,47,28
"78 años (095)",2435,1132,1303,2365,1084,1281,70,48,22
"79 años (096)",1784,888,896,1735,861,874,49,27,22
"80 años (097)",2371,1086,1285,2297,1046,1251,74,40,34
"81 años (098)",1296,629,667,1260,609,651,36,20,16
"82 años (099)",1523,720,803,1477,695,782,46,25,21
"83 años (100)",1374,645,729,1338,626,712,36,19,17
"84 años (101)",1357,641,716,1320,623,697,37,18,19
"85 años (102)",1374,598,776,1334,579,755,40,19,21
"86 años (103)",1044,444,600,1013,426,587,31,18,13
"87 años (104)",1046,472,574,1029,461,568,17,11,6
"88 años (105)",749,329,420,730,318,412,19,11,8
"89 años (106)",602,271,331,588,261,327,14,10,4
"90 años (107)",669,281,388,653,273,380,16,8,8
"91 años (108)",298,121,177,292,117,175,6,4,2
"92 años (109)",343,135,208,336,131,205,7,4,3
"93 años (110)",304,124,180,291,118,173,13,6,7
"94 años (111)",253,111,142,242,107,135,11,4,7
"95 años (112)",233,94,139,228,91,137,5,3,2
"96 años (113)",168,61,107,164,60,104,4,1,3
"97 años (114)",149,68,81,147,67,80,2,1,1
"98 y más años (115)",383,138,245,366,129,237,17,9,8
