"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Enseñanza (154)",390,12,377,,,,,,,1,,,
"Servicios sociales y de salud (155)",58,,9,39,,6,,1,1,2,,,
"Otras activ. serv.comun.soc y personales (156)",24,1,4,12,1,,,,,6,,,
"Hogares privados con servicio doméstico (157)",46,,,,,,,,,46,,,
"Actividad economica no especificada (159)",189,,,,3,,,,1,1,,184,
"Desocupado (160)",153,,,,,,,,,,,,153
"Hombres (161)",6864,22,309,64,33,78,4389,105,52,1510,21,143,138
"Agric., ganadería, caza y silvicultura (162)",5715,,1,4,3,,4369,,5,1333,,,
"Pesca (163)",137,,,,,,20,,,117,,,
"Explotación de minas y canteras (164)",66,,4,7,6,,,36,6,7,,,
"Industrias manufactureras (165)",66,,,4,,,,60,1,1,,,
"Construcción (167)",43,,,,,,,2,19,22,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",72,,,2,,60,,5,,5,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",7,,,1,,1,,5,,,,,
"Comercio al por mayor (170)",10,,,,,10,,,,,,,
"Comercio al por menor (171)",55,,,1,,49,,,,5,,,
"Hoteles y restaurantes (172)",16,,,1,,8,,,,7,,,
"Trans., almac. y comunicaciones (173)",29,,,3,7,,,1,17,1,,,
"Activid.inmobil., empres. y alquileres (175)",12,,2,2,1,6,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",56,10,,2,14,,,,2,7,21,,
"Enseñanza (177)",306,11,295,,,,,,,,,,
"Servicios sociales y de salud (178)",42,,3,31,,4,,1,1,2,,,
"Otras activ. serv.comun.soc y personales (179)",18,1,4,8,1,,,,,4,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,,,,3,,,
"Actividad economica no especificada (182)",145,,,,1,,,,1,,,143,
"Desocupado (183)",138,,,,,,,,,,,,138
"Mujeres (184)",4226,1,90,14,3,19,1302,12,,2728,1,41,15
"Agric., ganadería, caza y silvicultura (185)",3969,,,1,,,1301,,,2667,,,
"Pesca (186)",2,,,,,,1,,,1,,,
"Explotación de minas y canteras (187)",9,,1,,,,,6,,2,,,
"Industrias manufactureras (188)",7,,,,,,,5,,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",17,,,,,11,,1,,5,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,,,1,,,,,
"Comercio al por menor (194)",16,,,,,11,,,,5,,,
"Hoteles y restaurantes (195)",9,,,,1,6,,,,2,,,
"Trans., almac. y comunicaciones (196)",1,,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (198)",1,,,1,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",3,,1,,,,,,,1,1,,
"Enseñanza (200)",84,1,82,,,,,,,1,,,
"Servicios sociales y de salud (201)",16,,6,8,,2,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",6,,,4,,,,,,2,,,
"Hogares privados con servicio doméstico (203)",43,,,,,,,,,43,,,
"Actividad economica no especificada (205)",44,,,,2,,,,,1,,41,
"Desocupado (206)",15,,,,,,,,,,,,15
