"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Soltero(a) (060)",173,1,4,4,4,15,47,98
"De 12 a 14 años (061)",1,,,,,,,1
"De 15 a 19 años (062)",16,,,,,,11,5
"De 20 a 24 años (063)",43,,,,,,13,30
"De 25 a 29 años (064)",28,,,,,1,13,14
"De 30 a 34 años (065)",16,,,,,,5,11
"De 35 a 39 años (066)",12,,,,,4,3,5
"De 40 a 44 años (067)",8,,,,,3,,5
"De 45 a 49 años (068)",10,,,,,4,2,4
"De 50 y más años (069)",39,1,4,4,4,3,,23
,,,,,,,,
"URBANA (080)",2292,15,68,152,253,430,789,585
"De 12 a 14 años (081)",6,,,,,,,6
"De 15 a 19 años (082)",57,,,,,,34,23
"De 20 a 24 años (083)",186,,,,,,122,64
"De 25 a 29 años (084)",211,,,,,8,162,41
"De 30 a 34 años (085)",241,,,,,23,161,57
"De 35 a 39 años (086)",254,,,,,56,161,37
"De 40 a 44 años (087)",210,,,,3,78,91,38
"De 45 a 49 años (088)",200,,,,13,115,45,27
"De 50 y más años (089)",927,15,68,152,237,150,13,292
"Conviviente (090)",698,,1,8,13,86,424,166
"De 12 a 14 años (091)",4,,,,,,,4
"De 15 a 19 años (092)",39,,,,,,21,18
"De 20 a 24 años (093)",133,,,,,,95,38
"De 25 a 29 años (094)",131,,,,,6,103,22
"De 30 a 34 años (095)",133,,,,,11,94,28
"De 35 a 39 años (096)",100,,,,,17,71,12
"De 40 a 44 años (097)",46,,,,,15,25,6
"De 45 a 49 años (098)",39,,,,2,19,12,6
"De 50 y más años (099)",73,,1,8,11,18,3,32
"Separado(a) (100)",133,,,6,18,29,43,37
"De 15 a 19 años (102)",4,,,,,,2,2
"De 20 a 24 años (103)",16,,,,,,10,6
"De 25 a 29 años (104)",17,,,,,,13,4
"De 30 a 34 años (105)",18,,,,,5,8,5
"De 35 a 39 años (106)",9,,,,,4,4,1
"De 40 a 44 años (107)",11,,,,1,6,3,1
"De 45 a 49 años (108)",12,,,,1,6,2,3
"De 50 y más años (109)",46,,,6,16,8,1,15
"Casado(a) (110)",1024,2,19,80,163,268,274,218
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",5,,,,,,4,1
"De 20 a 24 años (113)",10,,,,,,8,2
"De 25 a 29 años (114)",43,,,,,1,36,6
"De 30 a 34 años (115)",72,,,,,7,51,14
"De 35 a 39 años (116)",130,,,,,30,80,20
"De 40 a 44 años (117)",136,,,,2,50,61,23
"De 45 a 49 años (118)",123,,,,10,76,25,12
"De 50 y más años (119)",504,2,19,80,151,104,9,139
"Viudo(a) (120)",312,12,45,57,57,31,17,93
"De 20 a 24 años (123)",2,,,,,,2,
"De 30 a 34 años (125)",3,,,,,,3,
"De 35 a 39 años (126)",5,,,,,1,4,
"De 40 a 44 años (127)",9,,,,,4,2,3
"De 45 a 49 años (128)",17,,,,,9,6,2
"De 50 y más años (129)",276,12,45,57,57,17,,88
"Divorciado(a) (130)",7,,1,,,3,,3
"De 45 a 49 años (138)",3,,,,,3,,
"De 50 y más años (139)",4,,1,,,,,3
"Soltero(a) (140)",118,1,2,1,2,13,31,68
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",9,,,,,,7,2
"De 20 a 24 años (143)",25,,,,,,7,18
"De 25 a 29 años (144)",20,,,,,1,10,9
"De 30 a 34 años (145)",15,,,,,,5,10
"De 35 a 39 años (146)",10,,,,,4,2,4
"De 40 a 44 años (147)",8,,,,,3,,5
"De 45 a 49 años (148)",6,,,,,2,,4
"De 50 y más años (149)",24,1,2,1,2,3,,15
,,,,,,,,
"RURAL (160)",998,4,27,75,114,150,375,253
"De 12 a 14 años (161)",1,,,,,,,1
"De 15 a 19 años (162)",28,,,,,,19,9
"De 20 a 24 años (163)",104,,,,,,77,27
"De 25 a 29 años (164)",101,,,,,2,77,22
"De 30 a 34 años (165)",87,,,,,5,62,20
"De 35 a 39 años (166)",85,,,,,14,59,12
"De 40 a 44 años (167)",83,,,,3,25,45,10
"De 45 a 49 años (168)",88,,,,10,38,30,10
"De 50 y más años (169)",421,4,27,75,101,66,6,142
"Conviviente (170)",336,,2,5,11,30,217,71
"De 12 a 14 años (171)",1,,,,,,,1
"De 15 a 19 años (172)",20,,,,,,15,5
"De 20 a 24 años (173)",68,,,,,,58,10
"De 25 a 29 años (174)",62,,,,,,51,11
"De 30 a 34 años (175)",52,,,,,3,38,11
"De 35 a 39 años (176)",37,,,,,2,29,6
"De 40 a 44 años (177)",25,,,,,5,14,6
"De 45 a 49 años (178)",22,,,,3,5,11,3
"De 50 y más años (179)",49,,2,5,8,15,1,18
"Separado(a) (180)",30,,1,1,7,5,10,6
"De 15 a 19 años (182)",1,,,,,,,1
"De 20 a 24 años (183)",3,,,,,,3,
"De 25 a 29 años (184)",4,,,,,2,2,
"De 35 a 39 años (186)",2,,,,,,1,1
"De 40 a 44 años (187)",3,,,,,1,2,
"De 45 a 49 años (188)",4,,,,,1,2,1
"De 50 y más años (189)",13,,1,1,7,1,,3
"Casado(a) (190)",425,,7,40,67,101,123,87
"De 20 a 24 años (193)",14,,,,,,10,4
"De 25 a 29 años (194)",27,,,,,,21,6
"De 30 a 34 años (195)",32,,,,,2,22,8
"De 35 a 39 años (196)",40,,,,,11,25,4
"De 40 a 44 años (197)",47,,,,,18,25,4
"De 45 a 49 años (198)",54,,,,6,28,15,5
"De 50 y más años (199)",211,,7,40,61,42,5,56
"Viudo(a) (200)",149,4,15,26,27,12,7,58
"De 20 a 24 años (203)",1,,,,,,,1
"De 35 a 39 años (206)",4,,,,,1,3,
"De 40 a 44 años (207)",8,,,,3,1,4,
"De 45 a 49 años (208)",4,,,,1,2,,1
"De 50 y más años (209)",132,4,15,26,23,8,,56
"Divorciado(a) (210)",3,,,,,,2,1
"De 30 a 34 años (215)",2,,,,,,2,
"De 50 y más años (219)",1,,,,,,,1
"Soltero(a) (220)",55,,2,3,2,2,16,30
"De 15 a 19 años (222)",7,,,,,,4,3
"De 20 a 24 años (223)",18,,,,,,6,12
"De 25 a 29 años (224)",8,,,,,,3,5
"De 30 a 34 años (225)",1,,,,,,,1
"De 35 a 39 años (226)",2,,,,,,1,1
"De 45 a 49 años (228)",4,,,,,2,2,
"De 50 y más años (229)",15,,2,3,2,,,8
