"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",13708,70665,64217,,90.9,,
"Secundaria (040)",59323,90413,87536,2495,96.8,2.8,
"De 12 a 14 años (041)",7760,36,34,2,94.4,5.6,
"De 15 a 19 años (042)",12957,1438,1411,413,98.1,28.7,
"De 20 a 24 años (043)",6829,5430,5370,684,98.9,12.6,
"De 25 a 29 años (044)",6423,9192,9067,610,98.6,6.6,
"De 30 a 34 años (045)",5729,11297,11142,432,98.6,3.8,
"De 35 a 39 años (046)",5264,13090,12834,273,98,2.1,
"De 40 a 44 años (047)",4442,13017,12663,71,97.3,0.5,
"De 45 a 49 años (048)",3549,11430,11066,10,96.8,0.1,
"De 50 y más años (049)",6370,25483,23949,,94,,
"Sup. no Univ. incompleta (050)",8978,13477,13049,385,96.8,2.9,
"De 15 a 19 años (052)",1438,123,120,21,97.6,17.1,
"De 20 a 24 años (053)",1955,809,795,120,98.3,14.8,
"De 25 a 29 años (054)",1226,1253,1225,91,97.8,7.3,
"De 30 a 34 años (055)",1059,1722,1692,82,98.3,4.8,
"De 35 a 39 años (056)",1035,2207,2170,57,98.3,2.6,
"De 40 a 44 años (057)",773,1911,1867,11,97.7,0.6,
"De 45 a 49 años (058)",511,1456,1411,3,96.9,0.2,
"De 50 y más años (059)",981,3996,3769,,94.3,,
"Sup. no Univ. completa (060)",11800,22917,22182,466,96.8,2,
"De 20 a 24 años (063)",1189,451,444,81,98.4,18,
"De 25 a 29 años (064)",1594,1263,1250,125,99,9.9,
"De 30 a 34 años (065)",1739,2373,2350,128,99,5.4,
"De 35 a 39 años (066)",1932,3559,3497,97,98.3,2.7,
"De 40 a 44 años (067)",1691,3706,3624,29,97.8,0.8,
"De 45 a 49 años (068)",1313,3340,3262,6,97.7,0.2,
"De 50 y más años (069)",2342,8225,7755,,94.3,,
"Sup. Univ. incompleta (070)",13625,12925,12540,545,97,4.2,
"De 15 a 19 años (072)",3062,236,231,67,97.9,28.4,
"De 20 a 24 años (073)",4467,1176,1152,183,98,15.6,
"De 25 a 29 años (074)",1962,1632,1616,141,99,8.6,
"De 30 a 34 años (075)",1128,1689,1655,87,98,5.2,
"De 35 a 39 años (076)",984,1924,1897,50,98.6,2.6,
"De 40 a 44 años (077)",706,1670,1638,15,98.1,0.9,
"De 45 a 49 años (078)",420,1109,1078,2,97.2,0.2,
"De 50 y más años (079)",896,3489,3273,,93.8,,
"Sup. Univ. completa (080)",16704,26293,25498,672,97,2.6,
"De 20 a 24 años (083)",1326,361,353,59,97.8,16.3,
"De 25 a 29 años (084)",3210,1780,1763,199,99,11.2,
"De 30 a 34 años (085)",2977,3125,3079,221,98.5,7.1,
"De 35 a 39 años (086)",2520,3962,3895,145,98.3,3.7,
"De 40 a 44 años (087)",2153,4082,3994,43,97.8,1.1,
"De 45 a 49 años (088)",1443,3229,3160,5,97.9,0.2,
"De 50 y más años (089)",3075,9754,9254,,94.9,,
,,,,,,,
"URBANA (100)",147674,312524,293886,5229,94,1.7,
"De 12 a 14 años (101)",11374,60,57,3,95,5,
"De 15 a 19 años (102)",18265,2042,2001,569,98,27.9,
"De 20 a 24 años (103)",16592,9169,9033,1213,98.5,13.2,
"De 25 a 29 años (104)",15863,17697,17459,1306,98.7,7.4,
"De 30 a 34 años (105)",14846,25484,25081,1128,98.4,4.4,
"De 35 a 39 años (106)",14323,32268,31582,752,97.9,2.3,
"De 40 a 44 años (107)",12674,34664,33694,223,97.2,0.6,
"De 45 a 49 años (108)",10264,32980,31765,35,96.3,0.1,
"De 50 y más años (109)",33473,158160,143214,,90.6,,
"Sin nivel (110)",10616,51904,45377,134,87.4,0.3,
"De 12 a 14 años (111)",110,3,3,1,100,33.3,
"De 15 a 19 años (112)",247,43,41,15,95.3,34.9,
"De 20 a 24 años (113)",209,172,170,11,98.8,6.4,
"De 25 a 29 años (114)",202,290,285,15,98.3,5.2,
"De 30 a 34 años (115)",609,1394,1364,47,97.8,3.4,
"De 35 a 39 años (116)",648,1833,1775,29,96.8,1.6,
"De 40 a 44 años (117)",700,2427,2334,15,96.2,0.6,
"De 45 a 49 años (118)",751,3145,2939,1,93.4,,
"De 50 y más años (119)",7140,42597,36466,,85.6,,
"Educacion Inicial (120)",202,160,160,6,100,3.8,
"De 12 a 14 años (121)",44,,,,,,
"De 15 a 19 años (122)",43,1,1,,100,,
"De 20 a 24 años (123)",32,21,21,1,100,4.8,
"De 25 a 29 años (124)",33,37,37,1,100,2.7,
"De 30 a 34 años (125)",34,63,63,4,100,6.3,
"De 35 a 39 años (126)",16,38,38,,100,,
"Primaria (130)",29699,98648,91623,692,92.9,0.7,
"De 12 a 14 años (131)",3844,21,20,,95.2,,
"De 15 a 19 años (132)",1338,299,295,81,98.7,27.1,
"De 20 a 24 años (133)",1223,1248,1225,137,98.2,11,
"De 25 a 29 años (134)",1649,2879,2834,167,98.4,5.8,
"De 30 a 34 años (135)",1883,4450,4351,150,97.8,3.4,
"De 35 a 39 años (136)",2169,6322,6127,110,96.9,1.7,
"De 40 a 44 años (137)",2373,8391,8095,39,96.5,0.5,
"De 45 a 49 años (138)",2380,9662,9229,8,95.5,0.1,
"De 50 y más años (139)",12840,65376,59447,,90.9,,
"Secundaria (140)",56584,86972,84203,2358,96.8,2.7,
"De 12 a 14 años (141)",7376,36,34,2,94.4,5.6,
"De 15 a 19 años (142)",12198,1345,1318,387,98,28.8,
"De 20 a 24 años (143)",6334,4985,4927,633,98.8,12.7,
"De 25 a 29 años (144)",6071,8636,8521,576,98.7,6.7,
"De 30 a 34 años (145)",5483,10759,10617,414,98.7,3.8,
"De 35 a 39 años (146)",5062,12500,12259,265,98.1,2.1,
"De 40 a 44 años (147)",4324,12600,12262,71,97.3,0.6,
"De 45 a 49 años (148)",3473,11121,10768,10,96.8,0.1,
"De 50 y más años (149)",6263,24990,23497,,94,,
"Sup. no Univ. incompleta (150)",8824,13289,12862,371,96.8,2.8,
"De 15 a 19 años (152)",1416,122,119,21,97.5,17.2,
"De 20 a 24 años (153)",1892,785,771,113,98.2,14.4,
"De 25 a 29 años (154)",1206,1224,1196,86,97.7,7,
"De 30 a 34 años (155)",1043,1697,1667,81,98.2,4.8,
"De 35 a 39 años (156)",1024,2184,2147,56,98.3,2.6,
"De 40 a 44 años (157)",768,1892,1849,11,97.7,0.6,
"De 45 a 49 años (158)",504,1429,1384,3,96.9,0.2,
"De 50 y más años (159)",971,3956,3729,,94.3,,
"Sup. no Univ. completa (160)",11665,22690,21964,458,96.8,2,
"De 20 a 24 años (163)",1158,432,425,77,98.4,17.8,
"De 25 a 29 años (164)",1567,1242,1230,123,99,9.9,
"De 30 a 34 años (165)",1724,2360,2337,126,99,5.3,
"De 35 a 39 años (166)",1923,3543,3481,97,98.3,2.7,
"De 40 a 44 años (167)",1669,3650,3568,29,97.8,0.8,
"De 45 a 49 años (168)",1304,3317,3239,6,97.6,0.2,
"De 50 y más años (169)",2320,8146,7684,,94.3,,
"Sup. Univ. incompleta (170)",13465,12676,12306,541,97.1,4.3,
"De 15 a 19 años (172)",3023,232,227,65,97.8,28,
"De 20 a 24 años (173)",4423,1166,1142,182,97.9,15.6,
"De 25 a 29 años (174)",1950,1623,1607,141,99,8.7,
"De 30 a 34 años (175)",1109,1650,1616,86,97.9,5.2,
"De 35 a 39 años (176)",973,1900,1874,50,98.6,2.6,
"De 40 a 44 años (177)",697,1641,1611,15,98.2,0.9,
"De 45 a 49 años (178)",413,1087,1056,2,97.1,0.2,
"De 50 y más años (179)",877,3377,3173,,94,,
"Sup. Univ. completa (180)",16619,26185,25391,669,97,2.6,
"De 20 a 24 años (183)",1321,360,352,59,97.8,16.4,
"De 25 a 29 años (184)",3185,1766,1749,197,99,11.2,
"De 30 a 34 años (185)",2961,3111,3066,220,98.6,7.1,
"De 35 a 39 años (186)",2508,3948,3881,145,98.3,3.7,
"De 40 a 44 años (187)",2143,4063,3975,43,97.8,1.1,
"De 45 a 49 años (188)",1439,3219,3150,5,97.9,0.2,
"De 50 y más años (189)",3062,9718,9218,,94.9,,
,,,,,,,
"RURAL (200)",8927,27376,25135,400,91.8,1.5,
"De 12 a 14 años (201)",918,2,2,,100,,
"De 15 a 19 años (202)",1141,190,189,50,99.5,26.3,
"De 20 a 24 años (203)",1050,1026,1014,108,98.8,10.5,
"De 25 a 29 años (204)",909,1678,1646,102,98.1,6.1,
"De 30 a 34 años (205)",780,2144,2075,73,96.8,3.4,
"De 35 a 39 años (206)",783,2736,2661,48,97.3,1.8,
"De 40 a 44 años (207)",624,2633,2522,15,95.8,0.6,
"De 45 a 49 años (208)",547,2889,2729,4,94.5,0.1,
"De 50 y más años (209)",2175,14078,12297,,87.3,,
"Sin nivel (210)",1805,10657,9310,36,87.4,0.3,
"De 12 a 14 años (211)",17,1,1,,100,,
"De 15 a 19 años (212)",27,8,8,2,100,25,
"De 20 a 24 años (213)",45,60,59,7,98.3,11.7,
"De 25 a 29 años (214)",57,120,115,7,95.8,5.8,
"De 30 a 34 años (215)",112,369,354,7,95.9,1.9,
"De 35 a 39 años (216)",136,560,538,9,96.1,1.6,
"De 40 a 44 años (217)",122,569,528,4,92.8,0.7,
"De 45 a 49 años (218)",153,941,879,,93.4,,
"De 50 y más años (219)",1136,8029,6828,,85,,
"Educacion Inicial (220)",16,38,37,3,97.4,7.9,
"De 12 a 14 años (221)",2,,,,,,
"De 15 a 19 años (222)",2,2,2,,100,,
"De 20 a 24 años (223)",2,,,,,,
"De 25 a 29 años (224)",4,10,10,1,100,10,
"De 30 a 34 años (225)",4,16,16,1,100,6.3,
"De 35 a 39 años (226)",2,10,9,1,90,10,
"Primaria (230)",3833,12468,11709,196,93.9,1.6,
"De 12 a 14 años (231)",515,1,1,,100,,
"De 15 a 19 años (232)",292,82,81,20,98.8,24.4,
"De 20 a 24 años (233)",365,467,458,39,98.1,8.4,
"De 25 a 29 años (234)",412,919,903,51,98.3,5.5,
"De 30 a 34 años (235)",352,1130,1090,42,96.5,3.7,
"De 35 a 39 años (236)",400,1499,1463,29,97.6,1.9,
"De 40 a 44 años (237)",338,1524,1473,11,96.7,0.7,
"De 45 a 49 años (238)",291,1557,1470,4,94.4,0.3,
"De 50 y más años (239)",868,5289,4770,,90.2,,
"Secundaria (240)",2739,3441,3333,137,96.9,4,
"De 12 a 14 años (241)",384,,,,,,
"De 15 a 19 años (242)",759,93,93,26,100,28,
"De 20 a 24 años (243)",495,445,443,51,99.6,11.5,
"De 25 a 29 años (244)",352,556,546,34,98.2,6.1,
"De 30 a 34 años (245)",246,538,525,18,97.6,3.3,
"De 35 a 39 años (246)",202,590,575,8,97.5,1.4,
"De 40 a 44 años (247)",118,417,401,,96.2,,
"De 45 a 49 años (248)",76,309,298,,96.4,,
"De 50 y más años (249)",107,493,452,,91.7,,
"Sup. no Univ. incompleta (250)",154,188,187,14,99.5,7.4,
"De 15 a 19 años (252)",22,1,1,,100,,
"De 20 a 24 años (253)",63,24,24,7,100,29.2,
"De 25 a 29 años (254)",20,29,29,5,100,17.2,
"De 30 a 34 años (255)",16,25,25,1,100,4,
"De 35 a 39 años (256)",11,23,23,1,100,4.3,
"De 40 a 44 años (257)",5,19,18,,94.7,,
"De 45 a 49 años (258)",7,27,27,,100,,
"De 50 y más años (259)",10,40,40,,100,,
"Sup. no Univ. completa (260)",135,227,218,7,96,3.1,
"De 20 a 24 años (263)",31,19,19,3,100,15.8,
"De 25 a 29 años (264)",27,21,20,2,95.2,9.5,
"De 30 a 34 años (265)",15,13,13,2,100,15.4,
"De 35 a 39 años (266)",9,16,16,,100,,
"De 40 a 44 años (267)",22,56,56,,100,,
"De 45 a 49 años (268)",9,23,23,,100,,
"De 50 y más años (269)",22,79,71,,89.9,,
"Sup. Univ. incompleta (270)",160,249,234,4,94,1.6,
"De 15 a 19 años (272)",39,4,4,2,100,50,
"De 20 a 24 años (273)",44,10,10,1,100,10,
"De 25 a 29 años (274)",12,9,9,,100,,
"De 30 a 34 años (275)",19,39,39,1,100,2.6,
"De 35 a 39 años (276)",11,24,23,,95.8,,
"De 40 a 44 años (277)",9,29,27,,93.1,,
"De 45 a 49 años (278)",7,22,22,,100,,
"De 50 y más años (279)",19,112,100,,89.3,,
"Sup. Univ. completa (280)",85,108,107,3,99.1,2.8,
"De 20 a 24 años (283)",5,1,1,,100,,
"De 25 a 29 años (284)",25,14,14,2,100,14.3,
"De 30 a 34 años (285)",16,14,13,1,92.9,7.1,
"De 35 a 39 años (286)",12,14,14,,100,,
"De 40 a 44 años (287)",10,19,19,,100,,
"De 45 a 49 años (288)",4,10,10,,100,,
"De 50 y más años (289)",13,36,36,,100,,
