"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",4,2,,,2,,,,,,2,4
"De 25 a 29 años (024)",5,5,,,2,1,2,,,,,15
"De 30 a 34 años (025)",9,9,,,1,2,3,2,1,,,43
"De 35 a 39 años (026)",8,8,,,2,1,3,2,,,,32
"Primaria (030)",7268,7046,18,938,1179,1121,1969,1175,533,113,222,28567
"De 12 a 14 años (031)",41,13,1,11,1,,,,,,28,13
"De 15 a 19 años (032)",234,195,4,158,28,3,2,,,,39,231
"De 20 a 24 años (033)",874,818,1,345,346,92,33,1,,,56,1456
"De 25 a 29 años (034)",1171,1134,,190,341,326,253,22,2,,37,3078
"De 30 a 34 años (035)",1137,1120,6,80,187,286,460,93,8,,17,4000
"De 35 a 39 años (036)",1107,1092,2,48,99,195,432,247,66,3,15,4909
"De 40 a 44 años (037)",968,958,1,25,66,89,320,297,136,24,10,5165
"De 45 a 49 años (038)",723,718,,30,40,53,199,243,117,36,5,4088
"De 50 y más años (039)",1013,998,3,51,71,77,270,272,204,50,15,5627
"Secundaria (040)",2298,2078,4,794,546,344,272,93,20,5,220,4914
"De 12 a 14 años (041)",13,3,,3,,,,,,,10,3
"De 15 a 19 años (042)",235,189,1,169,15,3,1,,,,46,212
"De 20 a 24 años (043)",665,570,2,383,146,29,6,4,,,95,813
"De 25 a 29 años (044)",547,508,,157,199,112,39,1,,,39,1057
"De 30 a 34 años (045)",350,335,,49,116,94,67,8,1,,15,914
"De 35 a 39 años (046)",222,213,1,17,36,62,74,22,1,,9,746
"De 40 a 44 años (047)",107,107,,4,14,20,41,18,9,1,,473
"De 45 a 49 años (048)",71,68,,5,11,9,21,20,2,,3,292
"De 50 y más años (049)",88,85,,7,9,15,23,20,7,4,3,404
"Sup. no Univ. incompleta (050)",145,118,,65,30,10,10,3,,,27,217
"De 15 a 19 años (052)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (053)",36,25,,22,3,,,,,,11,28
"De 25 a 29 años (054)",50,36,,26,9,1,,,,,14,47
"De 30 a 34 años (055)",25,25,,10,7,3,5,,,,,56
"De 35 a 39 años (056)",19,18,,5,5,2,5,1,,,1,48
"De 40 a 44 años (057)",5,5,,,2,2,,1,,,,16
"De 45 a 49 años (058)",1,1,,,1,,,,,,,2
"De 50 y más años (059)",6,6,,,3,2,,1,,,,18
"Sup. no Univ. completa (060)",290,244,,108,69,34,22,8,2,1,46,522
"De 20 a 24 años (063)",23,14,,11,3,,,,,,9,17
"De 25 a 29 años (064)",66,41,,33,6,2,,,,,25,51
"De 30 a 34 años (065)",77,71,,42,20,6,2,1,,,6,114
"De 35 a 39 años (066)",47,44,,11,20,10,2,,,1,3,101
"De 40 a 44 años (067)",28,27,,5,7,8,5,2,,,1,77
"De 45 a 49 años (068)",20,20,,3,8,2,6,1,,,,58
"De 50 y más años (069)",29,27,,3,5,6,7,4,2,,2,104
"Sup. Univ. incompleta (070)",59,47,,17,12,12,4,1,1,,12,110
"De 20 a 24 años (073)",11,7,,7,,,,,,,4,7
"De 25 a 29 años (074)",13,7,,6,1,,,,,,6,8
"De 30 a 34 años (075)",7,6,,2,3,,1,,,,1,12
"De 35 a 39 años (076)",10,10,,1,4,5,,,,,,24
"De 40 a 44 años (077)",6,6,,,2,4,,,,,,16
"De 45 a 49 años (078)",5,5,,,1,2,2,,,,,18
"De 50 y más años (079)",7,6,,1,1,1,1,1,1,,1,25
"Sup. Univ. completa (080)",215,166,,66,49,31,16,2,2,,49,353
"De 20 a 24 años (083)",9,2,,1,1,,,,,,7,3
"De 25 a 29 años (084)",36,16,,13,2,,1,,,,20,21
"De 30 a 34 años (085)",49,34,,16,16,2,,,,,15,54
"De 35 a 39 años (086)",52,49,,20,13,14,2,,,,3,96
"De 40 a 44 años (087)",35,33,,14,7,5,6,1,,,2,76
"De 45 a 49 años (088)",22,20,,1,10,4,3,1,1,,2,59
"De 50 y más años (089)",12,12,,1,,6,4,,1,,,44
,,,,,,,,,,,,
"URBANA (100)",4288,4021,6,809,741,629,925,590,248,73,267,14916
"De 12 a 14 años (101)",11,3,,3,,,,,,,8,3
"De 15 a 19 años (102)",128,98,1,82,10,3,2,,,,30,119
"De 20 a 24 años (103)",497,429,1,266,133,21,6,2,,,68,633
"De 25 a 29 años (104)",584,509,,164,188,98,57,2,,,75,1083
"De 30 a 34 años (105)",579,543,1,98,160,137,122,18,6,1,36,1527
"De 35 a 39 años (106)",534,526,,61,80,137,160,76,11,1,8,1921
"De 40 a 44 años (107)",457,449,1,32,38,67,163,102,41,5,8,2094
"De 45 a 49 años (108)",384,377,,16,41,38,116,105,42,19,7,1947
"De 50 y más años (109)",1114,1087,2,87,91,128,299,285,148,47,27,5589
"Sin nivel (110)",1123,1093,1,87,99,128,319,282,137,40,30,5494
"De 15 a 19 años (112)",3,3,,1,1,1,,,,,,6
"De 20 a 24 años (113)",13,12,,5,4,1,1,1,,,1,26
"De 25 a 29 años (114)",22,20,,4,8,3,5,,,,2,51
"De 30 a 34 años (115)",51,49,,5,11,10,13,5,4,1,2,185
"De 35 a 39 años (116)",71,69,,5,4,11,27,20,2,,2,312
"De 40 a 44 años (117)",99,96,,4,2,9,39,25,17,,3,515
"De 45 a 49 años (118)",124,123,,4,5,11,35,36,22,10,1,719
"De 50 y más años (119)",740,721,1,59,64,82,199,195,92,29,19,3680
"Educacion Inicial (120)",7,6,,,3,1,1,,1,,1,21
"De 20 a 24 años (123)",1,,,,,,,,,,1,
"De 25 a 29 años (124)",4,4,,,2,1,1,,,,,11
"De 30 a 34 años (125)",2,2,,,1,,,,1,,,10
"Primaria (130)",1549,1502,3,181,250,254,432,256,97,29,47,6112
"De 12 a 14 años (131)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (132)",43,34,,24,8,1,1,,,,9,47
"De 20 a 24 años (133)",143,131,,56,62,10,3,,,,12,222
"De 25 a 29 años (134)",202,194,,37,70,49,36,2,,,8,487
"De 30 a 34 años (135)",212,209,1,12,42,64,80,9,1,,3,699
"De 35 a 39 años (136)",244,244,,17,23,56,91,48,9,,,1012
"De 40 a 44 años (137)",235,233,1,6,16,29,90,67,20,4,2,1173
"De 45 a 49 años (138)",177,173,,6,13,15,54,57,19,9,4,936
"De 50 y más años (139)",286,282,1,21,16,30,77,73,48,16,4,1534
"Secundaria (140)",1031,950,2,335,260,170,130,42,8,3,81,2296
"De 12 a 14 años (141)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (142)",79,59,1,55,1,1,1,,,,20,64
"De 20 a 24 años (143)",280,249,1,172,63,10,2,1,,,31,344
"De 25 a 29 años (144)",232,216,,67,92,42,15,,,,16,437
"De 30 a 34 años (145)",180,171,,25,67,54,22,3,,,9,435
"De 35 a 39 años (146)",110,109,,7,21,39,35,7,,,1,361
"De 40 a 44 años (147)",57,57,,3,5,13,24,7,4,1,,248
"De 45 a 49 años (148)",39,39,,2,4,5,18,10,,,,169
"De 50 y más años (149)",50,49,,3,7,6,13,14,4,2,1,237
"Sup. no Univ. incompleta (150)",99,85,,42,22,10,8,3,,,14,170
"De 15 a 19 años (152)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (153)",25,19,,16,3,,,,,,6,22
"De 25 a 29 años (154)",31,25,,16,8,1,,,,,6,35
"De 30 a 34 años (155)",18,18,,5,6,3,4,,,,,45
"De 35 a 39 años (156)",12,11,,3,1,2,4,1,,,1,34
"De 40 a 44 años (157)",5,5,,,2,2,,1,,,,16
"De 45 a 49 años (158)",1,1,,,1,,,,,,,2
"De 50 y más años (159)",4,4,,,1,2,,1,,,,14
"Sup. no Univ. completa (160)",247,207,,94,57,28,19,6,2,1,40,440
"De 20 a 24 años (163)",19,11,,10,1,,,,,,8,12
"De 25 a 29 años (164)",56,34,,26,6,2,,,,,22,44
"De 30 a 34 años (165)",67,61,,37,17,4,2,1,,,6,97
"De 35 a 39 años (166)",40,39,,10,17,10,1,,,1,1,90
"De 40 a 44 años (167)",26,25,,5,6,7,5,2,,,1,72
"De 45 a 49 años (168)",18,18,,3,7,2,5,1,,,,51
"De 50 y más años (169)",21,19,,3,3,3,6,2,2,,2,74
"Sup. Univ. incompleta (170)",48,38,,15,8,10,4,,1,,10,88
"De 20 a 24 años (173)",10,6,,6,,,,,,,4,6
"De 25 a 29 años (174)",11,7,,6,1,,,,,,4,8
"De 30 a 34 años (175)",6,5,,2,2,,1,,,,1,10
"De 35 a 39 años (176)",9,9,,1,3,5,,,,,,22
"De 40 a 44 años (177)",3,3,,,1,2,,,,,,8
"De 45 a 49 años (178)",5,5,,,1,2,2,,,,,18
"De 50 y más años (179)",4,3,,,,1,1,,1,,1,16
"Sup. Univ. completa (180)",184,140,,55,42,28,12,1,2,,44,295
"De 20 a 24 años (183)",6,1,,1,,,,,,,5,1
"De 25 a 29 años (184)",26,9,,8,1,,,,,,17,10
"De 30 a 34 años (185)",43,28,,12,14,2,,,,,15,46
"De 35 a 39 años (186)",48,45,,18,11,14,2,,,,3,90
"De 40 a 44 años (187)",32,30,,14,6,5,5,,,,2,62
"De 45 a 49 años (188)",20,18,,1,10,3,2,1,1,,2,52
"De 50 y más años (189)",9,9,,1,,4,3,,1,,,34
,,,,,,,,,,,,
"RURAL (200)",13995,13536,45,1702,1778,1818,3750,2720,1387,336,459,60170
"De 12 a 14 años (201)",44,14,1,11,2,,,,,,30,15
"De 15 a 19 años (202)",365,309,4,259,39,6,1,,,,56,359
"De 20 a 24 años (203)",1221,1090,3,527,392,121,41,6,,,131,1883
"De 25 a 29 años (204)",1518,1438,1,289,434,406,279,25,4,,80,3747
"De 30 a 34 años (205)",1447,1418,6,129,236,329,567,133,17,1,29,5106
"De 35 a 39 años (206)",1485,1454,3,65,133,222,574,349,99,9,31,6693
"De 40 a 44 años (207)",1546,1529,2,48,96,124,479,470,258,52,17,8499
"De 45 a 49 años (208)",1343,1333,,56,60,101,356,440,246,74,10,7806
"De 50 y más años (209)",5026,4951,25,318,386,509,1453,1297,763,200,75,26062
"Sin nivel (210)",6858,6740,28,435,528,763,2055,1742,939,250,118,34814
"De 12 a 14 años (211)",1,1,,,1,,,,,,,2
"De 15 a 19 años (212)",17,17,,10,5,2,,,,,,26
"De 20 a 24 años (213)",83,69,1,19,20,20,7,2,,,14,162
"De 25 a 29 años (214)",192,180,1,24,54,59,36,4,2,,12,502
"De 30 a 34 años (215)",321,312,1,23,35,63,138,42,9,1,9,1255
"De 35 a 39 años (216)",483,477,,19,30,59,189,133,41,6,6,2346
"De 40 a 44 años (217)",755,746,2,28,34,54,231,228,137,32,9,4255
"De 45 a 49 años (218)",761,755,,29,25,58,206,244,146,47,6,4517
"De 50 y más años (219)",4245,4183,23,283,324,448,1248,1089,604,164,62,21749
"Educacion Inicial (220)",20,19,,1,4,3,7,4,,,1,74
"De 15 a 19 años (222)",1,1,,1,,,,,,,,1
"De 20 a 24 años (223)",3,2,,,2,,,,,,1,4
"De 25 a 29 años (224)",1,1,,,,,1,,,,,4
"De 30 a 34 años (225)",7,7,,,,2,3,2,,,,33
"De 35 a 39 años (226)",8,8,,,2,1,3,2,,,,32
"Primaria (230)",5719,5544,15,757,929,867,1537,919,436,84,175,22455
"De 12 a 14 años (231)",34,11,1,9,1,,,,,,23,11
"De 15 a 19 años (232)",191,161,4,134,20,2,1,,,,30,184
"De 20 a 24 años (233)",731,687,1,289,284,82,30,1,,,44,1234
"De 25 a 29 años (234)",969,940,,153,271,277,217,20,2,,29,2591
"De 30 a 34 años (235)",925,911,5,68,145,222,380,84,7,,14,3301
"De 35 a 39 años (236)",863,848,2,31,76,139,341,199,57,3,15,3897
"De 40 a 44 años (237)",733,725,,19,50,60,230,230,116,20,8,3992
"De 45 a 49 años (238)",546,545,,24,27,38,145,186,98,27,1,3152
"De 50 y más años (239)",727,716,2,30,55,47,193,199,156,34,11,4093
"Secundaria (240)",1267,1128,2,459,286,174,142,51,12,2,139,2618
"De 12 a 14 años (241)",9,2,,2,,,,,,,7,2
"De 15 a 19 años (242)",156,130,,114,14,2,,,,,26,148
"De 20 a 24 años (243)",385,321,1,211,83,19,4,3,,,64,469
"De 25 a 29 años (244)",315,292,,90,107,70,24,1,,,23,620
"De 30 a 34 años (245)",170,164,,24,49,40,45,5,1,,6,479
"De 35 a 39 años (246)",112,104,1,10,15,23,39,15,1,,8,385
"De 40 a 44 años (247)",50,50,,1,9,7,17,11,5,,,225
"De 45 a 49 años (248)",32,29,,3,7,4,3,10,2,,3,123
"De 50 y más años (249)",38,36,,4,2,9,10,6,3,2,2,167
"Sup. no Univ. incompleta (250)",46,33,,23,8,,2,,,,13,47
"De 20 a 24 años (253)",11,6,,6,,,,,,,5,6
"De 25 a 29 años (254)",19,11,,10,1,,,,,,8,12
"De 30 a 34 años (255)",7,7,,5,1,,1,,,,,11
"De 35 a 39 años (256)",7,7,,2,4,,1,,,,,14
"De 50 y más años (259)",2,2,,,2,,,,,,,4
"Sup. no Univ. completa (260)",43,37,,14,12,6,3,2,,,6,82
"De 20 a 24 años (263)",4,3,,1,2,,,,,,1,5
"De 25 a 29 años (264)",10,7,,7,,,,,,,3,7
"De 30 a 34 años (265)",10,10,,5,3,2,,,,,,17
"De 35 a 39 años (266)",7,5,,1,3,,1,,,,2,11
"De 40 a 44 años (267)",2,2,,,1,1,,,,,,5
"De 45 a 49 años (268)",2,2,,,1,,1,,,,,7
"De 50 y más años (269)",8,8,,,2,3,1,2,,,,30
"Sup. Univ. incompleta (270)",11,9,,2,4,2,,1,,,2,22
"De 20 a 24 años (273)",1,1,,1,,,,,,,,1
"De 25 a 29 años (274)",2,,,,,,,,,,2,
"De 30 a 34 años (275)",1,1,,,1,,,,,,,2
"De 35 a 39 años (276)",1,1,,,1,,,,,,,2
"De 40 a 44 años (277)",3,3,,,1,2,,,,,,8
"De 50 y más años (279)",3,3,,1,1,,,1,,,,9
"Sup. Univ. completa (280)",31,26,,11,7,3,4,1,,,5,58
"De 20 a 24 años (283)",3,1,,,1,,,,,,2,2
"De 25 a 29 años (284)",10,7,,5,1,,1,,,,3,11
"De 30 a 34 años (285)",6,6,,4,2,,,,,,,8
"De 35 a 39 años (286)",4,4,,2,2,,,,,,,6
"De 40 a 44 años (287)",3,3,,,1,,1,1,,,,14
"De 45 a 49 años (288)",2,2,,,,1,1,,,,,7
"De 50 y más años (289)",3,3,,,,2,1,,,,,10
