"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",183,182,1,147,32,2,,,,,1,217
"De 25 a 29 años (024)",195,191,,112,53,21,5,,,,4,301
"De 30 a 34 años (025)",196,196,,69,64,30,29,4,,,,435
"De 35 a 39 años (026)",244,241,,73,70,51,39,8,,,3,587
"De 40 a 44 años (027)",174,174,,29,33,33,52,24,3,,,601
"De 45 a 49 años (028)",179,178,,33,34,29,47,26,7,2,1,636
"De 50 y más años (029)",345,344,3,78,57,53,88,46,17,2,1,1198
"Casado(a) (030)",10647,10580,16,773,1645,1956,3282,1930,804,174,67,45444
"De 12 a 14 años (031)",5,3,,,3,,,,,,2,6
"De 15 a 19 años (032)",31,23,,16,3,3,1,,,,8,35
"De 20 a 24 años (033)",131,120,1,62,44,11,1,1,,,11,193
"De 25 a 29 años (034)",461,451,,104,148,117,74,6,2,,10,1117
"De 30 a 34 años (035)",989,981,,121,318,271,229,39,3,,8,2839
"De 35 a 39 años (036)",1486,1482,2,81,335,380,486,167,29,2,4,5383
"De 40 a 44 años (037)",1727,1722,2,71,255,369,623,288,99,15,5,7299
"De 45 a 49 años (038)",1401,1399,1,63,148,244,490,312,107,34,2,6515
"De 50 y más años (039)",4416,4399,10,255,391,561,1378,1117,564,123,17,22057
"Viudo(a) (040)",3537,3497,22,315,477,533,1163,703,233,51,40,15057
"De 12 a 14 años (041)",1,1,,,1,,,,,,,2
"De 15 a 19 años (042)",1,1,,,1,,,,,,,2
"De 20 a 24 años (043)",9,9,,3,3,1,1,1,,,,23
"De 25 a 29 años (044)",27,27,,9,12,2,3,1,,,,58
"De 30 a 34 años (045)",36,36,,4,14,8,9,1,,,,102
"De 35 a 39 años (046)",67,66,,4,15,19,16,9,2,1,1,244
"De 40 a 44 años (047)",140,140,,11,19,20,50,33,5,2,,608
"De 45 a 49 años (048)",212,211,,12,25,30,72,45,24,3,1,986
"De 50 y más años (049)",3044,3006,22,272,387,453,1012,613,202,45,38,13032
"Divorciado(a) (050)",170,166,2,43,41,23,33,21,2,1,4,504
"De 15 a 19 años (052)",3,3,,3,,,,,,,,3
"De 20 a 24 años (053)",4,3,,2,1,,,,,,1,4
"De 25 a 29 años (054)",6,6,,3,1,1,,,1,,,17
"De 30 a 34 años (055)",14,13,,4,6,2,1,,,,1,26
"De 35 a 39 años (056)",14,14,,5,3,3,3,,,,,33
"De 40 a 44 años (057)",19,18,,1,4,2,7,4,,,1,72
"De 45 a 49 años (058)",23,23,,8,8,3,,3,1,,,60
"De 50 y más años (059)",87,86,2,17,18,12,22,14,,1,1,289
"Soltero(a) (060)",2146,769,14,503,154,72,26,,,,1377,1131
"De 12 a 14 años (061)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (062)",46,46,1,42,3,,,,,,,48
"De 20 a 24 años (063)",733,144,4,123,14,3,,,,,589,160
"De 25 a 29 años (064)",550,117,,89,23,4,1,,,,433,151
"De 30 a 34 años (065)",252,108,2,72,24,8,2,,,,144,152
"De 35 a 39 años (066)",196,114,,55,35,19,5,,,,82,202
"De 40 a 44 años (067)",103,64,2,32,13,15,2,,,,39,111
"De 45 a 49 años (068)",79,59,1,34,13,7,4,,,,20,97
"De 50 y más años (069)",184,115,4,55,28,16,12,,,,69,207
,,,,,,,,,,,,
"URBANA (080)",15579,14241,40,3045,3191,2540,3193,1548,551,133,1338,47069
"De 12 a 14 años (081)",17,4,,3,1,,,,,,13,5
"De 15 a 19 años (082)",308,242,3,204,29,4,2,,,,66,282
"De 20 a 24 años (083)",1632,1102,3,766,262,53,15,3,,,530,1530
"De 25 a 29 años (084)",2108,1724,2,699,613,275,125,6,4,,384,3349
"De 30 a 34 años (085)",2100,1961,3,460,677,454,311,51,2,3,139,4893
"De 35 a 39 años (086)",2056,1983,2,254,566,506,482,148,20,5,73,6195
"De 40 a 44 años (087)",1756,1724,6,155,349,370,557,210,68,9,32,6414
"De 45 a 49 años (088)",1397,1380,3,120,208,259,456,247,65,22,17,5680
"De 50 y más años (089)",4205,4121,18,384,486,619,1245,883,392,94,84,18721
"Conviviente (090)",5324,5144,13,1627,1526,851,777,267,65,18,180,13070
"De 12 a 14 años (091)",14,3,,3,,,,,,,11,3
"De 15 a 19 años (092)",218,167,2,142,21,1,1,,,,51,191
"De 20 a 24 años (093)",894,835,1,559,214,46,13,2,,,59,1191
"De 25 a 29 años (094)",1284,1245,2,479,479,198,83,2,2,,39,2414
"De 30 a 34 años (095)",1136,1125,2,248,403,258,177,33,1,3,11,2845
"De 35 a 39 años (096)",779,775,1,95,227,187,200,57,6,2,4,2423
"De 40 a 44 años (097)",449,447,2,50,99,76,138,57,24,1,2,1645
"De 45 a 49 años (098)",262,261,2,19,46,43,83,53,10,5,1,1092
"De 50 y más años (099)",288,286,1,32,37,42,82,63,22,7,2,1266
"Separado(a) (100)",1063,1048,3,369,243,156,186,74,15,2,15,2751
"De 15 a 19 años (102)",30,21,,19,2,,,,,,9,23
"De 20 a 24 años (103)",98,98,,79,19,,,,,,,117
"De 25 a 29 años (104)",127,123,,74,29,15,5,,,,4,197
"De 30 a 34 años (105)",140,140,,50,44,22,22,2,,,,309
"De 35 a 39 años (106)",188,187,,53,60,40,26,8,,,1,458
"De 40 a 44 años (107)",120,120,,22,24,25,35,12,2,,,391
"De 45 a 49 años (108)",136,135,,24,27,23,36,19,4,2,1,477
"De 50 y más años (109)",224,224,3,48,38,31,62,33,9,,,779
"Casado(a) (110)",5832,5779,8,484,1057,1215,1698,881,353,83,53,23228
"De 12 a 14 años (111)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (112)",23,17,,10,3,3,1,,,,6,29
"De 20 a 24 años (113)",70,60,,36,18,4,1,1,,,10,94
"De 25 a 29 años (114)",251,243,,70,81,55,33,3,1,,8,561
"De 30 a 34 años (115)",579,571,,91,198,161,104,16,1,,8,1530
"De 35 a 39 años (116)",890,886,1,58,237,250,244,82,12,2,4,3010
"De 40 a 44 años (117)",1029,1026,2,50,200,246,357,125,40,6,3,3968
"De 45 a 49 años (118)",814,812,1,37,106,168,295,149,43,13,2,3502
"De 50 y más años (119)",2174,2163,4,132,213,328,663,505,256,62,11,10532
"Viudo(a) (120)",1568,1550,7,139,208,245,496,309,117,29,18,6782
"De 15 a 19 años (122)",1,1,,,1,,,,,,,2
"De 20 a 24 años (123)",3,3,,,2,,1,,,,,9
"De 25 a 29 años (124)",17,17,,7,4,2,3,1,,,,40
"De 30 a 34 años (125)",24,24,,4,10,5,5,,,,,62
"De 35 a 39 años (126)",32,31,,3,8,10,6,1,2,1,1,109
"De 40 a 44 años (127)",65,65,,5,10,11,21,14,2,2,,276
"De 45 a 49 años (128)",107,107,,5,13,17,39,23,8,2,,487
"De 50 y más años (129)",1319,1302,7,115,160,200,421,270,105,24,17,5797
"Divorciado(a) (130)",125,122,1,38,36,14,14,17,1,1,3,343
"De 15 a 19 años (132)",3,3,,3,,,,,,,,3
"De 20 a 24 años (133)",4,3,,2,1,,,,,,1,4
"De 25 a 29 años (134)",5,5,,2,1,1,,,1,,,16
"De 30 a 34 años (135)",9,9,,3,4,1,1,,,,,18
"De 35 a 39 años (136)",13,13,,5,3,3,2,,,,,29
"De 40 a 44 años (137)",13,12,,1,4,1,4,2,,,1,42
"De 45 a 49 años (138)",19,19,,8,6,2,,3,,,,45
"De 50 y más años (139)",59,58,1,14,17,6,7,12,,1,1,186
"Soltero(a) (140)",1667,598,8,388,121,59,22,,,,1069,895
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",33,33,1,30,2,,,,,,,34
"De 20 a 24 años (143)",563,103,2,90,8,3,,,,,460,115
"De 25 a 29 años (144)",424,91,,67,19,4,1,,,,333,121
"De 30 a 34 años (145)",212,92,1,64,18,7,2,,,,120,129
"De 35 a 39 años (146)",154,91,,40,31,16,4,,,,63,166
"De 40 a 44 años (147)",80,54,2,27,12,11,2,,,,26,92
"De 45 a 49 años (148)",59,46,,27,10,6,3,,,,13,77
"De 50 y más años (149)",141,88,2,43,21,12,10,,,,53,161
,,,,,,,,,,,,
"RURAL (160)",10770,10333,43,1561,1684,1636,2892,1724,663,130,437,40638
"De 12 a 14 años (161)",15,8,,4,4,,,,,,7,12
"De 15 a 19 años (162)",202,172,1,151,19,,1,,,,30,193
"De 20 a 24 años (163)",871,713,10,422,219,47,13,2,,,158,1070
"De 25 a 29 años (164)",1059,943,2,288,323,206,116,7,1,,116,2095
"De 30 a 34 años (165)",1073,1040,2,140,280,275,281,56,5,1,33,3155
"De 35 a 39 años (166)",1119,1097,1,92,192,243,396,140,31,2,22,4133
"De 40 a 44 años (167)",1100,1082,1,55,98,187,385,258,86,12,18,5045
"De 45 a 49 años (168)",920,912,1,56,83,123,283,232,107,27,8,4513
"De 50 y más años (169)",4411,4366,25,353,466,555,1417,1029,433,88,45,20422
"Conviviente (170)",2952,2866,12,763,684,522,544,243,83,15,86,8475
"De 12 a 14 años (171)",8,3,,3,,,,,,,5,3
"De 15 a 19 años (172)",155,128,1,111,15,,1,,,,27,145
"De 20 a 24 años (173)",549,522,6,292,173,37,13,1,,,27,812
"De 25 a 29 años (174)",644,630,2,191,220,138,75,4,,,14,1386
"De 30 a 34 años (175)",550,542,1,82,128,152,145,30,3,1,8,1649
"De 35 a 39 años (176)",389,388,,33,73,90,129,47,14,2,1,1456
"De 40 a 44 años (177)",244,241,1,16,24,42,70,62,23,3,3,1123
"De 45 a 49 años (178)",161,161,,7,17,26,43,40,23,5,,807
"De 50 y más años (179)",252,251,1,28,34,37,68,59,20,4,1,1094
"Separado(a) (180)",510,504,1,213,105,63,74,34,12,2,6,1275
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 15 a 19 años (182)",26,25,,22,3,,,,,,1,28
"De 20 a 24 años (183)",85,84,1,68,13,2,,,,,1,100
"De 25 a 29 años (184)",68,68,,38,24,6,,,,,,104
"De 30 a 34 años (185)",56,56,,19,20,8,7,2,,,,126
"De 35 a 39 años (186)",56,54,,20,10,11,13,,,,2,129
"De 40 a 44 años (187)",54,54,,7,9,8,17,12,1,,,210
"De 45 a 49 años (188)",43,43,,9,7,6,11,7,3,,,159
"De 50 y más años (189)",121,120,,30,19,22,26,13,8,2,1,419
"Casado(a) (190)",4815,4801,8,289,588,741,1584,1049,451,91,14,22216
"De 12 a 14 años (191)",3,2,,,2,,,,,,1,4
"De 15 a 19 años (192)",8,6,,6,,,,,,,2,6
"De 20 a 24 años (193)",61,60,1,26,26,7,,,,,1,99
"De 25 a 29 años (194)",210,208,,34,67,62,41,3,1,,2,556
"De 30 a 34 años (195)",410,410,,30,120,110,125,23,2,,,1309
"De 35 a 39 años (196)",596,596,1,23,98,130,242,85,17,,,2373
"De 40 a 44 años (197)",698,696,,21,55,123,266,163,59,9,2,3331
"De 45 a 49 años (198)",587,587,,26,42,76,195,163,64,21,,3013
"De 50 y más años (199)",2242,2236,6,123,178,233,715,612,308,61,6,11525
"Viudo(a) (200)",1969,1947,15,176,269,288,667,394,116,22,22,8275
"De 12 a 14 años (201)",1,1,,,1,,,,,,,2
"De 20 a 24 años (203)",6,6,,3,1,1,,1,,,,14
"De 25 a 29 años (204)",10,10,,2,8,,,,,,,18
"De 30 a 34 años (205)",12,12,,,4,3,4,1,,,,40
"De 35 a 39 años (206)",35,35,,1,7,9,10,8,,,,135
"De 40 a 44 años (207)",75,75,,6,9,9,29,19,3,,,332
"De 45 a 49 años (208)",105,104,,7,12,13,33,22,16,1,1,499
"De 50 y más años (209)",1725,1704,15,157,227,253,591,343,97,21,21,7235
"Divorciado(a) (210)",45,44,1,5,5,9,19,4,1,,1,161
"De 25 a 29 años (214)",1,1,,1,,,,,,,,1
"De 30 a 34 años (215)",5,4,,1,2,1,,,,,1,8
"De 35 a 39 años (216)",1,1,,,,,1,,,,,4
"De 40 a 44 años (217)",6,6,,,,1,3,2,,,,30
"De 45 a 49 años (218)",4,4,,,2,1,,,1,,,15
"De 50 y más años (219)",28,28,1,3,1,6,15,2,,,,103
"Soltero(a) (220)",479,171,6,115,33,13,4,,,,308,236
"De 12 a 14 años (221)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (222)",13,13,,12,1,,,,,,,14
"De 20 a 24 años (223)",170,41,2,33,6,,,,,,129,45
"De 25 a 29 años (224)",126,26,,22,4,,,,,,100,30
"De 30 a 34 años (225)",40,16,1,8,6,1,,,,,24,23
"De 35 a 39 años (226)",42,23,,15,4,3,1,,,,19,36
"De 40 a 44 años (227)",23,10,,5,1,4,,,,,13,19
"De 45 a 49 años (228)",20,13,1,7,3,1,1,,,,7,20
"De 50 y más años (229)",43,27,2,12,7,4,2,,,,16,46
