"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia CONTUMAZA (000)",11419,4318,7101
"Casa independiente (001)",10729,4258,6471
"Vivienda en quinta (003)",28,28,
"Vivienda en casa de vecindad (004)",23,23,
"Choza o cabaña (005)",630,,630
"Vivienda improvisada (006)",7,7,
"Local no dest.para hab. humana (007)",1,1,
"Otro tipo (008)",1,1,
