"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 25 a 29 años (044)",212,389,381,31,97.9,8,
"De 30 a 34 años (045)",152,337,329,16,97.6,4.7,
"De 35 a 39 años (046)",137,382,381,7,99.7,1.8,
"De 40 a 44 años (047)",99,328,316,2,96.3,0.6,
"De 45 a 49 años (048)",62,243,235,,96.7,,
"De 50 y más años (049)",135,604,558,,92.4,,
"Sup. no Univ. incompleta (050)",377,656,639,20,97.4,3,
"De 15 a 19 años (052)",55,6,6,2,100,33.3,
"De 20 a 24 años (053)",107,52,52,7,100,13.5,
"De 25 a 29 años (054)",44,57,55,4,96.5,7,
"De 30 a 34 años (055)",47,91,89,3,97.8,3.3,
"De 35 a 39 años (056)",39,104,104,4,100,3.8,
"De 40 a 44 años (057)",27,76,75,,98.7,,
"De 45 a 49 años (058)",21,71,68,,95.8,,
"De 50 y más años (059)",37,199,190,,95.5,,
"Sup. no Univ. completa (060)",451,755,732,23,97,3,
"De 20 a 24 años (063)",78,36,36,6,100,16.7,
"De 25 a 29 años (064)",110,95,94,6,98.9,6.3,
"De 30 a 34 años (065)",74,115,114,5,99.1,4.3,
"De 35 a 39 años (066)",58,131,127,5,96.9,3.8,
"De 40 a 44 años (067)",42,76,74,1,97.4,1.3,
"De 45 a 49 años (068)",32,69,68,,98.6,,
"De 50 y más años (069)",57,233,219,,94,,
"Sup. Univ. incompleta (070)",107,152,150,7,98.7,4.6,
"De 15 a 19 años (072)",27,3,3,1,100,33.3,
"De 20 a 24 años (073)",23,8,8,2,100,25,
"De 25 a 29 años (074)",8,13,13,,100,,
"De 30 a 34 años (075)",12,20,20,1,100,5,
"De 35 a 39 años (076)",13,34,34,2,100,5.9,
"De 40 a 44 años (077)",9,25,25,1,100,4,
"De 45 a 49 años (078)",6,14,13,,92.9,,
"De 50 y más años (079)",9,35,34,,97.1,,
"Sup. Univ. completa (080)",232,434,417,8,96.1,1.8,
"De 20 a 24 años (083)",7,1,1,1,100,100,
"De 25 a 29 años (084)",44,26,26,2,100,7.7,
"De 30 a 34 años (085)",35,47,45,2,95.7,4.3,
"De 35 a 39 años (086)",44,77,76,3,98.7,3.9,
"De 40 a 44 años (087)",31,51,50,,98,,
"De 45 a 49 años (088)",29,71,69,,97.2,,
"De 50 y más años (089)",42,161,150,,93.2,,
,,,,,,,
"URBANA (100)",2909,7649,7033,99,91.9,1.3,
"De 12 a 14 años (101)",295,3,3,,100,,
"De 15 a 19 años (102)",357,32,31,8,96.9,25,
"De 20 a 24 años (103)",280,215,213,26,99.1,12.1,
"De 25 a 29 años (104)",264,417,409,24,98.1,5.8,
"De 30 a 34 años (105)",255,578,557,15,96.4,2.6,
"De 35 a 39 años (106)",296,862,839,22,97.3,2.6,
"De 40 a 44 años (107)",252,846,800,4,94.6,0.5,
"De 45 a 49 años (108)",198,781,744,,95.3,,
"De 50 y más años (109)",712,3915,3437,,87.8,,
"Sin nivel (110)",402,2272,1938,3,85.3,0.1,
"De 12 a 14 años (111)",3,1,1,,100,,
"De 20 a 24 años (113)",1,,,,,,
"De 25 a 29 años (114)",4,4,4,1,100,25,
"De 30 a 34 años (115)",20,64,59,,92.2,,
"De 35 a 39 años (116)",23,108,100,,92.6,,
"De 40 a 44 años (117)",31,167,142,2,85,1.2,
"De 45 a 49 años (118)",35,190,171,,90,,
"De 50 y más años (119)",285,1738,1461,,84.1,,
"Educacion Inicial (120)",4,2,2,,100,,
"De 12 a 14 años (121)",2,,,,,,
"De 20 a 24 años (123)",1,1,1,,100,,
"De 35 a 39 años (126)",1,1,1,,100,,
"Primaria (130)",737,2702,2483,23,91.9,0.9,
"De 12 a 14 años (131)",94,1,1,,100,,
"De 15 a 19 años (132)",28,6,6,1,100,16.7,
"De 20 a 24 años (133)",31,40,40,6,100,15,
"De 25 a 29 años (134)",47,129,126,4,97.7,3.1,
"De 30 a 34 años (135)",62,190,180,4,94.7,2.1,
"De 35 a 39 años (136)",88,302,291,8,96.4,2.6,
"De 40 a 44 años (137)",89,345,331,,95.9,,
"De 45 a 49 años (138)",56,273,263,,96.3,,
"De 50 y más años (139)",242,1416,1245,,87.9,,
"Secundaria (140)",959,1282,1258,35,98.1,2.7,
"De 12 a 14 años (141)",196,1,1,,100,,
"De 15 a 19 años (142)",271,22,21,6,95.5,27.3,
"De 20 a 24 años (143)",100,109,107,10,98.2,9.2,
"De 25 a 29 años (144)",90,168,165,12,98.2,7.1,
"De 30 a 34 años (145)",62,145,143,4,98.6,2.8,
"De 35 a 39 años (146)",74,216,216,3,100,1.4,
"De 40 a 44 años (147)",48,161,158,,98.1,,
"De 45 a 49 años (148)",42,159,158,,99.4,,
"De 50 y más años (149)",76,301,289,,96,,
"Sup. no Univ. incompleta (150)",246,392,384,11,98,2.8,
"De 15 a 19 años (152)",39,3,3,1,100,33.3,
"De 20 a 24 años (153)",81,40,40,5,100,12.5,
"De 25 a 29 años (154)",25,34,33,2,97.1,5.9,
"De 30 a 34 años (155)",29,51,50,1,98,2,
"De 35 a 39 años (156)",20,61,61,2,100,3.3,
"De 40 a 44 años (157)",18,56,55,,98.2,,
"De 45 a 49 años (158)",12,40,37,,92.5,,
"De 50 y más años (159)",22,107,105,,98.1,,
"Sup. no Univ. completa (160)",318,566,544,16,96.1,2.8,
"De 20 a 24 años (163)",49,21,21,3,100,14.3,
"De 25 a 29 años (164)",68,60,59,4,98.3,6.7,
"De 30 a 34 años (165)",49,80,79,4,98.8,5,
"De 35 a 39 años (166)",44,88,85,4,96.6,4.5,
"De 40 a 44 años (167)",36,64,62,1,96.9,1.6,
"De 45 a 49 años (168)",24,45,44,,97.8,,
"De 50 y más años (169)",48,208,194,,93.3,,
"Sup. Univ. incompleta (170)",74,106,104,5,98.1,4.7,
"De 15 a 19 años (172)",19,1,1,,100,,
"De 20 a 24 años (173)",12,3,3,1,100,33.3,
"De 25 a 29 años (174)",5,6,6,,100,,
"De 30 a 34 años (175)",9,11,11,1,100,9.1,
"De 35 a 39 años (176)",10,28,28,2,100,7.1,
"De 40 a 44 años (177)",7,17,17,1,100,5.9,
"De 45 a 49 años (178)",5,12,11,,91.7,,
"De 50 y más años (179)",7,28,27,,96.4,,
"Sup. Univ. completa (180)",169,327,320,6,97.9,1.8,
"De 20 a 24 años (183)",5,1,1,1,100,100,
"De 25 a 29 años (184)",25,16,16,1,100,6.3,
"De 30 a 34 años (185)",24,37,35,1,94.6,2.7,
"De 35 a 39 años (186)",36,58,57,3,98.3,5.2,
"De 40 a 44 años (187)",23,36,35,,97.2,,
"De 45 a 49 años (188)",24,62,60,,96.8,,
"De 50 y más años (189)",32,117,116,,99.1,,
,,,,,,,
"RURAL (200)",3446,11608,10238,175,88.2,1.5,
"De 12 a 14 años (201)",310,,,,,,
"De 15 a 19 años (202)",346,79,77,19,97.5,24.1,
"De 20 a 24 años (203)",377,415,401,54,96.6,13,
"De 25 a 29 años (204)",329,581,561,41,96.6,7.1,
"De 30 a 34 años (205)",289,801,757,34,94.5,4.2,
"De 35 a 39 años (206)",268,983,923,21,93.9,2.1,
"De 40 a 44 años (207)",258,1095,1011,6,92.3,0.5,
"De 45 a 49 años (208)",204,1084,975,,89.9,,
"De 50 y más años (209)",1065,6570,5533,,84.2,,
"Sin nivel (210)",877,5190,4266,22,82.2,0.4,
"De 12 a 14 años (211)",3,,,,,,
"De 15 a 19 años (212)",8,2,2,,100,,
"De 20 a 24 años (213)",11,18,14,3,77.8,16.7,
"De 25 a 29 años (214)",16,42,37,3,88.1,7.1,
"De 30 a 34 años (215)",38,160,144,5,90,3.1,
"De 35 a 39 años (216)",50,230,204,7,88.7,3,
"De 40 a 44 años (217)",77,387,347,4,89.7,1,
"De 45 a 49 años (218)",70,481,415,,86.3,,
"De 50 y más años (219)",604,3870,3103,,80.2,,
"Educacion Inicial (220)",2,5,5,,100,,
"De 25 a 29 años (224)",1,2,2,,100,,
"De 35 a 39 años (226)",1,3,3,,100,,
"Primaria (230)",1249,4437,4078,61,91.9,1.4,
"De 12 a 14 años (231)",172,,,,,,
"De 15 a 19 años (232)",80,22,22,3,100,13.6,
"De 20 a 24 años (233)",114,178,171,23,96.1,12.9,
"De 25 a 29 años (234)",107,241,232,15,96.3,6.2,
"De 30 a 34 años (235)",104,355,334,13,94.1,3.7,
"De 35 a 39 años (236)",110,473,441,7,93.2,1.5,
"De 40 a 44 años (237)",105,486,451,,92.8,,
"De 45 a 49 años (238)",91,453,417,,92.1,,
"De 50 y más años (239)",366,2229,2010,,90.2,,
"Secundaria (240)",958,1370,1303,72,95.1,5.3,
"De 12 a 14 años (241)",135,,,,,,
"De 15 a 19 años (242)",234,50,48,14,96,28,
"De 20 a 24 años (243)",184,187,184,22,98.4,11.8,
"De 25 a 29 años (244)",122,221,216,18,97.7,8.1,
"De 30 a 34 años (245)",90,192,186,12,96.9,6.3,
"De 35 a 39 años (246)",63,166,165,4,99.4,2.4,
"De 40 a 44 años (247)",51,167,158,2,94.6,1.2,
"De 45 a 49 años (248)",20,84,77,,91.7,,
"De 50 y más años (249)",59,303,269,,88.8,,
"Sup. no Univ. incompleta (250)",131,264,255,9,96.6,3.4,
"De 15 a 19 años (252)",16,3,3,1,100,33.3,
"De 20 a 24 años (253)",26,12,12,2,100,16.7,
"De 25 a 29 años (254)",19,23,22,2,95.7,8.7,
"De 30 a 34 años (255)",18,40,39,2,97.5,5,
"De 35 a 39 años (256)",19,43,43,2,100,4.7,
"De 40 a 44 años (257)",9,20,20,,100,,
"De 45 a 49 años (258)",9,31,31,,100,,
"De 50 y más años (259)",15,92,85,,92.4,,
"Sup. no Univ. completa (260)",133,189,188,7,99.5,3.7,
"De 20 a 24 años (263)",29,15,15,3,100,20,
"De 25 a 29 años (264)",42,35,35,2,100,5.7,
"De 30 a 34 años (265)",25,35,35,1,100,2.9,
"De 35 a 39 años (266)",14,43,42,1,97.7,2.3,
"De 40 a 44 años (267)",6,12,12,,100,,
"De 45 a 49 años (268)",8,24,24,,100,,
"De 50 y más años (269)",9,25,25,,100,,
"Sup. Univ. incompleta (270)",33,46,46,2,100,4.3,
"De 15 a 19 años (272)",8,2,2,1,100,50,
"De 20 a 24 años (273)",11,5,5,1,100,20,
"De 25 a 29 años (274)",3,7,7,,100,,
"De 30 a 34 años (275)",3,9,9,,100,,
"De 35 a 39 años (276)",3,6,6,,100,,
"De 40 a 44 años (277)",2,8,8,,100,,
"De 45 a 49 años (278)",1,2,2,,100,,
"De 50 y más años (279)",2,7,7,,100,,
"Sup. Univ. completa (280)",63,107,97,2,90.7,1.9,
"De 20 a 24 años (283)",2,,,,,,
"De 25 a 29 años (284)",19,10,10,1,100,10,
"De 30 a 34 años (285)",11,10,10,1,100,10,
"De 35 a 39 años (286)",8,19,19,,100,,
"De 40 a 44 años (287)",8,15,15,,100,,
"De 45 a 49 años (288)",5,9,9,,100,,
"De 50 y más años (289)",10,44,34,,77.3,,
