"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia OXAPAMPA (000)",81929,43328,38601,30805,15964,14841,51124,27364,23760
"Menores de 1 año (001)",1859,912,947,553,265,288,1306,647,659
"Menores de 1 mes (002)",162,86,76,46,30,16,116,56,60
"De 1 a 11 meses (003)",1697,826,871,507,235,272,1190,591,599
"De 1 a 4 años (004)",8113,4129,3984,2320,1144,1176,5793,2985,2808
"1 año (005)",1859,965,894,528,273,255,1331,692,639
"2 años (006)",2139,1101,1038,645,324,321,1494,777,717
"3 años (007)",2158,1081,1077,593,284,309,1565,797,768
"4 años (008)",1957,982,975,554,263,291,1403,719,684
"De 5 a 9 años (009)",9805,5054,4751,3132,1598,1534,6673,3456,3217
"5 años (010)",1996,1020,976,608,302,306,1388,718,670
"6 años (011)",1854,934,920,589,300,289,1265,634,631
"7 años (012)",1903,998,905,607,317,290,1296,681,615
"8 años (013)",2052,1070,982,687,354,333,1365,716,649
"9 años (014)",2000,1032,968,641,325,316,1359,707,652
"De 10 a 14 años (015)",10702,5497,5205,3809,1900,1909,6893,3597,3296
"10 años (016)",2219,1161,1058,737,393,344,1482,768,714
"11 años (017)",2049,1061,988,708,360,348,1341,701,640
"12 años (018)",2220,1143,1077,795,394,401,1425,749,676
"13 años (019)",2186,1110,1076,780,375,405,1406,735,671
"14 años (020)",2028,1022,1006,789,378,411,1239,644,595
"De 15 a 19 años (021)",8475,4486,3989,3433,1806,1627,5042,2680,2362
"15 años (022)",1953,1002,951,801,376,425,1152,626,526
"16 años (023)",1765,922,843,728,359,369,1037,563,474
"17 años (024)",1672,875,797,641,331,310,1031,544,487
"18 años (025)",1665,939,726,699,437,262,966,502,464
"19 años (026)",1420,748,672,564,303,261,856,445,411
"De 20 a 24 años (027)",7219,3849,3370,2779,1442,1337,4440,2407,2033
"20 años (028)",1591,841,750,592,299,293,999,542,457
"21 años (029)",1210,658,552,489,271,218,721,387,334
"22 años (030)",1481,795,686,565,297,268,916,498,418
"23 años (031)",1458,787,671,555,284,271,903,503,400
"24 años (032)",1479,768,711,578,291,287,901,477,424
"De 25 a 29 años (033)",6497,3436,3061,2466,1268,1198,4031,2168,1863
"25 años (034)",1399,736,663,512,251,261,887,485,402
"26 años (035)",1290,672,618,496,259,237,794,413,381
"27 años (036)",1419,755,664,557,283,274,862,472,390
"28 años (037)",1302,709,593,485,253,232,817,456,361
"29 años (038)",1087,564,523,416,222,194,671,342,329
"De 30 a 34 años (039)",5729,3003,2726,2357,1179,1178,3372,1824,1548
"30 años (040)",1539,821,718,562,274,288,977,547,430
"31 años (041)",879,447,432,381,182,199,498,265,233
"32 años (042)",1142,604,538,463,248,215,679,356,323
