"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",109,1,2,10,15,25,15,41
"De 15 a 19 años (052)",1,,,,,,,1
"De 20 a 24 años (053)",8,,,,,,4,4
"De 25 a 29 años (054)",4,,,,,,3,1
"De 30 a 34 años (055)",5,,,,,1,3,1
"De 35 a 39 años (056)",7,,,,,3,2,2
"De 40 a 44 años (057)",12,,,,,5,3,4
"De 45 a 49 años (058)",16,,,,4,6,,6
"De 50 y más años (059)",56,1,2,10,11,10,,22
"Soltero(a) (060)",864,2,4,16,27,66,106,643
"De 12 a 14 años (061)",2,,,,,,,2
"De 15 a 19 años (062)",23,,,,,,11,12
"De 20 a 24 años (063)",213,,,,,1,28,184
"De 25 a 29 años (064)",172,,,,,2,23,147
"De 30 a 34 años (065)",91,,,,,10,16,65
"De 35 a 39 años (066)",90,,,,2,16,13,59
"De 40 a 44 años (067)",83,,,,6,19,9,49
"De 45 a 49 años (068)",52,,,,3,10,6,33
"De 50 y más años (069)",138,2,4,16,16,8,,92
,,,,,,,,
"URBANA (080)",3623,15,55,155,390,683,1098,1227
"De 12 a 14 años (081)",11,,,,,,,11
"De 15 a 19 años (082)",72,,,,,,34,38
"De 20 a 24 años (083)",332,,,,,,168,164
"De 25 a 29 años (084)",430,,,,,19,263,148
"De 30 a 34 años (085)",445,,,,,78,247,120
"De 35 a 39 años (086)",435,,,,1,130,196,108
"De 40 a 44 años (087)",462,,,,42,173,128,119
"De 45 a 49 años (088)",326,,,,49,129,55,93
"De 50 y más años (089)",1110,15,55,155,298,154,7,426
"Conviviente (090)",1175,,2,8,38,171,630,326
"De 12 a 14 años (091)",9,,,,,,,9
"De 15 a 19 años (092)",47,,,,,,27,20
"De 20 a 24 años (093)",208,,,,,,142,66
"De 25 a 29 años (094)",279,,,,,9,197,73
"De 30 a 34 años (095)",218,,,,,33,136,49
"De 35 a 39 años (096)",154,,,,,40,78,36
"De 40 a 44 años (097)",120,,,,6,45,39,30
"De 45 a 49 años (098)",62,,,,6,28,11,17
"De 50 y más años (099)",78,,2,8,26,16,,26
"Separado(a) (100)",207,,2,12,19,52,58,64
"De 15 a 19 años (102)",10,,,,,,4,6
"De 20 a 24 años (103)",12,,,,,,6,6
"De 25 a 29 años (104)",20,,,,,4,11,5
"De 30 a 34 años (105)",32,,,,,6,18,8
"De 35 a 39 años (106)",28,,,,,14,8,6
"De 40 a 44 años (107)",29,,,,1,11,9,8
"De 45 a 49 años (108)",18,,,,4,7,1,6
"De 50 y más años (109)",58,,2,12,14,10,1,19
"Casado(a) (110)",1594,4,25,85,266,405,368,441
"De 15 a 19 años (112)",5,,,,,,1,4
"De 20 a 24 años (113)",20,,,,,,13,7
"De 25 a 29 años (114)",73,,,,,4,46,23
"De 30 a 34 años (115)",150,,,,,32,83,35
"De 35 a 39 años (116)",223,,,,,70,107,46
"De 40 a 44 años (117)",249,,,,29,98,72,50
"De 45 a 49 años (118)",210,,,,32,87,40,51
"De 50 y más años (119)",664,4,25,85,205,114,6,225
"Viudo(a) (120)",330,10,25,44,56,30,10,155
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",2,,,,,,,2
"De 25 a 29 años (124)",3,,,,,2,1,
"De 30 a 34 años (125)",11,,,,,4,3,4
"De 35 a 39 años (126)",5,,,,,2,1,2
"De 40 a 44 años (127)",26,,,,3,10,3,10
"De 45 a 49 años (128)",15,,,,5,3,2,5
"De 50 y más años (129)",267,10,25,44,48,9,,131
"Divorciado(a) (130)",31,,,2,3,8,5,13
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",3,,,,,1,2,
"De 35 a 39 años (136)",1,,,,,,,1
"De 40 a 44 años (137)",8,,,,,3,2,3
"De 45 a 49 años (138)",5,,,,1,2,,2
"De 50 y más años (139)",13,,,2,2,2,,7
"Soltero(a) (140)",286,1,1,4,8,17,27,228
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",9,,,,,,2,7
"De 20 a 24 años (143)",90,,,,,,7,83
"De 25 a 29 años (144)",54,,,,,,7,47
"De 30 a 34 años (145)",31,,,,,2,5,24
"De 35 a 39 años (146)",24,,,,1,4,2,17
"De 40 a 44 años (147)",30,,,,3,6,3,18
"De 45 a 49 años (148)",16,,,,1,2,1,12
"De 50 y más años (149)",30,1,1,4,3,3,,18
,,,,,,,,
"RURAL (160)",15838,205,707,1637,2455,3109,4378,3347
"De 12 a 14 años (161)",9,,,,,,,9
"De 15 a 19 años (162)",221,,,,,,136,85
"De 20 a 24 años (163)",984,,,,,2,651,331
"De 25 a 29 años (164)",1298,,,,,44,920,334
"De 30 a 34 años (165)",1338,,,,,200,909,229
"De 35 a 39 años (166)",1428,,,,5,400,826,197
"De 40 a 44 años (167)",1400,,,,67,567,561,205
"De 45 a 49 años (168)",1325,,,,167,671,316,171
"De 50 y más años (169)",7835,205,707,1637,2216,1225,59,1786
"Conviviente (170)",2961,4,7,28,67,316,1894,645
"De 12 a 14 años (171)",8,,,,,,,8
"De 15 a 19 años (172)",167,,,,,,107,60
"De 20 a 24 años (173)",670,,,,,,499,171
"De 25 a 29 años (174)",714,,,,,17,547,150
"De 30 a 34 años (175)",515,,,,,56,372,87
"De 35 a 39 años (176)",351,,,,,68,236,47
"De 40 a 44 años (177)",178,,,,4,57,88,29
"De 45 a 49 años (178)",114,,,,10,48,38,18
"De 50 y más años (179)",244,4,7,28,53,70,7,75
"Separado(a) (180)",550,2,9,50,70,113,159,147
"De 15 a 19 años (182)",18,,,,,,15,3
"De 20 a 24 años (183)",56,,,,,,33,23
"De 25 a 29 años (184)",57,,,,,6,30,21
"De 30 a 34 años (185)",69,,,,,14,37,18
"De 35 a 39 años (186)",58,,,,,21,24,13
"De 40 a 44 años (187)",49,,,,2,23,14,10
"De 45 a 49 años (188)",44,,,,7,23,6,8
"De 50 y más años (189)",199,2,9,50,61,26,,51
"Casado(a) (190)",9073,59,281,950,1796,2390,2177,1420
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",20,,,,,,5,15
"De 20 a 24 años (193)",125,,,,,1,93,31
"De 25 a 29 años (194)",399,,,,,17,321,61
"De 30 a 34 años (195)",664,,,,,110,475,79
"De 35 a 39 años (196)",904,,,,4,277,538,85
"De 40 a 44 años (197)",1060,,,,54,445,440,121
"De 45 a 49 años (198)",1031,,,,121,546,258,106
"De 50 y más años (199)",4869,59,281,950,1617,994,47,921
"Viudo(a) (200)",2598,138,405,589,491,224,59,692
"De 15 a 19 años (202)",1,,,,,,,1
"De 20 a 24 años (203)",2,,,,,,1,1
"De 25 a 29 años (204)",7,,,,,2,4,1
"De 30 a 34 años (205)",28,,,,,12,13,3
"De 35 a 39 años (206)",43,,,,,19,15,9
"De 40 a 44 años (207)",56,,,,4,27,12,13
"De 45 a 49 años (208)",89,,,,24,42,9,14
"De 50 y más años (209)",2372,138,405,589,463,122,5,650
"Divorciado(a) (210)",78,1,2,8,12,17,10,28
"De 15 a 19 años (212)",1,,,,,,,1
"De 20 a 24 años (213)",8,,,,,,4,4
"De 25 a 29 años (214)",3,,,,,,2,1
"De 30 a 34 años (215)",2,,,,,,1,1
"De 35 a 39 años (216)",6,,,,,3,2,1
"De 40 a 44 años (217)",4,,,,,2,1,1
"De 45 a 49 años (218)",11,,,,3,4,,4
"De 50 y más años (219)",43,1,2,8,9,8,,15
"Soltero(a) (220)",578,1,3,12,19,49,79,415
"De 15 a 19 años (222)",14,,,,,,9,5
"De 20 a 24 años (223)",123,,,,,1,21,101
"De 25 a 29 años (224)",118,,,,,2,16,100
"De 30 a 34 años (225)",60,,,,,8,11,41
"De 35 a 39 años (226)",66,,,,1,12,11,42
"De 40 a 44 años (227)",53,,,,3,13,6,31
"De 45 a 49 años (228)",36,,,,2,8,5,21
"De 50 y más años (229)",108,1,3,12,13,5,,74
