"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"URBANA (036)",2428,55,572,934,621,246
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",34,,2,23,8,1
"Profes., científicos e intelectuales (038)",437,,100,237,100,
"Técnicos de nivel medio y trab. asimilados (039)",45,,11,26,8,
"Jefes y empleados de oficina (040)",86,,25,39,21,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",197,2,45,77,55,18
"Agricult. trabaj. calif.agrop. y pesqueros (042)",579,3,78,200,170,128
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",65,,21,26,12,6
"Obreros construc., conf., papel, fab., instr. (044)",63,,14,34,14,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",805,49,243,233,199,81
"Otra (046)",6,,2,2,2,
"Ocupación no especificada (047)",111,1,31,37,32,10
"Hombres (048)",1574,34,361,614,402,163
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",26,,1,18,6,1
"Profes., científicos e intelectuales (050)",255,,52,133,70,
"Técnicos de nivel medio y trab. asimilados (051)",29,,6,15,8,
"Jefes y empleados de oficina (052)",64,,13,32,18,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",47,,10,17,13,7
"Agricult. trabaj. calif.agrop. y pesqueros (054)",459,2,58,167,135,97
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",52,,16,21,11,4
"Obreros construc., conf., papel, fab., instr. (056)",62,,13,34,14,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",498,31,169,149,103,46
"Otra (058)",6,,2,2,2,
"Ocupación no especificada (059)",76,1,21,26,22,6
"Mujeres (060)",854,21,211,320,219,83
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",8,,1,5,2,
"Profes., científicos e intelectuales (062)",182,,48,104,30,
"Técnicos de nivel medio y trab. asimilados (063)",16,,5,11,,
"Jefes y empleados de oficina (064)",22,,12,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",150,2,35,60,42,11
"Agricult. trabaj. calif.agrop. y pesqueros (066)",120,1,20,33,35,31
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",13,,5,5,1,2
"Obreros construc., conf., papel, fab., instr. (068)",1,,1,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",307,18,74,84,96,35
"Ocupación no especificada (071)",35,,10,11,10,4
,,,,,,
"RURAL (072)",1286,30,319,397,355,185
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",6,,,4,2,
"Profes., científicos e intelectuales (074)",79,,18,42,19,
"Técnicos de nivel medio y trab. asimilados (075)",15,,6,7,2,
"Jefes y empleados de oficina (076)",9,,5,2,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",32,,8,15,8,1
"Agricult. trabaj. calif.agrop. y pesqueros (078)",563,2,91,179,164,127
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",40,1,18,14,5,2
"Obreros construc., conf., papel, fab., instr. (080)",23,,6,9,8,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",444,23,140,105,127,49
"Ocupación no especificada (083)",75,4,27,20,18,6
"Hombres (084)",1007,24,258,319,266,140
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",5,,,3,2,
"Profes., científicos e intelectuales (086)",49,,9,26,14,
"Técnicos de nivel medio y trab. asimilados (087)",14,,5,7,2,
"Jefes y empleados de oficina (088)",6,,3,1,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",13,,2,7,4,
"Agricult. trabaj. calif.agrop. y pesqueros (090)",476,2,78,162,133,101
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",40,1,18,14,5,2
"Obreros construc., conf., papel, fab., instr. (092)",23,,6,9,8,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",328,17,116,76,84,35
"Ocupación no especificada (095)",53,4,21,14,12,2
"Mujeres (096)",279,6,61,78,89,45
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",30,,9,16,5,
"Técnicos de nivel medio y trab. asimilados (099)",1,,1,,,
"Jefes y empleados de oficina (100)",3,,2,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",19,,6,8,4,1
"Agricult. trabaj. calif.agrop. y pesqueros (102)",87,,13,17,31,26
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",116,6,24,29,43,14
"Ocupación no especificada (107)",22,,6,6,6,4
