"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",1222,2,2,19,67,201,475,456
"De 15 a 19 años (052)",33,,,,,,15,18
"De 20 a 24 años (053)",254,,,,,,103,151
"De 25 a 29 años (054)",241,,,,,3,133,105
"De 30 a 34 años (055)",190,,,,,22,100,68
"De 35 a 39 años (056)",164,,,,,41,74,49
"De 40 a 44 años (057)",131,,,,5,66,36,24
"De 45 a 49 años (058)",85,,,,18,44,13,10
"De 50 y más años (059)",124,2,2,19,44,25,1,31
"Sup. no Univ. completa (060)",1940,7,25,49,167,395,687,610
"De 20 a 24 años (063)",195,,,,,,81,114
"De 25 a 29 años (064)",338,,,,,10,186,142
"De 30 a 34 años (065)",294,,,,,41,162,91
"De 35 a 39 años (066)",326,,,,3,81,163,79
"De 40 a 44 años (067)",239,,,,9,105,66,59
"De 45 a 49 años (068)",194,,,,35,89,28,42
"De 50 y más años (069)",354,7,25,49,120,69,1,83
"Sup. Univ. incompleta (070)",542,1,4,7,31,110,187,202
"De 15 a 19 años (072)",14,,,,,,8,6
"De 20 a 24 años (073)",106,,,,,,34,72
"De 25 a 29 años (074)",94,,,,,4,47,43
"De 30 a 34 años (075)",81,,,,,12,49,20
"De 35 a 39 años (076)",81,,,,,32,30,19
"De 40 a 44 años (077)",53,,,,1,27,12,13
"De 45 a 49 años (078)",53,,,,9,26,5,13
"De 50 y más años (079)",60,1,4,7,21,9,2,16
"Sup. Univ. completa (080)",1286,5,16,41,121,258,385,460
"De 20 a 24 años (083)",97,,,,,,30,67
"De 25 a 29 años (084)",163,,,,,2,68,93
"De 30 a 34 años (085)",177,,,,,19,89,69
"De 35 a 39 años (086)",207,,,,2,41,118,46
"De 40 a 44 años (087)",201,,,,9,78,60,54
"De 45 a 49 años (088)",168,,,,19,81,19,49
"De 50 y más años (089)",273,5,16,41,91,37,1,82
,,,,,,,,
"URBANA (100)",25520,194,686,1635,3081,5423,7682,6819
"De 12 a 14 años (101)",59,,,,,,1,58
"De 15 a 19 años (102)",579,,,,,,316,263
"De 20 a 24 años (103)",2382,,,,,3,1259,1120
"De 25 a 29 años (104)",2834,,,,,113,1769,952
"De 30 a 34 años (105)",3028,,,,,446,1830,752
"De 35 a 39 años (106)",3025,,,,23,978,1410,614
"De 40 a 44 años (107)",2844,,,,159,1364,777,544
"De 45 a 49 años (108)",2472,,,3,425,1293,278,473
"De 50 y más años (109)",8297,194,686,1632,2474,1226,42,2043
"Sin nivel (110)",4724,94,330,637,816,947,611,1289
"De 12 a 14 años (111)",4,,,,,,,4
"De 15 a 19 años (112)",14,,,,,,5,9
"De 20 a 24 años (113)",73,,,,,1,34,38
"De 25 a 29 años (114)",74,,,,,1,41,32
"De 30 a 34 años (115)",310,,,,,44,188,78
"De 35 a 39 años (116)",372,,,,2,124,153,93
"De 40 a 44 años (117)",414,,,,19,190,117,88
"De 45 a 49 años (118)",462,,,,65,250,58,89
"De 50 y más años (119)",3001,94,330,637,730,337,15,858
"Educacion Inicial (120)",32,,,,,2,17,13
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",15,,,,,1,10,4
"De 25 a 29 años (124)",10,,,,,,6,4
"De 30 a 34 años (125)",5,,,,,1,1,3
"Primaria (130)",9901,76,264,749,1492,2434,2644,2242
"De 12 a 14 años (131)",16,,,,,,1,15
"De 15 a 19 años (132)",189,,,,,,110,79
"De 20 a 24 años (133)",620,,,,,1,364,255
"De 25 a 29 años (134)",858,,,,,43,560,255
"De 30 a 34 años (135)",1082,,,,,158,684,240
"De 35 a 39 años (136)",1123,,,,14,418,496,195
"De 40 a 44 años (137)",1210,,,,81,633,288,208
"De 45 a 49 años (138)",1083,,,3,187,577,123,193
"De 50 y más años (139)",3720,76,264,746,1210,604,18,802
"Secundaria (140)",6428,11,46,137,409,1174,2911,1740
"De 12 a 14 años (141)",39,,,,,,,39
"De 15 a 19 años (142)",335,,,,,,182,153
"De 20 a 24 años (143)",1117,,,,,,638,479
"De 25 a 29 años (144)",1161,,,,,51,793,317
"De 30 a 34 años (145)",985,,,,,158,616,211
"De 35 a 39 años (146)",853,,,,5,268,421,159
"De 40 a 44 años (147)",657,,,,37,290,216,114
"De 45 a 49 años (148)",467,,,,94,245,41,87
"De 50 y más años (149)",814,11,46,137,273,162,4,181
"Sup. no Univ. incompleta (150)",1069,2,2,19,65,183,402,396
"De 15 a 19 años (152)",27,,,,,,12,15
"De 20 a 24 años (153)",208,,,,,,85,123
"De 25 a 29 años (154)",203,,,,,3,104,96
"De 30 a 34 años (155)",166,,,,,21,85,60
"De 35 a 39 años (156)",146,,,,,34,70,42
"De 40 a 44 años (157)",122,,,,5,61,34,22
"De 45 a 49 años (158)",79,,,,17,42,11,9
"De 50 y más años (159)",118,2,2,19,43,22,1,29
"Sup. no Univ. completa (160)",1722,7,25,47,154,351,590,548
"De 20 a 24 años (163)",168,,,,,,71,97
"De 25 a 29 años (164)",301,,,,,10,162,129
"De 30 a 34 años (165)",255,,,,,36,137,82
"De 35 a 39 años (166)",276,,,,1,66,142,67
"De 40 a 44 años (167)",211,,,,7,95,55,54
"De 45 a 49 años (168)",179,,,,35,83,22,39
"De 50 y más años (169)",332,7,25,47,111,61,1,80
"Sup. Univ. incompleta (170)",479,1,3,7,29,97,163,179
"De 15 a 19 años (172)",12,,,,,,7,5
"De 20 a 24 años (173)",96,,,,,,29,67
"De 25 a 29 años (174)",79,,,,,3,41,35
"De 30 a 34 años (175)",71,,,,,9,43,19
"De 35 a 39 años (176)",74,,,,,31,26,17
"De 40 a 44 años (177)",46,,,,1,24,11,10
"De 45 a 49 años (178)",45,,,,9,21,4,11
"De 50 y más años (179)",56,1,3,7,19,9,2,15
"Sup. Univ. completa (180)",1165,3,16,39,116,235,344,412
"De 20 a 24 años (183)",85,,,,,,28,57
"De 25 a 29 años (184)",148,,,,,2,62,84
"De 30 a 34 años (185)",154,,,,,19,76,59
"De 35 a 39 años (186)",181,,,,1,37,102,41
"De 40 a 44 años (187)",184,,,,9,71,56,48
"De 45 a 49 años (188)",157,,,,18,75,19,45
"De 50 y más años (189)",256,3,16,39,88,31,1,78
,,,,,,,,
"RURAL (200)",17019,118,457,1212,2124,3733,5987,3388
"De 12 a 14 años (201)",39,,,,,,2,37
"De 15 a 19 años (202)",448,,,,,,261,187
"De 20 a 24 años (203)",1528,,,,,4,957,567
"De 25 a 29 años (204)",1788,,,,,68,1292,428
"De 30 a 34 años (205)",1920,,,,,225,1368,327
"De 35 a 39 años (206)",1889,,,,11,557,1078,243
"De 40 a 44 años (207)",1740,,,,65,774,669,232
"De 45 a 49 años (208)",1540,,,2,192,834,315,197
"De 50 y más años (209)",6127,118,457,1210,1856,1271,45,1170
"Sin nivel (210)",5555,90,327,732,1009,1179,1067,1151
"De 15 a 19 años (212)",30,,,,,,24,6
"De 20 a 24 años (213)",116,,,,,,73,43
"De 25 a 29 años (214)",180,,,,,10,130,40
"De 30 a 34 años (215)",375,,,,,36,267,72
"De 35 a 39 años (216)",397,,,,4,108,223,62
"De 40 a 44 años (217)",516,,,,15,210,220,71
"De 45 a 49 años (218)",497,,,,59,247,109,82
"De 50 y más años (219)",3444,90,327,732,931,568,21,775
"Educacion Inicial (220)",22,,,,,6,12,4
"De 20 a 24 años (223)",2,,,,,,2,
"De 25 a 29 años (224)",5,,,,,,4,1
"De 30 a 34 años (225)",8,,,,,2,5,1
"De 35 a 39 años (226)",7,,,,,4,1,2
"Primaria (230)",8380,26,126,459,1028,2096,3240,1405
"De 12 a 14 años (231)",21,,,,,,1,20
"De 15 a 19 años (232)",216,,,,,,135,81
"De 20 a 24 años (233)",748,,,,,2,488,258
"De 25 a 29 años (234)",938,,,,,36,680,222
"De 30 a 34 años (235)",1028,,,,,126,750,152
"De 35 a 39 años (236)",1058,,,,4,319,624,111
"De 40 a 44 años (237)",975,,,,43,446,365,121
"De 45 a 49 años (238)",880,,,2,112,507,173,86
"De 50 y más años (239)",2516,26,126,457,869,660,24,354
"Secundaria (240)",2507,,3,17,65,354,1433,635
"De 12 a 14 años (241)",18,,,,,,1,17
"De 15 a 19 años (242)",194,,,,,,98,96
"De 20 a 24 años (243)",567,,,,,2,359,206
"De 25 a 29 años (244)",560,,,,,21,413,126
"De 30 a 34 años (245)",413,,,,,52,287,74
"De 35 a 39 años (246)",326,,,,,99,185,42
"De 40 a 44 años (247)",188,,,,5,93,66,24
"De 45 a 49 años (248)",123,,,,19,61,24,19
"De 50 y más años (249)",118,,3,17,41,26,,31
"Sup. no Univ. incompleta (250)",153,,,,2,18,73,60
"De 15 a 19 años (252)",6,,,,,,3,3
"De 20 a 24 años (253)",46,,,,,,18,28
"De 25 a 29 años (254)",38,,,,,,29,9
"De 30 a 34 años (255)",24,,,,,1,15,8
"De 35 a 39 años (256)",18,,,,,7,4,7
"De 40 a 44 años (257)",9,,,,,5,2,2
"De 45 a 49 años (258)",6,,,,1,2,2,1
"De 50 y más años (259)",6,,,,1,3,,2
"Sup. no Univ. completa (260)",218,,,2,13,44,97,62
"De 20 a 24 años (263)",27,,,,,,10,17
"De 25 a 29 años (264)",37,,,,,,24,13
"De 30 a 34 años (265)",39,,,,,5,25,9
"De 35 a 39 años (266)",50,,,,2,15,21,12
"De 40 a 44 años (267)",28,,,,2,10,11,5
"De 45 a 49 años (268)",15,,,,,6,6,3
"De 50 y más años (269)",22,,,2,9,8,,3
"Sup. Univ. incompleta (270)",63,,1,,2,13,24,23
"De 15 a 19 años (272)",2,,,,,,1,1
"De 20 a 24 años (273)",10,,,,,,5,5
"De 25 a 29 años (274)",15,,,,,1,6,8
"De 30 a 34 años (275)",10,,,,,3,6,1
"De 35 a 39 años (276)",7,,,,,1,4,2
"De 40 a 44 años (277)",7,,,,,3,1,3
"De 45 a 49 años (278)",8,,,,,5,1,2
"De 50 y más años (279)",4,,1,,2,,,1
"Sup. Univ. completa (280)",121,2,,2,5,23,41,48
"De 20 a 24 años (283)",12,,,,,,2,10
"De 25 a 29 años (284)",15,,,,,,6,9
"De 30 a 34 años (285)",23,,,,,,13,10
"De 35 a 39 años (286)",26,,,,1,4,16,5
"De 40 a 44 años (287)",17,,,,,7,4,6
"De 45 a 49 años (288)",11,,,,1,6,,4
"De 50 y más años (289)",17,2,,2,3,6,,4
