"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",192,,57,71,43,21
,,,,,,
"URBANA (036)",6248,104,1870,2332,1535,407
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",31,,8,17,5,1
"Profes., científicos e intelectuales (038)",481,,69,293,115,4
"Técnicos de nivel medio y trab. asimilados (039)",180,,73,75,31,1
"Jefes y empleados de oficina (040)",143,,52,59,32,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",840,9,221,343,213,54
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1924,18,393,669,623,221
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",279,4,80,117,64,14
"Obreros construc., conf., papel, fab., instr. (044)",524,1,179,216,116,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1539,71,695,419,280,74
"Otra (046)",73,,14,46,13,
"Ocupación no especificada (047)",234,1,86,78,43,26
"Hombres (048)",4341,83,1342,1558,1072,286
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",18,,2,11,4,1
"Profes., científicos e intelectuales (050)",233,,26,134,69,4
"Técnicos de nivel medio y trab. asimilados (051)",128,,52,51,24,1
"Jefes y empleados de oficina (052)",75,,19,30,26,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",360,5,104,129,94,28
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1703,16,368,600,535,184
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",227,3,71,92,50,11
"Obreros construc., conf., papel, fab., instr. (056)",518,1,176,214,115,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",907,57,459,226,128,37
"Otra (058)",72,,14,45,13,
"Ocupación no especificada (059)",100,1,51,26,14,8
"Mujeres (060)",1907,21,528,774,463,121
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",13,,6,6,1,
"Profes., científicos e intelectuales (062)",248,,43,159,46,
"Técnicos de nivel medio y trab. asimilados (063)",52,,21,24,7,
"Jefes y empleados de oficina (064)",68,,33,29,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",480,4,117,214,119,26
"Agricult. trabaj. calif.agrop. y pesqueros (066)",221,2,25,69,88,37
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",52,1,9,25,14,3
"Obreros construc., conf., papel, fab., instr. (068)",6,,3,2,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",632,14,236,193,152,37
"Otra (070)",1,,,1,,
"Ocupación no especificada (071)",134,,35,52,29,18
,,,,,,
"RURAL (072)",3789,112,1454,1163,780,280
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",11,,5,3,3,
"Profes., científicos e intelectuales (074)",65,,22,27,16,
"Técnicos de nivel medio y trab. asimilados (075)",21,,12,8,1,
"Jefes y empleados de oficina (076)",18,,5,12,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",129,1,40,55,25,8
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1974,14,543,669,519,229
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",76,2,36,24,13,1
"Obreros construc., conf., papel, fab., instr. (080)",148,,61,61,25,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1276,95,704,279,161,37
"Otra (082)",2,,2,,,
"Ocupación no especificada (083)",69,,24,25,16,4
"Hombres (084)",3164,90,1231,970,644,229
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",11,,5,3,3,
"Profes., científicos e intelectuales (086)",32,,6,18,8,
"Técnicos de nivel medio y trab. asimilados (087)",12,,6,5,1,
"Jefes y empleados de oficina (088)",15,,2,12,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",67,,20,28,17,2
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1819,13,502,620,481,203
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",65,2,32,22,8,1
"Obreros construc., conf., papel, fab., instr. (092)",147,,61,60,25,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",985,75,595,196,98,21
"Ocupación no especificada (095)",11,,2,6,2,1
"Mujeres (096)",625,22,223,193,136,51
"Profes., científicos e intelectuales (098)",33,,16,9,8,
"Técnicos de nivel medio y trab. asimilados (099)",9,,6,3,,
"Jefes y empleados de oficina (100)",3,,3,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",62,1,20,27,8,6
"Agricult. trabaj. calif.agrop. y pesqueros (102)",155,1,41,49,38,26
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",11,,4,2,5,
"Obreros construc., conf., papel, fab., instr. (104)",1,,,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",291,20,109,83,63,16
"Otra (106)",2,,2,,,
"Ocupación no especificada (107)",58,,22,19,14,3
