"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por menor (148)",136,,,1,,87,,7,,41,,,
"Hoteles y restaurantes (149)",38,,,,,26,,,,12,,,
"Trans., almac. y comunicaciones (150)",44,,,,1,,,,36,7,,,
"Activid.inmobil., empres. y alquileres (152)",24,,1,1,1,15,,,3,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",66,3,1,,2,,,,,57,3,,
"Enseñanza (154)",94,,89,,3,,,,,2,,,
"Servicios sociales y de salud (155)",9,,3,4,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",19,,1,4,,1,,,,13,,,
"Hogares privados con servicio doméstico (157)",40,,,,,,,,,40,,,
"Actividad economica no especificada (159)",71,,,,,,,,,,,71,
"Desocupado (160)",541,,,,,,,,,,,,541
"Hombres (161)",4680,3,43,17,6,71,2112,82,80,1740,3,37,486
"Agric., ganadería, caza y silvicultura (162)",3679,,1,1,,,2109,,,1568,,,
"Pesca (163)",3,,,,,,3,,,,,,
"Explotación de minas y canteras (164)",6,,,2,,,,4,,,,,
"Industrias manufactureras (165)",67,,,1,,,,62,3,1,,,
"Suministro de electricidad, gas y agua (166)",13,,,1,,,,,5,7,,,
"Construcción (167)",98,,2,1,,,,1,33,61,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",95,,,3,,50,,15,,27,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",16,,,1,,7,,8,,,,,
"Comercio al por mayor (170)",4,,,1,,3,,,,,,,
"Comercio al por menor (171)",75,,,1,,40,,7,,27,,,
"Hoteles y restaurantes (172)",7,,,,,6,,,,1,,,
"Trans., almac. y comunicaciones (173)",44,,,,1,,,,36,7,,,
"Activid.inmobil., empres. y alquileres (175)",23,,,1,1,15,,,3,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",64,3,1,,,,,,,57,3,,
"Enseñanza (177)",41,,37,,2,,,,,2,,,
"Servicios sociales y de salud (178)",6,,1,3,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",10,,1,4,,,,,,5,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",37,,,,,,,,,,,37,
"Desocupado (183)",486,,,,,,,,,,,,486
"Mujeres (184)",554,,56,2,3,71,39,117,1,176,,34,55
"Agric., ganadería, caza y silvicultura (185)",143,,1,,,,39,,,103,,,
"Explotación de minas y canteras (187)",1,,,,,,,1,,,,,
"Industrias manufactureras (188)",117,,,,,,,116,1,,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",65,,,1,,50,,,,14,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,,,,,,,,
"Comercio al por mayor (193)",3,,,,,3,,,,,,,
"Comercio al por menor (194)",61,,,,,47,,,,14,,,
"Hoteles y restaurantes (195)",31,,,,,20,,,,11,,,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",2,,,,2,,,,,,,,
"Enseñanza (200)",53,,52,,1,,,,,,,,
"Servicios sociales y de salud (201)",3,,2,1,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",9,,,,,1,,,,8,,,
"Hogares privados con servicio doméstico (203)",39,,,,,,,,,39,,,
"Actividad economica no especificada (205)",34,,,,,,,,,,,34,
"Desocupado (206)",55,,,,,,,,,,,,55
