"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,3,,,,,,
"Profes., científicos e intelectuales (093)",49,32,,15,2,,,
"Técnicos de nivel medio y trab. asimilados (094)",56,21,,29,6,,,
"Jefes y empleados de oficina (095)",31,31,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",185,93,1,83,4,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1577,,,1540,37,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",290,,84,182,11,13,,
"Obreros construc.,conf.,papel, fab., instr. (099)",715,75,294,331,9,5,1,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",798,70,419,87,1,215,6,
"Otra (101)",12,12,,,,,,
"Ocupación no especificada (102)",58,6,25,21,,6,,
"Desocupado (103)",91,,,,,,,91
"Mujeres (104)",1586,220,67,846,24,335,64,30
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",44,30,,14,,,,
"Técnicos de nivel medio y trab. asimilados (107)",30,14,,15,1,,,
"Jefes y empleados de oficina (108)",41,41,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",347,74,1,237,7,27,1,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",266,,,255,11,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",92,,23,59,3,7,,
"Obreros construc.,conf.,papel, fab., instr. (112)",33,,5,27,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",651,48,30,216,1,293,63,
"Otra (114)",1,1,,,,,,
"Ocupación no especificada (115)",49,10,8,23,,8,,
"Desocupado (116)",30,,,,,,,30
