"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,,,,,
"URBANA (036)",2857,60,835,904,749,309
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",23,,2,13,7,1
"Profes., científicos e intelectuales (038)",420,,70,213,136,1
"Técnicos de nivel medio y trab. asimilados (039)",95,,41,38,15,1
"Jefes y empleados de oficina (040)",115,,46,42,27,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",302,3,88,96,87,28
"Agricult. trabaj. calif.agrop. y pesqueros (042)",668,4,107,167,222,168
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",281,3,131,74,54,19
"Obreros construc., conf., papel, fab., instr. (044)",132,1,36,53,31,11
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",710,45,274,175,150,66
"Otra (046)",9,,4,5,,
"Ocupación no especificada (047)",102,4,36,28,20,14
"Hombres (048)",1853,43,551,553,504,202
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",16,,1,8,6,1
"Profes., científicos e intelectuales (050)",197,,28,82,86,1
"Técnicos de nivel medio y trab. asimilados (051)",58,,26,22,9,1
"Jefes y empleados de oficina (052)",62,,17,28,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",94,,22,27,34,11
"Agricult. trabaj. calif.agrop. y pesqueros (054)",544,4,82,146,181,131
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",249,3,122,63,46,15
"Obreros construc., conf., papel, fab., instr. (056)",128,1,35,52,30,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",435,31,191,104,84,25
"Otra (058)",9,,4,5,,
"Ocupación no especificada (059)",61,4,23,16,11,7
"Mujeres (060)",1004,17,284,351,245,107
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",7,,1,5,1,
"Profes., científicos e intelectuales (062)",223,,42,131,50,
"Técnicos de nivel medio y trab. asimilados (063)",37,,15,16,6,
"Jefes y empleados de oficina (064)",53,,29,14,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",208,3,66,69,53,17
"Agricult. trabaj. calif.agrop. y pesqueros (066)",124,,25,21,41,37
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",32,,9,11,8,4
"Obreros construc., conf., papel, fab., instr. (068)",4,,1,1,1,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",275,14,83,71,66,41
"Ocupación no especificada (071)",41,,13,12,9,7
,,,,,,
"RURAL (072)",1012,9,241,310,282,170
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",12,,1,8,2,1
"Profes., científicos e intelectuales (074)",52,,8,32,12,
"Técnicos de nivel medio y trab. asimilados (075)",13,,3,7,2,1
"Jefes y empleados de oficina (076)",2,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",55,,14,25,14,2
"Agricult. trabaj. calif.agrop. y pesqueros (078)",384,,56,90,121,117
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",38,,11,15,11,1
"Obreros construc., conf., papel, fab., instr. (080)",25,,11,5,8,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",375,9,117,111,102,36
"Ocupación no especificada (083)",56,,20,15,10,11
"Hombres (084)",762,6,180,223,214,139
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",8,,,6,1,1
"Profes., científicos e intelectuales (086)",31,,6,16,9,
"Técnicos de nivel medio y trab. asimilados (087)",7,,,4,2,1
"Jefes y empleados de oficina (088)",1,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",22,,8,10,4,
"Agricult. trabaj. calif.agrop. y pesqueros (090)",333,,48,75,105,105
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",36,,10,15,10,1
"Obreros construc., conf., papel, fab., instr. (092)",25,,11,5,8,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",264,6,85,78,72,23
"Ocupación no especificada (095)",35,,12,13,3,7
"Mujeres (096)",250,3,61,87,68,31
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",4,,1,2,1,
"Profes., científicos e intelectuales (098)",21,,2,16,3,
"Técnicos de nivel medio y trab. asimilados (099)",6,,3,3,,
"Jefes y empleados de oficina (100)",1,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",33,,6,15,10,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",51,,8,15,16,12
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",2,,1,,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",111,3,32,33,30,13
"Ocupación no especificada (107)",21,,8,2,7,4
