"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",149,,,,8,63,50,28
"De 45 a 49 años (048)",173,,,2,32,93,22,24
"De 50 y más años (049)",2224,103,314,540,538,189,7,533
"Divorciado(a) (050)",201,2,7,17,28,46,47,54
"De 15 a 19 años (052)",4,,,,,,1,3
"De 20 a 24 años (053)",14,,,,,,9,5
"De 25 a 29 años (054)",17,,,,,2,9,6
"De 30 a 34 años (055)",17,,,,,6,5,6
"De 35 a 39 años (056)",33,,,,,13,12,8
"De 40 a 44 años (057)",22,,,,2,6,7,7
"De 45 a 49 años (058)",18,,,1,3,8,4,2
"De 50 y más años (059)",76,2,7,16,23,11,,17
"Soltero(a) (060)",3194,6,14,55,115,397,748,1859
"De 12 a 14 años (061)",5,,,,,,,5
"De 15 a 19 años (062)",118,,,,,,84,34
"De 20 a 24 años (063)",711,,,,,2,205,504
"De 25 a 29 años (064)",693,,,,,39,207,447
"De 30 a 34 años (065)",417,,,,1,78,121,217
"De 35 a 39 años (066)",369,,,,6,92,83,188
"De 40 a 44 años (067)",276,,,,18,85,31,142
"De 45 a 49 años (068)",200,,,2,28,53,17,100
"De 50 y más años (069)",405,6,14,53,62,48,,222
,,,,,,,,
"URBANA (080)",7339,41,130,341,813,1669,2327,2018
"De 12 a 14 años (081)",8,,,,,,2,6
"De 15 a 19 años (082)",180,,,,,,106,74
"De 20 a 24 años (083)",745,,,,,5,392,348
"De 25 a 29 años (084)",956,,,,,73,528,355
"De 30 a 34 años (085)",968,,,,3,187,544,234
"De 35 a 39 años (086)",1015,,,,18,355,434,208
"De 40 a 44 años (087)",821,,,,48,361,221,191
"De 45 a 49 años (088)",677,,,3,119,342,83,130
"De 50 y más años (089)",1969,41,130,338,625,346,17,472
"Conviviente (090)",2454,1,12,38,148,475,1189,591
"De 12 a 14 años (091)",4,,,,,,1,3
"De 15 a 19 años (092)",131,,,,,,81,50
"De 20 a 24 años (093)",383,,,,,2,252,129
"De 25 a 29 años (094)",462,,,,,35,306,121
"De 30 a 34 años (095)",408,,,,2,75,261,70
"De 35 a 39 años (096)",365,,,,4,115,177,69
"De 40 a 44 años (097)",225,,,,13,86,81,45
"De 45 a 49 años (098)",173,,,,31,83,21,38
"De 50 y más años (099)",303,1,12,38,98,79,9,66
"Separado(a) (100)",613,,9,29,74,178,164,159
"De 12 a 14 años (101)",2,,,,,,1,1
"De 15 a 19 años (102)",9,,,,,,5,4
"De 20 a 24 años (103)",44,,,,,1,34,9
"De 25 a 29 años (104)",70,,,,,9,43,18
"De 30 a 34 años (105)",77,,,,,22,38,17
"De 35 a 39 años (106)",91,,,,2,40,24,25
"De 40 a 44 años (107)",90,,,,5,50,9,26
"De 45 a 49 años (108)",60,,,,14,25,9,12
"De 50 y más años (109)",170,,9,29,53,31,1,47
"Casado(a) (110)",2707,13,37,149,437,797,764,510
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",16,,,,,,5,11
"De 20 a 24 años (113)",90,,,,,,58,32
"De 25 a 29 años (114)",185,,,,,9,123,53
"De 30 a 34 años (115)",343,,,,,63,204,76
"De 35 a 39 años (116)",434,,,,8,165,205,56
"De 40 a 44 años (117)",392,,,,19,181,120,72
"De 45 a 49 años (118)",346,,,1,52,199,43,51
"De 50 y más años (119)",900,13,37,148,358,180,6,158
"Viudo(a) (120)",544,23,63,100,101,88,21,148
"De 15 a 19 años (122)",1,,,,,,1,
"De 25 a 29 años (124)",7,,,,,2,3,2
"De 30 a 34 años (125)",8,,,,,3,3,2
"De 35 a 39 años (126)",19,,,,1,9,6,3
"De 40 a 44 años (127)",21,,,,1,16,3,1
"De 45 a 49 años (128)",41,,,1,10,21,4,5
"De 50 y más años (129)",447,23,63,99,89,37,1,135
"Divorciado(a) (130)",66,1,3,10,8,17,8,19
"De 15 a 19 años (132)",1,,,,,,1,
"De 20 a 24 años (133)",2,,,,,,1,1
"De 25 a 29 años (134)",3,,,,,1,1,1
"De 30 a 34 años (135)",6,,,,,2,2,2
"De 35 a 39 años (136)",10,,,,,5,1,4
"De 40 a 44 años (137)",11,,,,1,4,2,4
"De 45 a 49 años (138)",3,,,,2,,,1
"De 50 y más años (139)",30,1,3,10,5,5,,6
"Soltero(a) (140)",955,3,6,15,45,114,181,591
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",22,,,,,,13,9
"De 20 a 24 años (143)",226,,,,,2,47,177
"De 25 a 29 años (144)",229,,,,,17,52,160
"De 30 a 34 años (145)",126,,,,1,22,36,67
"De 35 a 39 años (146)",96,,,,3,21,21,51
"De 40 a 44 años (147)",82,,,,9,24,6,43
"De 45 a 49 años (148)",54,,,1,10,14,6,23
"De 50 y más años (149)",119,3,6,14,22,14,,60
,,,,,,,,
"RURAL (160)",26755,132,501,1293,2819,5638,11148,5224
"De 12 a 14 años (161)",57,,,,,,4,53
"De 15 a 19 años (162)",963,,,,,,609,354
"De 20 a 24 años (163)",3002,,,,,10,2039,953
"De 25 a 29 años (164)",3510,,,,,184,2508,818
"De 30 a 34 años (165)",3238,,,,,558,2172,508
"De 35 a 39 años (166)",3120,,,,21,891,1801,407
"De 40 a 44 años (167)",2648,,,,107,995,1185,361
"De 45 a 49 años (168)",2308,,,13,244,1111,680,260
"De 50 y más años (169)",7909,132,501,1280,2447,1889,150,1510
"Conviviente (170)",11314,14,70,246,707,2142,6226,1909
"De 12 a 14 años (171)",42,,,,,,2,40
"De 15 a 19 años (172)",694,,,,,,428,266
"De 20 a 24 años (173)",1780,,,,,8,1327,445
"De 25 a 29 años (174)",1916,,,,,98,1501,317
"De 30 a 34 años (175)",1628,,,,,260,1182,186
"De 35 a 39 años (176)",1403,,,,9,370,887,137
"De 40 a 44 años (177)",1096,,,,36,389,560,111
"De 45 a 49 años (178)",807,,,6,70,385,281,65
"De 50 y más años (179)",1948,14,70,240,592,632,58,342
"Separado(a) (180)",1584,5,23,77,177,357,607,338
"De 12 a 14 años (181)",4,,,,,,2,2
"De 15 a 19 años (182)",76,,,,,,55,21
"De 20 a 24 años (183)",190,,,,,,138,52
"De 25 a 29 años (184)",192,,,,,24,116,52
"De 30 a 34 años (185)",185,,,,,33,111,41
"De 35 a 39 años (186)",197,,,,2,77,87,31
"De 40 a 44 años (187)",187,,,,17,70,68,32
"De 45 a 49 años (188)",146,,,2,23,81,25,15
"De 50 y más años (189)",407,5,23,75,135,72,5,92
"Casado(a) (190)",9261,29,145,481,1367,2507,3535,1197
"De 12 a 14 años (191)",6,,,,,,,6
"De 15 a 19 años (192)",85,,,,,,49,36
"De 20 a 24 años (193)",509,,,,,1,390,118
"De 25 a 29 años (194)",899,,,,,38,712,149
"De 30 a 34 años (195)",1064,,,,,185,759,120
"De 35 a 39 años (196)",1159,,,,7,338,723,91
"De 40 a 44 años (197)",1032,,,,37,426,480,89
"De 45 a 49 años (198)",1062,,,2,110,526,341,83
"De 50 y más años (199)",3445,29,145,479,1213,993,81,505
"Viudo(a) (200)",2222,80,251,442,478,320,174,477
"De 12 a 14 años (201)",1,,,,,,,1
"De 15 a 19 años (202)",9,,,,,,6,3
"De 20 a 24 años (203)",26,,,,,1,18,7
"De 25 a 29 años (204)",25,,,,,1,16,8
"De 30 a 34 años (205)",59,,,,,20,32,7
"De 35 a 39 años (206)",65,,,,,27,31,7
"De 40 a 44 años (207)",128,,,,7,47,47,27
"De 45 a 49 años (208)",132,,,1,22,72,18,19
"De 50 y más años (209)",1777,80,251,441,449,152,6,398
"Divorciado(a) (210)",135,1,4,7,20,29,39,35
"De 15 a 19 años (212)",3,,,,,,,3
"De 20 a 24 años (213)",12,,,,,,8,4
"De 25 a 29 años (214)",14,,,,,1,8,5
"De 30 a 34 años (215)",11,,,,,4,3,4
"De 35 a 39 años (216)",23,,,,,8,11,4
"De 40 a 44 años (217)",11,,,,1,2,5,3
"De 45 a 49 años (218)",15,,,1,1,8,4,1
"De 50 y más años (219)",46,1,4,6,18,6,,11
"Soltero(a) (220)",2239,3,8,40,70,283,567,1268
"De 12 a 14 años (221)",4,,,,,,,4
"De 15 a 19 años (222)",96,,,,,,71,25
"De 20 a 24 años (223)",485,,,,,,158,327
"De 25 a 29 años (224)",464,,,,,22,155,287
"De 30 a 34 años (225)",291,,,,,56,85,150
"De 35 a 39 años (226)",273,,,,3,71,62,137
"De 40 a 44 años (227)",194,,,,9,61,25,99
"De 45 a 49 años (228)",146,,,1,18,39,11,77
"De 50 y más años (229)",286,3,8,39,40,34,,162
