"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (046)",174,,,,4,74,53,43
"De 40 a 44 años (047)",257,,,,32,116,48,61
"De 45 a 49 años (048)",394,,,1,94,182,45,72
"De 50 y más años (049)",5628,317,820,1269,1211,346,3,1662
"Divorciado(a) (050)",657,7,21,69,128,162,93,177
"De 15 a 19 años (052)",4,,,,,,2,2
"De 20 a 24 años (053)",34,,,,,,22,12
"De 25 a 29 años (054)",48,,,,,12,21,15
"De 30 a 34 años (055)",77,,,,,25,23,29
"De 35 a 39 años (056)",65,,,,,34,13,18
"De 40 a 44 años (057)",84,,,,19,39,8,18
"De 45 a 49 años (058)",79,,,3,28,27,2,19
"De 50 y más años (059)",266,7,21,66,81,25,2,64
"Soltero(a) (060)",9202,28,58,147,335,764,1365,6505
"De 12 a 14 años (061)",18,,,,,,3,15
"De 15 a 19 años (062)",210,,,,,,131,79
"De 20 a 24 años (063)",2405,,,,,10,377,2018
"De 25 a 29 años (064)",2192,,,,,93,366,1733
"De 30 a 34 años (065)",1327,,,,,156,245,926
"De 35 a 39 años (066)",863,,,,13,189,156,505
"De 40 a 44 años (067)",610,,,2,55,145,63,345
"De 45 a 49 años (068)",437,,,10,73,99,21,234
"De 50 y más años (069)",1140,28,58,135,194,72,3,650
,,,,,,,,
"URBANA (080)",48644,334,966,2439,5153,8613,15512,15627
"De 12 a 14 años (081)",60,,,,,,3,57
"De 15 a 19 años (082)",1181,,,,,,602,579
"De 20 a 24 años (083)",5757,,,,,24,2831,2902
"De 25 a 29 años (084)",7152,,,,,393,3771,2988
"De 30 a 34 años (085)",6759,,,,1,1046,3590,2122
"De 35 a 39 años (086)",6005,,,,74,1703,2745,1483
"De 40 a 44 años (087)",5042,,,2,416,2036,1375,1213
"De 45 a 49 años (088)",4207,,,29,929,1838,506,905
"De 50 y más años (089)",12481,334,966,2408,3733,1573,89,3378
"Conviviente (090)",17420,17,78,261,1066,2940,8063,4995
"De 12 a 14 años (091)",39,,,,,,1,38
"De 15 a 19 años (092)",811,,,,,,417,394
"De 20 a 24 años (093)",3019,,,,,8,1887,1124
"De 25 a 29 años (094)",3492,,,,,191,2224,1077
"De 30 a 34 años (095)",2953,,,,,479,1709,765
"De 35 a 39 años (096)",2264,,,,24,667,1097,476
"De 40 a 44 años (097)",1614,,,,116,643,515,340
"De 45 a 49 años (098)",1130,,,2,235,498,180,215
"De 50 y más años (099)",2098,17,78,259,691,454,33,566
"Separado(a) (100)",3594,18,54,166,464,855,1022,1015
"De 12 a 14 años (101)",4,,,,,,1,3
"De 15 a 19 años (102)",116,,,,,,58,58
"De 20 a 24 años (103)",338,,,,,6,209,123
"De 25 a 29 años (104)",450,,,,,52,246,152
"De 30 a 34 años (105)",504,,,,,152,220,132
"De 35 a 39 años (106)",518,,,,17,201,176,124
"De 40 a 44 años (107)",403,,,,49,166,79,109
"De 45 a 49 años (108)",357,,,3,92,157,26,79
"De 50 y más años (109)",904,18,54,163,306,121,7,235
"Casado(a) (110)",17040,60,327,1201,2652,3791,5252,3757
"De 12 a 14 años (111)",6,,,,,,,6
"De 15 a 19 años (112)",105,,,,,,42,63
"De 20 a 24 años (113)",692,,,,,1,456,235
"De 25 a 29 años (114)",1507,,,,,73,989,445
"De 30 a 34 años (115)",2204,,,,,267,1427,510
"De 35 a 39 años (116)",2462,,,,22,635,1322,483
"De 40 a 44 años (117)",2340,,,,172,1018,705,445
"De 45 a 49 años (118)",2111,,,11,466,997,266,371
"De 50 y más años (119)",5613,60,327,1190,1992,800,45,1199
"Viudo(a) (120)",3239,210,444,630,576,305,107,967
"De 15 a 19 años (122)",10,,,,,,3,7
"De 20 a 24 años (123)",15,,,,,,6,9
"De 25 a 29 años (124)",34,,,,,7,16,11
"De 30 a 34 años (125)",51,,,,1,13,18,19
"De 35 a 39 años (126)",86,,,,1,33,28,24
"De 40 a 44 años (127)",121,,,,13,53,20,35
"De 45 a 49 años (128)",187,,,1,49,81,15,41
"De 50 y más años (129)",2735,210,444,629,512,118,1,821
"Divorciado(a) (130)",487,5,18,51,113,121,52,127
"De 15 a 19 años (132)",1,,,,,,,1
"De 20 a 24 años (133)",13,,,,,,7,6
"De 25 a 29 años (134)",27,,,,,7,11,9
"De 30 a 34 años (135)",52,,,,,16,17,19
"De 35 a 39 años (136)",50,,,,,29,8,13
"De 40 a 44 años (137)",75,,,,19,32,8,16
"De 45 a 49 años (138)",64,,,3,24,22,1,14
"De 50 y más años (139)",205,5,18,48,70,15,,49
"Soltero(a) (140)",6864,24,45,130,282,601,1016,4766
"De 12 a 14 años (141)",11,,,,,,1,10
"De 15 a 19 años (142)",138,,,,,,82,56
"De 20 a 24 años (143)",1680,,,,,9,266,1405
"De 25 a 29 años (144)",1642,,,,,63,285,1294
"De 30 a 34 años (145)",995,,,,,119,199,677
"De 35 a 39 años (146)",625,,,,10,138,114,363
"De 40 a 44 años (147)",489,,,2,47,124,48,268
"De 45 a 49 años (148)",358,,,9,63,83,18,185
"De 50 y más años (149)",926,24,45,119,162,65,3,508
,,,,,,,,
"RURAL (160)",36192,158,699,1803,3808,7559,13425,8740
"De 12 a 14 años (161)",59,,,,,,8,51
"De 15 a 19 años (162)",1263,,,,,,784,479
"De 20 a 24 años (163)",4612,,,,,14,2854,1744
"De 25 a 29 años (164)",4884,,,,,320,3216,1348
"De 30 a 34 años (165)",4392,,,,1,884,2540,967
"De 35 a 39 años (166)",4159,,,,58,1367,2028,706
"De 40 a 44 años (167)",3320,,,,197,1402,1204,517
"De 45 a 49 años (168)",2830,,,5,400,1390,643,392
"De 50 y más años (169)",10673,158,699,1798,3152,2182,148,2536
"Conviviente (170)",17476,15,111,432,1237,3608,8511,3562
"De 12 a 14 años (171)",42,,,,,,1,41
"De 15 a 19 años (172)",907,,,,,,563,344
"De 20 a 24 años (173)",2735,,,,,12,1925,798
"De 25 a 29 años (174)",2869,,,,,182,2114,573
"De 30 a 34 años (175)",2466,,,,,462,1590,414
"De 35 a 39 años (176)",2197,,,,29,662,1207,299
"De 40 a 44 años (177)",1659,,,,78,681,664,236
"De 45 a 49 años (178)",1298,,,1,133,643,362,159
"De 50 y más años (179)",3303,15,111,431,997,966,85,698
"Separado(a) (180)",2951,14,29,96,230,652,1176,754
"De 12 a 14 años (181)",7,,,,,,5,2
"De 15 a 19 años (182)",165,,,,,,119,46
"De 20 a 24 años (183)",478,,,,,,352,126
"De 25 a 29 años (184)",457,,,,,57,265,135
"De 30 a 34 años (185)",412,,,,1,114,185,112
"De 35 a 39 años (186)",414,,,,10,164,147,93
"De 40 a 44 años (187)",263,,,,24,116,74,49
"De 45 a 49 años (188)",220,,,2,45,105,23,45
"De 50 y más años (189)",535,14,29,94,150,96,6,146
"Casado(a) (190)",9817,16,167,600,1507,2640,3204,1683
"De 12 a 14 años (191)",2,,,,,,,2
"De 15 a 19 años (192)",113,,,,,,51,62
"De 20 a 24 años (193)",635,,,,,1,439,195
"De 25 a 29 años (194)",950,,,,,43,723,184
"De 30 a 34 años (195)",1100,,,,,243,689,168
"De 35 a 39 años (196)",1207,,,,13,444,602,148
"De 40 a 44 años (197)",1132,,,,68,514,423,127
"De 45 a 49 años (198)",1011,,,1,163,520,224,103
"De 50 y más años (199)",3667,16,167,599,1263,875,53,694
"Viudo(a) (200)",3440,107,376,640,766,455,144,952
"De 12 a 14 años (201)",1,,,,,,,1
"De 15 a 19 años (202)",3,,,,,,,3
"De 20 a 24 años (203)",18,,,,,,12,6
"De 25 a 29 años (204)",37,,,,,3,23,11
"De 30 a 34 años (205)",57,,,,,19,24,14
"De 35 a 39 años (206)",88,,,,3,41,25,19
"De 40 a 44 años (207)",136,,,,19,63,28,26
"De 45 a 49 años (208)",207,,,,45,101,30,31
"De 50 y más años (209)",2893,107,376,640,699,228,2,841
"Divorciado(a) (210)",170,2,3,18,15,41,41,50
"De 15 a 19 años (212)",3,,,,,,2,1
"De 20 a 24 años (213)",21,,,,,,15,6
"De 25 a 29 años (214)",21,,,,,5,10,6
"De 30 a 34 años (215)",25,,,,,9,6,10
"De 35 a 39 años (216)",15,,,,,5,5,5
"De 40 a 44 años (217)",9,,,,,7,,2
"De 45 a 49 años (218)",15,,,,4,5,1,5
"De 50 y más años (219)",61,2,3,18,11,10,2,15
"Soltero(a) (220)",2338,4,13,17,53,163,349,1739
"De 12 a 14 años (221)",7,,,,,,2,5
"De 15 a 19 años (222)",72,,,,,,49,23
"De 20 a 24 años (223)",725,,,,,1,111,613
"De 25 a 29 años (224)",550,,,,,30,81,439
"De 30 a 34 años (225)",332,,,,,37,46,249
"De 35 a 39 años (226)",238,,,,3,51,42,142
"De 40 a 44 años (227)",121,,,,8,21,15,77
"De 45 a 49 años (228)",79,,,1,10,16,3,49
"De 50 y más años (229)",214,4,13,16,32,7,,142
