"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 15 a 19 años (042)",1920,197,195,55,99,27.9,
"De 20 a 24 años (043)",980,834,815,120,97.7,14.4,
"De 25 a 29 años (044)",795,1304,1264,72,96.9,5.5,
"De 30 a 34 años (045)",729,1633,1589,60,97.3,3.7,
"De 35 a 39 años (046)",742,2121,2032,40,95.8,1.9,
"De 40 a 44 años (047)",565,1858,1773,9,95.4,0.5,
"De 45 a 49 años (048)",428,1631,1561,1,95.7,0.1,
"De 50 y más años (049)",708,2923,2731,,93.4,,
"Sup. no Univ. incompleta (050)",1108,960,927,41,96.6,4.3,
"De 15 a 19 años (052)",277,4,4,1,100,25,
"De 20 a 24 años (053)",397,125,121,15,96.8,12,
"De 25 a 29 años (054)",151,156,153,10,98.1,6.4,
"De 30 a 34 años (055)",102,177,171,12,96.6,6.8,
"De 35 a 39 años (056)",72,146,144,2,98.6,1.4,
"De 40 a 44 años (057)",43,122,111,1,91,0.8,
"De 45 a 49 años (058)",29,82,80,,97.6,,
"De 50 y más años (059)",37,148,143,,96.6,,
"Sup. no Univ. completa (060)",1399,1761,1713,66,97.3,3.7,
"De 20 a 24 años (063)",295,90,90,12,100,13.3,
"De 25 a 29 años (064)",331,261,254,22,97.3,8.4,
"De 30 a 34 años (065)",292,352,339,20,96.3,5.7,
"De 35 a 39 años (066)",181,295,292,10,99,3.4,
"De 40 a 44 años (067)",123,255,250,2,98,0.8,
"De 45 a 49 años (068)",64,146,146,,100,,
"De 50 y más años (069)",113,362,342,,94.5,,
"Sup. Univ. incompleta (070)",590,457,436,15,95.4,3.3,
"De 15 a 19 años (072)",137,3,3,3,100,100,
"De 20 a 24 años (073)",235,39,37,8,94.9,20.5,
"De 25 a 29 años (074)",51,39,39,1,100,2.6,
"De 30 a 34 años (075)",41,55,54,2,98.2,3.6,
"De 35 a 39 años (076)",39,70,69,1,98.6,1.4,
"De 40 a 44 años (077)",31,81,77,,95.1,,
"De 45 a 49 años (078)",20,61,57,,93.4,,
"De 50 y más años (079)",36,109,100,,91.7,,
"Sup. Univ. completa (080)",874,1194,1161,44,97.2,3.7,
"De 20 a 24 años (083)",120,23,23,5,100,21.7,
"De 25 a 29 años (084)",185,116,115,12,99.1,10.3,
"De 30 a 34 años (085)",158,169,168,15,99.4,8.9,
"De 35 a 39 años (086)",129,202,196,11,97,5.4,
"De 40 a 44 años (087)",92,185,182,1,98.4,0.5,
"De 45 a 49 años (088)",79,172,171,,99.4,,
"De 50 y más años (089)",111,327,306,,93.6,,
,,,,,,,
"URBANA (100)",12557,29501,27203,419,92.2,1.4,
"De 12 a 14 años (101)",1061,5,4,,80,,
"De 15 a 19 años (102)",1554,152,151,40,99.3,26.3,
"De 20 a 24 años (103)",1430,823,801,104,97.3,12.6,
"De 25 a 29 años (104)",1129,1469,1426,91,97.1,6.2,
"De 30 a 34 años (105)",1111,2157,2093,97,97,4.5,
"De 35 a 39 años (106)",1105,2874,2772,63,96.5,2.2,
"De 40 a 44 años (107)",1014,3300,3138,22,95.1,0.7,
"De 45 a 49 años (108)",821,3067,2897,2,94.5,0.1,
"De 50 y más años (109)",3332,15654,13921,,88.9,,
"Sin nivel (110)",1158,5268,4546,21,86.3,0.4,
"De 12 a 14 años (111)",4,,,,,,
"De 15 a 19 años (112)",6,1,1,,100,,
"De 20 a 24 años (113)",20,25,23,2,92,8,
"De 25 a 29 años (114)",16,21,21,2,100,9.5,
"De 30 a 34 años (115)",30,106,105,6,99.1,5.7,
"De 35 a 39 años (116)",31,124,111,7,89.5,5.6,
"De 40 a 44 años (117)",71,266,250,4,94,1.5,
"De 45 a 49 años (118)",56,235,210,,89.4,,
"De 50 y más años (119)",924,4490,3825,,85.2,,
"Educacion Inicial (120)",12,22,22,,100,,
"De 12 a 14 años (121)",4,,,,,,
"De 25 a 29 años (124)",2,3,3,,100,,
"De 30 a 34 años (125)",2,7,7,,100,,
"De 35 a 39 años (126)",4,12,12,,100,,
"Primaria (130)",3368,12920,11754,67,91,0.5,
"De 12 a 14 años (131)",290,1,1,,100,,
"De 15 a 19 años (132)",91,31,30,7,96.8,22.6,
"De 20 a 24 años (133)",86,124,114,9,91.9,7.3,
"De 25 a 29 años (134)",132,288,271,15,94.1,5.2,
"De 30 a 34 años (135)",185,515,487,12,94.6,2.3,
"De 35 a 39 años (136)",277,929,891,14,95.9,1.5,
"De 40 a 44 años (137)",321,1271,1193,8,93.9,0.6,
"De 45 a 49 años (138)",319,1399,1294,2,92.5,0.1,
"De 50 y más años (139)",1667,8362,7473,,89.4,,
"Secundaria (140)",5013,7830,7530,207,96.2,2.6,
"De 12 a 14 años (141)",763,4,3,,75,,
"De 15 a 19 años (142)",1165,115,115,30,100,26.1,
"De 20 a 24 años (143)",570,484,477,64,98.6,13.2,
"De 25 a 29 años (144)",466,742,725,41,97.7,5.5,
"De 30 a 34 años (145)",425,932,913,40,98,4.3,
"De 35 a 39 años (146)",470,1268,1226,26,96.7,2.1,
"De 40 a 44 años (147)",381,1240,1193,6,96.2,0.5,
"De 45 a 49 años (148)",287,1048,1014,,96.8,,
"De 50 y más años (149)",486,1997,1864,,93.3,,
"Sup. no Univ. incompleta (150)",758,716,693,32,96.8,4.5,
"De 15 a 19 años (152)",179,2,2,,100,,
"De 20 a 24 años (153)",266,89,88,12,98.9,13.5,
"De 25 a 29 años (154)",99,108,106,8,98.1,7.4,
"De 30 a 34 años (155)",72,123,121,9,98.4,7.3,
"De 35 a 39 años (156)",58,117,116,2,99.1,1.7,
"De 40 a 44 años (157)",33,90,79,1,87.8,1.1,
"De 45 a 49 años (158)",19,53,52,,98.1,,
"De 50 y más años (159)",32,134,129,,96.3,,
"Sup. no Univ. completa (160)",1069,1441,1396,44,96.9,3.1,
"De 20 a 24 años (163)",205,55,55,7,100,12.7,
"De 25 a 29 años (164)",237,187,181,14,96.8,7.5,
"De 30 a 34 años (165)",230,292,280,16,95.9,5.5,
"De 35 a 39 años (166)",136,227,224,5,98.7,2.2,
"De 40 a 44 años (167)",105,220,215,2,97.7,0.9,
"De 45 a 49 años (168)",56,131,131,,100,,
"De 50 y más años (169)",100,329,310,,94.2,,
"Sup. Univ. incompleta (170)",481,383,363,15,94.8,3.9,
"De 15 a 19 años (172)",113,3,3,3,100,100,
"De 20 a 24 años (173)",192,33,31,8,93.9,24.2,
"De 25 a 29 años (174)",37,31,31,1,100,3.2,
"De 30 a 34 años (175)",34,45,44,2,97.8,4.4,
"De 35 a 39 años (176)",34,62,61,1,98.4,1.6,
"De 40 a 44 años (177)",25,67,64,,95.5,,
"De 45 a 49 años (178)",15,49,45,,91.8,,
"De 50 y más años (179)",31,93,84,,90.3,,
"Sup. Univ. completa (180)",698,921,899,33,97.6,3.6,
"De 20 a 24 años (183)",91,13,13,2,100,15.4,
"De 25 a 29 años (184)",140,89,88,10,98.9,11.2,
"De 30 a 34 años (185)",133,137,136,12,99.3,8.8,
"De 35 a 39 años (186)",95,135,131,8,97,5.9,
"De 40 a 44 años (187)",78,146,144,1,98.6,0.7,
"De 45 a 49 años (188)",69,152,151,,99.3,,
"De 50 y más años (189)",92,249,236,,94.8,,
,,,,,,,
"RURAL (200)",8095,22600,19940,308,88.2,1.4,
"De 12 a 14 años (201)",799,,,,,,
"De 15 a 19 años (202)",973,122,118,36,96.7,29.5,
"De 20 a 24 años (203)",824,571,552,77,96.7,13.5,
"De 25 a 29 años (204)",714,1159,1123,67,96.9,5.8,
"De 30 a 34 años (205)",645,1543,1461,57,94.7,3.7,
"De 35 a 39 años (206)",671,2238,2102,46,93.9,2.1,
"De 40 a 44 años (207)",592,2348,2175,19,92.6,0.8,
"De 45 a 49 años (208)",531,2465,2264,6,91.8,0.2,
"De 50 y más años (209)",2346,12154,10145,,83.5,,
"Sin nivel (210)",1048,5489,4461,5,81.3,0.1,
"De 12 a 14 años (211)",4,,,,,,
"De 15 a 19 años (212)",7,3,3,1,100,33.3,
"De 20 a 24 años (213)",11,12,12,,100,,
"De 25 a 29 años (214)",11,32,31,2,96.9,6.3,
"De 30 a 34 años (215)",18,58,51,1,87.9,1.7,
"De 35 a 39 años (216)",27,97,94,,96.9,,
"De 40 a 44 años (217)",53,259,233,1,90,0.4,
"De 45 a 49 años (218)",68,375,334,,89.1,,
"De 50 y más años (219)",849,4653,3703,,79.6,,
"Educacion Inicial (220)",6,9,9,,100,,
"De 12 a 14 años (221)",1,,,,,,
"De 20 a 24 años (223)",2,1,1,,100,,
"De 25 a 29 años (224)",2,6,6,,100,,
"De 30 a 34 años (225)",1,2,2,,100,,
"Primaria (230)",2952,11516,10151,113,88.1,1,
"De 12 a 14 años (231)",287,,,,,,
"De 15 a 19 años (232)",89,35,33,9,94.3,25.7,
"De 20 a 24 años (233)",108,121,117,11,96.7,9.1,
"De 25 a 29 años (234)",167,402,392,22,97.5,5.5,
"De 30 a 34 años (235)",198,626,581,26,92.8,4.2,
"De 35 a 39 años (236)",274,1116,1033,25,92.6,2.2,
"De 40 a 44 años (237)",307,1351,1244,15,92.1,1.1,
"De 45 a 49 años (238)",289,1431,1308,5,91.4,0.3,
"De 50 y más años (239)",1233,6434,5443,,84.6,,
"Secundaria (240)",3124,4675,4433,147,94.8,3.1,
"De 12 a 14 años (241)",507,,,,,,
"De 15 a 19 años (242)",755,82,80,25,97.6,30.5,
"De 20 a 24 años (243)",410,350,338,55,96.6,15.7,
"De 25 a 29 años (244)",329,562,539,30,95.9,5.3,
"De 30 a 34 años (245)",304,701,676,20,96.4,2.9,
"De 35 a 39 años (246)",272,853,806,13,94.5,1.5,
"De 40 a 44 años (247)",184,618,580,3,93.9,0.5,
"De 45 a 49 años (248)",141,583,547,1,93.8,0.2,
"De 50 y más años (249)",222,926,867,,93.6,,
"Sup. no Univ. incompleta (250)",350,244,234,9,95.9,3.7,
"De 15 a 19 años (252)",98,2,2,1,100,50,
"De 20 a 24 años (253)",131,36,33,3,91.7,8.3,
"De 25 a 29 años (254)",52,48,47,2,97.9,4.2,
"De 30 a 34 años (255)",30,54,50,3,92.6,5.6,
"De 35 a 39 años (256)",14,29,28,,96.6,,
"De 40 a 44 años (257)",10,32,32,,100,,
"De 45 a 49 años (258)",10,29,28,,96.6,,
"De 50 y más años (259)",5,14,14,,100,,
"Sup. no Univ. completa (260)",330,320,317,23,99.1,7.2,
"De 20 a 24 años (263)",90,35,35,5,100,14.3,
"De 25 a 29 años (264)",94,74,73,9,98.6,12.2,
"De 30 a 34 años (265)",62,60,59,4,98.3,6.7,
"De 35 a 39 años (266)",45,68,68,5,100,7.4,
"De 40 a 44 años (267)",18,35,35,,100,,
"De 45 a 49 años (268)",8,15,15,,100,,
"De 50 y más años (269)",13,33,32,,97,,
"Sup. Univ. incompleta (270)",109,74,73,,98.6,,
"De 15 a 19 años (272)",24,,,,,,
"De 20 a 24 años (273)",43,6,6,,100,,
"De 25 a 29 años (274)",14,8,8,,100,,
"De 30 a 34 años (275)",7,10,10,,100,,
"De 35 a 39 años (276)",5,8,8,,100,,
"De 40 a 44 años (277)",6,14,13,,92.9,,
"De 45 a 49 años (278)",5,12,12,,100,,
"De 50 y más años (279)",5,16,16,,100,,
"Sup. Univ. completa (280)",176,273,262,11,96,4,
"De 20 a 24 años (283)",29,10,10,3,100,30,
"De 25 a 29 años (284)",45,27,27,2,100,7.4,
"De 30 a 34 años (285)",25,32,32,3,100,9.4,
"De 35 a 39 años (286)",34,67,65,3,97,4.5,
"De 40 a 44 años (287)",14,39,38,,97.4,,
"De 45 a 49 años (288)",10,20,20,,100,,
"De 50 y más años (289)",19,78,70,,89.7,,
