"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",100,12,,35,38,3,5,4,3
"Comercio al por mayor (053)",2,,,,1,,1,,
"Comercio al por menor (054)",98,12,,35,37,3,4,4,3
"Hoteles y restaurantes (055)",57,7,,19,20,7,2,,2
"Trans., almac. y comunicaciones (056)",2,,,,,1,1,,
"Intermediación financiera (057)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (058)",8,,,1,2,2,1,,2
"Admin.pub. y defensa; p. segur.soc.afil (059)",35,,,2,9,8,5,1,10
"Enseñanza (060)",153,,,,4,6,31,13,99
"Servicios sociales y de salud (061)",17,,,,1,2,3,,11
"Otras activ. serv.comun.soc y personales (062)",25,3,,17,1,1,,3,
"Hogares privados con servicio doméstico (063)",51,5,,25,18,,1,1,1
"Actividad economica no especificada (065)",37,5,,19,11,1,1,,
,,,,,,,,,
"URBANA (066)",1734,85,1,517,604,77,123,68,259
"Agric., ganadería, caza y silvicultura (067)",818,57,,357,325,19,17,23,20
"Pesca (068)",1,,,,,,1,,
"Explotación de minas y canteras (069)",8,,,2,5,1,,,
"Industrias manufactureras (070)",55,1,,7,36,6,2,1,2
"Suministro de electricidad, gas y agua (071)",6,,,,2,,1,1,2
"Construcción (072)",55,,,10,40,,2,,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",152,8,,41,74,8,8,7,6
"Venta, mant.y rep. veh.autom.y motoc. (074)",4,,,,2,,1,1,
"Comercio al por mayor (075)",6,,,,5,,1,,
"Comercio al por menor (076)",142,8,,41,67,8,6,6,6
"Hoteles y restaurantes (077)",58,6,,18,20,7,3,2,2
"Trans., almac. y comunicaciones (078)",29,,,4,15,2,5,3,
"Intermediación financiera (079)",3,,,,,,1,,2
"Activid.inmobil., empres. y de alquiler (080)",33,,,3,9,6,6,2,7
"Admin.pub. y defensa; p. segur.soc.afil (081)",111,1,,7,31,14,16,6,36
"Enseñanza (082)",236,,,,4,6,55,17,154
"Servicios sociales y de salud (083)",25,,,,5,1,4,1,14
"Otras activ. serv.comun.soc y personales (084)",39,3,,17,6,5,,5,3
"Hogares privados con servicio doméstico (085)",47,4,,25,16,,1,,1
"Actividad economica no especificada (087)",58,5,1,26,16,2,1,,7
"Hombres (088)",1142,29,1,313,472,44,75,49,159
"Agric., ganadería, caza y silvicultura (089)",641,27,,259,288,15,14,22,16
"Pesca (090)",1,,,,,,1,,
"Explotación de minas y canteras (091)",8,,,2,5,1,,,
"Industrias manufactureras (092)",49,1,,5,32,6,2,1,2
"Suministro de electricidad, gas y agua (093)",6,,,,2,,1,1,2
"Construcción (094)",55,,,10,40,,2,,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",66,,,13,38,5,3,3,4
"Venta, mant.y rep. veh.autom.y motoc. (096)",4,,,,2,,1,1,
"Comercio al por mayor (097)",4,,,,4,,,,
"Comercio al por menor (098)",58,,,13,32,5,2,2,4
"Hoteles y restaurantes (099)",4,,,,1,,1,2,
"Trans., almac. y comunicaciones (100)",27,,,4,15,1,4,3,
"Intermediación financiera (101)",2,,,,,,,,2
"Activid.inmobil., empres. y de alquiler (102)",26,,,2,8,4,5,2,5
"Admin.pub. y defensa; p. segur.soc.afil (103)",78,1,,5,23,6,11,5,27
"Enseñanza (104)",126,,,,3,1,30,7,85
"Servicios sociales y de salud (105)",9,,,,4,,1,1,3
"Otras activ. serv.comun.soc y personales (106)",15,,,1,5,4,,2,3
"Hogares privados con servicio doméstico (107)",2,,,1,1,,,,
"Actividad economica no especificada (109)",27,,1,11,7,1,,,7
"Mujeres (110)",592,56,,204,132,33,48,19,100
"Agric., ganadería, caza y silvicultura (111)",177,30,,98,37,4,3,1,4
"Industrias manufactureras (114)",6,,,2,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",86,8,,28,36,3,5,4,2
"Comercio al por mayor (119)",2,,,,1,,1,,
"Comercio al por menor (120)",84,8,,28,35,3,4,4,2
"Hoteles y restaurantes (121)",54,6,,18,19,7,2,,2
"Trans., almac. y comunicaciones (122)",2,,,,,1,1,,
"Intermediación financiera (123)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (124)",7,,,1,1,2,1,,2
"Admin.pub. y defensa; p. segur.soc.afil (125)",33,,,2,8,8,5,1,9
"Enseñanza (126)",110,,,,1,5,25,10,69
"Servicios sociales y de salud (127)",16,,,,1,1,3,,11
"Otras activ. serv.comun.soc y personales (128)",24,3,,16,1,1,,3,
"Hogares privados con servicio doméstico (129)",45,4,,24,15,,1,,1
"Actividad economica no especificada (131)",31,5,,15,9,1,1,,
,,,,,,,,,
"RURAL (132)",1130,55,,503,326,47,62,32,105
"Agric., ganadería, caza y silvicultura (133)",800,45,,443,262,15,8,11,16
"Explotación de minas y canteras (135)",134,,,18,19,22,38,12,25
"Industrias manufactureras (136)",13,3,,5,4,1,,,
"Construcción (138)",21,,,7,10,1,,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",38,5,,15,12,,2,,4
"Venta, mant.y rep. veh.autom.y motoc. (140)",5,,,1,,,1,,3
"Comercio al por mayor (141)",3,1,,1,1,,,,
"Comercio al por menor (142)",30,4,,13,11,,1,,1
"Hoteles y restaurantes (143)",3,1,,1,1,,,,
"Activid.inmobil., empres. y de alquiler (146)",6,,,,2,1,1,1,1
"Admin.pub. y defensa; p. segur.soc.afil (147)",8,,,1,4,1,,1,1
"Enseñanza (148)",78,,,,4,2,12,5,55
"Servicios sociales y de salud (149)",1,,,,,1,,,
"Otras activ. serv.comun.soc y personales (150)",5,,,1,,3,,,1
"Hogares privados con servicio doméstico (151)",7,1,,1,4,,,1,
"Actividad economica no especificada (153)",16,,,11,4,,1,,
"Hombres (154)",943,24,,436,288,45,52,27,71
"Agric., ganadería, caza y silvicultura (155)",696,21,,392,237,15,7,10,14
"Explotación de minas y canteras (157)",130,,,17,19,22,35,12,25
"Industrias manufactureras (158)",11,2,,4,4,1,,,
"Construcción (160)",21,,,7,10,1,,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",24,1,,8,10,,2,,3
"Venta, mant.y rep. veh.autom.y motoc. (162)",5,,,1,,,1,,3
"Comercio al por mayor (163)",3,1,,1,1,,,,
"Comercio al por menor (164)",16,,,6,9,,1,,
"Activid.inmobil., empres. y de alquiler (168)",5,,,,1,1,1,1,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",6,,,1,3,1,,1,
"Enseñanza (170)",35,,,,1,1,6,2,25
"Otras activ. serv.comun.soc y personales (172)",4,,,,,3,,,1
"Hogares privados con servicio doméstico (173)",1,,,,1,,,,
"Actividad economica no especificada (175)",10,,,7,2,,1,,
"Mujeres (176)",187,31,,67,38,2,10,5,34
"Agric., ganadería, caza y silvicultura (177)",104,24,,51,25,,1,1,2
"Explotación de minas y canteras (179)",4,,,1,,,3,,
"Industrias manufactureras (180)",2,1,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",14,4,,7,2,,,,1
"Comercio al por menor (186)",14,4,,7,2,,,,1
"Hoteles y restaurantes (187)",3,1,,1,1,,,,
"Activid.inmobil., empres. y de alquiler (190)",1,,,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",2,,,,1,,,,1
"Enseñanza (192)",43,,,,3,1,6,3,30
"Servicios sociales y de salud (193)",1,,,,,1,,,
"Otras activ. serv.comun.soc y personales (194)",1,,,1,,,,,
"Hogares privados con servicio doméstico (195)",6,1,,1,3,,,1,
"Actividad economica no especificada (197)",6,,,4,2,,,,
