"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",33,33,,11,13,8,1,,,,,66
"De 30 a 34 años (025)",29,29,,7,10,6,6,,,,,70
"De 35 a 39 años (026)",33,33,,4,6,12,6,3,2,,,113
"De 40 a 44 años (027)",20,20,,2,6,4,6,1,1,,,69
"De 45 a 49 años (028)",11,11,,1,4,,3,1,1,1,,48
"De 50 y más años (029)",47,47,,5,7,8,14,11,2,,,191
"Casado(a) (030)",1798,1783,7,94,175,252,530,418,245,62,15,8977
"De 12 a 14 años (031)",1,1,,,1,,,,,,,2
"De 15 a 19 años (032)",14,11,,8,1,2,,,,,3,16
"De 20 a 24 años (033)",60,60,,19,23,15,3,,,,,122
"De 25 a 29 años (034)",116,113,,10,36,37,28,2,,,3,323
"De 30 a 34 años (035)",206,205,1,19,33,56,71,20,5,,1,731
"De 35 a 39 años (036)",243,241,,2,22,33,106,63,14,1,2,1143
"De 40 a 44 años (037)",235,234,1,2,10,24,80,79,32,6,1,1294
"De 45 a 49 años (038)",198,197,,8,4,18,49,60,43,15,1,1209
"De 50 y más años (039)",725,721,5,26,45,67,193,194,151,40,4,4137
"Viudo(a) (040)",522,511,4,37,48,75,161,131,42,13,11,2404
"De 15 a 19 años (042)",1,,,,,,,,,,1,
"De 20 a 24 años (043)",7,7,,3,2,,2,,,,,15
"De 25 a 29 años (044)",3,2,,,1,,1,,,,1,6
"De 30 a 34 años (045)",7,7,,1,1,3,1,1,,,,23
"De 35 a 39 años (046)",19,19,,5,,2,7,4,1,,,73
"De 40 a 44 años (047)",26,26,,2,1,4,5,11,2,1,,133
"De 45 a 49 años (048)",25,25,,1,2,,11,9,2,,,134
"De 50 y más años (049)",434,425,4,25,41,66,134,106,37,12,9,2020
"Divorciado(a) (050)",15,15,,1,2,,10,1,1,,,68
"De 20 a 24 años (053)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (056)",1,1,,,,,1,,,,,5
"De 45 a 49 años (058)",2,2,,,,,2,,,,,10
"De 50 y más años (059)",10,10,,,1,,7,1,1,,,50
"Soltero(a) (060)",282,191,3,119,48,16,5,,,,91,283
"De 12 a 14 años (061)",4,4,,4,,,,,,,,4
"De 15 a 19 años (062)",23,23,,21,2,,,,,,,25
"De 20 a 24 años (063)",76,51,1,37,12,1,,,,,25,64
"De 25 a 29 años (064)",53,30,1,21,8,,,,,,23,37
"De 30 a 34 años (065)",43,26,,13,7,5,1,,,,17,46
"De 35 a 39 años (066)",27,20,,7,7,6,,,,,7,39
"De 40 a 44 años (067)",19,13,1,4,4,1,3,,,,6,27
"De 45 a 49 años (068)",8,6,,3,2,,1,,,,2,11
"De 50 y más años (069)",29,18,,9,6,3,,,,,11,30
,,,,,,,,,,,,
"URBANA (080)",897,865,1,129,139,146,229,141,64,16,32,3461
"De 12 a 14 años (081)",1,1,,1,,,,,,,,1
"De 15 a 19 años (082)",24,19,,16,3,,,,,,5,22
"De 20 a 24 años (083)",86,77,,44,23,8,1,1,,,9,124
"De 25 a 29 años (084)",104,97,,24,31,29,12,1,,,7,230
"De 30 a 34 años (085)",128,125,,17,30,38,31,7,2,,3,387
"De 35 a 39 años (086)",123,122,,8,14,27,51,20,1,1,1,486
"De 40 a 44 años (087)",110,109,1,4,12,15,41,30,5,1,1,499
"De 45 a 49 años (088)",65,64,,3,4,5,20,20,11,1,1,349
"De 50 y más años (089)",256,251,,12,22,24,73,62,45,13,5,1363
"Conviviente (090)",301,293,,62,63,63,61,34,9,1,8,952
"De 15 a 19 años (092)",14,10,,7,3,,,,,,4,13
"De 20 a 24 años (093)",56,54,,29,18,7,,,,,2,86
"De 25 a 29 años (094)",57,55,,14,15,18,7,1,,,2,134
"De 30 a 34 años (095)",57,57,,4,12,20,17,3,1,,,193
"De 35 a 39 años (096)",43,43,,5,6,9,13,9,,1,,167
"De 40 a 44 años (097)",30,30,,1,5,3,10,10,1,,,139
"De 45 a 49 años (098)",15,15,,1,2,1,6,2,3,,,72
"De 50 y más años (099)",29,29,,1,2,5,8,9,4,,,148
"Separado(a) (100)",36,36,,7,5,10,8,6,,,,120
"De 20 a 24 años (103)",3,3,,2,,,,1,,,,8
"De 25 a 29 años (104)",6,6,,1,1,4,,,,,,15
"De 30 a 34 años (105)",7,7,,2,1,2,2,,,,,18
"De 35 a 39 años (106)",6,6,,,,2,3,1,,,,25
"De 40 a 44 años (107)",6,6,,1,1,1,2,1,,,,22
"De 45 a 49 años (108)",2,2,,,1,,,1,,,,9
"De 50 y más años (109)",6,6,,1,1,1,1,2,,,,23
"Casado(a) (110)",412,408,,22,46,62,135,83,48,12,4,1951
"De 15 a 19 años (112)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (113)",10,10,,6,2,1,1,,,,,17
"De 25 a 29 años (114)",26,26,,2,12,7,5,,,,,68
"De 30 a 34 años (115)",48,48,,4,13,15,12,3,1,,,152
"De 35 a 39 años (116)",69,69,,1,8,15,34,10,1,,,285
"De 40 a 44 años (117)",62,62,,,4,10,27,17,4,,,297
"De 45 a 49 años (118)",43,42,,1,1,4,10,17,8,1,1,247
"De 50 y más años (119)",151,149,,6,6,10,46,36,34,11,2,883
"Viudo(a) (120)",73,73,,4,13,8,21,17,7,3,,347
"De 20 a 24 años (123)",1,1,,,1,,,,,,,2
"De 30 a 34 años (125)",2,2,,1,,,,1,,,,7
"De 35 a 39 años (126)",2,2,,1,,,1,,,,,5
"De 40 a 44 años (127)",4,4,,,,,1,2,,1,,28
"De 45 a 49 años (128)",3,3,,,,,3,,,,,15
"De 50 y más años (129)",61,61,,2,12,8,16,14,7,2,,290
"Divorciado(a) (130)",4,4,,,,,3,1,,,,20
"De 45 a 49 años (138)",1,1,,,,,1,,,,,5
"De 50 y más años (139)",3,3,,,,,2,1,,,,15
"Soltero(a) (140)",71,51,1,34,12,3,1,,,,20,71
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",7,7,,7,,,,,,,,7
"De 20 a 24 años (143)",16,9,,7,2,,,,,,7,11
"De 25 a 29 años (144)",15,10,,7,3,,,,,,5,13
"De 30 a 34 años (145)",14,11,,6,4,1,,,,,3,17
"De 35 a 39 años (146)",3,2,,1,,1,,,,,1,4
"De 40 a 44 años (147)",8,7,1,2,2,1,1,,,,1,13
"De 45 a 49 años (148)",1,1,,1,,,,,,,,1
"De 50 y más años (149)",6,3,,2,1,,,,,,3,4
,,,,,,,,,,,,
"RURAL (160)",3883,3734,23,511,540,543,1002,697,330,88,149,15885
"De 12 a 14 años (161)",13,4,,3,1,,,,,,9,5
"De 15 a 19 años (162)",137,105,4,81,14,5,1,,,,32,128
"De 20 a 24 años (163)",402,378,2,178,133,50,15,,,,24,656
"De 25 a 29 años (164)",437,411,2,82,126,111,80,8,2,,26,1070
"De 30 a 34 años (165)",518,502,3,50,78,112,194,55,8,2,16,1838
"De 35 a 39 años (166)",482,472,,24,47,59,188,116,34,4,10,2189
"De 40 a 44 años (167)",373,367,1,13,21,35,115,112,57,13,6,2010
"De 45 a 49 años (168)",292,290,,13,15,17,73,92,55,25,2,1766
"De 50 y más años (169)",1229,1205,11,67,105,154,336,314,174,44,24,6223
"Conviviente (170)",1648,1595,10,268,291,244,427,237,91,27,53,6051
"De 12 a 14 años (171)",8,,,,,,,,,,8,
"De 15 a 19 años (172)",101,73,4,55,10,3,1,,,,28,88
"De 20 a 24 años (173)",255,250,1,110,95,34,10,,,,5,444
"De 25 a 29 años (174)",279,275,1,50,84,77,55,6,2,,4,734
"De 30 a 34 años (175)",304,303,2,23,45,60,129,38,4,2,1,1162
"De 35 a 39 años (176)",239,237,,9,20,24,106,57,18,3,2,1135
"De 40 a 44 años (177)",153,153,,6,7,14,52,41,26,7,,847
"De 45 a 49 años (178)",98,98,,2,5,3,21,40,17,10,,631
"De 50 y más años (179)",211,206,2,13,25,29,53,55,24,5,5,1010
"Separado(a) (180)",178,175,,52,47,29,29,11,6,1,3,491
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 15 a 19 años (182)",8,7,,6,1,,,,,,1,8
"De 20 a 24 años (183)",29,28,,21,5,1,1,,,,1,38
"De 25 a 29 años (184)",27,27,,10,12,4,1,,,,,51
"De 30 a 34 años (185)",22,22,,5,9,4,4,,,,,52
"De 35 a 39 años (186)",27,27,,4,6,10,3,2,2,,,88
"De 40 a 44 años (187)",14,14,,1,5,3,4,,1,,,47
"De 45 a 49 años (188)",9,9,,1,3,,3,,1,1,,39
"De 50 y más años (189)",41,41,,4,6,7,13,9,2,,,168
"Casado(a) (190)",1386,1375,7,72,129,190,395,335,197,50,11,7026
"De 12 a 14 años (191)",1,1,,,1,,,,,,,2
"De 15 a 19 años (192)",11,9,,6,1,2,,,,,2,14
"De 20 a 24 años (193)",50,50,,13,21,14,2,,,,,105
"De 25 a 29 años (194)",90,87,,8,24,30,23,2,,,3,255
"De 30 a 34 años (195)",158,157,1,15,20,41,59,17,4,,1,579
"De 35 a 39 años (196)",174,172,,1,14,18,72,53,13,1,2,858
"De 40 a 44 años (197)",173,172,1,2,6,14,53,62,28,6,1,997
"De 45 a 49 años (198)",155,155,,7,3,14,39,43,35,14,,962
"De 50 y más años (199)",574,572,5,20,39,57,147,158,117,29,2,3254
"Viudo(a) (200)",449,438,4,33,35,67,140,114,35,10,11,2057
"De 15 a 19 años (202)",1,,,,,,,,,,1,
"De 20 a 24 años (203)",6,6,,3,1,,2,,,,,13
"De 25 a 29 años (204)",3,2,,,1,,1,,,,1,6
"De 30 a 34 años (205)",5,5,,,1,3,1,,,,,16
"De 35 a 39 años (206)",17,17,,4,,2,6,4,1,,,68
"De 40 a 44 años (207)",22,22,,2,1,4,4,9,2,,,105
"De 45 a 49 años (208)",22,22,,1,2,,8,9,2,,,119
"De 50 y más años (209)",373,364,4,23,29,58,118,92,30,10,9,1730
"Divorciado(a) (210)",11,11,,1,2,,7,,1,,,48
"De 20 a 24 años (213)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (216)",1,1,,,,,1,,,,,5
"De 45 a 49 años (218)",1,1,,,,,1,,,,,5
"De 50 y más años (219)",7,7,,,1,,5,,1,,,35
"Soltero(a) (220)",211,140,2,85,36,13,4,,,,71,212
"De 12 a 14 años (221)",3,3,,3,,,,,,,,3
"De 15 a 19 años (222)",16,16,,14,2,,,,,,,18
"De 20 a 24 años (223)",60,42,1,30,10,1,,,,,18,53
"De 25 a 29 años (224)",38,20,1,14,5,,,,,,18,24
"De 30 a 34 años (225)",29,15,,7,3,4,1,,,,14,29
"De 35 a 39 años (226)",24,18,,6,7,5,,,,,6,35
"De 40 a 44 años (227)",11,6,,2,2,,2,,,,5,14
"De 45 a 49 años (228)",7,5,,2,2,,1,,,,2,10
"De 50 y más años (229)",23,15,,7,5,3,,,,,8,26
