"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",7374,524,3394,2153,1187,116
"Otra (034)",90,,74,14,2,
"Ocupación no especificada (035)",1003,10,431,371,161,30
,,,,,,
"URBANA (036)",21200,413,7740,7821,4596,630
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",43,,3,18,21,1
"Profes., científicos e intelectuales (038)",2187,,503,1214,447,23
"Técnicos de nivel medio y trab. asimilados (039)",919,,345,373,185,16
"Jefes y empleados de oficina (040)",553,,278,178,93,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",3741,56,1265,1436,871,113
"Agricult. trabaj. calif.agrop. y pesqueros (042)",3112,14,740,1180,961,217
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1511,23,630,498,319,41
"Obreros construc., conf., papel, fab., instr. (044)",2057,9,855,768,394,31
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",6012,308,2639,1781,1118,166
"Otra (046)",476,,231,175,70,
"Ocupación no especificada (047)",589,3,251,200,117,18
"Hombres (048)",13919,260,5042,4992,3148,477
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",27,,2,12,12,1
"Profes., científicos e intelectuales (050)",1164,,223,629,296,16
"Técnicos de nivel medio y trab. asimilados (051)",571,,197,233,131,10
"Jefes y empleados de oficina (052)",244,,95,80,65,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1505,29,527,535,355,59
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2795,11,677,1053,854,200
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1349,18,564,431,298,38
"Obreros construc., conf., papel, fab., instr. (056)",2013,9,834,755,384,31
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",3639,191,1664,1037,635,112
"Otra (058)",390,,159,162,69,
"Ocupación no especificada (059)",222,2,100,65,49,6
"Mujeres (060)",7281,153,2698,2829,1448,153
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",16,,1,6,9,
"Profes., científicos e intelectuales (062)",1023,,280,585,151,7
"Técnicos de nivel medio y trab. asimilados (063)",348,,148,140,54,6
"Jefes y empleados de oficina (064)",309,,183,98,28,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",2236,27,738,901,516,54
"Agricult. trabaj. calif.agrop. y pesqueros (066)",317,3,63,127,107,17
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",162,5,66,67,21,3
"Obreros construc., conf., papel, fab., instr. (068)",44,,21,13,10,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",2373,117,975,744,483,54
"Otra (070)",86,,72,13,1,
"Ocupación no especificada (071)",367,1,151,135,68,12
,,,,,,
"RURAL (072)",48950,1570,21353,15634,8657,1736
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",29,,3,18,6,2
"Profes., científicos e intelectuales (074)",888,,281,466,136,5
"Técnicos de nivel medio y trab. asimilados (075)",230,,109,83,34,4
"Jefes y empleados de oficina (076)",160,,97,44,19,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",1265,25,567,426,216,31
"Agricult. trabaj. calif.agrop. y pesqueros (078)",23026,105,7586,8672,5451,1212
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",857,10,375,307,151,14
"Obreros construc., conf., papel, fab., instr. (080)",1129,5,508,437,166,13
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",20553,1414,11443,4899,2366,431
"Otra (082)",68,,40,25,3,
"Ocupación no especificada (083)",745,11,344,257,109,24
"Hombres (084)",39917,1092,17283,12775,7194,1573
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",23,,2,13,6,2
"Profes., científicos e intelectuales (086)",460,,110,243,103,4
"Técnicos de nivel medio y trab. asimilados (087)",164,,69,60,31,4
"Jefes y empleados de oficina (088)",83,,39,27,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",394,5,164,135,80,10
"Agricult. trabaj. calif.agrop. y pesqueros (090)",21278,69,6965,8087,5002,1155
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",710,7,319,253,120,11
"Obreros construc., conf., papel, fab., instr. (092)",1080,2,489,422,155,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",15552,1007,9024,3490,1662,369
"Otra (094)",64,,38,24,2,
"Ocupación no especificada (095)",109,2,64,21,16,6
"Mujeres (096)",9033,478,4070,2859,1463,163
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",6,,1,5,,
"Profes., científicos e intelectuales (098)",428,,171,223,33,1
"Técnicos de nivel medio y trab. asimilados (099)",66,,40,23,3,
"Jefes y empleados de oficina (100)",77,,58,17,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",871,20,403,291,136,21
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1748,36,621,585,449,57
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",147,3,56,54,31,3
"Obreros construc., conf., papel, fab., instr. (104)",49,3,19,15,11,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",5001,407,2419,1409,704,62
"Otra (106)",4,,2,1,1,
"Ocupación no especificada (107)",636,9,280,236,93,18
