"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",345,,,,,,
"De 15 a 19 años (042)",706,59,59,22,100,37.3,
"De 20 a 24 años (043)",325,278,273,47,98.2,16.9,
"De 25 a 29 años (044)",157,283,271,26,95.8,9.2,
"De 30 a 34 años (045)",88,230,228,12,99.1,5.2,
"De 35 a 39 años (046)",60,203,190,9,93.6,4.4,
"De 40 a 44 años (047)",43,167,157,2,94,1.2,
"De 45 a 49 años (048)",31,154,146,2,94.8,1.3,
"De 50 y más años (049)",34,130,118,,90.8,,
"Sup. no Univ. incompleta (050)",232,321,298,15,92.8,4.7,
"De 15 a 19 años (052)",58,4,4,1,100,25,
"De 20 a 24 años (053)",79,32,31,4,96.9,12.5,
"De 25 a 29 años (054)",29,47,47,5,100,10.6,
"De 30 a 34 años (055)",16,46,44,1,95.7,2.2,
"De 35 a 39 años (056)",20,73,61,4,83.6,5.5,
"De 40 a 44 años (057)",8,28,28,,100,,
"De 45 a 49 años (058)",8,36,34,,94.4,,
"De 50 y más años (059)",14,55,49,,89.1,,
"Sup. no Univ. completa (060)",346,809,781,19,96.5,2.3,
"De 20 a 24 años (063)",41,34,34,6,100,17.6,
"De 25 a 29 años (064)",79,112,107,5,95.5,4.5,
"De 30 a 34 años (065)",69,137,135,3,98.5,2.2,
"De 35 a 39 años (066)",53,149,148,5,99.3,3.4,
"De 40 a 44 años (067)",36,113,106,,93.8,,
"De 45 a 49 años (068)",27,87,85,,97.7,,
"De 50 y más años (069)",41,177,166,,93.8,,
"Sup. Univ. incompleta (070)",99,94,94,6,100,6.4,
"De 15 a 19 años (072)",24,4,4,,100,,
"De 20 a 24 años (073)",38,16,16,4,100,25,
"De 25 a 29 años (074)",14,13,13,,100,,
"De 30 a 34 años (075)",10,16,16,2,100,12.5,
"De 35 a 39 años (076)",5,15,15,,100,,
"De 40 a 44 años (077)",4,15,15,,100,,
"De 45 a 49 años (078)",2,4,4,,100,,
"De 50 y más años (079)",2,11,11,,100,,
"Sup. Univ. completa (080)",122,229,226,3,98.7,1.3,
"De 20 a 24 años (083)",15,14,14,1,100,7.1,
"De 25 a 29 años (084)",26,15,15,,100,,
"De 30 a 34 años (085)",30,52,52,,100,,
"De 35 a 39 años (086)",21,53,53,2,100,3.8,
"De 40 a 44 años (087)",9,36,36,,100,,
"De 45 a 49 años (088)",6,19,17,,89.5,,
"De 50 y más años (089)",15,40,39,,97.5,,
,,,,,,,
"URBANA (100)",1093,2887,2650,46,91.8,1.6,
"De 12 a 14 años (101)",114,,,,,,
"De 15 a 19 años (102)",137,10,10,4,100,40,
"De 20 a 24 años (103)",100,91,90,13,98.9,14.3,
"De 25 a 29 años (104)",99,139,136,9,97.8,6.5,
"De 30 a 34 años (105)",111,268,263,6,98.1,2.2,
"De 35 a 39 años (106)",100,332,314,10,94.6,3,
"De 40 a 44 años (107)",81,281,275,2,97.9,0.7,
"De 45 a 49 años (108)",68,275,260,2,94.5,0.7,
"De 50 y más años (109)",283,1491,1302,,87.3,,
"Sin nivel (110)",225,1076,936,6,87,0.6,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",4,1,1,,100,,
"De 20 a 24 años (113)",4,5,5,2,100,40,
"De 25 a 29 años (114)",8,15,14,,93.3,,
"De 30 a 34 años (115)",14,50,49,2,98,4,
"De 35 a 39 años (116)",20,71,69,1,97.2,1.4,
"De 40 a 44 años (117)",11,39,38,,97.4,,
"De 45 a 49 años (118)",16,74,68,1,91.9,1.4,
"De 50 y más años (119)",147,821,692,,84.3,,
"Educacion Inicial (120)",2,4,4,1,100,25,
"De 12 a 14 años (121)",1,,,,,,
"De 25 a 29 años (124)",1,4,4,1,100,25,
"Primaria (130)",236,726,672,4,92.6,0.6,
"De 12 a 14 años (131)",47,,,,,,
"De 15 a 19 años (132)",20,2,2,,100,,
"De 20 a 24 años (133)",17,24,24,3,100,12.5,
"De 25 a 29 años (134)",13,22,22,,100,,
"De 30 a 34 años (135)",12,31,30,,96.8,,
"De 35 a 39 años (136)",21,77,74,,96.1,,
"De 40 a 44 años (137)",18,77,76,1,98.7,1.3,
"De 45 a 49 años (138)",11,56,54,,96.4,,
"De 50 y más años (139)",77,437,390,,89.2,,
"Secundaria (140)",274,330,321,16,97.3,4.8,
"De 12 a 14 años (141)",65,,,,,,
"De 15 a 19 años (142)",85,6,6,4,100,66.7,
"De 20 a 24 años (143)",30,29,28,3,96.6,10.3,
"De 25 a 29 años (144)",22,45,44,6,97.8,13.3,
"De 30 a 34 años (145)",19,56,55,1,98.2,1.8,
"De 35 a 39 años (146)",11,34,33,,97.1,,
"De 40 a 44 años (147)",13,37,37,1,100,2.7,
"De 45 a 49 años (148)",13,57,55,1,96.5,1.8,
"De 50 y más años (149)",16,66,63,,95.5,,
"Sup. no Univ. incompleta (150)",99,178,162,8,91,4.5,
"De 15 a 19 años (152)",20,,,,,,
"De 20 a 24 años (153)",21,12,12,2,100,16.7,
"De 25 a 29 años (154)",15,17,17,1,100,5.9,
"De 30 a 34 años (155)",12,30,29,1,96.7,3.3,
"De 35 a 39 años (156)",12,53,41,4,77.4,7.5,
"De 40 a 44 años (157)",5,18,18,,100,,
"De 45 a 49 años (158)",3,14,13,,92.9,,
"De 50 y más años (159)",11,34,32,,94.1,,
"Sup. no Univ. completa (160)",161,421,405,8,96.2,1.9,
"De 20 a 24 años (163)",16,17,17,2,100,11.8,
"De 25 a 29 años (164)",23,29,28,1,96.6,3.4,
"De 30 a 34 años (165)",34,73,72,1,98.6,1.4,
"De 35 a 39 años (166)",23,69,69,4,100,5.8,
"De 40 a 44 años (167)",24,76,72,,94.7,,
"De 45 a 49 años (168)",18,53,51,,96.2,,
"De 50 y más años (169)",23,104,96,,92.3,,
"Sup. Univ. incompleta (170)",34,52,52,1,100,1.9,
"De 15 a 19 años (172)",8,1,1,,100,,
"De 20 a 24 años (173)",5,1,1,,100,,
"De 25 a 29 años (174)",4,3,3,,100,,
"De 30 a 34 años (175)",6,12,12,1,100,8.3,
"De 35 a 39 años (176)",4,11,11,,100,,
"De 40 a 44 años (177)",3,9,9,,100,,
"De 45 a 49 años (178)",2,4,4,,100,,
"De 50 y más años (179)",2,11,11,,100,,
"Sup. Univ. completa (180)",62,100,98,2,98,2,
"De 20 a 24 años (183)",7,3,3,1,100,33.3,
"De 25 a 29 años (184)",13,4,4,,100,,
"De 30 a 34 años (185)",14,16,16,,100,,
"De 35 a 39 años (186)",9,17,17,1,100,5.9,
"De 40 a 44 años (187)",7,25,25,,100,,
"De 45 a 49 años (188)",5,17,15,,88.2,,
"De 50 y más años (189)",7,18,18,,100,,
,,,,,,,
"RURAL (200)",7228,24089,20728,432,86,1.8,
"De 12 a 14 años (201)",803,,,,,,
"De 15 a 19 años (202)",1021,137,135,43,98.5,31.4,
"De 20 a 24 años (203)",802,847,819,122,96.7,14.4,
"De 25 a 29 años (204)",605,1333,1280,90,96,6.8,
"De 30 a 34 años (205)",600,2021,1882,80,93.1,4,
"De 35 a 39 años (206)",510,2305,2111,52,91.6,2.3,
"De 40 a 44 años (207)",467,2582,2321,33,89.9,1.3,
"De 45 a 49 años (208)",444,2866,2511,12,87.6,0.4,
"De 50 y más años (209)",1976,11998,9669,,80.6,,
"Sin nivel (210)",3196,17182,14315,145,83.3,0.8,
"De 12 a 14 años (211)",12,,,,,,
"De 15 a 19 años (212)",54,11,11,3,100,27.3,
"De 20 a 24 años (213)",127,178,168,19,94.4,10.7,
"De 25 a 29 años (214)",149,396,381,21,96.2,5.3,
"De 30 a 34 años (215)",288,1077,975,40,90.5,3.7,
"De 35 a 39 años (216)",278,1358,1223,30,90.1,2.2,
"De 40 a 44 años (217)",296,1712,1523,22,89,1.3,
"De 45 a 49 años (218)",306,2058,1762,10,85.6,0.5,
"De 50 y más años (219)",1686,10392,8272,,79.6,,
"Educacion Inicial (220)",41,72,70,4,97.2,5.6,
"De 12 a 14 años (221)",13,,,,,,
"De 15 a 19 años (222)",1,1,1,,100,,
"De 20 a 24 años (223)",9,11,10,3,90.9,27.3,
"De 25 a 29 años (224)",7,24,23,,95.8,,
"De 30 a 34 años (225)",6,22,22,1,100,4.5,
"De 35 a 39 años (226)",5,14,14,,100,,
"Primaria (230)",2033,4959,4540,157,91.6,3.2,
"De 12 a 14 años (231)",498,,,,,,
"De 15 a 19 años (232)",291,65,63,21,96.9,32.3,
"De 20 a 24 años (233)",247,346,334,47,96.5,13.6,
"De 25 a 29 años (234)",221,541,519,41,95.9,7.6,
"De 30 a 34 años (235)",178,628,594,26,94.6,4.1,
"De 35 a 39 años (236)",127,624,578,11,92.6,1.8,
"De 40 a 44 años (237)",123,676,617,10,91.3,1.5,
"De 45 a 49 años (238)",105,653,601,1,92,0.2,
"De 50 y más años (239)",243,1426,1234,,86.5,,
"Secundaria (240)",1515,1174,1121,103,95.5,8.8,
"De 12 a 14 años (241)",280,,,,,,
"De 15 a 19 años (242)",621,53,53,18,100,34,
"De 20 a 24 años (243)",295,249,245,43,98.4,17.3,
"De 25 a 29 años (244)",135,238,227,20,95.4,8.4,
"De 30 a 34 años (245)",69,174,173,11,99.4,6.3,
"De 35 a 39 años (246)",49,169,157,9,92.9,5.3,
"De 40 a 44 años (247)",30,130,120,1,92.3,0.8,
"De 45 a 49 años (248)",18,97,91,1,93.8,1,
"De 50 y más años (249)",18,64,55,,85.9,,
"Sup. no Univ. incompleta (250)",133,143,136,7,95.1,4.9,
"De 15 a 19 años (252)",38,4,4,1,100,25,
"De 20 a 24 años (253)",58,20,19,2,95,10,
"De 25 a 29 años (254)",14,30,30,4,100,13.3,
"De 30 a 34 años (255)",4,16,15,,93.8,,
"De 35 a 39 años (256)",8,20,20,,100,,
"De 40 a 44 años (257)",3,10,10,,100,,
"De 45 a 49 años (258)",5,22,21,,95.5,,
"De 50 y más años (259)",3,21,17,,81,,
"Sup. no Univ. completa (260)",185,388,376,11,96.9,2.8,
"De 20 a 24 años (263)",25,17,17,4,100,23.5,
"De 25 a 29 años (264)",56,83,79,4,95.2,4.8,
"De 30 a 34 años (265)",35,64,63,2,98.4,3.1,
"De 35 a 39 años (266)",30,80,79,1,98.8,1.3,
"De 40 a 44 años (267)",12,37,34,,91.9,,
"De 45 a 49 años (268)",9,34,34,,100,,
"De 50 y más años (269)",18,73,70,,95.9,,
"Sup. Univ. incompleta (270)",65,42,42,4,100,9.5,
"De 15 a 19 años (272)",16,3,3,,100,,
"De 20 a 24 años (273)",33,15,15,4,100,26.7,
"De 25 a 29 años (274)",10,10,10,,100,,
"De 30 a 34 años (275)",4,4,4,,100,,
"De 35 a 39 años (276)",1,4,4,,100,,
"De 40 a 44 años (277)",1,6,6,,100,,
"Sup. Univ. completa (280)",60,129,128,1,99.2,0.8,
"De 20 a 24 años (283)",8,11,11,,100,,
"De 25 a 29 años (284)",13,11,11,,100,,
"De 30 a 34 años (285)",16,36,36,,100,,
"De 35 a 39 años (286)",12,36,36,1,100,2.8,
"De 40 a 44 años (287)",2,11,11,,100,,
"De 45 a 49 años (288)",1,2,2,,100,,
"De 50 y más años (289)",8,22,21,,95.5,,
