"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",2,,,,2,,,,
"Comercio al por mayor (053)",2,,,1,1,,,,
"Comercio al por menor (054)",134,13,,49,47,12,13,,
"Hoteles y restaurantes (055)",52,13,,18,15,2,4,,
"Trans., almac. y comunicaciones (056)",3,,,,,,3,,
"Activid.inmobil., empres. y de alquiler (058)",13,,,2,6,1,2,1,1
"Admin.pub. y defensa; p. segur.soc.afil (059)",20,1,,5,1,1,9,,3
"Enseñanza (060)",222,,,1,30,14,134,7,36
"Servicios sociales y de salud (061)",19,,,,1,1,7,2,8
"Otras activ. serv.comun.soc y personales (062)",15,2,,9,4,,,,
"Hogares privados con servicio doméstico (063)",71,13,1,39,16,2,,,
"Actividad economica no especificada (065)",101,28,1,49,14,3,4,,2
,,,,,,,,,
"URBANA (066)",1184,51,1,257,322,61,328,30,134
"Agric., ganadería, caza y silvicultura (067)",243,18,1,118,75,9,14,4,4
"Explotación de minas y canteras (069)",3,,,,3,,,,
"Industrias manufactureras (070)",78,1,,21,42,4,9,1,
"Suministro de electricidad, gas y agua (071)",1,,,,1,,,,
"Construcción (072)",67,3,,22,26,2,10,,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",177,7,,46,75,15,29,2,3
"Venta, mant.y rep. veh.autom.y motoc. (074)",13,,,3,3,,6,,1
"Comercio al por mayor (075)",2,1,,,1,,,,
"Comercio al por menor (076)",162,6,,43,71,15,23,2,2
"Hoteles y restaurantes (077)",43,6,,14,16,3,4,,
"Trans., almac. y comunicaciones (078)",41,,,5,20,1,14,,1
"Intermediación financiera (079)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (080)",29,,,3,8,1,3,5,9
"Admin.pub. y defensa; p. segur.soc.afil (081)",78,1,,8,20,3,25,3,18
"Enseñanza (082)",303,,,,12,13,192,8,78
"Servicios sociales y de salud (083)",33,,,2,4,,11,3,13
"Otras activ. serv.comun.soc y personales (084)",33,2,,7,6,3,11,3,1
"Hogares privados con servicio doméstico (085)",25,8,,8,8,1,,,
"Actividad economica no especificada (087)",29,5,,3,6,6,5,1,3
"Hombres (088)",748,20,1,173,227,31,183,21,92
"Agric., ganadería, caza y silvicultura (089)",209,11,1,101,69,8,12,3,4
"Explotación de minas y canteras (091)",3,,,,3,,,,
"Industrias manufactureras (092)",63,1,,14,34,4,9,1,
"Suministro de electricidad, gas y agua (093)",1,,,,1,,,,
"Construcción (094)",65,2,,21,26,2,10,,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",83,2,,19,35,3,19,2,3
"Venta, mant.y rep. veh.autom.y motoc. (096)",11,,,3,1,,6,,1
"Comercio al por mayor (097)",2,1,,,1,,,,
"Comercio al por menor (098)",70,1,,16,33,3,13,2,2
"Hoteles y restaurantes (099)",8,1,,3,3,1,,,
"Trans., almac. y comunicaciones (100)",39,,,5,20,1,12,,1
"Intermediación financiera (101)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (102)",18,,,1,4,,1,4,8
"Admin.pub. y defensa; p. segur.soc.afil (103)",61,,,5,19,2,17,3,15
"Enseñanza (104)",141,,,,5,4,82,2,48
"Servicios sociales y de salud (105)",22,,,2,3,,8,2,7
"Otras activ. serv.comun.soc y personales (106)",22,,,1,3,3,11,3,1
"Actividad economica no especificada (109)",12,3,,1,2,3,1,1,1
"Mujeres (110)",436,31,,84,95,30,145,9,42
"Agric., ganadería, caza y silvicultura (111)",34,7,,17,6,1,2,1,
"Industrias manufactureras (114)",15,,,7,8,,,,
"Construcción (116)",2,1,,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",94,5,,27,40,12,10,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,,2,,,,
"Comercio al por menor (120)",92,5,,27,38,12,10,,
"Hoteles y restaurantes (121)",35,5,,11,13,2,4,,
"Trans., almac. y comunicaciones (122)",2,,,,,,2,,
"Activid.inmobil., empres. y de alquiler (124)",11,,,2,4,1,2,1,1
"Admin.pub. y defensa; p. segur.soc.afil (125)",17,1,,3,1,1,8,,3
"Enseñanza (126)",162,,,,7,9,110,6,30
"Servicios sociales y de salud (127)",11,,,,1,,3,1,6
"Otras activ. serv.comun.soc y personales (128)",11,2,,6,3,,,,
"Hogares privados con servicio doméstico (129)",25,8,,8,8,1,,,
"Actividad economica no especificada (131)",17,2,,2,4,3,4,,2
,,,,,,,,,
"RURAL (132)",4739,531,7,2921,1031,48,129,18,54
"Agric., ganadería, caza y silvicultura (133)",3724,430,5,2457,766,25,24,7,10
"Explotación de minas y canteras (135)",10,1,,4,3,1,1,,
"Industrias manufactureras (136)",262,33,,164,58,4,1,1,1
"Suministro de electricidad, gas y agua (137)",5,,,1,4,,,,
"Construcción (138)",160,12,,95,45,3,1,2,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",92,11,,54,20,,5,1,1
"Venta, mant.y rep. veh.autom.y motoc. (140)",4,,,,3,,1,,
"Comercio al por mayor (141)",4,,,3,1,,,,
"Comercio al por menor (142)",84,11,,51,16,,4,1,1
"Hoteles y restaurantes (143)",22,8,,10,4,,,,
"Trans., almac. y comunicaciones (144)",73,,,27,41,2,2,,1
"Activid.inmobil., empres. y de alquiler (146)",9,,,1,6,,,,2
"Admin.pub. y defensa; p. segur.soc.afil (147)",33,1,,10,14,1,5,,2
"Enseñanza (148)",168,,,4,36,10,82,5,31
"Servicios sociales y de salud (149)",16,,,1,3,1,6,2,3
"Otras activ. serv.comun.soc y personales (150)",13,,,7,6,,,,
"Hogares privados con servicio doméstico (151)",50,6,1,34,8,1,,,
"Actividad economica no especificada (153)",102,29,1,52,17,,2,,1
"Hombres (154)",3856,332,2,2443,884,39,94,16,46
"Agric., ganadería, caza y silvicultura (155)",3261,304,2,2185,706,24,23,7,10
"Explotación de minas y canteras (157)",10,1,,4,3,1,1,,
"Industrias manufactureras (158)",114,7,,73,28,3,1,1,1
"Suministro de electricidad, gas y agua (159)",5,,,1,4,,,,
"Construcción (160)",157,12,,94,44,3,,2,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",48,3,,31,10,,2,1,1
"Venta, mant.y rep. veh.autom.y motoc. (162)",4,,,,3,,1,,
"Comercio al por mayor (163)",2,,,2,,,,,
"Comercio al por menor (164)",42,3,,29,7,,1,1,1
"Hoteles y restaurantes (165)",5,,,3,2,,,,
"Trans., almac. y comunicaciones (166)",72,,,27,41,2,1,,1
"Activid.inmobil., empres. y de alquiler (168)",7,,,1,4,,,,2
"Admin.pub. y defensa; p. segur.soc.afil (169)",30,1,,8,14,1,4,,2
"Enseñanza (170)",108,,,3,13,5,58,4,25
"Servicios sociales y de salud (171)",8,,,1,3,,2,1,1
"Otras activ. serv.comun.soc y personales (172)",9,,,4,5,,,,
"Hogares privados con servicio doméstico (173)",4,1,,3,,,,,
"Actividad economica no especificada (175)",18,3,,5,7,,2,,1
"Mujeres (176)",883,199,5,478,147,9,35,2,8
"Agric., ganadería, caza y silvicultura (177)",463,126,3,272,60,1,1,,
"Industrias manufactureras (180)",148,26,,91,30,1,,,
"Construcción (182)",3,,,1,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",44,8,,23,10,,3,,
"Comercio al por mayor (185)",2,,,1,1,,,,
"Comercio al por menor (186)",42,8,,22,9,,3,,
"Hoteles y restaurantes (187)",17,8,,7,2,,,,
"Trans., almac. y comunicaciones (188)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (190)",2,,,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",3,,,2,,,1,,
"Enseñanza (192)",60,,,1,23,5,24,1,6
"Servicios sociales y de salud (193)",8,,,,,1,4,1,2
"Otras activ. serv.comun.soc y personales (194)",4,,,3,1,,,,
"Hogares privados con servicio doméstico (195)",46,5,1,31,8,1,,,
"Actividad economica no especificada (197)",84,26,1,47,10,,,,
