"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. completa (060)",219,,,8,15,45,84,67
"De 20 a 24 años (063)",25,,,,,,10,15
"De 25 a 29 años (064)",47,,,,,4,20,23
"De 30 a 34 años (065)",32,,,,,4,19,9
"De 35 a 39 años (066)",29,,,,,6,16,7
"De 40 a 44 años (067)",32,,,,1,15,12,4
"De 45 a 49 años (068)",25,,,,5,11,4,5
"De 50 y más años (069)",29,,,8,9,5,3,4
"Sup. Univ. incompleta (070)",102,,,2,9,13,41,37
"De 15 a 19 años (072)",3,,,,,,2,1
"De 20 a 24 años (073)",20,,,,,,7,13
"De 25 a 29 años (074)",15,,,,,,8,7
"De 30 a 34 años (075)",23,,,,,2,13,8
"De 35 a 39 años (076)",11,,,,,5,5,1
"De 40 a 44 años (077)",11,,,,1,2,6,2
"De 45 a 49 años (078)",7,,,,3,2,,2
"De 50 y más años (079)",12,,,2,5,2,,3
"Sup. Univ. completa (080)",299,,2,9,20,47,106,115
"De 20 a 24 años (083)",12,,,,,,3,9
"De 25 a 29 años (084)",49,,,,,,21,28
"De 30 a 34 años (085)",59,,,,,2,34,23
"De 35 a 39 años (086)",52,,,,,7,29,16
"De 40 a 44 años (087)",40,,,1,2,15,14,8
"De 45 a 49 años (088)",27,,,,6,11,2,8
"De 50 y más años (089)",60,,2,8,12,12,3,23
,,,,,,,,
"URBANA (100)",1376,9,23,63,156,264,456,405
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",23,,,,,,11,12
"De 20 a 24 años (103)",135,,,,,2,70,63
"De 25 a 29 años (104)",217,,,,,8,108,101
"De 30 a 34 años (105)",205,,,,,30,115,60
"De 35 a 39 años (106)",182,,,,3,56,88,35
"De 40 a 44 años (107)",166,,,1,21,68,48,28
"De 45 a 49 años (108)",133,,,,40,57,10,26
"De 50 y más años (109)",313,9,23,62,92,43,6,78
"Sin nivel (110)",86,7,7,14,12,9,8,29
"De 20 a 24 años (113)",2,,,,,,1,1
"De 30 a 34 años (115)",4,,,,,1,2,1
"De 35 a 39 años (116)",8,,,,,2,4,2
"De 40 a 44 años (117)",4,,,,,2,1,1
"De 45 a 49 años (118)",3,,,,,3,,
"De 50 y más años (119)",65,7,7,14,12,1,,24
"Educacion Inicial (120)",1,,,,,,1,
"De 30 a 34 años (125)",1,,,,,,1,
"Primaria (130)",249,2,11,26,57,62,41,50
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",2,,,,,,2,
"De 20 a 24 años (133)",2,,,,,,1,1
"De 25 a 29 años (134)",9,,,,,,7,2
"De 30 a 34 años (135)",24,,,,,7,12,5
"De 35 a 39 años (136)",33,,,,,17,9,7
"De 40 a 44 años (137)",31,,,,8,12,6,5
"De 45 a 49 años (138)",37,,,,12,14,3,8
"De 50 y más años (139)",110,2,11,26,37,12,1,21
"Secundaria (140)",464,,3,8,45,90,184,134
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",21,,,,,,9,12
"De 20 a 24 años (143)",70,,,,,2,43,25
"De 25 a 29 años (144)",103,,,,,4,56,43
"De 30 a 34 años (145)",66,,,,,15,34,17
"De 35 a 39 años (146)",65,,,,3,23,29,10
"De 40 a 44 años (147)",45,,,,6,18,11,10
"De 45 a 49 años (148)",39,,,,17,16,1,5
"De 50 y más años (149)",54,,3,8,19,12,1,11
"Sup. no Univ. incompleta (150)",90,,,2,10,17,36,25
"De 20 a 24 años (153)",20,,,,,,9,11
"De 25 a 29 años (154)",16,,,,,1,9,6
"De 30 a 34 años (155)",20,,,,,2,13,5
"De 35 a 39 años (156)",5,,,,,2,2,1
"De 40 a 44 años (157)",15,,,,4,8,2,1
"De 45 a 49 años (158)",6,,,,1,3,1,1
"De 50 y más años (159)",8,,,2,5,1,,
"Sup. no Univ. completa (160)",168,,,4,11,37,66,50
"De 20 a 24 años (163)",16,,,,,,7,9
"De 25 a 29 años (164)",37,,,,,3,13,21
"De 30 a 34 años (165)",24,,,,,3,15,6
"De 35 a 39 años (166)",26,,,,,6,15,5
"De 40 a 44 años (167)",27,,,,1,13,10,3
"De 45 a 49 años (168)",21,,,,5,8,4,4
"De 50 y más años (169)",17,,,4,5,4,2,2
"Sup. Univ. incompleta (170)",74,,,2,6,9,30,27
"De 20 a 24 años (173)",15,,,,,,6,9
"De 25 a 29 años (174)",11,,,,,,4,7
"De 30 a 34 años (175)",18,,,,,1,10,7
"De 35 a 39 años (176)",7,,,,,3,4,
"De 40 a 44 años (177)",9,,,,,2,6,1
"De 45 a 49 años (178)",6,,,,2,2,,2
"De 50 y más años (179)",8,,,2,4,1,,1
"Sup. Univ. completa (180)",244,,2,7,15,40,90,90
"De 20 a 24 años (183)",10,,,,,,3,7
"De 25 a 29 años (184)",41,,,,,,19,22
"De 30 a 34 años (185)",48,,,,,1,28,19
"De 35 a 39 años (186)",38,,,,,3,25,10
"De 40 a 44 años (187)",35,,,1,2,13,12,7
"De 45 a 49 años (188)",21,,,,3,11,1,6
"De 50 y más años (189)",51,,2,6,10,12,2,19
,,,,,,,,
"RURAL (200)",983,8,20,72,142,188,293,260
"De 15 a 19 años (202)",23,,,,,,14,9
"De 20 a 24 años (203)",107,,,,,2,65,40
"De 25 a 29 años (204)",129,,,,,8,78,43
"De 30 a 34 años (205)",127,,,,,21,68,38
"De 35 a 39 años (206)",122,,,,6,46,39,31
"De 40 a 44 años (207)",90,,,,13,39,23,15
"De 45 a 49 años (208)",82,,,1,23,38,3,17
"De 50 y más años (209)",303,8,20,71,100,34,3,67
"Sin nivel (210)",222,5,12,42,41,51,24,47
"De 15 a 19 años (212)",1,,,,,,1,
"De 20 a 24 años (213)",2,,,,,,1,1
"De 30 a 34 años (215)",22,,,,,6,13,3
"De 35 a 39 años (216)",14,,,,,6,4,4
"De 40 a 44 años (217)",15,,,,1,8,3,3
"De 45 a 49 años (218)",25,,,1,5,16,1,2
"De 50 y más años (219)",143,5,12,41,35,15,1,34
"Primaria (230)",293,3,6,17,57,67,77,66
"De 20 a 24 años (233)",16,,,,,,14,2
"De 25 a 29 años (234)",30,,,,,2,20,8
"De 30 a 34 años (235)",35,,,,,3,21,11
"De 35 a 39 años (236)",44,,,,3,19,12,10
"De 40 a 44 años (237)",34,,,,4,14,10,6
"De 45 a 49 años (238)",24,,,,3,14,,7
"De 50 y más años (239)",110,3,6,17,47,15,,22
"Secundaria (240)",278,,1,4,27,43,125,78
"De 15 a 19 años (242)",17,,,,,,9,8
"De 20 a 24 años (243)",60,,,,,1,37,22
"De 25 a 29 años (244)",67,,,,,5,41,21
"De 30 a 34 años (245)",39,,,,,8,19,12
"De 35 a 39 años (246)",36,,,,3,14,14,5
"De 40 a 44 años (247)",24,,,,6,11,4,3
"De 45 a 49 años (248)",19,,,,11,3,1,4
"De 50 y más años (249)",16,,1,4,7,1,,3
"Sup. no Univ. incompleta (250)",56,,1,3,5,8,22,17
"De 15 a 19 años (252)",2,,,,,,2,
"De 20 a 24 años (253)",13,,,,,1,9,3
"De 25 a 29 años (254)",10,,,,,,4,6
"De 30 a 34 años (255)",7,,,,,1,2,4
"De 35 a 39 años (256)",7,,,,,1,3,3
"De 40 a 44 años (257)",5,,,,1,2,2,
"De 45 a 49 años (258)",3,,,,,2,,1
"De 50 y más años (259)",9,,1,3,4,1,,
"Sup. no Univ. completa (260)",51,,,4,4,8,18,17
"De 20 a 24 años (263)",9,,,,,,3,6
"De 25 a 29 años (264)",10,,,,,1,7,2
"De 30 a 34 años (265)",8,,,,,1,4,3
"De 35 a 39 años (266)",3,,,,,,1,2
"De 40 a 44 años (267)",5,,,,,2,2,1
"De 45 a 49 años (268)",4,,,,,3,,1
"De 50 y más años (269)",12,,,4,4,1,1,2
"Sup. Univ. incompleta (270)",28,,,,3,4,11,10
"De 15 a 19 años (272)",3,,,,,,2,1
"De 20 a 24 años (273)",5,,,,,,1,4
"De 25 a 29 años (274)",4,,,,,,4,
"De 30 a 34 años (275)",5,,,,,1,3,1
"De 35 a 39 años (276)",4,,,,,2,1,1
"De 40 a 44 años (277)",2,,,,1,,,1
"De 45 a 49 años (278)",1,,,,1,,,
"De 50 y más años (279)",4,,,,1,1,,2
"Sup. Univ. completa (280)",55,,,2,5,7,16,25
"De 20 a 24 años (283)",2,,,,,,,2
"De 25 a 29 años (284)",8,,,,,,2,6
"De 30 a 34 años (285)",11,,,,,1,6,4
"De 35 a 39 años (286)",14,,,,,4,4,6
"De 40 a 44 años (287)",5,,,,,2,2,1
"De 45 a 49 años (288)",6,,,,3,,1,2
"De 50 y más años (289)",9,,,2,2,,1,4
