"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",8,8,6,2,,,,,,,,2
"De 20 a 24 años (023)",18,13,,3,6,2,1,1,,,5,31
"De 25 a 29 años (024)",12,11,1,,6,1,3,,,,1,27
"De 30 a 34 años (025)",9,9,1,,,3,3,2,,,,33
"De 35 a 39 años (026)",15,15,1,,1,2,4,7,,,,72
"Primaria (030)",15569,15145,4066,1522,1801,1745,2736,1789,972,514,424,47872
"De 12 a 14 años (031)",2502,2473,2466,7,,,,,,,29,7
"De 15 a 19 años (032)",1439,1392,998,314,70,8,2,,,,47,486
"De 20 a 24 años (033)",1797,1663,294,599,500,213,55,2,,,134,2485
"De 25 a 29 años (034)",1905,1817,86,261,551,527,352,39,1,,88,4694
"De 30 a 34 años (035)",1834,1782,50,115,289,423,665,212,24,4,52,6470
"De 35 a 39 años (036)",1701,1669,39,70,155,236,640,368,135,26,32,7706
"De 40 a 44 años (037)",1410,1401,25,47,83,125,410,402,231,78,9,7811
"De 45 a 49 años (038)",1059,1049,23,27,50,76,251,302,217,103,10,6402
"De 50 y más años (039)",1922,1899,85,82,103,137,361,464,364,303,23,11811
"Secundaria (040)",9466,9024,5325,1323,971,590,523,199,67,26,442,9429
"De 12 a 14 años (041)",1842,1826,1818,7,1,,,,,,16,9
"De 15 a 19 años (042)",3216,3168,2886,246,31,3,2,,,,48,325
"De 20 a 24 años (043)",1579,1399,456,585,281,60,16,1,,,180,1405
"De 25 a 29 años (044)",1036,921,82,275,327,162,70,4,1,,115,1747
"De 30 a 34 años (045)",587,549,24,102,150,141,115,15,1,1,38,1439
"De 35 a 39 años (046)",474,446,18,42,91,112,122,51,8,2,28,1502
"De 40 a 44 años (047)",275,270,11,15,49,53,87,44,7,4,5,1030
"De 45 a 49 años (048)",195,190,11,21,21,32,47,35,19,4,5,791
"De 50 y más años (049)",262,255,19,30,20,27,64,49,31,15,7,1181
"Sup. no Univ. incompleta (050)",478,434,214,101,60,30,22,4,2,1,44,462
"De 15 a 19 años (052)",113,113,102,10,,1,,,,,,13
"De 20 a 24 años (053)",173,147,89,48,8,2,,,,,26,70
"De 25 a 29 años (054)",66,54,12,25,11,5,1,,,,12,66
"De 30 a 34 años (055)",54,50,5,12,23,5,4,1,,,4,97
"De 35 a 39 años (056)",32,30,2,4,8,10,5,1,,,2,80
"De 40 a 44 años (057)",19,19,1,1,7,4,5,1,,,,54
"De 45 a 49 años (058)",7,7,1,1,1,1,3,,,,,18
"De 50 y más años (059)",14,14,2,,2,2,4,1,2,1,,64
"Sup. no Univ. completa (060)",456,408,115,102,103,48,31,5,3,1,48,650
"De 20 a 24 años (063)",98,77,56,19,2,,,,,,21,23
"De 25 a 29 años (064)",107,90,37,37,13,1,2,,,,17,74
"De 30 a 34 años (065)",92,87,15,26,33,9,4,,,,5,136
"De 35 a 39 años (066)",77,75,6,12,33,14,8,2,,,2,165
"De 40 a 44 años (067)",41,40,1,6,14,10,6,3,,,1,108
"De 45 a 49 años (068)",25,23,,2,5,10,5,,1,,2,73
"De 50 y más años (069)",16,16,,,3,4,6,,2,1,,71
"Sup. Univ. incompleta (070)",238,200,123,24,23,18,10,2,,,38,179
"De 15 a 19 años (072)",48,46,46,,,,,,,,2,
"De 20 a 24 años (073)",95,75,63,11,,1,,,,,20,14
"De 25 a 29 años (074)",30,21,9,7,5,,,,,,9,17
"De 30 a 34 años (075)",19,15,2,4,5,3,1,,,,4,27
"De 35 a 39 años (076)",17,15,1,2,7,3,2,,,,2,35
"De 40 a 44 años (077)",12,12,1,,5,4,2,,,,,30
"De 45 a 49 años (078)",7,7,,,1,3,2,1,,,,25
"De 50 y más años (079)",10,9,1,,,4,3,1,,,1,31
"Sup. Univ. completa (080)",591,512,129,142,126,64,37,10,2,2,79,839
"De 20 a 24 años (083)",43,28,18,10,,,,,,,15,10
"De 25 a 29 años (084)",117,90,46,32,11,1,,,,,27,57
"De 30 a 34 años (085)",108,92,25,36,27,3,1,,,,16,103
"De 35 a 39 años (086)",107,98,15,32,34,13,4,,,,9,155
"De 40 a 44 años (087)",100,96,9,11,33,28,15,,,,4,223
"De 45 a 49 años (088)",49,45,4,7,15,11,5,2,1,,4,112
"De 50 y más años (089)",67,63,12,14,6,8,12,8,1,2,4,179
,,,,,,,,,,,,
"URBANA (100)",9367,8998,2794,1078,1059,925,1315,983,526,318,369,26130
"De 12 a 14 años (101)",1077,1061,1055,5,1,,,,,,16,7
"De 15 a 19 años (102)",1265,1250,1124,106,15,1,4,,,,15,155
"De 20 a 24 años (103)",987,860,317,353,139,41,8,2,,,127,802
"De 25 a 29 años (104)",882,791,90,222,244,162,63,9,1,,91,1531
"De 30 a 34 años (105)",852,805,36,129,231,189,183,34,2,1,47,2185
"De 35 a 39 años (106)",869,840,34,81,168,170,243,106,31,7,29,3016
"De 40 a 44 años (107)",762,751,20,39,97,114,222,168,77,14,11,3424
"De 45 a 49 años (108)",620,611,24,27,54,74,156,154,84,38,9,3175
"De 50 y más años (109)",2053,2029,94,116,110,174,436,510,331,258,24,11835
"Sin nivel (110)",1580,1557,74,81,101,126,356,377,244,198,23,9000
"De 12 a 14 años (111)",13,13,13,,,,,,,,,
"De 15 a 19 años (112)",6,6,5,1,,,,,,,,1
"De 20 a 24 años (113)",20,16,2,6,6,1,1,,,,4,25
"De 25 a 29 años (114)",37,35,5,2,10,8,8,2,,,2,93
"De 30 a 34 años (115)",53,49,,5,11,11,17,5,,,4,166
"De 35 a 39 años (116)",83,81,,5,7,10,28,18,8,5,2,409
"De 40 a 44 años (117)",133,132,3,3,4,8,45,36,26,7,1,762
"De 45 a 49 años (118)",127,126,4,2,12,7,28,30,23,20,1,784
"De 50 y más años (119)",1108,1099,42,57,51,81,229,286,187,166,9,6760
"Educacion Inicial (120)",27,26,11,2,3,3,5,2,,,1,51
"De 12 a 14 años (121)",6,6,6,,,,,,,,,
"De 15 a 19 años (122)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (123)",4,3,,1,,1,,1,,,1,10
"De 25 a 29 años (124)",5,5,1,,3,,1,,,,,10
"De 30 a 34 años (125)",4,4,,,,2,1,1,,,,16
"De 35 a 39 años (126)",4,4,1,,,,3,,,,,14
"Primaria (130)",3297,3218,692,265,359,404,655,492,240,111,79,11524
"De 12 a 14 años (131)",458,449,447,2,,,,,,,9,2
"De 15 a 19 años (132)",187,183,140,33,8,,2,,,,4,57
"De 20 a 24 años (133)",232,209,34,83,65,22,5,,,,23,301
"De 25 a 29 años (134)",297,281,11,49,85,92,38,6,,,16,694
"De 30 a 34 años (135)",368,358,10,23,81,99,118,25,1,1,10,1168
"De 35 a 39 años (136)",397,391,10,20,50,67,149,71,22,2,6,1643
"De 40 a 44 años (137)",366,363,5,16,26,40,116,106,48,6,3,1850
"De 45 a 49 años (138)",301,299,6,7,8,25,85,99,53,16,2,1745
"De 50 y más años (139)",691,685,29,32,36,59,142,185,116,86,6,4064
"Secundaria (140)",3223,3095,1647,474,353,260,219,98,38,6,128,3930
"De 12 a 14 años (141)",600,593,589,3,1,,,,,,7,5
"De 15 a 19 años (142)",951,942,870,63,7,,2,,,,9,85
"De 20 a 24 años (143)",458,411,138,195,60,15,2,1,,,47,376
"De 25 a 29 años (144)",338,306,18,102,114,56,14,1,1,,32,575
"De 30 a 34 años (145)",251,237,2,54,75,62,40,3,1,,14,587
"De 35 a 39 años (146)",204,194,6,24,44,57,48,14,1,,10,591
"De 40 a 44 años (147)",134,132,5,8,22,31,39,23,3,1,2,496
"De 45 a 49 años (148)",123,120,9,10,15,22,30,24,8,2,3,479
"De 50 y más años (149)",164,160,10,15,15,17,44,32,24,3,4,736
"Sup. no Univ. incompleta (150)",300,276,126,70,41,21,16,1,1,,24,298
"De 15 a 19 años (152)",78,78,69,8,,1,,,,,,11
"De 20 a 24 años (153)",104,91,46,38,6,1,,,,,13,53
"De 25 a 29 años (154)",39,30,5,12,8,4,1,,,,9,44
"De 30 a 34 años (155)",30,29,3,6,15,3,2,,,,1,53
"De 35 a 39 años (156)",24,23,1,4,4,9,4,1,,,1,65
"De 40 a 44 años (157)",11,11,,1,5,1,4,,,,,30
"De 45 a 49 años (158)",7,7,1,1,1,1,3,,,,,18
"De 50 y más años (159)",7,7,1,,2,1,2,,1,,,24
"Sup. no Univ. completa (160)",343,307,74,72,89,40,24,5,2,1,36,529
"De 20 a 24 años (163)",71,56,40,14,2,,,,,,15,18
"De 25 a 29 años (164)",73,59,20,26,11,1,1,,,,14,55
"De 30 a 34 años (165)",70,65,9,19,27,7,3,,,,5,106
"De 35 a 39 años (166)",65,64,5,7,30,13,7,2,,,1,147
"De 40 a 44 años (167)",32,31,,4,13,8,3,3,,,1,86
"De 45 a 49 años (168)",16,16,,2,3,7,4,,,,,46
"De 50 y más años (169)",16,16,,,3,4,6,,2,1,,71
"Sup. Univ. incompleta (170)",172,151,88,18,18,16,10,1,,,21,151
"De 15 a 19 años (172)",39,37,37,,,,,,,,2,
"De 20 a 24 años (173)",69,55,46,8,,1,,,,,14,11
"De 25 a 29 años (174)",17,14,4,6,4,,,,,,3,14
"De 30 a 34 años (175)",9,8,,2,3,2,1,,,,1,18
"De 35 a 39 años (176)",14,14,,2,7,3,2,,,,,35
"De 40 a 44 años (177)",10,10,,,4,4,2,,,,,28
"De 45 a 49 años (178)",4,4,,,,2,2,,,,,14
"De 50 y más años (179)",10,9,1,,,4,3,1,,,1,31
"Sup. Univ. completa (180)",425,368,82,96,95,55,30,7,1,2,57,647
"De 20 a 24 años (183)",29,19,11,8,,,,,,,10,8
"De 25 a 29 años (184)",76,61,26,25,9,1,,,,,15,46
"De 30 a 34 años (185)",67,55,12,20,19,3,1,,,,12,71
"De 35 a 39 años (186)",78,69,11,19,26,11,2,,,,9,112
"De 40 a 44 años (187)",76,72,7,7,23,22,13,,,,4,172
"De 45 a 49 años (188)",42,39,4,5,15,10,4,1,,,3,89
"De 50 y más años (189)",57,53,11,12,3,8,10,6,1,2,4,149
,,,,,,,,,,,,
"RURAL (200)",26883,25993,7732,2655,2665,2282,3946,3024,2084,1605,890,87388
"De 12 a 14 años (201)",3326,3295,3286,9,,,,,,,31,9
"De 15 a 19 años (202)",3643,3561,2964,484,96,16,1,,,,82,728
"De 20 a 24 años (203)",3008,2709,697,963,701,261,82,5,,,299,3532
"De 25 a 29 años (204)",2674,2481,201,446,740,594,442,51,7,,193,5966
"De 30 a 34 años (205)",2289,2189,99,201,357,476,750,263,37,6,100,7694
"De 35 a 39 años (206)",2200,2133,76,119,225,280,719,482,177,55,67,9779
"De 40 a 44 años (207)",1929,1910,59,75,131,175,488,482,334,166,19,10799
"De 45 a 49 años (208)",1703,1682,41,67,104,120,345,423,357,225,21,10446
"De 50 y más años (209)",6111,6033,309,291,311,360,1119,1318,1172,1153,78,38435
"Sin nivel (210)",7789,7635,451,433,526,578,1535,1611,1320,1181,154,44922
"De 12 a 14 años (211)",25,24,24,,,,,,,,1,
"De 15 a 19 años (212)",78,78,45,17,10,5,1,,,,,56
"De 20 a 24 años (213)",172,151,36,35,37,23,17,3,,,21,271
"De 25 a 29 años (214)",246,233,13,29,50,51,69,15,6,,13,722
"De 30 a 34 años (215)",385,361,13,30,50,67,123,62,14,2,24,1408
"De 35 a 39 años (216)",563,544,28,33,57,50,149,141,57,29,19,2671
"De 40 a 44 años (217)",701,691,28,31,33,57,140,164,147,91,10,4205
"De 45 a 49 años (218)",854,846,22,34,53,54,160,207,180,136,8,5416
"De 50 y más años (219)",4765,4707,242,224,236,271,876,1019,916,923,58,30173
"Educacion Inicial (220)",56,50,18,3,10,5,6,8,,,6,114
"De 12 a 14 años (221)",15,14,14,,,,,,,,1,
"De 15 a 19 años (222)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (223)",14,10,,2,6,1,1,,,,4,21
"De 25 a 29 años (224)",7,6,,,3,1,2,,,,1,17
"De 30 a 34 años (225)",5,5,1,,,1,2,1,,,,17
"De 35 a 39 años (226)",11,11,,,1,2,1,7,,,,58
"Primaria (230)",12272,11927,3374,1257,1442,1341,2081,1297,732,403,345,36348
"De 12 a 14 años (231)",2044,2024,2019,5,,,,,,,20,5
"De 15 a 19 años (232)",1252,1209,858,281,62,8,,,,,43,429
"De 20 a 24 años (233)",1565,1454,260,516,435,191,50,2,,,111,2184
"De 25 a 29 años (234)",1608,1536,75,212,466,435,314,33,1,,72,4000
"De 30 a 34 años (235)",1466,1424,40,92,208,324,547,187,23,3,42,5302
"De 35 a 39 años (236)",1304,1278,29,50,105,169,491,297,113,24,26,6063
"De 40 a 44 años (237)",1044,1038,20,31,57,85,294,296,183,72,6,5961
"De 45 a 49 años (238)",758,750,17,20,42,51,166,203,164,87,8,4657
"De 50 y más años (239)",1231,1214,56,50,67,78,219,279,248,217,17,7747
"Secundaria (240)",6243,5929,3678,849,618,330,304,101,29,20,314,5499
"De 12 a 14 años (241)",1242,1233,1229,4,,,,,,,9,4
"De 15 a 19 años (242)",2265,2226,2016,183,24,3,,,,,39,240
"De 20 a 24 años (243)",1121,988,318,390,221,45,14,,,,133,1029
"De 25 a 29 años (244)",698,615,64,173,213,106,56,3,,,83,1172
"De 30 a 34 años (245)",336,312,22,48,75,79,75,12,,1,24,852
"De 35 a 39 años (246)",270,252,12,18,47,55,74,37,7,2,18,911
"De 40 a 44 años (247)",141,138,6,7,27,22,48,21,4,3,3,534
"De 45 a 49 años (248)",72,70,2,11,6,10,17,11,11,2,2,312
"De 50 y más años (249)",98,95,9,15,5,10,20,17,7,12,3,445
"Sup. no Univ. incompleta (250)",178,158,88,31,19,9,6,3,1,1,20,164
"De 15 a 19 años (252)",35,35,33,2,,,,,,,,2
"De 20 a 24 años (253)",69,56,43,10,2,1,,,,,13,17
"De 25 a 29 años (254)",27,24,7,13,3,1,,,,,3,22
"De 30 a 34 años (255)",24,21,2,6,8,2,2,1,,,3,44
"De 35 a 39 años (256)",8,7,1,,4,1,1,,,,1,15
"De 40 a 44 años (257)",8,8,1,,2,3,1,1,,,,24
"De 50 y más años (259)",7,7,1,,,1,2,1,1,1,,40
"Sup. no Univ. completa (260)",113,101,41,30,14,8,7,,1,,12,121
"De 20 a 24 años (263)",27,21,16,5,,,,,,,6,5
"De 25 a 29 años (264)",34,31,17,11,2,,1,,,,3,19
"De 30 a 34 años (265)",22,22,6,7,6,2,1,,,,,30
"De 35 a 39 años (266)",12,11,1,5,3,1,1,,,,1,18
"De 40 a 44 años (267)",9,9,1,2,1,2,3,,,,,22
"De 45 a 49 años (268)",9,7,,,2,3,1,,1,,2,27
"Sup. Univ. incompleta (270)",66,49,35,6,5,2,,1,,,17,28
"De 15 a 19 años (272)",9,9,9,,,,,,,,,
"De 20 a 24 años (273)",26,20,17,3,,,,,,,6,3
"De 25 a 29 años (274)",13,7,5,1,1,,,,,,6,3
"De 30 a 34 años (275)",10,7,2,2,2,1,,,,,3,9
"De 35 a 39 años (276)",3,1,1,,,,,,,,2,
"De 40 a 44 años (277)",2,2,1,,1,,,,,,,2
"De 45 a 49 años (278)",3,3,,,1,1,,1,,,,11
"Sup. Univ. completa (280)",166,144,47,46,31,9,7,3,1,,22,192
"De 20 a 24 años (283)",14,9,7,2,,,,,,,5,2
"De 25 a 29 años (284)",41,29,20,7,2,,,,,,12,11
"De 30 a 34 años (285)",41,37,13,16,8,,,,,,4,32
"De 35 a 39 años (286)",29,29,4,13,8,2,2,,,,,43
"De 40 a 44 años (287)",24,24,2,4,10,6,2,,,,,51
"De 45 a 49 años (288)",7,6,,2,,1,1,1,1,,1,23
"De 50 y más años (289)",10,10,1,2,3,,2,2,,,,30
