"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia ACOMAYO (000)",7488,679,1064,4038,195,1443,69
"Agric., ganadería, caza y silvicultura (001)",5132,13,430,3262,170,1257,
"Pesca (002)",2,,1,1,,,
"Explotación de minas y canteras (003)",14,,14,,,,
"Industrias manufactureras (004)",167,3,53,95,4,12,
"Suministro de electricidad, gas y agua (005)",14,1,3,,1,9,
"Construcción (006)",440,5,368,45,3,19,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",404,29,4,314,6,51,
"Venta, mant.y rep. veh.autom y motoc. (008)",15,1,3,10,1,,
"Comercio al por mayor (009)",18,,,14,,4,
"Comercio al por menor (010)",371,28,1,290,5,47,
"Hoteles y restaurantes (011)",134,41,13,71,1,8,
"Trans., almac. y comunicaciones (012)",92,28,14,49,1,,
"Intermediación financiera (013)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (014)",48,29,7,11,1,,
"Admin.pub. y defensa; p. segur soc.afil (015)",219,139,80,,,,
"Enseñanza (016)",325,285,1,36,1,2,
"Servicios sociales y de salud (017)",59,54,1,4,,,
"Otras activ. serv.comun.soc y personales (018)",75,19,32,20,,4,
"Hogares privados con servicio doméstico (019)",69,,,,,,69
"Actividad economica no especificada (021)",293,32,43,130,7,81,
"Hombres (022)",5009,412,892,3011,141,536,17
"Agric., ganadería, caza y silvicultura (023)",3553,13,319,2624,123,474,
"Pesca (024)",2,,1,1,,,
"Explotación de minas y canteras (025)",13,,13,,,,
"Industrias manufactureras (026)",137,1,47,74,4,11,
"Suministro de electricidad, gas y agua (027)",12,1,3,,1,7,
"Construcción (028)",417,5,349,43,3,17,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",167,18,4,133,4,8,
"Venta, mant.y rep. veh.autom y motoc. (030)",13,1,3,8,1,,
"Comercio al por mayor (031)",5,,,4,,1,
"Comercio al por menor (032)",149,17,1,121,3,7,
"Hoteles y restaurantes (033)",11,1,3,5,1,1,
"Trans., almac. y comunicaciones (034)",86,24,12,49,1,,
"Intermediación financiera (035)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (036)",37,20,6,10,1,,
"Admin.pub. y defensa; p. segur soc.afil (037)",190,116,74,,,,
"Enseñanza (038)",193,175,1,16,,1,
"Servicios sociales y de salud (039)",11,8,,3,,,
"Otras activ. serv.comun.soc y personales (040)",55,14,30,11,,,
"Hogares privados con servicio doméstico (041)",17,,,,,,17
"Actividad economica no especificada (043)",107,15,30,42,3,17,
"Mujeres (044)",2479,267,172,1027,54,907,52
"Agric., ganadería, caza y silvicultura (045)",1579,,111,638,47,783,
"Explotación de minas y canteras (047)",1,,1,,,,
"Industrias manufactureras (048)",30,2,6,21,,1,
"Suministro de electricidad, gas y agua (049)",2,,,,,2,
"Construcción (050)",23,,19,2,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",237,11,,181,2,43,
"Venta, mant.y rep. veh.autom y motoc. (052)",2,,,2,,,
"Comercio al por mayor (053)",13,,,10,,3,
"Comercio al por menor (054)",222,11,,169,2,40,
"Hoteles y restaurantes (055)",123,40,10,66,,7,
"Trans., almac. y comunicaciones (056)",6,4,2,,,,
"Activid.inmobil., empres. y alquileres (058)",11,9,1,1,,,
"Admin.pub. y defensa; p. segur soc.afil (059)",29,23,6,,,,
"Enseñanza (060)",132,110,,20,1,1,
"Servicios sociales y de salud (061)",48,46,1,1,,,
"Otras activ. serv.comun.soc y personales (062)",20,5,2,9,,4,
"Hogares privados con servicio doméstico (063)",52,,,,,,52
"Actividad economica no especificada (065)",186,17,13,88,4,64,
,,,,,,,
"URBANA (066)",4390,561,629,2235,102,822,41
"Agric., ganadería, caza y silvicultura (067)",2723,10,246,1670,87,710,
"Explotación de minas y canteras (069)",1,,1,,,,
"Industrias manufactureras (070)",96,1,30,57,2,6,
"Suministro de electricidad, gas y agua (071)",4,1,2,,1,,
"Construcción (072)",285,5,232,35,1,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",300,19,3,238,3,37,
"Venta, mant.y rep. veh.autom y motoc. (074)",11,,2,8,1,,
"Comercio al por mayor (075)",14,,,10,,4,
"Comercio al por menor (076)",275,19,1,220,2,33,
"Hoteles y restaurantes (077)",104,25,8,64,1,6,
"Trans., almac. y comunicaciones (078)",61,24,7,30,,,
"Intermediación financiera (079)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (080)",40,24,6,9,1,,
"Admin.pub. y defensa; p. segur soc.afil (081)",156,125,31,,,,
"Enseñanza (082)",265,233,,29,1,2,
"Servicios sociales y de salud (083)",54,50,1,3,,,
"Otras activ. serv.comun.soc y personales (084)",57,13,28,13,,3,
"Hogares privados con servicio doméstico (085)",41,,,,,,41
"Actividad economica no especificada (087)",202,30,34,87,5,46,
"Hombres (088)",2771,340,501,1541,67,312,10
"Agric., ganadería, caza y silvicultura (089)",1795,10,163,1284,57,281,
"Explotación de minas y canteras (091)",1,,1,,,,
"Industrias manufactureras (092)",77,,27,42,2,6,
"Suministro de electricidad, gas y agua (093)",4,1,2,,1,,
"Construcción (094)",269,5,218,33,1,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",124,13,3,100,2,6,
"Venta, mant.y rep. veh.autom y motoc. (096)",9,,2,6,1,,
"Comercio al por mayor (097)",4,,,3,,1,
"Comercio al por menor (098)",111,13,1,91,1,5,
"Hoteles y restaurantes (099)",9,1,1,5,1,1,
"Trans., almac. y comunicaciones (100)",56,20,6,30,,,
"Intermediación financiera (101)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (102)",32,17,5,9,1,,
"Admin.pub. y defensa; p. segur soc.afil (103)",132,104,28,,,,
"Enseñanza (104)",149,138,,10,,1,
"Servicios sociales y de salud (105)",8,6,,2,,,
"Otras activ. serv.comun.soc y personales (106)",42,10,26,6,,,
"Hogares privados con servicio doméstico (107)",10,,,,,,10
"Actividad economica no especificada (109)",62,14,21,20,2,5,
"Mujeres (110)",1619,221,128,694,35,510,31
"Agric., ganadería, caza y silvicultura (111)",928,,83,386,30,429,
"Industrias manufactureras (114)",19,1,3,15,,,
"Construcción (116)",16,,14,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",176,6,,138,1,31,
"Venta, mant.y rep. veh.autom y motoc. (118)",2,,,2,,,
"Comercio al por mayor (119)",10,,,7,,3,
"Comercio al por menor (120)",164,6,,129,1,28,
"Hoteles y restaurantes (121)",95,24,7,59,,5,
"Trans., almac. y comunicaciones (122)",5,4,1,,,,
"Activid.inmobil., empres. y alquileres (124)",8,7,1,,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",24,21,3,,,,
"Enseñanza (126)",116,95,,19,1,1,
"Servicios sociales y de salud (127)",46,44,1,1,,,
"Otras activ. serv.comun.soc y personales (128)",15,3,2,7,,3,
"Hogares privados con servicio doméstico (129)",31,,,,,,31
