"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (055)",45,,,,,4,26,15
"De 35 a 39 años (056)",32,,,,,6,17,9
"De 40 a 44 años (057)",33,,,,5,11,9,8
"De 45 a 49 años (058)",20,,,,6,11,2,1
"De 50 y más años (059)",13,,,3,6,1,,3
"Sup. no Univ. completa (060)",363,1,1,2,12,54,150,143
"De 20 a 24 años (063)",71,,,,,1,19,51
"De 25 a 29 años (064)",114,,,,,2,55,57
"De 30 a 34 años (065)",57,,,,,5,40,12
"De 35 a 39 años (066)",55,,,,,20,24,11
"De 40 a 44 años (067)",24,,,,2,8,10,4
"De 45 a 49 años (068)",20,,,,4,13,1,2
"De 50 y más años (069)",22,1,1,2,6,5,1,6
"Sup. Univ. incompleta (070)",186,,1,3,10,29,52,91
"De 15 a 19 años (072)",6,,,,,,4,2
"De 20 a 24 años (073)",49,,,,,,3,46
"De 25 a 29 años (074)",35,,,,,1,13,21
"De 30 a 34 años (075)",22,,,,,1,12,9
"De 35 a 39 años (076)",25,,,,,8,15,2
"De 40 a 44 años (077)",18,,,,1,11,2,4
"De 45 a 49 años (078)",12,,,,3,4,2,3
"De 50 y más años (079)",19,,1,3,6,4,1,4
"Sup. Univ. completa (080)",253,,1,7,13,50,71,111
"De 20 a 24 años (083)",20,,,,,,6,14
"De 25 a 29 años (084)",49,,,,,,16,33
"De 30 a 34 años (085)",42,,,,,5,18,19
"De 35 a 39 años (086)",43,,,,,7,23,13
"De 40 a 44 años (087)",33,,,,1,15,5,12
"De 45 a 49 años (088)",32,,,,4,18,2,8
"De 50 y más años (089)",34,,1,7,8,5,1,12
,,,,,,,,
"URBANA (100)",5282,31,123,260,565,1089,1685,1529
"De 12 a 14 años (101)",5,,,,,,,5
"De 15 a 19 años (102)",106,,,,,,60,46
"De 20 a 24 años (103)",498,,,,,,231,267
"De 25 a 29 años (104)",626,,,,,25,400,201
"De 30 a 34 años (105)",625,,,,,103,388,134
"De 35 a 39 años (106)",674,,,,5,226,325,118
"De 40 a 44 años (107)",573,,,,33,240,186,114
"De 45 a 49 años (108)",466,,,,75,247,78,66
"De 50 y más años (109)",1709,31,123,260,452,248,17,578
"Sin nivel (110)",1140,22,89,144,183,153,108,441
"De 15 a 19 años (112)",3,,,,,,2,1
"De 20 a 24 años (113)",9,,,,,,5,4
"De 25 a 29 años (114)",22,,,,,,18,4
"De 30 a 34 años (115)",32,,,,,6,15,11
"De 35 a 39 años (116)",63,,,,,15,30,18
"De 40 a 44 años (117)",61,,,,2,22,20,17
"De 45 a 49 años (118)",66,,,,6,31,15,14
"De 50 y más años (119)",884,22,89,144,175,79,3,372
"Educacion Inicial (120)",6,,,,,,3,3
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",2,,,,,,1,1
"De 30 a 34 años (125)",1,,,,,,,1
"De 35 a 39 años (126)",2,,,,,,1,1
"Primaria (130)",1728,7,26,85,266,451,524,369
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",21,,,,,,13,8
"De 20 a 24 años (133)",86,,,,,,43,43
"De 25 a 29 años (134)",124,,,,,7,92,25
"De 30 a 34 años (135)",205,,,,,34,140,31
"De 35 a 39 años (136)",222,,,,2,68,116,36
"De 40 a 44 años (137)",236,,,,10,107,74,45
"De 45 a 49 años (138)",218,,,,34,116,39,29
"De 50 y más años (139)",615,7,26,85,220,119,7,151
"Secundaria (140)",1636,1,7,23,79,363,773,390
"De 12 a 14 años (141)",4,,,,,,,4
"De 15 a 19 años (142)",74,,,,,,42,32
"De 20 a 24 años (143)",253,,,,,,148,105
"De 25 a 29 años (144)",305,,,,,16,209,80
"De 30 a 34 años (145)",270,,,,,52,168,50
"De 35 a 39 años (146)",262,,,,3,110,113,36
"De 40 a 44 años (147)",192,,,,13,81,71,27
"De 45 a 49 años (148)",123,,,,24,64,18,17
"De 50 y más años (149)",153,1,7,23,39,40,4,39
"Sup. no Univ. incompleta (150)",206,,,,12,25,78,91
"De 15 a 19 años (152)",3,,,,,,,3
"De 20 a 24 años (153)",61,,,,,,20,41
"De 25 a 29 años (154)",37,,,,,1,18,18
"De 30 a 34 años (155)",32,,,,,3,17,12
"De 35 a 39 años (156)",26,,,,,5,14,7
"De 40 a 44 años (157)",24,,,,4,6,7,7
"De 45 a 49 años (158)",14,,,,3,9,2,
"De 50 y más años (159)",9,,,,5,1,,3
"Sup. no Univ. completa (160)",249,1,,1,5,42,106,94
"De 20 a 24 años (163)",46,,,,,,10,36
"De 25 a 29 años (164)",75,,,,,1,42,32
"De 30 a 34 años (165)",38,,,,,2,26,10
"De 35 a 39 años (166)",40,,,,,15,18,7
"De 40 a 44 años (167)",22,,,,2,8,8,4
"De 45 a 49 años (168)",15,,,,1,12,1,1
"De 50 y más años (169)",13,1,,1,2,4,1,4
"Sup. Univ. incompleta (170)",134,,,3,9,18,37,67
"De 15 a 19 años (172)",5,,,,,,3,2
"De 20 a 24 años (173)",30,,,,,,1,29
"De 25 a 29 años (174)",25,,,,,,7,18
"De 30 a 34 años (175)",14,,,,,1,8,5
"De 35 a 39 años (176)",23,,,,,7,14,2
"De 40 a 44 años (177)",12,,,,1,5,2,4
"De 45 a 49 años (178)",10,,,,3,3,1,3
"De 50 y más años (179)",15,,,3,5,2,1,4
"Sup. Univ. completa (180)",183,,1,4,11,37,56,74
"De 20 a 24 años (183)",12,,,,,,3,9
"De 25 a 29 años (184)",36,,,,,,13,23
"De 30 a 34 años (185)",33,,,,,5,14,14
"De 35 a 39 años (186)",36,,,,,6,19,11
"De 40 a 44 años (187)",26,,,,1,11,4,10
"De 45 a 49 años (188)",20,,,,4,12,2,2
"De 50 y más años (189)",20,,1,4,6,3,1,5
,,,,,,,,
"RURAL (200)",9244,56,199,541,1044,2154,3180,2070
"De 12 a 14 años (201)",17,,,,,,,17
"De 15 a 19 años (202)",198,,,,,,126,72
"De 20 a 24 años (203)",854,,,,,4,496,354
"De 25 a 29 años (204)",961,,,,,43,658,260
"De 30 a 34 años (205)",969,,,,,159,663,147
"De 35 a 39 años (206)",1056,,,,10,329,607,110
"De 40 a 44 años (207)",1003,,,,28,475,386,114
"De 45 a 49 años (208)",917,,,4,99,482,210,122
"De 50 y más años (209)",3269,56,199,537,907,662,34,874
"Sin nivel (210)",3380,51,178,439,664,703,452,893
"De 15 a 19 años (212)",8,,,,,,3,5
"De 20 a 24 años (213)",39,,,,,1,21,17
"De 25 a 29 años (214)",69,,,,,4,45,20
"De 30 a 34 años (215)",125,,,,,20,85,20
"De 35 a 39 años (216)",191,,,,2,53,107,29
"De 40 a 44 años (217)",266,,,,6,107,97,56
"De 45 a 49 años (218)",298,,,1,25,147,78,47
"De 50 y más años (219)",2384,51,178,438,631,371,16,699
"Educacion Inicial (220)",10,,,,,,9,1
"De 20 a 24 años (223)",4,,,,,,3,1
"De 25 a 29 años (224)",1,,,,,,1,
"De 30 a 34 años (225)",2,,,,,,2,
"De 35 a 39 años (226)",3,,,,,,3,
"Primaria (230)",3685,4,16,78,305,1115,1626,541
"De 12 a 14 años (231)",11,,,,,,,11
"De 15 a 19 años (232)",66,,,,,,44,22
"De 20 a 24 años (233)",269,,,,,1,181,87
"De 25 a 29 años (234)",432,,,,,19,330,83
"De 30 a 34 años (235)",536,,,,,95,373,68
"De 35 a 39 años (236)",595,,,,7,212,337,39
"De 40 a 44 años (237)",550,,,,16,261,233,40
"De 45 a 49 años (238)",482,,,3,49,267,113,50
"De 50 y más años (239)",744,4,16,75,233,260,15,141
"Secundaria (240)",1814,1,3,17,60,290,977,466
"De 12 a 14 años (241)",6,,,,,,,6
"De 15 a 19 años (242)",122,,,,,,77,45
"De 20 a 24 años (243)",444,,,,,1,265,178
"De 25 a 29 años (244)",363,,,,,17,245,101
"De 30 a 34 años (245)",257,,,,,40,172,45
"De 35 a 39 años (246)",237,,,,1,56,146,34
"De 40 a 44 años (247)",163,,,,5,92,51,15
"De 45 a 49 años (248)",112,,,,19,58,18,17
"De 50 y más años (249)",110,1,3,17,35,26,3,25
"Sup. no Univ. incompleta (250)",119,,,3,5,10,42,59
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",46,,,,,,12,34
"De 25 a 29 años (254)",34,,,,,1,15,18
"De 30 a 34 años (255)",13,,,,,1,9,3
"De 35 a 39 años (256)",6,,,,,1,3,2
"De 40 a 44 años (257)",9,,,,1,5,2,1
"De 45 a 49 años (258)",6,,,,3,2,,1
"De 50 y más años (259)",4,,,3,1,,,
"Sup. no Univ. completa (260)",114,,1,1,7,12,44,49
"De 20 a 24 años (263)",25,,,,,1,9,15
"De 25 a 29 años (264)",39,,,,,1,13,25
"De 30 a 34 años (265)",19,,,,,3,14,2
"De 35 a 39 años (266)",15,,,,,5,6,4
"De 40 a 44 años (267)",2,,,,,,2,
"De 45 a 49 años (268)",5,,,,3,1,,1
"De 50 y más años (269)",9,,1,1,4,1,,2
"Sup. Univ. incompleta (270)",52,,1,,1,11,15,24
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",19,,,,,,2,17
"De 25 a 29 años (274)",10,,,,,1,6,3
"De 30 a 34 años (275)",8,,,,,,4,4
"De 35 a 39 años (276)",2,,,,,1,1,
"De 40 a 44 años (277)",6,,,,,6,,
"De 45 a 49 años (278)",2,,,,,1,1,
"De 50 y más años (279)",4,,1,,1,2,,
"Sup. Univ. completa (280)",70,,,3,2,13,15,37
"De 20 a 24 años (283)",8,,,,,,3,5
"De 25 a 29 años (284)",13,,,,,,3,10
"De 30 a 34 años (285)",9,,,,,,4,5
"De 35 a 39 años (286)",7,,,,,1,4,2
"De 40 a 44 años (287)",7,,,,,4,1,2
"De 45 a 49 años (288)",12,,,,,6,,6
"De 50 y más años (289)",14,,,3,2,2,,7
