"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Industrias manufactureras (048)",31,1,,8,15,4,2,,1
"Suministro de electricidad, gas y agua (049)",2,,,,1,,1,,
"Construcción (050)",9,1,,3,3,,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",432,54,,147,143,20,21,15,32
"Venta, mant.y rep. veh.autom.y motoc. (052)",3,,,1,,,1,,1
"Comercio al por mayor (053)",10,2,,3,2,1,,,2
"Comercio al por menor (054)",419,52,,143,141,19,20,15,29
"Hoteles y restaurantes (055)",153,24,,64,50,7,3,2,3
"Trans., almac. y comunicaciones (056)",13,,,2,7,1,,2,1
"Intermediación financiera (057)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (058)",36,,,2,9,3,5,6,11
"Admin.pub. y defensa; p. segur.soc.afil (059)",42,4,1,10,10,4,4,2,7
"Enseñanza (060)",318,,,,21,24,68,10,195
"Servicios sociales y de salud (061)",83,,,6,10,2,21,2,42
"Otras activ. serv.comun.soc y personales (062)",77,6,,13,38,3,,5,12
"Hogares privados con servicio doméstico (063)",76,8,1,31,30,2,,3,1
"Actividad economica no especificada (065)",225,63,1,67,67,3,11,4,9
,,,,,,,,,
"URBANA (066)",4719,458,6,1497,1376,183,316,161,722
"Agric., ganadería, caza y silvicultura (067)",1840,324,3,962,483,20,15,15,18
"Pesca (068)",2,,,1,,1,,,
"Explotación de minas y canteras (069)",268,8,,71,100,17,26,11,35
"Industrias manufactureras (070)",95,2,,25,51,8,4,2,3
"Suministro de electricidad, gas y agua (071)",20,,,6,6,1,5,,2
"Construcción (072)",159,2,,44,80,1,9,6,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",591,42,,169,226,34,35,35,50
"Venta, mant.y rep. veh.autom.y motoc. (074)",33,,,7,9,4,6,5,2
"Comercio al por mayor (075)",20,2,,5,8,1,1,1,2
"Comercio al por menor (076)",538,40,,157,209,29,28,29,46
"Hoteles y restaurantes (077)",153,18,,46,61,9,7,7,5
"Trans., almac. y comunicaciones (078)",136,4,,26,75,11,5,11,4
"Intermediación financiera (079)",2,,,,,,1,1,
"Activid.inmobil., empres. y de alquiler (080)",115,,,4,34,10,11,10,46
"Admin.pub. y defensa; p. segur.soc.afil (081)",212,5,1,27,61,16,28,13,61
"Enseñanza (082)",596,,,,28,34,124,23,387
"Servicios sociales y de salud (083)",97,,,3,11,2,26,2,53
"Otras activ. serv.comun.soc y personales (084)",103,4,,19,46,5,2,10,17
"Hogares privados con servicio doméstico (085)",58,6,1,21,24,2,,3,1
"Actividad economica no especificada (087)",272,43,1,73,90,12,18,12,23
"Hombres (088)",2970,175,2,970,969,116,197,111,430
"Agric., ganadería, caza y silvicultura (089)",1270,142,2,682,386,18,11,13,16
"Pesca (090)",2,,,1,,1,,,
"Explotación de minas y canteras (091)",258,8,,71,100,16,25,10,28
"Industrias manufactureras (092)",71,2,,17,41,4,3,2,2
"Suministro de electricidad, gas y agua (093)",18,,,6,5,1,4,,2
"Construcción (094)",154,1,,43,78,1,8,6,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",238,6,,50,108,15,18,20,21
"Venta, mant.y rep. veh.autom.y motoc. (096)",31,,,6,9,4,6,5,1
"Comercio al por mayor (097)",11,,,2,6,,1,1,1
"Comercio al por menor (098)",196,6,,42,93,11,11,14,19
"Hoteles y restaurantes (099)",46,1,,9,23,2,4,5,2
"Trans., almac. y comunicaciones (100)",125,4,,25,69,10,5,9,3
"Intermediación financiera (101)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (102)",82,,,2,26,8,6,4,36
"Admin.pub. y defensa; p. segur.soc.afil (103)",177,1,,19,51,13,25,13,55
"Enseñanza (104)",324,,,,15,15,68,15,211
"Servicios sociales y de salud (105)",28,,,,2,,9,,17
"Otras activ. serv.comun.soc y personales (106)",31,,,6,10,2,2,5,6
"Hogares privados con servicio doméstico (107)",1,,,,1,,,,
"Actividad economica no especificada (109)",144,10,,39,54,10,9,8,14
"Mujeres (110)",1749,283,4,527,407,67,119,50,292
"Agric., ganadería, caza y silvicultura (111)",570,182,1,280,97,2,4,2,2
"Explotación de minas y canteras (113)",10,,,,,1,1,1,7
"Industrias manufactureras (114)",24,,,8,10,4,1,,1
"Suministro de electricidad, gas y agua (115)",2,,,,1,,1,,
"Construcción (116)",5,1,,1,2,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",353,36,,119,118,19,17,15,29
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,1,,,,,1
"Comercio al por mayor (119)",9,2,,3,2,1,,,1
"Comercio al por menor (120)",342,34,,115,116,18,17,15,27
"Hoteles y restaurantes (121)",107,17,,37,38,7,3,2,3
"Trans., almac. y comunicaciones (122)",11,,,1,6,1,,2,1
"Intermediación financiera (123)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (124)",33,,,2,8,2,5,6,10
"Admin.pub. y defensa; p. segur.soc.afil (125)",35,4,1,8,10,3,3,,6
"Enseñanza (126)",272,,,,13,19,56,8,176
"Servicios sociales y de salud (127)",69,,,3,9,2,17,2,36
"Otras activ. serv.comun.soc y personales (128)",72,4,,13,36,3,,5,11
"Hogares privados con servicio doméstico (129)",57,6,1,21,23,2,,3,1
"Actividad economica no especificada (131)",128,33,1,34,36,2,9,4,9
,,,,,,,,,
"RURAL (132)",6247,1147,9,3074,1743,64,69,27,114
"Agric., ganadería, caza y silvicultura (133)",4763,1035,8,2492,1165,32,9,12,10
"Explotación de minas y canteras (135)",465,17,,246,193,5,,2,2
"Industrias manufactureras (136)",45,2,,20,21,1,1,,
"Suministro de electricidad, gas y agua (137)",16,,,9,6,,,,1
"Construcción (138)",191,12,,73,90,4,3,1,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",143,21,,48,60,2,9,,3
"Venta, mant.y rep. veh.autom.y motoc. (140)",3,1,,,,,2,,
"Comercio al por mayor (141)",2,,,,1,,,,1
"Comercio al por menor (142)",138,20,,48,59,2,7,,2
"Hoteles y restaurantes (143)",52,7,,28,16,,1,,
"Trans., almac. y comunicaciones (144)",68,1,,20,40,4,2,,1
"Activid.inmobil., empres. y de alquiler (146)",13,,,3,4,3,,,3
"Admin.pub. y defensa; p. segur.soc.afil (147)",52,,,15,19,3,5,3,7
"Enseñanza (148)",125,,,,18,8,28,6,65
"Servicios sociales y de salud (149)",21,,,3,1,,6,,11
"Otras activ. serv.comun.soc y personales (150)",15,2,,2,10,,,,1
"Hogares privados con servicio doméstico (151)",19,2,,10,7,,,,
"Actividad economica no especificada (153)",259,48,1,105,93,2,5,3,2
"Hombres (154)",4919,666,8,2539,1512,46,43,23,82
"Agric., ganadería, caza y silvicultura (155)",3766,614,7,2065,1028,23,7,12,10
"Explotación de minas y canteras (157)",463,17,,244,193,5,,2,2
"Industrias manufactureras (158)",38,1,,20,16,1,,,
"Suministro de electricidad, gas y agua (159)",16,,,9,6,,,,1
"Construcción (160)",187,12,,71,89,4,3,1,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",64,3,,20,35,1,5,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",2,1,,,,,1,,
"Comercio al por mayor (163)",1,,,,1,,,,
"Comercio al por menor (164)",61,2,,20,34,1,4,,
"Hoteles y restaurantes (165)",6,,,1,4,,1,,
"Trans., almac. y comunicaciones (166)",66,1,,19,39,4,2,,1
"Activid.inmobil., empres. y de alquiler (168)",10,,,3,3,2,,,2
"Admin.pub. y defensa; p. segur.soc.afil (169)",45,,,13,19,2,4,1,6
"Enseñanza (170)",79,,,,10,3,16,4,46
"Servicios sociales y de salud (171)",7,,,,,,2,,5
"Otras activ. serv.comun.soc y personales (172)",10,,,2,8,,,,
"Actividad economica no especificada (175)",162,18,1,72,62,1,3,3,2
"Mujeres (176)",1328,481,1,535,231,18,26,4,32
"Agric., ganadería, caza y silvicultura (177)",997,421,1,427,137,9,2,,
"Explotación de minas y canteras (179)",2,,,2,,,,,
"Industrias manufactureras (180)",7,1,,,5,,1,,
"Construcción (182)",4,,,2,1,,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",79,18,,28,25,1,4,,3
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,,1,,
"Comercio al por mayor (185)",1,,,,,,,,1
"Comercio al por menor (186)",77,18,,28,25,1,3,,2
"Hoteles y restaurantes (187)",46,7,,27,12,,,,
"Trans., almac. y comunicaciones (188)",2,,,1,1,,,,
"Activid.inmobil., empres. y de alquiler (190)",3,,,,1,1,,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",7,,,2,,1,1,2,1
"Enseñanza (192)",46,,,,8,5,12,2,19
"Servicios sociales y de salud (193)",14,,,3,1,,4,,6
"Otras activ. serv.comun.soc y personales (194)",5,2,,,2,,,,1
"Hogares privados con servicio doméstico (195)",19,2,,10,7,,,,
"Actividad economica no especificada (197)",97,30,,33,31,1,2,,
