"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",107,,3,9,15,22,17,41
"De 15 a 19 años (052)",2,,,,,,,2
"De 20 a 24 años (053)",7,,,,,,2,5
"De 25 a 29 años (054)",9,,,,,,6,3
"De 30 a 34 años (055)",11,,,,,2,3,6
"De 35 a 39 años (056)",12,,,,,7,3,2
"De 40 a 44 años (057)",10,,,,1,4,2,3
"De 45 a 49 años (058)",11,,,,1,6,1,3
"De 50 y más años (059)",45,,3,9,13,3,,17
"Soltero(a) (060)",1069,1,5,13,20,39,120,871
"De 12 a 14 años (061)",5,,,,,,1,4
"De 15 a 19 años (062)",28,,,,,,13,15
"De 20 a 24 años (063)",369,,,,,1,35,333
"De 25 a 29 años (064)",274,,,,,4,31,239
"De 30 a 34 años (065)",131,,,,,13,17,101
"De 35 a 39 años (066)",74,,,,1,5,18,50
"De 40 a 44 años (067)",57,,,,3,3,5,46
"De 45 a 49 años (068)",31,,,1,3,7,,20
"De 50 y más años (069)",100,1,5,12,13,6,,63
,,,,,,,,
"URBANA (080)",6353,41,140,321,618,1247,1969,2017
"De 12 a 14 años (081)",18,,,,,,1,17
"De 15 a 19 años (082)",127,,,,,,57,70
"De 20 a 24 años (083)",685,,,,,2,318,365
"De 25 a 29 años (084)",847,,,,,33,469,345
"De 30 a 34 años (085)",829,,,,,146,448,235
"De 35 a 39 años (086)",785,,,,10,234,372,169
"De 40 a 44 años (087)",687,,,,28,313,204,142
"De 45 a 49 años (088)",544,,,2,83,266,91,102
"De 50 y más años (089)",1831,41,140,319,497,253,9,572
"Conviviente (090)",2549,,5,23,90,442,1261,728
"De 12 a 14 años (091)",13,,,,,,,13
"De 15 a 19 años (092)",90,,,,,,44,46
"De 20 a 24 años (093)",420,,,,,2,261,157
"De 25 a 29 años (094)",515,,,,,18,341,156
"De 30 a 34 años (095)",467,,,,,73,271,123
"De 35 a 39 años (096)",415,,,,5,116,215,79
"De 40 a 44 años (097)",257,,,,7,110,92,48
"De 45 a 49 años (098)",146,,,,17,64,34,31
"De 50 y más años (099)",226,,5,23,61,59,3,75
"Separado(a) (100)",380,2,6,16,36,107,118,95
"De 15 a 19 años (102)",9,,,,,,5,4
"De 20 a 24 años (103)",37,,,,,,23,14
"De 25 a 29 años (104)",44,,,,,4,29,11
"De 30 a 34 años (105)",58,,,,,19,25,14
"De 35 a 39 años (106)",45,,,,,16,21,8
"De 40 a 44 años (107)",56,,,,2,33,10,11
"De 45 a 49 años (108)",37,,,,8,21,4,4
"De 50 y más años (109)",94,2,6,16,26,14,1,29
"Casado(a) (110)",2153,6,55,170,365,593,490,474
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",11,,,,,,2,9
"De 20 a 24 años (113)",33,,,,,,11,22
"De 25 a 29 años (114)",118,,,,,8,75,35
"De 30 a 34 años (115)",215,,,,,37,137,41
"De 35 a 39 años (116)",266,,,,4,86,120,56
"De 40 a 44 años (117)",306,,,,14,156,92,44
"De 45 a 49 años (118)",298,,,1,46,162,48,41
"De 50 y más años (119)",905,6,55,169,301,144,5,225
"Viudo(a) (120)",597,32,69,96,101,58,15,226
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",2,,,,,,1,1
"De 25 a 29 años (124)",4,,,,,,1,3
"De 30 a 34 años (125)",6,,,,,3,2,1
"De 35 a 39 años (126)",13,,,,,8,3,2
"De 40 a 44 años (127)",23,,,,1,8,4,10
"De 45 a 49 años (128)",29,,,,8,9,4,8
"De 50 y más años (129)",519,32,69,96,92,30,,200
"Divorciado(a) (130)",57,,2,5,12,14,8,16
"De 15 a 19 años (132)",1,,,,,,,1
"De 20 a 24 años (133)",1,,,,,,1,
"De 25 a 29 años (134)",2,,,,,,1,1
"De 30 a 34 años (135)",7,,,,,2,1,4
"De 35 a 39 años (136)",8,,,,,5,2,1
"De 40 a 44 años (137)",8,,,,1,3,2,2
"De 45 a 49 años (138)",9,,,,1,4,1,3
"De 50 y más años (139)",21,,2,5,10,,,4
"Soltero(a) (140)",617,1,3,11,14,33,77,478
"De 12 a 14 años (141)",4,,,,,,1,3
"De 15 a 19 años (142)",15,,,,,,6,9
"De 20 a 24 años (143)",192,,,,,,21,171
"De 25 a 29 años (144)",164,,,,,3,22,139
"De 30 a 34 años (145)",76,,,,,12,12,52
"De 35 a 39 años (146)",38,,,,1,3,11,23
"De 40 a 44 años (147)",37,,,,3,3,4,27
"De 45 a 49 años (148)",25,,,1,3,6,,15
"De 50 y más años (149)",66,1,3,10,7,6,,39
,,,,,,,,
"RURAL (160)",10573,38,139,407,1030,2125,4078,2756
"De 12 a 14 años (161)",19,,,,,,,19
"De 15 a 19 años (162)",263,,,,,,146,117
"De 20 a 24 años (163)",1181,,,,,1,693,487
"De 25 a 29 años (164)",1296,,,,,39,907,350
"De 30 a 34 años (165)",1302,,,,,179,886,237
"De 35 a 39 años (166)",1249,,,,8,354,707,180
"De 40 a 44 años (167)",1114,,,,38,435,459,182
"De 45 a 49 años (168)",956,,,3,130,461,229,133
"De 50 y más años (169)",3193,38,139,404,854,656,51,1051
"Conviviente (170)",3721,3,9,33,142,566,2102,866
"De 12 a 14 años (171)",12,,,,,,,12
"De 15 a 19 años (172)",211,,,,,,120,91
"De 20 a 24 años (173)",801,,,,,,537,264
"De 25 a 29 años (174)",719,,,,,20,544,155
"De 30 a 34 años (175)",567,,,,,74,395,98
"De 35 a 39 años (176)",487,,,,3,122,296,66
"De 40 a 44 años (177)",322,,,,10,124,137,51
"De 45 a 49 años (178)",226,,,,29,109,54,34
"De 50 y más años (179)",376,3,9,33,100,117,19,95
"Separado(a) (180)",326,1,3,5,24,54,128,111
"De 12 a 14 años (181)",3,,,,,,,3
"De 15 a 19 años (182)",18,,,,,,10,8
"De 20 a 24 años (183)",66,,,,,,44,22
"De 25 a 29 años (184)",55,,,,,5,26,24
"De 30 a 34 años (185)",45,,,,,11,21,13
"De 35 a 39 años (186)",29,,,,1,3,16,9
"De 40 a 44 años (187)",30,,,,2,12,8,8
"De 45 a 49 años (188)",24,,,1,4,11,3,5
"De 50 y más años (189)",56,1,3,4,17,12,,19
"Casado(a) (190)",4679,12,37,180,593,1267,1707,883
"De 12 a 14 años (191)",3,,,,,,,3
"De 15 a 19 años (192)",17,,,,,,8,9
"De 20 a 24 años (193)",123,,,,,,93,30
"De 25 a 29 años (194)",390,,,,,11,314,65
"De 30 a 34 años (195)",602,,,,,86,444,72
"De 35 a 39 años (196)",653,,,,2,213,370,68
"De 40 a 44 años (197)",672,,,,24,268,293,87
"De 45 a 49 años (198)",577,,,1,75,278,156,67
"De 50 y más años (199)",1642,12,37,179,492,411,29,482
"Viudo(a) (200)",1345,22,87,183,262,224,89,478
"De 15 a 19 años (202)",3,,,,,,1,2
"De 20 a 24 años (203)",8,,,,,,4,4
"De 25 a 29 años (204)",15,,,,,2,9,4
"De 30 a 34 años (205)",29,,,,,7,19,3
"De 35 a 39 años (206)",40,,,,2,12,17,9
"De 40 a 44 años (207)",68,,,,2,30,20,16
"De 45 a 49 años (208)",121,,,1,22,60,16,22
"De 50 y más años (209)",1061,22,87,182,236,113,3,418
"Divorciado(a) (210)",50,,1,4,3,8,9,25
"De 15 a 19 años (212)",1,,,,,,,1
"De 20 a 24 años (213)",6,,,,,,1,5
"De 25 a 29 años (214)",7,,,,,,5,2
"De 30 a 34 años (215)",4,,,,,,2,2
"De 35 a 39 años (216)",4,,,,,2,1,1
"De 40 a 44 años (217)",2,,,,,1,,1
"De 45 a 49 años (218)",2,,,,,2,,
"De 50 y más años (219)",24,,1,4,3,3,,13
"Soltero(a) (220)",452,,2,2,6,6,43,393
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",13,,,,,,7,6
"De 20 a 24 años (223)",177,,,,,1,14,162
"De 25 a 29 años (224)",110,,,,,1,9,100
"De 30 a 34 años (225)",55,,,,,1,5,49
"De 35 a 39 años (226)",36,,,,,2,7,27
"De 40 a 44 años (227)",20,,,,,,1,19
"De 45 a 49 años (228)",6,,,,,1,,5
"De 50 y más años (229)",34,,2,2,6,,,24
