"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",6478,6630,6363,428,96,6.5,
"De 12 a 14 años (041)",953,9,9,1,100,11.1,
"De 15 a 19 años (042)",2291,467,459,132,98.3,28.3,
"De 20 a 24 años (043)",1349,1250,1231,153,98.5,12.2,
"De 25 a 29 años (044)",791,1295,1262,78,97.5,6,
"De 30 a 34 años (045)",433,1101,1064,44,96.6,4,
"De 35 a 39 años (046)",278,901,860,16,95.4,1.8,
"De 40 a 44 años (047)",151,564,535,4,94.9,0.7,
"De 45 a 49 años (048)",110,486,451,,92.8,,
"De 50 y más años (049)",122,557,492,,88.3,,
"Sup. no Univ. incompleta (050)",316,380,365,23,96.1,6.1,
"De 15 a 19 años (052)",25,3,3,1,100,33.3,
"De 20 a 24 años (053)",105,49,47,12,95.9,24.5,
"De 25 a 29 años (054)",76,76,75,6,98.7,7.9,
"De 30 a 34 años (055)",52,89,86,4,96.6,4.5,
"De 35 a 39 años (056)",32,77,75,,97.4,,
"De 40 a 44 años (057)",5,14,14,,100,,
"De 45 a 49 años (058)",8,32,32,,100,,
"De 50 y más años (059)",13,40,33,,82.5,,
"Sup. no Univ. completa (060)",483,679,667,32,98.2,4.7,
"De 20 a 24 años (063)",56,22,22,4,100,18.2,
"De 25 a 29 años (064)",150,115,112,10,97.4,8.7,
"De 30 a 34 años (065)",107,140,140,6,100,4.3,
"De 35 a 39 años (066)",88,187,186,10,99.5,5.3,
"De 40 a 44 años (067)",36,86,83,2,96.5,2.3,
"De 45 a 49 años (068)",26,75,74,,98.7,,
"De 50 y más años (069)",20,54,50,,92.6,,
"Sup. Univ. incompleta (070)",139,145,138,7,95.2,4.8,
"De 15 a 19 años (072)",17,,,,,,
"De 20 a 24 años (073)",47,9,7,4,77.8,44.4,
"De 25 a 29 años (074)",34,29,29,2,100,6.9,
"De 30 a 34 años (075)",13,22,22,1,100,4.5,
"De 35 a 39 años (076)",16,37,37,,100,,
"De 40 a 44 años (077)",3,8,8,,100,,
"De 45 a 49 años (078)",3,10,9,,90,,
"De 50 y más años (079)",6,30,26,,86.7,,
"Sup. Univ. completa (080)",310,400,384,13,96,3.3,
"De 20 a 24 años (083)",25,2,2,1,100,50,
"De 25 a 29 años (084)",94,47,47,5,100,10.6,
"De 30 a 34 años (085)",74,80,78,6,97.5,7.5,
"De 35 a 39 años (086)",52,80,77,,96.3,,
"De 40 a 44 años (087)",33,74,70,1,94.6,1.4,
"De 45 a 49 años (088)",16,54,51,,94.4,,
"De 50 y más años (089)",16,63,59,,93.7,,
,,,,,,,
"URBANA (100)",11701,30758,26888,593,87.4,1.9,
"De 12 a 14 años (101)",1409,8,8,,100,,
"De 15 a 19 años (102)",1697,421,415,98,98.6,23.3,
"De 20 a 24 años (103)",1295,1320,1299,132,98.4,10,
"De 25 a 29 años (104)",1392,2449,2371,136,96.8,5.6,
"De 30 a 34 años (105)",1181,3303,3154,103,95.5,3.1,
"De 35 a 39 años (106)",1127,4143,3889,80,93.9,1.9,
"De 40 a 44 años (107)",931,4324,3893,40,90,0.9,
"De 45 a 49 años (108)",734,3842,3357,4,87.4,0.1,
"De 50 y más años (109)",1935,10948,8502,,77.7,,
"Sin nivel (110)",2699,13646,11033,80,80.9,0.6,
"De 12 a 14 años (111)",16,1,1,,100,,
"De 15 a 19 años (112)",30,13,13,3,100,23.1,
"De 20 a 24 años (113)",56,82,76,8,92.7,9.8,
"De 25 a 29 años (114)",106,235,226,8,96.2,3.4,
"De 30 a 34 años (115)",166,625,581,18,93,2.9,
"De 35 a 39 años (116)",289,1185,1088,22,91.8,1.9,
"De 40 a 44 años (117)",351,1822,1590,19,87.3,1,
"De 45 a 49 años (118)",336,1918,1604,2,83.6,0.1,
"De 50 y más años (119)",1349,7765,5854,,75.4,,
"Educacion Inicial (120)",36,82,72,2,87.8,2.4,
"De 12 a 14 años (121)",3,,,,,,
"De 15 a 19 años (122)",9,4,4,1,100,25,
"De 20 a 24 años (123)",4,4,4,,100,,
"De 25 a 29 años (124)",9,25,25,1,100,4,
"De 30 a 34 años (125)",6,23,19,,82.6,,
"De 35 a 39 años (126)",5,26,20,,76.9,,
"Primaria (130)",4286,11848,10787,241,91,2,
"De 12 a 14 años (131)",797,2,2,,100,,
"De 15 a 19 años (132)",385,159,156,33,98.1,20.8,
"De 20 a 24 años (133)",380,570,566,39,99.3,6.8,
"De 25 a 29 años (134)",530,1255,1206,65,96.1,5.2,
"De 30 a 34 años (135)",542,1718,1636,48,95.2,2.8,
"De 35 a 39 años (136)",507,2043,1922,40,94.1,2,
"De 40 a 44 años (137)",418,2012,1832,14,91.1,0.7,
"De 45 a 49 años (138)",279,1486,1338,2,90,0.1,
"De 50 y más años (139)",448,2603,2129,,81.8,,
"Secundaria (140)",3698,3909,3758,210,96.1,5.4,
"De 12 a 14 años (141)",593,5,5,,100,,
"De 15 a 19 años (142)",1246,244,241,61,98.8,25,
"De 20 a 24 años (143)",670,599,592,68,98.8,11.4,
"De 25 a 29 años (144)",466,719,701,44,97.5,6.1,
"De 30 a 34 años (145)",273,673,659,24,97.9,3.6,
"De 35 a 39 años (146)",182,587,561,9,95.6,1.5,
"De 40 a 44 años (147)",99,339,327,4,96.5,1.2,
"De 45 a 49 años (148)",79,317,297,,93.7,,
"De 50 y más años (149)",90,426,375,,88,,
"Sup. no Univ. incompleta (150)",244,282,275,15,97.5,5.3,
"De 15 a 19 años (152)",15,1,1,,100,,
"De 20 a 24 años (153)",80,36,34,9,94.4,25,
"De 25 a 29 años (154)",63,65,65,5,100,7.7,
"De 30 a 34 años (155)",45,77,74,1,96.1,1.3,
"De 35 a 39 años (156)",23,53,52,,98.1,,
"De 40 a 44 años (157)",3,8,8,,100,,
"De 45 a 49 años (158)",5,19,19,,100,,
"De 50 y más años (159)",10,23,22,,95.7,,
"Sup. no Univ. completa (160)",385,556,545,27,98,4.9,
"De 20 a 24 años (163)",46,18,18,3,100,16.7,
"De 25 a 29 años (164)",119,94,92,7,97.9,7.4,
"De 30 a 34 años (165)",79,102,102,6,100,5.9,
"De 35 a 39 años (166)",74,161,160,9,99.4,5.6,
"De 40 a 44 años (167)",28,74,71,2,95.9,2.7,
"De 45 a 49 años (168)",22,60,59,,98.3,,
"De 50 y más años (169)",17,47,43,,91.5,,
"Sup. Univ. incompleta (170)",113,125,119,6,95.2,4.8,
"De 15 a 19 años (172)",12,,,,,,
"De 20 a 24 años (173)",38,9,7,4,77.8,44.4,
"De 25 a 29 años (174)",28,20,20,1,100,5,
"De 30 a 34 años (175)",12,21,21,1,100,4.8,
"De 35 a 39 años (176)",13,35,35,,100,,
"De 40 a 44 años (177)",3,8,8,,100,,
"De 45 a 49 años (178)",1,2,2,,100,,
"De 50 y más años (179)",6,30,26,,86.7,,
"Sup. Univ. completa (180)",240,310,299,12,96.5,3.9,
"De 20 a 24 años (183)",21,2,2,1,100,50,
"De 25 a 29 años (184)",71,36,36,5,100,13.9,
"De 30 a 34 años (185)",58,64,62,5,96.9,7.8,
"De 35 a 39 años (186)",34,53,51,,96.2,,
"De 40 a 44 años (187)",29,61,57,1,93.4,1.6,
"De 45 a 49 años (188)",12,40,38,,95,,
"De 50 y más años (189)",15,54,53,,98.1,,
,,,,,,,
"RURAL (200)",15696,54075,45078,1119,83.4,2.1,
"De 12 a 14 años (201)",1881,13,13,5,100,38.5,
"De 15 a 19 años (202)",2044,690,674,186,97.7,27,
"De 20 a 24 años (203)",1680,2285,2220,241,97.2,10.5,
"De 25 a 29 años (204)",1486,3682,3501,240,95.1,6.5,
"De 30 a 34 años (205)",1442,5279,4940,215,93.6,4.1,
"De 35 a 39 años (206)",1355,6216,5673,133,91.3,2.1,
"De 40 a 44 años (207)",1226,7104,6304,81,88.7,1.1,
"De 45 a 49 años (208)",1039,6464,5475,18,84.7,0.3,
"De 50 y más años (209)",3543,22342,16278,,72.9,,
"Sin nivel (210)",5454,31366,24467,210,78,0.7,
"De 12 a 14 años (211)",19,1,1,,100,,
"De 15 a 19 años (212)",64,37,35,9,94.6,24.3,
"De 20 a 24 años (213)",92,183,173,15,94.5,8.2,
"De 25 a 29 años (214)",161,485,457,36,94.2,7.4,
"De 30 a 34 años (215)",345,1361,1271,51,93.4,3.7,
"De 35 a 39 años (216)",508,2510,2264,45,90.2,1.8,
"De 40 a 44 años (217)",599,3650,3181,39,87.2,1.1,
"De 45 a 49 años (218)",640,3995,3328,15,83.3,0.4,
"De 50 y más años (219)",3026,19144,13757,,71.9,,
"Educacion Inicial (220)",27,94,87,2,92.6,2.1,
"De 12 a 14 años (221)",2,,,,,,
"De 15 a 19 años (222)",3,1,1,,100,,
"De 25 a 29 años (224)",6,18,17,1,94.4,5.6,
"De 30 a 34 años (225)",8,36,33,1,91.7,2.8,
"De 35 a 39 años (226)",8,39,36,,92.3,,
"Primaria (230)",7169,19563,17603,675,90,3.5,
"De 12 a 14 años (231)",1500,8,8,4,100,50,
"De 15 a 19 años (232)",917,427,418,105,97.9,24.6,
"De 20 a 24 años (233)",861,1434,1391,137,97,9.6,
"De 25 a 29 años (234)",921,2551,2416,165,94.7,6.5,
"De 30 a 34 años (235)",877,3387,3164,139,93.4,4.1,
"De 35 a 39 años (236)",699,3274,2997,80,91.5,2.4,
"De 40 a 44 años (237)",561,3198,2884,42,90.2,1.3,
"De 45 a 49 años (238)",355,2250,1945,3,86.4,0.1,
"De 50 y más años (239)",478,3034,2380,,78.4,,
"Secundaria (240)",2780,2721,2605,217,95.7,8,
"De 12 a 14 años (241)",360,4,4,1,100,25,
"De 15 a 19 años (242)",1045,223,218,71,97.8,31.8,
"De 20 a 24 años (243)",679,651,639,85,98.2,13.1,
"De 25 a 29 años (244)",325,576,561,33,97.4,5.7,
"De 30 a 34 años (245)",160,428,405,20,94.6,4.7,
"De 35 a 39 años (246)",96,314,299,7,95.2,2.2,
"De 40 a 44 años (247)",52,225,208,,92.4,,
"De 45 a 49 años (248)",31,169,154,,91.1,,
"De 50 y más años (249)",32,131,117,,89.3,,
"Sup. no Univ. incompleta (250)",72,98,90,8,91.8,8.2,
"De 15 a 19 años (252)",10,2,2,1,100,50,
"De 20 a 24 años (253)",25,13,13,3,100,23.1,
"De 25 a 29 años (254)",13,11,10,1,90.9,9.1,
"De 30 a 34 años (255)",7,12,12,3,100,25,
"De 35 a 39 años (256)",9,24,23,,95.8,,
"De 40 a 44 años (257)",2,6,6,,100,,
"De 45 a 49 años (258)",3,13,13,,100,,
"De 50 y más años (259)",3,17,11,,64.7,,
"Sup. no Univ. completa (260)",98,123,122,5,99.2,4.1,
"De 20 a 24 años (263)",10,4,4,1,100,25,
"De 25 a 29 años (264)",31,21,20,3,95.2,14.3,
"De 30 a 34 años (265)",28,38,38,,100,,
"De 35 a 39 años (266)",14,26,26,1,100,3.8,
"De 40 a 44 años (267)",8,12,12,,100,,
"De 45 a 49 años (268)",4,15,15,,100,,
"De 50 y más años (269)",3,7,7,,100,,
"Sup. Univ. incompleta (270)",26,20,19,1,95,5,
"De 15 a 19 años (272)",5,,,,,,
"De 20 a 24 años (273)",9,,,,,,
"De 25 a 29 años (274)",6,9,9,1,100,11.1,
"De 30 a 34 años (275)",1,1,1,,100,,
"De 35 a 39 años (276)",3,2,2,,100,,
"De 45 a 49 años (278)",2,8,7,,87.5,,
"Sup. Univ. completa (280)",70,90,85,1,94.4,1.1,
"De 20 a 24 años (283)",4,,,,,,
"De 25 a 29 años (284)",23,11,11,,100,,
"De 30 a 34 años (285)",16,16,16,1,100,6.3,
"De 35 a 39 años (286)",18,27,26,,96.3,,
"De 40 a 44 años (287)",4,13,13,,100,,
"De 45 a 49 años (288)",4,14,13,,92.9,,
"De 50 y más años (289)",1,9,6,,66.7,,
