"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1414,32,108,250,334,134,8,548
"Divorciado(a) (050)",78,,,3,13,16,19,27
"De 15 a 19 años (052)",2,,,,,,1,1
"De 20 a 24 años (053)",6,,,,,,4,2
"De 25 a 29 años (054)",7,,,,,1,3,3
"De 30 a 34 años (055)",7,,,,,2,3,2
"De 35 a 39 años (056)",2,,,,,1,1,
"De 40 a 44 años (057)",15,,,,2,4,6,3
"De 45 a 49 años (058)",4,,,,2,1,,1
"De 50 y más años (059)",35,,,3,9,7,1,15
"Soltero(a) (060)",981,1,,7,16,44,199,714
"De 12 a 14 años (061)",7,,,,,,,7
"De 15 a 19 años (062)",60,,,,,,36,24
"De 20 a 24 años (063)",321,,,,,1,65,255
"De 25 a 29 años (064)",259,,,,,6,48,205
"De 30 a 34 años (065)",134,,,,,15,25,94
"De 35 a 39 años (066)",72,,,,,7,20,45
"De 40 a 44 años (067)",36,,,,,9,3,24
"De 45 a 49 años (068)",26,,,1,3,3,2,17
"De 50 y más años (069)",66,1,,6,13,3,,43
,,,,,,,,
"URBANA (080)",4110,18,53,165,368,733,1429,1344
"De 12 a 14 años (081)",13,,,,,,,13
"De 15 a 19 años (082)",106,,,,,,51,55
"De 20 a 24 años (083)",434,,,,,1,218,215
"De 25 a 29 años (084)",553,,,,,18,315,220
"De 30 a 34 años (085)",525,,,,,72,291,162
"De 35 a 39 años (086)",469,,,,3,109,257,100
"De 40 a 44 años (087)",418,,,,12,142,167,97
"De 45 a 49 años (088)",351,,,2,47,130,110,62
"De 50 y más años (089)",1241,18,53,163,306,261,20,420
"Conviviente (090)",880,1,,4,20,91,469,295
"De 12 a 14 años (091)",8,,,,,,,8
"De 15 a 19 años (092)",64,,,,,,30,34
"De 20 a 24 años (093)",214,,,,,,138,76
"De 25 a 29 años (094)",213,,,,,6,139,68
"De 30 a 34 años (095)",136,,,,,14,77,45
"De 35 a 39 años (096)",105,,,,2,22,59,22
"De 40 a 44 años (097)",45,,,,1,13,15,16
"De 45 a 49 años (098)",40,,,,4,18,11,7
"De 50 y más años (099)",55,1,,4,13,18,,19
"Separado(a) (100)",215,1,2,3,13,40,80,76
"De 15 a 19 años (102)",9,,,,,,6,3
"De 20 a 24 años (103)",36,,,,,,20,16
"De 25 a 29 años (104)",37,,,,,1,19,17
"De 30 a 34 años (105)",25,,,,,4,13,8
"De 35 a 39 años (106)",22,,,,1,7,9,5
"De 40 a 44 años (107)",23,,,,,13,7,3
"De 45 a 49 años (108)",19,,,1,5,5,5,3
"De 50 y más años (109)",44,1,2,2,7,10,1,21
"Casado(a) (110)",2127,4,13,82,231,510,792,495
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",12,,,,,,6,6
"De 20 a 24 años (113)",73,,,,,,41,32
"De 25 a 29 años (114)",195,,,,,8,137,50
"De 30 a 34 años (115)",297,,,,,45,188,64
"De 35 a 39 años (116)",292,,,,,67,179,46
"De 40 a 44 años (117)",311,,,,9,101,138,63
"De 45 a 49 años (118)",245,,,1,26,93,88,37
"De 50 y más años (119)",700,4,13,81,196,196,15,195
"Viudo(a) (120)",478,12,38,70,88,64,23,183
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",3,,,,,,2,1
"De 30 a 34 años (125)",9,,,,,3,5,1
"De 35 a 39 años (126)",19,,,,,7,4,8
"De 40 a 44 años (127)",20,,,,1,10,4,5
"De 45 a 49 años (128)",31,,,,7,12,4,8
"De 50 y más años (129)",395,12,38,70,80,32,3,160
"Divorciado(a) (130)",28,,,1,6,4,4,13
"De 25 a 29 años (134)",1,,,,,,,1
"De 30 a 34 años (135)",2,,,,,,,2
"De 35 a 39 años (136)",2,,,,,1,1,
"De 40 a 44 años (137)",5,,,,1,,2,2
"De 45 a 49 años (138)",2,,,,2,,,
"De 50 y más años (139)",16,,,1,3,3,1,8
"Soltero(a) (140)",382,,,5,10,24,61,282
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",21,,,,,,9,12
"De 20 a 24 años (143)",110,,,,,1,18,91
"De 25 a 29 años (144)",104,,,,,3,18,83
"De 30 a 34 años (145)",56,,,,,6,8,42
"De 35 a 39 años (146)",29,,,,,5,5,19
"De 40 a 44 años (147)",14,,,,,5,1,8
"De 45 a 49 años (148)",14,,,,3,2,2,7
"De 50 y más años (149)",31,,,5,7,2,,17
,,,,,,,,
"RURAL (160)",9141,28,97,363,753,1310,4067,2523
"De 12 a 14 años (161)",28,,,,,,1,27
"De 15 a 19 años (162)",314,,,,,,180,134
"De 20 a 24 años (163)",1107,,,,,,682,425
"De 25 a 29 años (164)",1165,,,,,30,797,338
"De 30 a 34 años (165)",1077,,,,1,89,780,207
"De 35 a 39 años (166)",904,,,,2,116,612,174
"De 40 a 44 años (167)",934,,,,9,200,548,177
"De 45 a 49 años (168)",811,,,1,44,258,393,115
"De 50 y más años (169)",2801,28,97,362,697,617,74,926
"Conviviente (170)",1289,1,2,7,32,90,778,379
"De 12 a 14 años (171)",13,,,,,,1,12
"De 15 a 19 años (172)",165,,,,,,92,73
"De 20 a 24 años (173)",334,,,,,,239,95
"De 25 a 29 años (174)",270,,,,,7,187,76
"De 30 a 34 años (175)",161,,,,,9,118,34
"De 35 a 39 años (176)",91,,,,1,9,63,18
"De 40 a 44 años (177)",89,,,,,18,50,21
"De 45 a 49 años (178)",51,,,,3,14,24,10
"De 50 y más años (179)",115,1,2,7,28,33,4,40
"Separado(a) (180)",337,1,1,9,16,44,171,95
"De 12 a 14 años (181)",1,,,,,,,1
"De 15 a 19 años (182)",32,,,,,,17,15
"De 20 a 24 años (183)",73,,,,,,51,22
"De 25 a 29 años (184)",56,,,,,8,32,16
"De 30 a 34 años (185)",53,,,,,7,38,8
"De 35 a 39 años (186)",33,,,,,9,13,11
"De 40 a 44 años (187)",19,,,,1,4,11,3
"De 45 a 49 años (188)",20,,,,1,6,9,4
"De 50 y más años (189)",50,1,1,9,14,10,,15
"Casado(a) (190)",5587,5,24,163,426,974,2848,1147
"De 12 a 14 años (191)",9,,,,,,,9
"De 15 a 19 años (192)",72,,,,,,42,30
"De 20 a 24 años (193)",470,,,,,,333,137
"De 25 a 29 años (194)",663,,,,,11,533,119
"De 30 a 34 años (195)",750,,,,1,57,586,106
"De 35 a 39 años (196)",701,,,,1,90,497,113
"De 40 a 44 años (197)",711,,,,7,143,454,107
"De 45 a 49 años (198)",648,,,,28,206,338,76
"De 50 y más años (199)",1563,5,24,163,389,467,65,450
"Viudo(a) (200)",1279,20,70,180,266,170,117,456
"De 12 a 14 años (201)",1,,,,,,,1
"De 15 a 19 años (202)",4,,,,,,1,3
"De 20 a 24 años (203)",13,,,,,,8,5
"De 25 a 29 años (204)",15,,,,,,12,3
"De 30 a 34 años (205)",30,,,,,5,18,7
"De 35 a 39 años (206)",36,,,,,6,24,6
"De 40 a 44 años (207)",83,,,,,27,27,29
"De 45 a 49 años (208)",78,,,,12,30,22,14
"De 50 y más años (209)",1019,20,70,180,254,102,5,388
"Divorciado(a) (210)",50,,,2,7,12,15,14
"De 15 a 19 años (212)",2,,,,,,1,1
"De 20 a 24 años (213)",6,,,,,,4,2
"De 25 a 29 años (214)",6,,,,,1,3,2
"De 30 a 34 años (215)",5,,,,,2,3,
"De 40 a 44 años (217)",10,,,,1,4,4,1
"De 45 a 49 años (218)",2,,,,,1,,1
"De 50 y más años (219)",19,,,2,6,4,,7
"Soltero(a) (220)",599,1,,2,6,20,138,432
"De 12 a 14 años (221)",4,,,,,,,4
"De 15 a 19 años (222)",39,,,,,,27,12
"De 20 a 24 años (223)",211,,,,,,47,164
"De 25 a 29 años (224)",155,,,,,3,30,122
"De 30 a 34 años (225)",78,,,,,9,17,52
"De 35 a 39 años (226)",43,,,,,2,15,26
"De 40 a 44 años (227)",22,,,,,4,2,16
"De 45 a 49 años (228)",12,,,1,,1,,10
"De 50 y más años (229)",35,1,,1,6,1,,26
