"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",4,4,,2,2,,,,,,,6
"De 25 a 29 años (024)",9,9,,2,4,3,,,,,,19
"De 30 a 34 años (025)",9,9,,1,2,4,2,,,,,26
"De 35 a 39 años (026)",3,3,,,1,1,1,,,,,9
"Primaria (030)",5227,5049,30,913,1219,1015,1207,471,159,35,178,16450
"De 12 a 14 años (031)",5,,,,,,,,,,5,
"De 15 a 19 años (032)",98,90,4,65,18,2,1,,,,8,111
"De 20 a 24 años (033)",567,526,4,275,182,54,10,1,,,41,848
"De 25 a 29 años (034)",838,783,7,204,311,185,73,3,,,55,1705
"De 30 a 34 años (035)",875,851,4,138,280,219,189,20,1,,24,2305
"De 35 a 39 años (036)",922,902,5,83,203,223,286,87,14,1,20,3084
"De 40 a 44 años (037)",719,708,2,59,102,140,256,102,40,7,11,2885
"De 45 a 49 años (038)",540,539,2,35,65,92,176,112,44,13,1,2472
"De 50 y más años (039)",663,650,2,54,58,100,216,146,60,14,13,3040
"Secundaria (040)",3534,3240,30,1347,939,500,322,79,19,4,294,6813
"De 12 a 14 años (041)",11,7,,6,1,,,,,,4,8
"De 15 a 19 años (042)",202,167,2,153,10,1,1,,,,35,180
"De 20 a 24 años (043)",1035,908,13,657,195,36,6,1,,,127,1189
"De 25 a 29 años (044)",876,799,4,327,331,104,31,2,,,77,1444
"De 30 a 34 años (045)",600,566,1,118,213,146,75,13,,,34,1377
"De 35 a 39 años (046)",411,403,5,55,116,123,88,15,1,,8,1139
"De 40 a 44 años (047)",188,184,,14,37,51,59,18,4,1,4,659
"De 45 a 49 años (048)",129,128,2,8,25,29,36,20,7,1,1,495
"De 50 y más años (049)",82,78,3,9,11,10,26,10,7,2,4,322
"Sup. no Univ. incompleta (050)",209,159,4,96,38,13,6,2,,,50,251
"De 15 a 19 años (052)",4,2,,,1,1,,,,,2,5
"De 20 a 24 años (053)",82,56,3,49,4,,,,,,26,57
"De 25 a 29 años (054)",66,53,1,33,14,5,,,,,13,76
"De 30 a 34 años (055)",22,19,,9,7,3,,,,,3,32
"De 35 a 39 años (056)",18,15,,2,10,1,1,1,,,3,37
"De 40 a 44 años (057)",8,8,,3,1,2,2,,,,,20
"De 45 a 49 años (058)",6,4,,,1,1,1,1,,,2,16
"De 50 y más años (059)",3,2,,,,,2,,,,1,8
"Sup. no Univ. completa (060)",157,139,1,65,40,22,10,,1,,18,262
"De 20 a 24 años (063)",29,20,,18,2,,,,,,9,22
"De 25 a 29 años (064)",56,49,1,35,11,1,1,,,,7,64
"De 30 a 34 años (065)",31,31,,10,11,8,2,,,,,65
"De 35 a 39 años (066)",18,16,,,8,6,2,,,,2,42
"De 40 a 44 años (067)",12,12,,1,8,2,1,,,,,27
"De 45 a 49 años (068)",5,5,,,,2,3,,,,,19
"De 50 y más años (069)",6,6,,1,,3,1,,1,,,23
"Sup. Univ. incompleta (070)",100,70,1,41,19,7,2,,,,30,108
"De 15 a 19 años (072)",2,2,,2,,,,,,,,2
"De 20 a 24 años (073)",33,18,1,15,2,,,,,,15,19
"De 25 a 29 años (074)",38,26,,15,10,1,,,,,12,38
"De 30 a 34 años (075)",10,8,,3,4,1,,,,,2,14
"De 35 a 39 años (076)",10,9,,4,2,2,1,,,,1,18
"De 40 a 44 años (077)",4,4,,1,1,2,,,,,,9
"De 45 a 49 años (078)",3,3,,1,,1,1,,,,,8
"Sup. Univ. completa (080)",156,120,1,54,51,10,4,,,,36,202
"De 20 a 24 años (083)",16,8,1,4,3,,,,,,8,10
"De 25 a 29 años (084)",46,30,,19,10,1,,,,,16,42
"De 30 a 34 años (085)",34,29,,12,16,1,,,,,5,47
"De 35 a 39 años (086)",28,24,,12,7,4,1,,,,4,42
"De 40 a 44 años (087)",16,13,,3,8,2,,,,,3,25
"De 45 a 49 años (088)",5,5,,1,3,,1,,,,,11
"De 50 y más años (089)",11,11,,3,4,2,2,,,,,25
,,,,,,,,,,,,
"URBANA (100)",7851,7399,59,1995,1861,1332,1338,553,220,41,452,21399
"De 12 a 14 años (101)",12,8,,6,2,,,,,,4,10
"De 15 a 19 años (102)",210,179,3,151,20,4,1,,,,31,207
"De 20 a 24 años (103)",1336,1174,14,788,290,72,7,3,,,162,1633
"De 25 a 29 años (104)",1456,1324,10,488,530,217,74,5,,,132,2539
"De 30 a 34 años (105)",1208,1159,6,219,420,306,190,18,,,49,2903
"De 35 a 39 años (106)",1096,1064,11,122,273,290,296,61,10,1,32,3302
"De 40 a 44 años (107)",727,716,3,67,121,154,241,94,31,5,11,2735
"De 45 a 49 años (108)",558,556,4,42,76,98,180,104,45,7,2,2408
"De 50 y más años (109)",1248,1219,8,112,129,191,349,268,134,28,29,5662
"Sin nivel (110)",1071,1045,7,109,123,180,273,226,110,17,26,4662
"De 12 a 14 años (111)",1,1,,,1,,,,,,,2
"De 15 a 19 años (112)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (113)",24,21,,9,5,5,1,1,,,3,44
"De 25 a 29 años (114)",25,24,,7,7,6,4,,,,1,57
"De 30 a 34 años (115)",40,36,1,6,6,11,12,,,,4,104
"De 35 a 39 años (116)",60,58,1,5,9,16,21,5,1,,2,202
"De 40 a 44 años (117)",89,88,1,8,9,21,27,17,5,,1,357
"De 45 a 49 años (118)",87,87,1,9,6,9,20,28,14,,,427
"De 50 y más años (119)",742,728,3,63,80,112,188,175,90,17,14,3467
"Educacion Inicial (120)",18,17,,3,6,6,2,,,,1,42
"De 15 a 19 años (122)",1,,,,,,,,,,1,
"De 20 a 24 años (123)",2,2,,2,,,,,,,,2
"De 25 a 29 años (124)",6,6,,1,4,1,,,,,,12
"De 30 a 34 años (125)",7,7,,,2,4,1,,,,,21
"De 35 a 39 años (126)",2,2,,,,1,1,,,,,7
"Primaria (130)",3451,3342,21,598,841,698,800,273,91,20,109,10615
"De 12 a 14 años (131)",3,,,,,,,,,,3,
"De 15 a 19 años (132)",48,43,1,31,9,2,,,,,5,55
"De 20 a 24 años (133)",363,344,1,181,117,40,4,1,,,19,557
"De 25 a 29 años (134)",557,520,5,133,216,119,44,3,,,37,1122
"De 30 a 34 años (135)",596,580,4,91,199,158,117,11,,,16,1536
"De 35 a 39 años (136)",641,626,5,57,145,161,204,45,8,1,15,2080
"De 40 a 44 años (137)",461,458,2,39,72,89,166,64,22,4,3,1810
"De 45 a 49 años (138)",354,354,1,27,45,62,124,64,25,6,,1555
"De 50 y más años (139)",428,417,2,39,38,67,141,85,36,9,11,1900
"Secundaria (140)",2794,2589,25,1068,767,409,245,53,18,4,205,5408
"De 12 a 14 años (141)",8,7,,6,1,,,,,,1,8
"De 15 a 19 años (142)",152,130,2,116,10,1,1,,,,22,143
"De 20 a 24 años (143)",817,726,9,529,158,27,2,1,,,91,943
"De 25 a 29 años (144)",692,640,3,257,268,85,25,2,,,52,1166
"De 30 a 34 años (145)",488,465,1,92,182,124,59,7,,,23,1118
"De 35 a 39 años (146)",331,323,5,44,95,101,66,11,1,,8,900
"De 40 a 44 años (147)",144,140,,13,25,38,46,13,4,1,4,504
"De 45 a 49 años (148)",102,101,2,4,21,25,31,11,6,1,1,383
"De 50 y más años (149)",60,57,3,7,7,8,15,8,7,2,3,243
"Sup. no Univ. incompleta (150)",167,129,4,80,30,9,5,1,,,38,195
"De 15 a 19 años (152)",4,2,,,1,1,,,,,2,5
"De 20 a 24 años (153)",67,45,3,39,3,,,,,,22,45
"De 25 a 29 años (154)",55,46,1,30,11,4,,,,,9,64
"De 30 a 34 años (155)",17,15,,8,5,2,,,,,2,24
"De 35 a 39 años (156)",11,10,,1,9,,,,,,1,19
"De 40 a 44 años (157)",6,6,,2,,2,2,,,,,17
"De 45 a 49 años (158)",4,3,,,1,,1,1,,,1,13
"De 50 y más años (159)",3,2,,,,,2,,,,1,8
"Sup. no Univ. completa (160)",125,107,1,52,31,15,7,,1,,18,197
"De 20 a 24 años (163)",25,16,,14,2,,,,,,9,18
"De 25 a 29 años (164)",45,38,1,29,7,,1,,,,7,47
"De 30 a 34 años (165)",21,21,,7,8,5,1,,,,,43
"De 35 a 39 años (166)",16,14,,,7,5,2,,,,2,37
"De 40 a 44 años (167)",9,9,,1,7,1,,,,,,18
"De 45 a 49 años (168)",4,4,,,,2,2,,,,,14
"De 50 y más años (169)",5,5,,1,,2,1,,1,,,20
"Sup. Univ. incompleta (170)",83,58,1,34,15,6,2,,,,25,90
"De 15 a 19 años (172)",2,2,,2,,,,,,,,2
"De 20 a 24 años (173)",25,14,1,11,2,,,,,,11,15
"De 25 a 29 años (174)",33,22,,13,8,1,,,,,11,32
"De 30 a 34 años (175)",9,7,,3,3,1,,,,,2,12
"De 35 a 39 años (176)",9,8,,3,2,2,1,,,,1,17
"De 40 a 44 años (177)",3,3,,1,,2,,,,,,7
"De 45 a 49 años (178)",2,2,,1,,,1,,,,,5
"Sup. Univ. completa (180)",142,112,,51,48,9,4,,,,30,190
"De 20 a 24 años (183)",13,6,,3,3,,,,,,7,9
"De 25 a 29 años (184)",43,28,,18,9,1,,,,,15,39
"De 30 a 34 años (185)",30,28,,12,15,1,,,,,2,45
"De 35 a 39 años (186)",26,23,,12,6,4,1,,,,3,40
"De 40 a 44 años (187)",15,12,,3,8,1,,,,,3,22
"De 45 a 49 años (188)",5,5,,1,3,,1,,,,,11
"De 50 y más años (189)",10,10,,2,4,2,2,,,,,24
,,,,,,,,,,,,
"RURAL (200)",4097,3902,25,769,744,589,913,569,227,66,195,14330
"De 12 a 14 años (201)",5,,,,,,,,,,5,
"De 15 a 19 años (202)",102,86,3,73,9,,1,,,,16,95
"De 20 a 24 años (203)",469,402,9,248,111,24,10,,,,67,584
"De 25 a 29 años (204)",522,472,3,158,176,95,39,1,,,50,966
"De 30 a 34 años (205)",457,430,,86,127,92,103,19,2,1,27,1210
"De 35 a 39 años (206)",430,421,1,47,86,99,121,60,7,,9,1485
"De 40 a 44 años (207)",400,389,1,27,57,75,127,71,26,5,11,1669
"De 45 a 49 años (208)",328,325,1,21,36,51,82,79,36,19,3,1627
"De 50 y más años (209)",1384,1377,7,109,142,153,430,339,156,41,7,6694
"Sin nivel (210)",1468,1454,10,134,167,166,424,344,158,51,14,6921
"De 15 a 19 años (212)",2,2,,2,,,,,,,,2
"De 20 a 24 años (213)",15,15,1,7,6,1,,,,,,22
"De 25 a 29 años (214)",24,23,,4,8,6,4,1,,,1,60
"De 30 a 34 años (215)",44,40,,8,8,5,13,4,1,1,4,143
"De 35 a 39 años (216)",56,55,1,8,3,13,16,13,1,,1,214
"De 40 a 44 años (217)",91,88,1,5,12,9,23,28,8,2,3,422
"De 45 a 49 años (218)",111,110,,9,12,15,24,22,16,12,1,587
"De 50 y más años (219)",1125,1121,7,91,118,117,344,276,132,36,4,5471
"Educacion Inicial (220)",8,8,,2,3,2,1,,,,,18
"De 20 a 24 años (223)",2,2,,,2,,,,,,,4
"De 25 a 29 años (224)",3,3,,1,,2,,,,,,7
"De 30 a 34 años (225)",2,2,,1,,,1,,,,,5
"De 35 a 39 años (226)",1,1,,,1,,,,,,,2
"Primaria (230)",1776,1707,9,315,378,317,407,198,68,15,69,5835
"De 12 a 14 años (231)",2,,,,,,,,,,2,
"De 15 a 19 años (232)",50,47,3,34,9,,1,,,,3,56
"De 20 a 24 años (233)",204,182,3,94,65,14,6,,,,22,291
"De 25 a 29 años (234)",281,263,2,71,95,66,29,,,,18,583
"De 30 a 34 años (235)",279,271,,47,81,61,72,9,1,,8,769
"De 35 a 39 años (236)",281,276,,26,58,62,82,42,6,,5,1004
"De 40 a 44 años (237)",258,250,,20,30,51,90,38,18,3,8,1075
"De 45 a 49 años (238)",186,185,1,8,20,30,52,48,19,7,1,917
"De 50 y más años (239)",235,233,,15,20,33,75,61,24,5,2,1140
"Secundaria (240)",740,651,5,279,172,91,77,26,1,,89,1405
"De 12 a 14 años (241)",3,,,,,,,,,,3,
"De 15 a 19 años (242)",50,37,,37,,,,,,,13,37
"De 20 a 24 años (243)",218,182,4,128,37,9,4,,,,36,246
"De 25 a 29 años (244)",184,159,1,70,63,19,6,,,,25,278
"De 30 a 34 años (245)",112,101,,26,31,22,16,6,,,11,259
"De 35 a 39 años (246)",80,80,,11,21,22,22,4,,,,239
"De 40 a 44 años (247)",44,44,,1,12,13,13,5,,,,155
"De 45 a 49 años (248)",27,27,,4,4,4,5,9,1,,,112
"De 50 y más años (249)",22,21,,2,4,2,11,2,,,1,79
"Sup. no Univ. incompleta (250)",42,30,,16,8,4,1,1,,,12,56
"De 20 a 24 años (253)",15,11,,10,1,,,,,,4,12
"De 25 a 29 años (254)",11,7,,3,3,1,,,,,4,12
"De 30 a 34 años (255)",5,4,,1,2,1,,,,,1,8
"De 35 a 39 años (256)",7,5,,1,1,1,1,1,,,2,18
"De 40 a 44 años (257)",2,2,,1,1,,,,,,,3
"De 45 a 49 años (258)",2,1,,,,1,,,,,1,3
"Sup. no Univ. completa (260)",32,32,,13,9,7,3,,,,,65
"De 20 a 24 años (263)",4,4,,4,,,,,,,,4
"De 25 a 29 años (264)",11,11,,6,4,1,,,,,,17
"De 30 a 34 años (265)",10,10,,3,3,3,1,,,,,22
"De 35 a 39 años (266)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (267)",3,3,,,1,1,1,,,,,9
"De 45 a 49 años (268)",1,1,,,,,1,,,,,5
"De 50 y más años (269)",1,1,,,,1,,,,,,3
"Sup. Univ. incompleta (270)",17,12,,7,4,1,,,,,5,18
"De 20 a 24 años (273)",8,4,,4,,,,,,,4,4
"De 25 a 29 años (274)",5,4,,2,2,,,,,,1,6
"De 30 a 34 años (275)",1,1,,,1,,,,,,,2
"De 35 a 39 años (276)",1,1,,1,,,,,,,,1
"De 40 a 44 años (277)",1,1,,,1,,,,,,,2
"De 45 a 49 años (278)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (280)",14,8,1,3,3,1,,,,,6,12
"De 20 a 24 años (283)",3,2,1,1,,,,,,,1,1
"De 25 a 29 años (284)",3,2,,1,1,,,,,,1,3
"De 30 a 34 años (285)",4,1,,,1,,,,,,3,2
"De 35 a 39 años (286)",2,1,,,1,,,,,,1,2
"De 40 a 44 años (287)",1,1,,,,1,,,,,,3
"De 50 y más años (289)",1,1,,1,,,,,,,,1
