"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",52,47,1,30,14,2,,,,,5,64
"De 20 a 24 años (023)",68,63,1,28,18,13,3,,,,5,115
"De 25 a 29 años (024)",67,62,,16,24,14,5,2,1,,5,148
"De 30 a 34 años (025)",59,54,1,13,12,10,14,3,1,,5,158
"De 35 a 39 años (026)",63,59,,3,12,14,20,7,3,,4,229
"De 40 a 44 años (027)",36,36,,3,2,5,13,10,3,,,168
"De 45 a 49 años (028)",40,40,1,1,1,6,16,11,3,1,,202
"De 50 y más años (029)",98,92,,2,7,6,22,32,17,6,6,550
"Casado(a) (030)",2717,2681,8,189,255,315,717,605,398,194,36,14217
"De 12 a 14 años (031)",1,1,1,,,,,,,,,
"De 15 a 19 años (032)",42,35,,27,5,1,2,,,,7,48
"De 20 a 24 años (033)",111,103,,34,39,22,7,1,,,8,215
"De 25 a 29 años (034)",218,216,,37,60,49,57,13,,,2,636
"De 30 a 34 años (035)",314,312,,21,43,67,123,51,6,1,2,1243
"De 35 a 39 años (036)",362,361,3,15,29,48,122,99,34,11,1,1797
"De 40 a 44 años (037)",374,373,4,22,22,48,125,87,45,20,1,1913
"De 45 a 49 años (038)",330,329,,6,18,26,90,95,81,13,1,1967
"De 50 y más años (039)",965,951,,27,39,54,191,259,232,149,14,6398
"Viudo(a) (040)",535,520,4,16,32,35,120,139,109,65,15,3272
"De 15 a 19 años (042)",4,2,,,1,,1,,,,2,6
"De 20 a 24 años (043)",3,1,,,,1,,,,,2,3
"De 25 a 29 años (044)",11,11,1,,2,3,5,,,,,35
"De 30 a 34 años (045)",11,10,,1,1,3,3,2,,,1,39
"De 35 a 39 años (046)",16,15,,1,2,,8,3,1,,1,72
"De 40 a 44 años (047)",31,31,2,1,3,9,5,6,4,1,,136
"De 45 a 49 años (048)",27,27,,,1,4,8,8,3,3,,160
"De 50 y más años (049)",432,423,1,13,22,15,90,120,101,61,9,2821
"Divorciado(a) (050)",16,16,,,2,1,4,6,2,1,,92
"De 25 a 29 años (054)",3,3,,,1,,1,1,,,,13
"De 30 a 34 años (055)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (056)",2,2,,,,,,2,,,,13
"De 45 a 49 años (058)",3,3,,,,,1,2,,,,18
"De 50 y más años (059)",6,6,,,,,2,1,2,1,,43
"Soltero(a) (060)",905,669,8,382,158,75,46,,,,236,1107
"De 12 a 14 años (061)",11,9,,6,3,,,,,,2,12
"De 15 a 19 años (062)",167,167,4,144,15,4,,,,,,186
"De 20 a 24 años (063)",287,170,,115,43,9,3,,,,117,240
"De 25 a 29 años (064)",183,120,2,54,43,17,4,,,,63,207
"De 30 a 34 años (065)",95,71,,25,21,14,11,,,,24,153
"De 35 a 39 años (066)",52,45,,11,16,11,7,,,,7,104
"De 40 a 44 años (067)",36,27,,9,5,6,7,,,,9,65
"De 45 a 49 años (068)",22,19,,5,5,4,5,,,,3,47
"De 50 y más años (069)",52,41,2,13,7,10,9,,,,11,93
,,,,,,,,,,,,
"URBANA (080)",7543,7189,27,1176,1222,1033,1722,1129,607,273,354,29691
"De 12 a 14 años (081)",26,17,1,13,3,,,,,,9,19
"De 15 a 19 años (082)",486,427,4,308,100,11,4,,,,59,557
"De 20 a 24 años (083)",1033,907,4,385,320,149,45,4,,,126,1685
"De 25 a 29 años (084)",1085,1017,4,216,341,231,205,18,2,,68,2597
"De 30 a 34 años (085)",988,959,2,97,191,219,352,89,8,1,29,3328
"De 35 a 39 años (086)",932,920,3,47,92,159,340,215,57,7,12,4139
"De 40 a 44 años (087)",792,786,4,35,59,108,268,197,91,24,6,3949
"De 45 a 49 años (088)",606,600,2,21,41,65,175,184,93,19,6,3263
"De 50 y más años (089)",1595,1556,3,54,75,91,333,422,356,222,39,10154
"Conviviente (090)",4604,4479,13,734,855,679,1083,674,312,129,125,17622
"De 12 a 14 años (091)",15,8,1,6,1,,,,,,7,8
"De 15 a 19 años (092)",332,281,2,195,76,6,2,,,,51,373
"De 20 a 24 años (093)",734,705,4,266,266,127,38,4,,,29,1364
"De 25 a 29 años (094)",783,767,2,144,249,178,178,14,2,,16,2038
"De 30 a 34 años (095)",675,669,1,55,132,153,259,64,5,,6,2367
"De 35 a 39 años (096)",616,613,1,22,51,99,236,158,42,4,3,2872
"De 40 a 44 años (097)",482,481,,11,31,50,162,146,65,16,1,2600
"De 45 a 49 años (098)",341,339,1,11,25,33,89,111,57,12,2,1888
"De 50 y más años (099)",626,616,1,24,24,33,119,177,141,97,10,4112
"Separado(a) (100)",317,295,3,54,64,44,69,39,17,5,22,1075
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",23,22,1,12,9,,,,,,1,30
"De 20 a 24 años (103)",40,36,,16,13,5,2,,,,4,65
"De 25 a 29 años (104)",43,39,,10,17,8,4,,,,4,86
"De 30 a 34 años (105)",45,40,1,7,11,8,11,1,1,,5,117
"De 35 a 39 años (106)",43,40,,3,8,11,12,4,2,,3,149
"De 40 a 44 años (107)",29,29,,2,2,4,11,7,3,,,137
"De 45 a 49 años (108)",27,27,1,1,1,3,11,7,3,,,131
"De 50 y más años (109)",66,61,,2,3,5,18,20,8,5,5,359
"Casado(a) (110)",1657,1629,4,123,165,230,459,331,210,107,28,8251
"De 15 a 19 años (112)",22,17,,12,3,1,1,,,,5,25
"De 20 a 24 años (113)",60,52,,23,16,10,3,,,,8,97
"De 25 a 29 años (114)",113,111,,23,37,29,19,3,,,2,286
"De 30 a 34 años (115)",190,189,,19,30,44,70,23,2,1,1,695
"De 35 a 39 años (116)",223,222,2,12,20,41,80,51,13,3,1,994
"De 40 a 44 años (117)",235,235,2,14,20,44,86,40,21,8,,1083
"De 45 a 49 años (118)",198,197,,4,10,22,65,58,31,7,1,1097
"De 50 y más años (119)",616,606,,16,29,39,135,156,143,88,10,3974
"Viudo(a) (120)",307,296,4,4,21,19,69,81,66,32,11,1854
"De 15 a 19 años (122)",3,1,,,,,1,,,,2,4
"De 20 a 24 años (123)",2,,,,,,,,,,2,
"De 25 a 29 años (124)",8,8,1,,2,3,2,,,,,22
"De 30 a 34 años (125)",6,6,,,1,2,2,1,,,,23
"De 35 a 39 años (126)",9,8,,1,1,,5,1,,,1,33
"De 40 a 44 años (127)",18,18,2,,2,5,3,4,2,,,74
"De 45 a 49 años (128)",19,19,,,,4,6,7,2,,,101
"De 50 y más años (129)",242,236,1,3,15,5,50,68,62,32,6,1597
"Divorciado(a) (130)",9,9,,,,,3,4,2,,,55
"De 25 a 29 años (134)",2,2,,,,,1,1,,,,11
"De 35 a 39 años (136)",1,1,,,,,,1,,,,6
"De 45 a 49 años (138)",1,1,,,,,,1,,,,6
"De 50 y más años (139)",5,5,,,,,2,1,2,,,32
"Soltero(a) (140)",649,481,3,261,117,61,39,,,,168,834
"De 12 a 14 años (141)",10,8,,6,2,,,,,,2,10
"De 15 a 19 años (142)",106,106,1,89,12,4,,,,,,125
"De 20 a 24 años (143)",197,114,,80,25,7,2,,,,83,159
"De 25 a 29 años (144)",136,90,1,39,36,13,1,,,,46,154
"De 30 a 34 años (145)",72,55,,16,17,12,10,,,,17,126
"De 35 a 39 años (146)",40,36,,9,12,8,7,,,,4,85
"De 40 a 44 años (147)",28,23,,8,4,5,6,,,,5,55
"De 45 a 49 años (148)",20,17,,5,5,3,4,,,,3,40
"De 50 y más años (149)",40,32,1,9,4,9,9,,,,8,80
,,,,,,,,,,,,
"RURAL (160)",5843,5621,39,863,876,788,1301,948,542,264,222,24305
"De 12 a 14 años (161)",36,11,2,7,2,,,,,,25,11
"De 15 a 19 años (162)",625,556,10,374,139,28,5,,,,69,756
"De 20 a 24 años (163)",906,852,7,231,317,221,70,6,,,54,1864
"De 25 a 29 años (164)",885,859,3,98,204,223,282,45,4,,26,2707
"De 30 a 34 años (165)",753,740,3,48,77,131,300,146,32,3,13,3165
"De 35 a 39 años (166)",642,636,2,21,46,66,221,179,84,17,6,3329
"De 40 a 44 años (167)",516,511,3,29,18,35,144,150,96,36,5,2976
"De 45 a 49 años (168)",418,416,1,14,27,26,92,114,98,44,2,2607
"De 50 y más años (169)",1062,1040,8,41,46,58,187,308,228,164,22,6890
"Conviviente (170)",4125,3991,29,621,706,646,960,588,300,141,134,16051
"De 12 a 14 años (171)",34,9,1,7,1,,,,,,25,9
"De 15 a 19 años (172)",514,451,7,286,128,26,4,,,,63,636
"De 20 a 24 años (173)",736,717,6,173,271,198,64,5,,,19,1612
"De 25 a 29 años (174)",705,697,2,63,166,193,237,33,3,,8,2227
"De 30 a 34 años (175)",585,581,3,30,58,102,242,115,28,3,4,2528
"De 35 a 39 años (176)",463,461,1,16,28,53,168,125,61,9,2,2381
"De 40 a 44 años (177)",349,349,1,18,14,25,100,98,70,23,,2043
"De 45 a 49 años (178)",261,259,1,12,18,18,58,71,47,34,2,1588
"De 50 y más años (179)",478,467,7,16,22,31,87,141,91,72,11,3027
"Separado(a) (180)",167,159,1,43,26,26,24,26,11,2,8,560
"De 15 a 19 años (182)",29,25,,18,5,2,,,,,4,34
"De 20 a 24 años (183)",28,27,1,12,5,8,1,,,,1,50
"De 25 a 29 años (184)",24,23,,6,7,6,1,2,1,,1,62
"De 30 a 34 años (185)",14,14,,6,1,2,3,2,,,,41
"De 35 a 39 años (186)",20,19,,,4,3,8,3,1,,1,80
"De 40 a 44 años (187)",7,7,,1,,1,2,3,,,,31
"De 45 a 49 años (188)",13,13,,,,3,5,4,,1,,71
"De 50 y más años (189)",32,31,,,4,1,4,12,9,1,1,191
"Casado(a) (190)",1060,1052,4,66,90,85,258,274,188,87,8,5966
"De 12 a 14 años (191)",1,1,1,,,,,,,,,
"De 15 a 19 años (192)",20,18,,15,2,,1,,,,2,23
"De 20 a 24 años (193)",51,51,,11,23,12,4,1,,,,118
"De 25 a 29 años (194)",105,105,,14,23,20,38,10,,,,350
"De 30 a 34 años (195)",124,123,,2,13,23,53,28,4,,1,548
"De 35 a 39 años (196)",139,139,1,3,9,7,42,48,21,8,,803
"De 40 a 44 años (197)",139,138,2,8,2,4,39,47,24,12,1,830
"De 45 a 49 años (198)",132,132,,2,8,4,25,37,50,6,,870
"De 50 y más años (199)",349,345,,11,10,15,56,103,89,61,4,2424
"Viudo(a) (200)",228,224,,12,11,16,51,58,43,33,4,1418
"De 15 a 19 años (202)",1,1,,,1,,,,,,,2
"De 20 a 24 años (203)",1,1,,,,1,,,,,,3
"De 25 a 29 años (204)",3,3,,,,,3,,,,,13
"De 30 a 34 años (205)",5,4,,1,,1,1,1,,,1,16
"De 35 a 39 años (206)",7,7,,,1,,3,2,1,,,39
"De 40 a 44 años (207)",13,13,,1,1,4,2,2,2,1,,62
"De 45 a 49 años (208)",8,8,,,1,,2,1,1,3,,59
"De 50 y más años (209)",190,187,,10,7,10,40,52,39,29,3,1224
"Divorciado(a) (210)",7,7,,,2,1,1,2,,1,,37
"De 25 a 29 años (214)",1,1,,,1,,,,,,,2
"De 30 a 34 años (215)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (216)",1,1,,,,,,1,,,,7
"De 45 a 49 años (218)",2,2,,,,,1,1,,,,12
"De 50 y más años (219)",1,1,,,,,,,,1,,11
"Soltero(a) (220)",256,188,5,121,41,14,7,,,,68,273
"De 12 a 14 años (221)",1,1,,,1,,,,,,,2
"De 15 a 19 años (222)",61,61,3,55,3,,,,,,,61
"De 20 a 24 años (223)",90,56,,35,18,2,1,,,,34,81
"De 25 a 29 años (224)",47,30,1,15,7,4,3,,,,17,53
"De 30 a 34 años (225)",23,16,,9,4,2,1,,,,7,27
"De 35 a 39 años (226)",12,9,,2,4,3,,,,,3,19
"De 40 a 44 años (227)",8,4,,1,1,1,1,,,,4,10
"De 45 a 49 años (228)",2,2,,,,1,1,,,,,7
"De 50 y más años (229)",12,9,1,4,3,1,,,,,3,13
