"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CHUMBIVILCAS (000)",23119,1665,1791,12590,135,6828,110
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",35,35,,,,,
"Profes., científicos e intelectuales (002)",1147,1077,,54,5,11,
"Técnicos de nivel medio y trab. asimilados (003)",197,110,,73,11,3,
"Jefes y empleados de oficina (004)",168,164,,,,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1060,84,10,755,15,196,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",10265,,2,10182,81,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",980,,242,557,3,178,
"Obreros construc.,conf.,papel, fab., instr. (008)",776,44,323,292,12,105,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",7834,91,1143,343,3,6144,110
"Otra (010)",22,22,,,,,
"Ocupación no especificada (011)",635,38,71,334,5,187,
"Hombres (012)",14366,1052,1513,9366,90,2311,34
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (013)",28,28,,,,,
"Profes., científicos e intelectuales (014)",725,673,,39,5,8,
"Técnicos de nivel medio y trab. asimilados (015)",126,65,,51,7,3,
"Jefes y empleados de oficina (016)",119,115,,,,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (017)",338,31,4,265,4,34,
"Agricult.trabaj.calif.agrop.y pesqueros (018)",8219,,2,8160,57,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (019)",622,,206,339,1,76,
"Obreros construc.,conf.,papel, fab., instr. (020)",733,44,318,263,12,96,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (021)",3181,50,932,129,1,2035,34
"Otra (022)",22,22,,,,,
"Ocupación no especificada (023)",253,24,51,120,3,55,
"Mujeres (024)",8753,613,278,3224,45,4517,76
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (025)",7,7,,,,,
"Profes., científicos e intelectuales (026)",422,404,,15,,3,
"Técnicos de nivel medio y trab. asimilados (027)",71,45,,22,4,,
"Jefes y empleados de oficina (028)",49,49,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (029)",722,53,6,490,11,162,
"Agricult.trabaj.calif.agrop.y pesqueros (030)",2046,,,2022,24,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (031)",358,,36,218,2,102,
"Obreros construc.,conf.,papel, fab., instr. (032)",43,,5,29,,9,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",4653,41,211,214,2,4109,76
"Ocupación no especificada (035)",382,14,20,214,2,132,
,,,,,,,
"URBANA (036)",5769,1319,757,2660,49,928,56
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",20,20,,,,,
"Profes., científicos e intelectuales (038)",896,850,,40,4,2,
"Técnicos de nivel medio y trab. asimilados (039)",159,94,,54,9,2,
"Jefes y empleados de oficina (040)",131,129,,,,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",834,72,6,595,12,149,
"Agricult.trabaj.calif.agrop.y pesqueros (042)",1246,,1,1236,9,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",419,,140,228,2,49,
"Obreros construc.,conf.,papel, fab., instr. (044)",364,37,168,130,6,23,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",1456,65,396,278,3,658,56
"Otra (046)",21,21,,,,,
"Ocupación no especificada (047)",223,31,46,99,4,43,
"Hombres (048)",3488,819,671,1607,28,346,17
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",15,15,,,,,
"Profes., científicos e intelectuales (050)",563,527,,31,4,1,
"Técnicos de nivel medio y trab. asimilados (051)",103,60,,35,6,2,
"Jefes y empleados de oficina (052)",89,87,,,,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",236,22,2,184,3,25,
"Agricult.trabaj.calif.agrop.y pesqueros (054)",946,,1,939,6,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",317,,122,161,,34,
"Obreros construc.,conf.,papel, fab., instr. (056)",348,37,165,121,6,19,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",728,31,342,87,1,250,17
"Otra (058)",21,21,,,,,
"Ocupación no especificada (059)",122,19,39,49,2,13,
"Mujeres (060)",2281,500,86,1053,21,582,39
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",5,5,,,,,
"Profes., científicos e intelectuales (062)",333,323,,9,,1,
"Técnicos de nivel medio y trab. asimilados (063)",56,34,,19,3,,
"Jefes y empleados de oficina (064)",42,42,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",598,50,4,411,9,124,
"Agricult.trabaj.calif.agrop.y pesqueros (066)",300,,,297,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",102,,18,67,2,15,
"Obreros construc.,conf.,papel, fab., instr. (068)",16,,3,9,,4,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",728,34,54,191,2,408,39
"Ocupación no especificada (071)",101,12,7,50,2,30,
,,,,,,,
"RURAL (072)",17350,346,1034,9930,86,5900,54
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",15,15,,,,,
"Profes., científicos e intelectuales (074)",251,227,,14,1,9,
"Técnicos de nivel medio y trab. asimilados (075)",38,16,,19,2,1,
"Jefes y empleados de oficina (076)",37,35,,,,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",226,12,4,160,3,47,
"Agricult.trabaj.calif.agrop.y pesqueros (078)",9019,,1,8946,72,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",561,,102,329,1,129,
"Obreros construc.,conf.,papel, fab., instr. (080)",412,7,155,162,6,82,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",6378,26,747,65,,5486,54
"Otra (082)",1,1,,,,,
"Ocupación no especificada (083)",412,7,25,235,1,144,
"Hombres (084)",10878,233,842,7759,62,1965,17
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",13,13,,,,,
"Profes., científicos e intelectuales (086)",162,146,,8,1,7,
"Técnicos de nivel medio y trab. asimilados (087)",23,5,,16,1,1,
"Jefes y empleados de oficina (088)",30,28,,,,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",102,9,2,81,1,9,
"Agricult.trabaj.calif.agrop.y pesqueros (090)",7273,,1,7221,51,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",305,,84,178,1,42,
"Obreros construc.,conf.,papel, fab., instr. (092)",385,7,153,142,6,77,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",2453,19,590,42,,1785,17
"Otra (094)",1,1,,,,,
"Ocupación no especificada (095)",131,5,12,71,1,42,
"Mujeres (096)",6472,113,192,2171,24,3935,37
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",2,2,,,,,
"Profes., científicos e intelectuales (098)",89,81,,6,,2,
"Técnicos de nivel medio y trab. asimilados (099)",15,11,,3,1,,
