"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",84,78,,73,5,,,,,,6,83
"De 20 a 24 años (023)",197,196,2,127,53,11,1,2,,,1,282
"De 25 a 29 años (024)",146,142,,71,39,22,9,1,,,4,260
"De 30 a 34 años (025)",178,174,,45,46,50,31,2,,,4,433
"De 35 a 39 años (026)",168,168,,24,48,38,42,14,2,,,517
"De 40 a 44 años (027)",176,176,,14,24,40,66,23,7,2,,702
"De 45 a 49 años (028)",134,134,,11,20,30,42,22,8,1,,545
"De 50 y más años (029)",364,361,,14,39,40,117,83,53,15,3,1859
"Casado(a) (030)",10442,10357,30,1163,1954,2044,2590,1482,778,316,85,42091
"De 12 a 14 años (031)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (032)",145,123,2,94,21,3,3,,,,22,157
"De 20 a 24 años (033)",639,628,2,302,219,76,26,3,,,11,1094
"De 25 a 29 años (034)",1155,1142,2,283,393,261,187,16,,,13,2741
"De 30 a 34 años (035)",1442,1433,3,192,430,384,334,80,10,,9,4256
"De 35 a 39 años (036)",1473,1467,7,94,337,393,420,166,41,9,6,5268
"De 40 a 44 años (037)",1365,1361,3,51,221,327,422,228,77,32,4,5770
"De 45 a 49 años (038)",1163,1162,4,38,140,230,343,246,120,41,1,5577
"De 50 y más años (039)",3058,3040,7,108,193,370,855,743,530,234,18,17227
"Viudo(a) (040)",1567,1547,5,85,129,158,457,388,240,85,20,8285
"De 15 a 19 años (042)",11,9,,4,3,,2,,,,2,18
"De 20 a 24 años (043)",14,12,,6,3,2,1,,,,2,23
"De 25 a 29 años (044)",24,24,,5,11,6,1,1,,,,55
"De 30 a 34 años (045)",31,30,,6,11,6,6,,1,,1,82
"De 35 a 39 años (046)",42,42,,4,10,10,12,5,1,,,145
"De 40 a 44 años (047)",69,69,,4,5,12,24,16,7,1,,329
"De 45 a 49 años (048)",104,101,,4,14,12,37,21,9,4,3,481
"De 50 y más años (049)",1272,1260,5,52,72,110,374,345,222,80,12,7152
"Divorciado(a) (050)",170,169,1,42,39,22,35,19,9,2,1,562
"De 15 a 19 años (052)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (053)",8,8,,6,2,,,,,,,10
"De 25 a 29 años (054)",7,7,,3,4,,,,,,,11
"De 30 a 34 años (055)",16,16,,8,5,2,1,,,,,28
"De 35 a 39 años (056)",16,16,,3,4,3,3,2,1,,,55
"De 40 a 44 años (057)",20,20,,6,5,4,3,1,1,,,57
"De 45 a 49 años (058)",23,23,,3,3,4,11,2,,,,82
"De 50 y más años (059)",77,76,1,11,15,9,17,14,7,2,1,315
"Soltero(a) (060)",2345,1685,23,991,372,194,105,,,,660,2737
"De 12 a 14 años (061)",14,12,,11,1,,,,,,2,13
"De 15 a 19 años (062)",200,200,4,186,8,1,1,,,,,209
"De 20 a 24 años (063)",591,324,3,268,45,8,,,,,267,382
"De 25 a 29 años (064)",523,305,4,198,72,25,6,,,,218,441
"De 30 a 34 años (065)",324,243,3,116,81,30,13,,,,81,420
"De 35 a 39 años (066)",224,191,1,88,49,42,11,,,,33,356
"De 40 a 44 años (067)",160,135,3,42,43,25,22,,,,25,291
"De 45 a 49 años (068)",77,70,1,26,16,14,13,,,,7,152
"De 50 y más años (069)",232,205,4,56,57,49,39,,,,27,473
,,,,,,,,,,,,
"URBANA (080)",18083,17219,73,3969,3788,3166,3516,1709,749,249,864,56376
"De 12 a 14 años (081)",51,22,1,20,1,,,,,,29,22
"De 15 a 19 años (082)",693,603,10,530,50,5,8,,,,90,677
"De 20 a 24 años (083)",2072,1790,13,1164,470,119,20,4,,,282,2573
"De 25 a 29 años (084)",2517,2284,7,942,805,373,146,11,,,233,4350
"De 30 a 34 años (085)",2590,2490,7,533,883,616,388,55,8,,100,6225
"De 35 a 39 años (086)",2318,2280,5,292,618,626,562,147,26,4,38,7020
"De 40 a 44 años (087)",2002,1974,9,153,370,516,611,251,53,11,28,7280
"De 45 a 49 años (088)",1506,1494,5,106,221,338,491,225,90,18,12,6115
"De 50 y más años (089)",4334,4282,16,229,370,573,1290,1016,572,216,52,22114
"Conviviente (090)",6871,6665,31,1986,1637,1166,1183,453,161,48,206,18696
"De 12 a 14 años (091)",36,12,1,11,,,,,,,24,11
"De 15 a 19 años (092)",433,363,6,321,28,3,5,,,,70,406
"De 20 a 24 años (093)",1173,1120,10,702,313,80,12,3,,,53,1639
"De 25 a 29 años (094)",1331,1300,4,508,473,226,82,7,,,31,2519
"De 30 a 34 años (095)",1201,1188,2,221,410,316,206,28,5,,13,3100
"De 35 a 39 años (096)",931,926,,105,225,228,289,66,10,3,5,3029
"De 40 a 44 años (097)",667,665,4,46,98,159,229,99,27,3,2,2620
"De 45 a 49 años (098)",428,426,2,36,47,82,155,70,29,5,2,1808
"De 50 y más años (099)",671,665,2,36,43,72,205,180,90,37,6,3564
"Separado(a) (100)",1083,1068,2,276,219,183,226,103,46,13,15,3427
"De 12 a 14 años (101)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (102)",49,45,,42,3,,,,,,4,48
"De 20 a 24 años (103)",137,137,2,89,38,6,1,1,,,,193
"De 25 a 29 años (104)",106,102,,56,29,13,4,,,,4,170
"De 30 a 34 años (105)",133,130,,36,39,34,20,1,,,3,308
"De 35 a 39 años (106)",132,132,,20,40,33,27,11,1,,,393
"De 40 a 44 años (107)",139,139,,12,23,34,50,16,4,,,514
"De 45 a 49 años (108)",112,112,,9,18,26,36,17,6,,,439
"De 50 y más años (109)",271,269,,10,29,37,88,57,35,13,2,1360
"Casado(a) (110)",6929,6865,20,803,1479,1511,1661,878,380,133,64,25860
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",58,44,1,28,12,1,2,,,,14,63
"De 20 a 24 años (113)",282,275,,153,88,27,7,,,,7,441
"De 25 a 29 años (114)",623,613,1,208,236,111,53,4,,,10,1260
"De 30 a 34 años (115)",932,924,2,162,348,236,147,26,3,,8,2380
"De 35 a 39 años (116)",1018,1013,4,83,298,316,228,69,14,1,5,3167
"De 40 a 44 años (117)",994,990,3,48,199,286,299,128,19,8,4,3674
"De 45 a 49 años (118)",813,812,2,32,124,207,254,127,53,13,1,3425
"De 50 y más años (119)",2208,2194,7,89,174,327,671,524,291,111,14,11450
"Viudo(a) (120)",1099,1082,5,57,95,120,327,266,158,54,17,5681
"De 15 a 19 años (122)",8,6,,3,2,,1,,,,2,11
"De 20 a 24 años (123)",7,5,,4,1,,,,,,2,6
"De 25 a 29 años (124)",9,9,,2,3,3,1,,,,,21
"De 30 a 34 años (125)",19,18,,5,7,4,2,,,,1,40
"De 35 a 39 años (126)",29,29,,4,7,9,8,1,,,,85
"De 40 a 44 años (127)",42,42,,2,5,11,13,8,3,,,179
"De 45 a 49 años (128)",62,59,,2,13,8,25,9,2,,3,233
"De 50 y más años (129)",923,914,5,35,57,85,277,248,153,54,9,5106
"Divorciado(a) (130)",122,122,,33,33,18,24,9,4,1,,364
"De 15 a 19 años (132)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (133)",4,4,,3,1,,,,,,,5
"De 25 a 29 años (134)",4,4,,1,3,,,,,,,7
"De 30 a 34 años (135)",14,14,,7,5,1,1,,,,,24
"De 35 a 39 años (136)",10,10,,3,2,3,1,,1,,,30
"De 40 a 44 años (137)",14,14,,6,5,3,,,,,,25
"De 45 a 49 años (138)",20,20,,2,3,3,10,2,,,,73
"De 50 y más años (139)",53,53,,9,13,8,12,7,3,1,,196
"Soltero(a) (140)",1979,1417,15,814,325,168,95,,,,562,2348
"De 12 a 14 años (141)",10,8,,7,1,,,,,,2,9
"De 15 a 19 años (142)",142,142,3,134,4,1,,,,,,145
"De 20 a 24 años (143)",469,249,1,213,29,6,,,,,220,289
"De 25 a 29 años (144)",444,256,2,167,61,20,6,,,,188,373
"De 30 a 34 años (145)",291,216,3,102,74,25,12,,,,75,373
"De 35 a 39 años (146)",198,170,1,77,46,37,9,,,,28,316
"De 40 a 44 años (147)",146,124,2,39,40,23,20,,,,22,268
"De 45 a 49 años (148)",71,65,1,25,16,12,11,,,,6,137
"De 50 y más años (149)",208,187,2,50,54,44,37,,,,21,438
,,,,,,,,,,,,
"RURAL (160)",10135,9858,38,2028,1821,1458,2135,1292,761,325,277,37704
"De 12 a 14 años (161)",40,12,,12,,,,,,,28,12
"De 15 a 19 años (162)",838,772,6,619,123,18,6,,,,66,943
"De 20 a 24 años (163)",1717,1625,10,765,573,211,59,7,,,92,2835
"De 25 a 29 años (164)",1753,1712,7,345,583,426,313,37,1,,41,4361
"De 30 a 34 años (165)",1332,1319,2,110,250,365,445,130,14,3,13,4646
"De 35 a 39 años (166)",1142,1133,5,63,123,188,453,220,65,16,9,4986
"De 40 a 44 años (167)",851,846,1,28,55,94,279,230,113,46,5,4590
"De 45 a 49 años (168)",692,690,2,22,33,58,172,209,137,57,2,4167
"De 50 y más años (169)",1770,1749,5,64,81,98,408,459,431,203,21,11164
"Conviviente (170)",5372,5223,19,1349,1204,809,973,512,252,105,149,17026
"De 12 a 14 años (171)",35,7,,7,,,,,,,28,7
"De 15 a 19 años (172)",655,599,4,469,107,16,3,,,,56,743
"De 20 a 24 años (173)",1167,1127,6,518,408,153,39,3,,,40,1978
"De 25 a 29 años (174)",1084,1076,4,219,396,259,174,23,1,,8,2684
"De 30 a 34 años (175)",730,725,1,55,150,193,242,75,6,3,5,2552
"De 35 a 39 años (176)",606,603,2,37,68,100,238,114,36,8,3,2636
"De 40 a 44 años (177)",396,394,,18,29,43,124,114,47,19,2,2101
"De 45 a 49 años (178)",269,268,,10,14,24,62,73,61,24,1,1637
"De 50 y más años (179)",430,424,2,16,32,21,91,110,101,51,6,2688
"Separado(a) (180)",368,363,,105,55,48,82,44,24,5,5,1256
"De 15 a 19 años (182)",35,33,,31,2,,,,,,2,35
"De 20 a 24 años (183)",60,59,,38,15,5,,1,,,1,89
"De 25 a 29 años (184)",40,40,,15,10,9,5,1,,,,90
"De 30 a 34 años (185)",45,44,,9,7,16,11,1,,,1,125
"De 35 a 39 años (186)",36,36,,4,8,5,15,3,1,,,124
"De 40 a 44 años (187)",37,37,,2,1,6,16,7,3,2,,188
"De 45 a 49 años (188)",22,22,,2,2,4,6,5,2,1,,106
"De 50 y más años (189)",93,92,,4,10,3,29,26,18,2,1,499
"Casado(a) (190)",3513,3492,10,360,475,533,929,604,398,183,21,16231
"De 12 a 14 años (191)",1,1,,1,,,,,,,,1
"De 15 a 19 años (192)",87,79,1,66,9,2,1,,,,8,94
"De 20 a 24 años (193)",357,353,2,149,131,49,19,3,,,4,653
"De 25 a 29 años (194)",532,529,1,75,157,150,134,12,,,3,1481
"De 30 a 34 años (195)",510,509,1,30,82,148,187,54,7,,1,1876
"De 35 a 39 años (196)",455,454,3,11,39,77,192,97,27,8,1,2101
"De 40 a 44 años (197)",371,371,,3,22,41,123,100,58,24,,2096
"De 45 a 49 años (198)",350,350,2,6,16,23,89,119,67,28,,2152
"De 50 y más años (199)",850,846,,19,19,43,184,219,239,123,4,5777
"Viudo(a) (200)",468,465,,28,34,38,130,122,82,31,3,2604
"De 15 a 19 años (202)",3,3,,1,1,,1,,,,,7
"De 20 a 24 años (203)",7,7,,2,2,2,1,,,,,17
"De 25 a 29 años (204)",15,15,,3,8,3,,1,,,,34
"De 30 a 34 años (205)",12,12,,1,4,2,4,,1,,,42
"De 35 a 39 años (206)",13,13,,,3,1,4,4,1,,,60
"De 40 a 44 años (207)",27,27,,2,,1,11,8,4,1,,150
"De 45 a 49 años (208)",42,42,,2,1,4,12,12,7,4,,248
"De 50 y más años (209)",349,346,,17,15,25,97,97,69,26,3,2046
"Divorciado(a) (210)",48,47,1,9,6,4,11,10,5,1,1,198
"De 20 a 24 años (213)",4,4,,3,1,,,,,,,5
"De 25 a 29 años (214)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (215)",2,2,,1,,1,,,,,,4
"De 35 a 39 años (216)",6,6,,,2,,2,2,,,,25
"De 40 a 44 años (217)",6,6,,,,1,3,1,1,,,32
"De 45 a 49 años (218)",3,3,,1,,1,1,,,,,9
"De 50 y más años (219)",24,23,1,2,2,1,5,7,4,1,1,119
"Soltero(a) (220)",366,268,8,177,47,26,10,,,,98,389
"De 12 a 14 años (221)",4,4,,4,,,,,,,,4
"De 15 a 19 años (222)",58,58,1,52,4,,1,,,,,64
"De 20 a 24 años (223)",122,75,2,55,16,2,,,,,47,93
"De 25 a 29 años (224)",79,49,2,31,11,5,,,,,30,68
"De 30 a 34 años (225)",33,27,,14,7,5,1,,,,6,47
"De 35 a 39 años (226)",26,21,,11,3,5,2,,,,5,40
"De 40 a 44 años (227)",14,11,1,3,3,2,2,,,,3,23
"De 45 a 49 años (228)",6,5,,1,,2,2,,,,1,15
"De 50 y más años (229)",24,18,2,6,3,5,2,,,,6,35
