"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",7,,,,,,5,2
"De 20 a 24 años (053)",11,,,,,,6,5
"De 25 a 29 años (054)",8,,,,,,5,3
"De 30 a 34 años (055)",5,,,,,2,3,
"De 35 a 39 años (056)",3,,,,,3,,
"De 40 a 44 años (057)",3,,,,,,2,1
"De 45 a 49 años (058)",2,,,,,2,,
"De 50 y más años (059)",7,,,4,,,,3
"Soltero(a) (060)",257,,,,1,15,84,157
"De 12 a 14 años (061)",2,,,,,,1,1
"De 15 a 19 años (062)",35,,,,,,22,13
"De 20 a 24 años (063)",99,,,,,,32,67
"De 25 a 29 años (064)",67,,,,,7,15,45
"De 30 a 34 años (065)",23,,,,,3,8,12
"De 35 a 39 años (066)",9,,,,,3,3,3
"De 40 a 44 años (067)",12,,,,,2,3,7
"De 45 a 49 años (068)",2,,,,1,,,1
"De 50 y más años (069)",8,,,,,,,8
,,,,,,,,
"URBANA (080)",1298,1,2,16,49,219,676,335
"De 12 a 14 años (081)",4,,,,,,,4
"De 15 a 19 años (082)",85,,,,,,46,39
"De 20 a 24 años (083)",240,,,,,1,147,92
"De 25 a 29 años (084)",236,,,,,17,165,54
"De 30 a 34 años (085)",189,,,,,23,140,26
"De 35 a 39 años (086)",163,,,,,45,92,26
"De 40 a 44 años (087)",112,,,,1,28,65,18
"De 45 a 49 años (088)",92,,,,3,55,15,19
"De 50 y más años (089)",177,1,2,16,45,50,6,57
"Conviviente (090)",798,1,,5,12,116,480,184
"De 12 a 14 años (091)",4,,,,,,,4
"De 15 a 19 años (092)",55,,,,,,29,26
"De 20 a 24 años (093)",161,,,,,1,107,53
"De 25 a 29 años (094)",157,,,,,11,122,24
"De 30 a 34 años (095)",132,,,,,10,105,17
"De 35 a 39 años (096)",105,,,,,21,66,18
"De 40 a 44 años (097)",65,,,,,16,38,11
"De 45 a 49 años (098)",49,,,,1,30,9,9
"De 50 y más años (099)",70,1,,5,11,27,4,22
"Separado(a) (100)",95,,,,3,17,46,29
"De 15 a 19 años (102)",15,,,,,,5,10
"De 20 a 24 años (103)",12,,,,,,9,3
"De 25 a 29 años (104)",20,,,,,,14,6
"De 30 a 34 años (105)",10,,,,,2,8,
"De 35 a 39 años (106)",13,,,,,6,6,1
"De 40 a 44 años (107)",7,,,,,3,3,1
"De 45 a 49 años (108)",7,,,,,4,1,2
"De 50 y más años (109)",11,,,,3,2,,6
"Casado(a) (110)",216,,1,4,24,60,92,35
"De 15 a 19 años (112)",3,,,,,,2,1
"De 20 a 24 años (113)",20,,,,,,12,8
"De 25 a 29 años (114)",27,,,,,2,19,6
"De 30 a 34 años (115)",27,,,,,7,18,2
"De 35 a 39 años (116)",37,,,,,13,19,5
"De 40 a 44 años (117)",26,,,,,7,18,1
"De 45 a 49 años (118)",23,,,,,16,3,4
"De 50 y más años (119)",53,,1,4,24,15,1,8
"Viudo(a) (120)",65,,1,7,9,13,13,22
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",3,,,,,,1,2
"De 25 a 29 años (124)",3,,,,,,2,1
"De 30 a 34 años (125)",4,,,,,,3,1
"De 35 a 39 años (126)",2,,,,,2,,
"De 40 a 44 años (127)",7,,,,1,1,4,1
"De 45 a 49 años (128)",10,,,,1,4,2,3
"De 50 y más años (129)",35,,1,7,7,6,1,13
"Divorciado(a) (130)",8,,,,,3,4,1
"De 15 a 19 años (132)",2,,,,,,2,
"De 20 a 24 años (133)",1,,,,,,1,
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",1,,,,,1,,
"De 35 a 39 años (136)",1,,,,,1,,
"De 40 a 44 años (137)",1,,,,,,,1
"De 45 a 49 años (138)",1,,,,,1,,
"Soltero(a) (140)",116,,,,1,10,41,64
"De 15 a 19 años (142)",9,,,,,,8,1
"De 20 a 24 años (143)",43,,,,,,17,26
"De 25 a 29 años (144)",28,,,,,4,7,17
"De 30 a 34 años (145)",15,,,,,3,6,6
"De 35 a 39 años (146)",5,,,,,2,1,2
"De 40 a 44 años (147)",6,,,,,1,2,3
"De 45 a 49 años (148)",2,,,,1,,,1
"De 50 y más años (149)",8,,,,,,,8
,,,,,,,,
"RURAL (160)",7207,3,29,122,280,779,4589,1405
"De 12 a 14 años (161)",20,,,,,,4,16
"De 15 a 19 años (162)",752,,,,,,481,271
"De 20 a 24 años (163)",1323,,,,,4,1009,310
"De 25 a 29 años (164)",1315,,,,,27,1093,195
"De 30 a 34 años (165)",946,,,,,74,761,111
"De 35 a 39 años (166)",923,,,,3,113,718,89
"De 40 a 44 años (167)",544,,,,10,132,330,72
"De 45 a 49 años (168)",442,,,4,26,191,156,65
"De 50 y más años (169)",942,3,29,118,241,238,37,276
"Conviviente (170)",5827,,5,33,144,572,4070,1003
"De 12 a 14 años (171)",16,,,,,,2,14
"De 15 a 19 años (172)",617,,,,,,407,210
"De 20 a 24 años (173)",1129,,,,,2,892,235
"De 25 a 29 años (174)",1147,,,,,19,989,139
"De 30 a 34 años (175)",834,,,,,58,696,80
"De 35 a 39 años (176)",802,,,,3,82,635,82
"De 40 a 44 años (177)",438,,,,8,99,283,48
"De 45 a 49 años (178)",361,,,4,16,151,138,52
"De 50 y más años (179)",483,,5,29,117,161,28,143
"Separado(a) (180)",464,,,8,22,61,265,108
"De 12 a 14 años (181)",2,,,,,,1,1
"De 15 a 19 años (182)",90,,,,,,49,41
"De 20 a 24 años (183)",100,,,,,2,79,19
"De 25 a 29 años (184)",76,,,,,5,59,12
"De 30 a 34 años (185)",47,,,,,7,30,10
"De 35 a 39 años (186)",43,,,,,11,30,2
"De 40 a 44 años (187)",25,,,,,11,9,5
"De 45 a 49 años (188)",25,,,,2,14,7,2
"De 50 y más años (189)",56,,,8,20,11,1,16
"Casado(a) (190)",271,,1,5,17,63,130,55
"De 15 a 19 años (192)",11,,,,,,7,4
"De 20 a 24 años (193)",17,,,,,,12,5
"De 25 a 29 años (194)",24,,,,,,16,8
"De 30 a 34 años (195)",46,,,,,8,25,13
"De 35 a 39 años (196)",50,,,,,8,39,3
"De 40 a 44 años (197)",39,,,,1,12,22,4
"De 45 a 49 años (198)",20,,,,2,13,5,
"De 50 y más años (199)",64,,1,5,14,22,4,18
"Viudo(a) (200)",466,3,23,72,97,74,64,133
"De 15 a 19 años (202)",3,,,,,,1,2
"De 20 a 24 años (203)",11,,,,,,6,5
"De 25 a 29 años (204)",22,,,,,,17,5
"De 30 a 34 años (205)",7,,,,,,5,2
"De 35 a 39 años (206)",22,,,,,9,12,1
"De 40 a 44 años (207)",34,,,,1,9,13,11
"De 45 a 49 años (208)",35,,,,6,12,6,11
"De 50 y más años (209)",332,3,23,72,90,44,4,96
"Divorciado(a) (210)",38,,,4,,4,17,13
"De 15 a 19 años (212)",5,,,,,,3,2
"De 20 a 24 años (213)",10,,,,,,5,5
"De 25 a 29 años (214)",7,,,,,,4,3
"De 30 a 34 años (215)",4,,,,,1,3,
"De 35 a 39 años (216)",2,,,,,2,,
"De 40 a 44 años (217)",2,,,,,,2,
"De 45 a 49 años (218)",1,,,,,1,,
"De 50 y más años (219)",7,,,4,,,,3
"Soltero(a) (220)",141,,,,,5,43,93
"De 12 a 14 años (221)",2,,,,,,1,1
"De 15 a 19 años (222)",26,,,,,,14,12
"De 20 a 24 años (223)",56,,,,,,15,41
"De 25 a 29 años (224)",39,,,,,3,8,28
"De 30 a 34 años (225)",8,,,,,,2,6
"De 35 a 39 años (226)",4,,,,,1,2,1
"De 40 a 44 años (227)",6,,,,,1,1,4
